[00:00:16.243 --> 00:00:17.024]  InfoWars.
[00:00:17.364 --> 00:00:18.285]  Tomorrow's news.
[00:00:18.565 --> 00:00:18.886]  Today.
[00:00:22.136 --> 00:00:25.058]  It's Wednesday, March 6, 2024.
[00:00:25.378 --> 00:00:26.559]  I'm your host, Alex Jones.
[00:00:26.699 --> 00:00:27.500]  We are on the road.
[00:00:28.140 --> 00:00:31.562]  It's part of a very important secret mission you'll know about very, very soon.
[00:00:31.903 --> 00:00:33.804]  In the next 48 hours, I'll just leave it at that.
[00:00:34.304 --> 00:00:36.266]  Got a huge broadcast lined up for you today.
[00:00:36.286 --> 00:00:42.530]  I'm going to be shooting reports this morning that'll be compiled for the live show that you're watching right now.
[00:00:42.550 --> 00:00:47.173]  Owen Schroer is going to be sitting in the chair covering all the breaking news, guests, and taking your calls.
[00:00:47.213 --> 00:00:49.835]  But let me tell you what I'm going to be breaking down and covering today.
[00:00:50.656 --> 00:00:53.845]  Trump swept Super Tuesday except for Vermont.
[00:00:54.758 --> 00:00:58.901]  And that's one of the only states where Democrats can come over in the primary and vote as Republican.
[00:00:59.301 --> 00:01:00.002]  And that's what they did.
[00:01:00.082 --> 00:01:03.284]  So this is all part of election theft, all part of election meddling.
[00:01:03.605 --> 00:01:05.226]  They're the party of election fraud.
[00:01:05.246 --> 00:01:06.627]  They're the party of stealing elections.
[00:01:06.647 --> 00:01:09.449]  They're the party of suing and criminally charging Trump.
[00:01:09.509 --> 00:01:17.895]  And you just saw the Supreme Court say it's preposterous that without him being convicted or even charged with insurrection, that he'd be pulled off the ballot.
[00:01:18.356 --> 00:01:21.098]  But still, they continue to move forward trying to keep you
[00:01:22.259 --> 00:01:23.702]  from voting for who you want.
[00:01:23.742 --> 00:01:29.414]  So the warmongering neocon, Dick Cheney in heels, Nikki Haley
[00:01:31.084 --> 00:01:32.945]  Is still saying she's gonna go forward.
[00:01:33.025 --> 00:01:33.866]  Maybe she'll drop out.
[00:01:34.026 --> 00:01:37.328]  Maybe by the time we air this, she would have dropped out.
[00:01:37.368 --> 00:01:43.853]  But, but this is the Democratic Party with the neocons and the Republican establishment fighting for their lives.
