[00:00:14.995 --> 00:00:15.756]  InfoWars.
[00:00:16.116 --> 00:00:17.637]  Tomorrow's news, today.
[00:00:18.998 --> 00:00:20.039]  Good afternoon, folks.
[00:00:20.099 --> 00:00:23.442]  We have a high-risk solar storm scenario shaping up for the weekend.
[00:00:23.862 --> 00:00:30.988]  We are going to go over the details of this four-impact event, the what and the when, and everything we should be watching for in the days ahead.
[00:00:31.728 --> 00:00:33.450]  Let's begin with where it all started.
[00:00:33.790 --> 00:00:44.018]  A big sunspot group on the south of the sun has unleashed several X-class solar flares, including four that released coronal mass ejections of plasma directly at the Earth.
[00:00:44.804 --> 00:00:51.890]  In the following shots, you can see the flashes of light, the solar flares, and the shockwave ripple outwards through the solar atmosphere.
[00:00:52.311 --> 00:00:54.372]  Those are the signatures of the eruptions.
[00:00:54.733 --> 00:01:00.618]  And we have a confirmation in all of the data and expert forecasts that four are on the way.
[00:01:01.980 --> 00:01:07.885]  Coronagraph images show that over the last 40 hours, four full-halo eruptions have occurred.
[00:01:08.106 --> 00:01:09.107]  They are labeled here.
[00:01:09.507 --> 00:01:12.450]  And each will strike Earth over the next two to three days.
[00:01:12.970 --> 00:01:21.178]  The officials modeled the eruptions and have them beginning to arrive Friday night in the USA, which is early May 11th, UTC time.
[00:01:21.938 --> 00:01:27.379]  They have the first two combining into one CME, followed by the later plasma shockwaves.
[00:01:27.759 --> 00:01:32.961]  These forecasts can be off by up to 12 hours in most cases, so this is to be taken lightly.
[00:01:33.001 --> 00:01:36.862]  But also, you might notice, there are only three eruptions here.
[00:01:37.822 --> 00:01:44.444]  NOAA has still not put the fourth eruption into their model, but we should assume it is coming.
[00:01:44.684 --> 00:01:49.465]  They'll probably impact it in the hours ahead, and it will be impacting the Earth on the 12th.
[00:01:50.959 --> 00:01:58.244]  Interestingly, a fifth relevant X-class solar flare just erupted at the same sunspot group, but it is turning away.
[00:01:58.584 --> 00:02:01.847]  And it does appear the primary electromagnetic push was northward.
[00:02:02.327 --> 00:02:08.491]  Also, the initial SOHO data suggests most of the plasma will miss Earth out ahead of its orbit.
[00:02:09.012 --> 00:02:10.513]  More on that one in the morning show.
[00:02:11.590 --> 00:02:14.532]  So, what are we expecting and what does it mean?
[00:02:15.413 --> 00:02:21.278]  We are almost certain to exceed Kp5 and 6, level 1 and level 2 solar storms.
[00:02:21.878 --> 00:02:27.222]  I'm fairly certain we will hit at least Kp7, a strong storm at level 3.
[00:02:28.363 --> 00:02:38.731]  I give it a 50-50 shot of level 4 storm conditions, KP8, and about a 25% chance we hit KP9, the highest storm level at level 5.
[00:02:39.892 --> 00:02:49.400]  There is about a 10% chance of us getting the kill shot level event, which is about 10 times stronger than the baseline minimum for level 5 KP9 events.
[00:02:49.840 --> 00:02:50.501]  And you might ask,
[00:02:51.181 --> 00:02:52.582]  What is a solar kill shot?
[00:02:53.183 --> 00:03:00.410]  It's basically a global EMP where the solar storm is so strong that it takes out everything electrical on Earth.
[00:03:00.750 --> 00:03:06.315]  It would kill all the power grids, take out internet, cell phones, ATMs, gas stations, banks.
[00:03:06.756 --> 00:03:14.843]  Basically, even the conservative government estimates suggest it could throw us back into the Stone Age and hundreds of millions could die.
[00:03:15.805 --> 00:03:23.771]  Luckily, like I said, I only give this a 10% chance, which is still noteworthy, but all in all, unlikely.
[00:03:24.551 --> 00:03:26.552]  So what are we expecting to happen?
[00:03:27.153 --> 00:03:40.062]  Well, for those with our textbook, you can find more information on all of the following in there and in the 2022 supplement, hitting the seismological, meteorological, physiological, psychological, and technological impact potential.
[00:03:41.328 --> 00:03:49.218]  We just went over the solar triggered earthquake information three days ago in a special video, so we're not going to go into too much detail on that here.
[00:03:49.578 --> 00:03:59.550]  Just know that for the next 30 days, the earth capacitor discharge potential is significant for both excess magnitude seismic activity and for volcanoes.
[00:04:00.871 --> 00:04:09.395]  In terms of meteorology, the two most important impacts among literally dozens are the jet stream strengthening and the storm enhancement.
[00:04:09.755 --> 00:04:15.838]  That goes for tropical systems, tornadoes, thunderstorms, wind, rain amounts, and lightning.
[00:04:16.358 --> 00:04:24.262]  This is via the excitement of the global electric circuit up and down through the pressure cells and lasts from the storm onset for about 10 days.
[00:04:26.084 --> 00:04:28.186]  All right, let's stop right there.
[00:04:28.206 --> 00:04:29.066]  We're going to break.
[00:04:29.146 --> 00:04:30.508]  This report is from last night.
[00:04:30.528 --> 00:04:31.708]  Since then, two more have erupted.
[00:04:31.789 --> 00:04:33.590]  It's now rated the next to highest.
[00:04:33.610 --> 00:04:35.431]  The report is going to go to a five.
[00:04:52.403 --> 00:04:56.384]  And that's with at least now six storms directly on their way.
[00:04:57.064 --> 00:04:57.464]  Stay with us.
[00:04:59.704 --> 00:05:01.605]  It's Friday, May 10th, 2024.
[00:05:03.105 --> 00:05:13.147]  It now appears the strongest solar storm group ever to hit the planet since we began recording it 160 years ago is on its way and begins hitting late this evening into the early morning.
[00:05:13.607 --> 00:05:15.087]  And the sun is only warming up.
[00:05:15.787 --> 00:05:19.108]  This is the most sun activity directly aimed at us ever recorded.
[00:05:21.198 --> 00:05:23.380]  Waging war on corruption.
