[00:00:18.135 --> 00:00:18.896]  InfoWars.
[00:00:19.257 --> 00:00:20.138]  Tomorrow's news.
[00:00:20.439 --> 00:00:20.819]  Today.
[00:00:29.153 --> 00:00:33.796]  Over a hundred people were murdered in Russia on Friday, including women and children.
[00:00:34.377 --> 00:00:40.481]  Eleven terrorists were captured by Russian authorities as they attempted to cross the border into Ukraine.
[00:00:40.921 --> 00:00:44.464]  They are being interrogated and all roads lead to the U.S.
[00:00:44.504 --> 00:00:48.767]  State Department, who have been directing Ukrainian forces since their 2014 coup.
[00:00:51.169 --> 00:00:56.653]  The attack occurred on March 22nd or 322.
[00:00:56.693 --> 00:01:01.597]  322 is the mysterious number used by Yale's infamous Skull and Bones Society.
[00:01:02.117 --> 00:01:15.667]  The official story is that 322 symbolizes the year 322 BC to memorialize the event seen as the turning point which transformed Athens from a democracy to a plutocracy.
[00:01:16.248 --> 00:01:20.671]  A plutocracy is a society that is ruled by no other political philosophy
[00:01:20.951 --> 00:01:33.453]  Other than the financial elite being in control of the people's destiny, the Skull and Bones is a grooming academy for the CIA, such as former director of the CIA George Bush.
[00:01:42.538 --> 00:01:52.986]  On her way to work one morning, down the path along the lake, a tender-hearted woman saw a poor, half-frozen snake.
[00:01:54.047 --> 00:01:58.471]  His pretty colored skin had been all frosted with the dew.
[00:01:58.991 --> 00:02:00.092]  Oh well, she cried.
[00:02:00.552 --> 00:02:04.055]  I'll take you in, and I'll take care of you.
[00:02:04.315 --> 00:02:05.776]  Take me in, oh tender woman.
[00:02:06.357 --> 00:02:07.798]  Take me in, for heaven's sake.
[00:02:08.278 --> 00:02:09.860]  Take me in, oh tender woman.
[00:02:10.900 --> 00:02:11.401]  Sighed.
[00:02:12.588 --> 00:02:13.489]  The Vicious Snake.
[00:02:17.692 --> 00:02:19.994]  This could be the great Trojan horse of all time.
[00:02:20.595 --> 00:02:23.397]  Because you look at the migration, study it, look at it.
[00:02:24.138 --> 00:02:26.680]  Now they'll start infiltrating with women and children.
[00:02:27.401 --> 00:02:29.523]  Take me in, oh tender woman.
[00:02:29.943 --> 00:02:31.424]  Take me in for heaven's sake.
[00:02:32.245 --> 00:02:33.746]  Take me in, oh tender woman.
[00:02:34.887 --> 00:02:37.470]  Sigh the vicious snake.
[00:02:38.652 --> 00:02:41.153]  Now she clutched him to her bosom.
