[00:00:03.820 --> 00:00:05.966]  Waging war on corruption.
[00:00:06.487 --> 00:00:11.641]  It's Alex Jones, coming to you live from the front lines of the Infowar.
[00:00:54.833 --> 00:00:59.855]  225 days, 7 hours, 59 minutes, 14 seconds to the biggest election in world history.
[00:01:00.635 --> 00:01:04.477]  It's Sunday, March 24th, 2024.
[00:01:05.617 --> 00:01:11.579]  And I'm your host, Alex Jones, coming to you from deep in the heart of Texas, broadcasting worldwide.
[00:01:11.599 --> 00:01:19.142]  And our plate is full tonight and then a really big special presentation and Sunday live coming up in two hours with Rob Aguero.
[00:01:20.542 --> 00:01:21.683]  All right, ladies and gentlemen,
[00:01:22.679 --> 00:01:24.481]  I'm your host Alex Jones, very blessed to be here.
[00:01:24.661 --> 00:01:35.510]  Obviously we've got a lot of the aftermath of the big terror attack in Moscow that took place Friday that we covered in a live emergency transmission that I'm very proud of.
[00:01:36.831 --> 00:01:43.517]  With six different incredible guests yesterday, two of them from inside Moscow including the biggest broadcaster in Russia joining me for 45 minutes.
[00:01:43.537 --> 00:01:48.141]  We're going to air excerpts of that interview coming up in the second hour interspersed with other news.
[00:01:49.940 --> 00:01:56.064]  But I came out before Putin and before the Russian government within hours of this happening.
[00:01:56.765 --> 00:01:58.386]  I woke up at four in the morning Saturday.
[00:01:59.747 --> 00:02:07.292]  And as soon as I saw ISIS, I know, and I have the articles, Jerusalem Post, AP Reuters, was founded by Obama.
[00:02:07.312 --> 00:02:10.654]  I have video of him saying he was funding ISIS.
[00:02:11.575 --> 00:02:13.196]  And remember the whole Arab Spring and all that?
[00:02:13.296 --> 00:02:14.157]  The Muslim Brotherhood?
[00:02:15.437 --> 00:02:17.499]  And so when ISIS takes credit for something,
[00:02:20.060 --> 00:02:23.261]  Then you know it's a cut out for Western intelligence agencies every time.
[00:02:24.442 --> 00:02:27.983]  People forget that, so I'm going to go back over some of the history on that.
[00:02:30.024 --> 00:02:34.166]  And then I said I would imagine they infiltrated out of Ukraine and they'll probably try to escape back to Ukraine.
[00:02:35.007 --> 00:02:41.930]  About five hours later, and I mean I posted all this on X, my predictions, the Russians grabbed them running into Ukraine.
[00:02:43.730 --> 00:02:46.992]  So, let's get one thing straight here.
[00:02:48.712 --> 00:03:01.898]  I come up with my own analysis and what I believe and I'm on record before the Russians saying ISIS is a cut out for Ukraine and Victoria Newman and Western Intelligence because I'm an expert on it.
[00:03:02.778 --> 00:03:05.520]  I've made six, seven films on government sponsored terror.
[00:03:05.580 --> 00:03:06.980]  I'm an expert on Gladio.
[00:03:07.320 --> 00:03:10.502]  I've interviewed some of the people involved in Gladio, Dr. Steve Pachenik.
[00:03:13.186 --> 00:03:16.747]  He talked about Gladio one time on the show, the FBI showed up at his house a week later.
[00:03:17.227 --> 00:03:18.527]  And that's how big this is.
[00:03:19.388 --> 00:03:22.608]  And so if you don't know about Gladio, you don't understand the NATO, stay behind networks.
[00:03:24.089 --> 00:03:29.410]  And what NATO's doctrine is, if they start losing a war with Russia, is to activate terror networks inside Russia.
[00:03:30.330 --> 00:03:41.073]  And we have Newland and Zelensky and all of them saying months ago, we got nasty surprises for you inside Russia, cross-border attacks, over a thousand drone attacks,
[00:03:42.776 --> 00:03:54.325]  They have the motive, but DW.com, the biggest TV station in Germany, here's the headline, as well as most of the Western press said without any evidence that Putin staged it as a false flag.
[00:03:55.206 --> 00:04:00.631]  Here's the headline from DW and their site on YouTube, a false flag operation to mobilize troops.
[00:04:01.391 --> 00:04:05.855]  Now, remember, I've been talking about false flags for 29 years on air.
[00:04:07.176 --> 00:04:09.498]  It'll be 30 years in just a few weeks.
[00:04:16.943 --> 00:04:19.826]  You could say that Putin could have staged this to mobilize the people.
[00:04:22.089 --> 00:04:29.197]  But the issue is that, remember just a few years ago, I was demonized everywhere for any time there was a big event.
[00:04:30.066 --> 00:04:32.147]  To say, could have this been staged or provocateur?
[00:04:33.068 --> 00:04:38.951]  Now everybody knows the term false flag, so that's one of this broadcast's real successes.
[00:04:39.791 --> 00:04:41.812]  And all of you spreading the word is that people understand this now.
[00:04:42.292 --> 00:04:43.733]  So the whole thing needs to be investigated.
[00:04:44.173 --> 00:04:54.579]  We'll look into that, but I've got so much more to hit on the election, on incredible developments with Biden openly announcing he's going to try to steal the election again, and so much more today.
[00:04:55.239 --> 00:04:55.939]  Stay with us.
[00:04:55.980 --> 00:04:56.580]  We'll be right back.
[00:05:00.544 --> 00:05:06.625]  I know, as viewers and listeners, you've heard callers call in and talk about how X3 has changed their life.
[00:05:07.285 --> 00:05:10.866]  You've heard listeners talk about how incredible 10-hour clean energy TurboForce is.
[00:05:11.506 --> 00:05:13.846]  Well, both products are back in stock right now.
[00:05:14.166 --> 00:05:24.268]  In fact, X3 has been sold out for more than six months, but despite that, it is 40% off, because I want the people who have never tried the product to try it.
[00:05:24.408 --> 00:05:28.269]  Our regular listeners and the folks that have already tried it are chomping at the bit to get it.
[00:05:28.569 --> 00:05:29.349]  We appreciate them.
[00:05:30.089 --> 00:05:33.250]  But less than 1% of you ever buy a product at InfoWarsTore.com.
[00:05:33.790 --> 00:05:34.270]  Go there.
[00:05:34.491 --> 00:05:35.771]  Try X3.
[00:05:36.151 --> 00:05:40.112]  Get the missing link that's essential to all electrochemical activity in your body.
[00:05:40.473 --> 00:05:43.754]  This is the purest, highest quality tri-iodine out there.
[00:05:44.314 --> 00:05:48.035]  You owe it to yourself to get a bottle and experience it for yourself.
[00:05:48.095 --> 00:05:49.376]  Takes a few weeks to kick in.
[00:05:49.856 --> 00:05:51.496]  On average, get X3.
[00:05:52.036 --> 00:05:56.738]  While you're at it, get TurboForce 10-hour clean energy at InfoWarsTore.com.
[00:05:57.118 --> 00:05:58.999]  Both of them discounted right now.
[00:06:03.308 --> 00:06:10.314]  From the front lines of the Information War, it's Alex Jones!
[00:06:27.067 --> 00:06:28.227]  It's Sunday, March 24th, 2024.
[00:06:28.468 --> 00:06:31.608]  I'm your host, Alex Jones.
[00:06:31.648 --> 00:06:35.709]  We'll be here live for the next four hours, as we are every Sunday night.
[00:06:36.770 --> 00:06:38.410]  And I'll return tomorrow, 11 a.m.
[00:06:38.450 --> 00:06:39.771]  Central, with my weekday transmission.
[00:06:40.411 --> 00:06:44.352]  Where right before that will be Harrison Smith and American Journal, 8 a.m.
[00:06:44.452 --> 00:06:45.512]  to 11 a.m.
[00:06:45.532 --> 00:06:46.792]  I will destroy you at 3 p.m.
[00:06:46.812 --> 00:06:48.633]  Central, with The War Room.
[00:06:50.595 --> 00:06:59.384]  You can find all of our reports and information at Infowars.com and Bandai Video and much of it also reposted to Real Alex Jones on the Mighty X platform.
[00:07:01.707 --> 00:07:06.172]  Okay, on this day in 1999, NATO began bombing of Yugoslavia.
[00:07:06.192 --> 00:07:07.593]  It went on for 70 plus days.
[00:07:09.615 --> 00:07:11.978]  Massive amounts of people, tens of thousands killed.
[00:07:13.353 --> 00:07:18.754]  It's important because it ties into what just happened in Moscow and all the fingers being pointed.
[00:07:18.814 --> 00:07:20.975]  Western media saying Putin staged it.
[00:07:23.416 --> 00:07:25.036]  ISIS taking responsibility.
[00:07:27.717 --> 00:07:30.898]  The reported surviving terrorists caught trying to flee back into Ukraine.
[00:07:32.438 --> 00:07:33.478]  What's really going on there?
[00:07:33.518 --> 00:07:35.399]  What's really behind all of that?
[00:07:36.974 --> 00:07:53.571]  Well, I've got a pretty good idea, and myself and our expert guests like Jack Posobiec and Scott Bennett and many others, former army intelligence officer, have been predicting massive attacks on things like theaters in the last six months.
[00:07:55.293 --> 00:07:59.257]  And Ukraine has launched over a thousand drone attacks into Russia, including hundreds on Moscow.
[00:08:00.131 --> 00:08:08.556]  They've had hundreds of cross-border attacks into Russia, proper attacking towns there with paramilitary troops, but it doesn't really hit the mainstream media.
[00:08:08.576 --> 00:08:09.437]  It's kind of a blip.
[00:08:10.237 --> 00:08:17.402]  So a lot of the motive leans towards Ukraine because they're desperate and they're trying to get Putin to overreact so NATO can officially come into the war.
[00:08:18.871 --> 00:08:20.392]  That's where most of the evidence points.
[00:08:21.272 --> 00:08:26.716]  But it's fair for DW.com, the biggest German publication and countless others, to say, did Putin do it?
[00:08:26.776 --> 00:08:27.536]  To rally support.
[00:08:27.996 --> 00:08:32.479]  Because false flags are a staple of major governments and empires throughout history.
[00:08:33.840 --> 00:08:40.924]  And remember that for the decades I've exposed false flags, including the declassified ones, oh, I'm a kook, I'm crazy, governments never stage things.
[00:08:41.824 --> 00:08:42.905]  But now we're in a different world.
[00:08:44.335 --> 00:08:47.436]  Now it's okay to talk about false flags or staged events.
[00:08:47.476 --> 00:08:50.778]  You can have individual stages of false flag, like Jussie Smollett.
[00:08:52.298 --> 00:08:56.220]  Or you can have big ones, like 9-11.
