[00:00:15.775 --> 00:00:16.536]  InfoWars.
[00:00:16.896 --> 00:00:18.517]  Tomorrow's news today.
[00:00:25.761 --> 00:00:30.644]  From the front lines of the information war, it's Alex Jones.
[00:00:48.330 --> 00:00:49.730]  Well, I want to thank everybody.
[00:00:49.790 --> 00:00:51.891]  This is a fantastic state.
[00:00:53.032 --> 00:00:54.733]  This is a great, great state.
[00:00:55.693 --> 00:00:58.555]  You know, we won New Hampshire three times now.
[00:00:58.635 --> 00:01:00.096]  Three wins.
[00:01:01.782 --> 00:01:02.802]  We win it every time.
[00:01:02.862 --> 00:01:03.822]  We win the primary.
[00:01:03.882 --> 00:01:05.723]  We win the generals.
[00:01:05.783 --> 00:01:08.943]  We've won it and it's a very, very special place to me.
[00:01:08.983 --> 00:01:09.764]  It's very important.
[00:01:09.804 --> 00:01:13.964]  If you remember in 2016, we came here and we needed that winner.
[00:01:14.004 --> 00:01:16.105]  We won by 21 points and it was great.
[00:01:17.885 --> 00:01:23.166]  And today, I have to tell you, it was very interesting because I said, wow, what a great victory.
[00:01:23.626 --> 00:01:27.087]  But then somebody ran up to the stage all dressed up nicely.
[00:01:28.635 --> 00:01:31.216]  When it was at 7, but now I just walked up and it's at 14.
[00:01:31.256 --> 00:01:36.379]  But she ran up when it was 7.
[00:01:36.419 --> 00:01:40.581]  And, you know, we have to do what's good for our party.
[00:01:41.201 --> 00:01:45.924]  And she was up and I said, well, she's doing like a speech like she won.
[00:01:46.624 --> 00:01:47.945]  She didn't win, she lost.
[00:01:48.105 --> 00:01:48.485]  And, you know...
[00:01:51.297 --> 00:01:59.905]  Last week we had a little bit of a problem, and if you remember, Ron was very upset because she ran up and she pretended she won Iowa.
[00:02:01.536 --> 00:02:02.316]  And I looked around.
[00:02:02.377 --> 00:02:03.717]  I said, didn't she come in third?
[00:02:03.777 --> 00:02:04.918]  Yeah, she came in third.
[00:02:06.039 --> 00:02:07.279]  And then I looked at the polls.
[00:02:07.319 --> 00:02:10.581]  She was talking about most winnability, who's going to win.
[00:02:10.641 --> 00:02:11.602]  And I had one put up.
[00:02:11.622 --> 00:02:13.583]  I don't know if you see it, but I have one put up.
[00:02:14.323 --> 00:02:19.306]  We've won almost every single poll in the last three months against Crooked Joe Biden.
[00:02:19.526 --> 00:02:20.427]  Almost every poll.
[00:02:20.827 --> 00:02:22.448]  And she doesn't win those polls.
[00:02:24.844 --> 00:02:25.965]  And she doesn't win.
[00:02:26.005 --> 00:02:32.988]  This is not your typical victory speech, but let's not have somebody take a victory when she had a very bad night.
[00:02:33.608 --> 00:02:34.949]  She had a very bad night.
[00:02:36.290 --> 00:02:43.093]  And you have the now very unpopular governor of this state.
[00:02:43.133 --> 00:02:44.714]  This guy, he's got to be on something.
[00:02:44.734 --> 00:02:46.475]  I've never seen anybody with energy.
[00:02:48.123 --> 00:02:49.944]  He's like hopscotch.
[00:02:50.984 --> 00:02:56.546]  And, you know, I'm watching this guy, and two weeks ago I said, we're going to win, we're going to win in Atlanta.
[00:02:56.566 --> 00:02:57.126]  We're going to win.
[00:02:57.146 --> 00:03:00.427]  About three days ago I said, well, we want to do well.
[00:03:01.387 --> 00:03:02.288]  That's a big difference.
[00:03:03.268 --> 00:03:06.849]  But I walked out just now, we're 14 points up, and I don't know what it's going to be.
[00:03:06.909 --> 00:03:09.170]  But when she was up here, it was like six or seven.
[00:03:10.200 --> 00:03:13.363]  And, you know, with like 7% of the vote counted.
[00:03:14.084 --> 00:03:20.290]  Now, let me just tell you, we had an unbelievable week last week in Iowa.
[00:03:20.750 --> 00:03:21.811]  We set a record.
[00:03:23.673 --> 00:03:27.096]  It was the best in the history of the caucus, in the history.
[00:03:28.161 --> 00:03:30.782]  And I remember I sort of had the same feeling.
[00:03:31.342 --> 00:03:35.404]  I'm up and I'm watching and I said, she's taking a victory lap.
[00:03:35.484 --> 00:03:39.765]  And we beat her so badly she was... But Ron beat her also.
[00:03:39.805 --> 00:03:42.106]  You know, Ron came in second and he left.
[00:03:42.767 --> 00:03:45.087]  She came in third and she's still hanging around.
[00:03:46.668 --> 00:03:50.531]  The other thing, she only got 25% of the Republican votes.
[00:03:50.591 --> 00:03:51.552]  I don't know if you saw that.
[00:03:52.392 --> 00:04:02.899]  Tremendous numbers of independents came out because in this state, because you have a governor that doesn't frankly know what the hell he's doing, in this state, in the Republican primary...
[00:04:04.000 --> 00:04:06.060]  They accept Democrats to vote.
[00:04:06.261 --> 00:04:10.701]  In fact, I think they had 4,000 Democrats before October 6th.
[00:04:11.262 --> 00:04:12.102]  They already voted.
[00:04:13.082 --> 00:04:16.743]  Now, they're only voting because they want to make me look as bad as possible.
[00:04:17.263 --> 00:04:19.343]  Because if you remember, we won in 2016.
[00:04:19.943 --> 00:04:24.604]  And if you really remember it, if you want to play it straight, we also won in 2020.
[00:04:24.644 --> 00:04:24.844]  By more.
[00:04:30.074 --> 00:04:35.576]  And we did much better in 2020 than we did in 2016.
[00:04:36.696 --> 00:04:39.097]  But as they said, we lost by a whisker.
[00:04:39.277 --> 00:04:40.217]  Just by a whisker.
[00:04:41.197 --> 00:04:41.998]  No, no, no.
[00:04:42.078 --> 00:04:43.358]  But we can't let that happen.
[00:04:43.578 --> 00:04:45.279]  You know, you have to have people that speak up.
[00:04:45.359 --> 00:04:49.780]  I said, I can go up and I can say to everybody, oh, thank you for the victory.
[00:04:49.840 --> 00:04:50.520]  It's wonderful.
[00:04:50.920 --> 00:04:58.863]  Or I can go up and say, who the hell was the imposter that went up on the stage before and claimed a victory?
[00:05:00.799 --> 00:05:05.083]  29 years on air, all I've wanted to do was warn the people about the globalist.
[00:05:05.784 --> 00:05:11.109]  And I've done the best job I can to tell the truth and be accurate, and we are on record as the most accurate there are.
[00:05:11.509 --> 00:05:17.955]  And I've tried to sell products to fund ourselves, unlike other communist revolutionaries that rob banks and kidnap people.
[00:05:18.195 --> 00:05:18.876]  We don't do that.
[00:05:19.336 --> 00:05:21.238]  We try to bring you products that really work.
[00:05:21.598 --> 00:05:23.620]  And ladies and gentlemen, I'm scared of this product.
[00:05:23.680 --> 00:05:24.260]  It's so powerful.
[00:05:25.161 --> 00:05:35.225]  This is the breakdown product after your cells process it of folic acid, methylfolate with high quality organic B-complex.
[00:05:35.685 --> 00:05:36.906]  This stuff is rocket fuel.
[00:05:36.946 --> 00:05:37.806]  It's not a stimulant.
[00:05:38.066 --> 00:05:39.867]  It energizes your cells.
[00:05:40.447 --> 00:05:42.931]  And then everything else you take just supercharges it.
[00:05:42.991 --> 00:05:43.832]  It's so insane.
[00:05:44.172 --> 00:05:45.674]  It's foundational energy.
[00:05:46.135 --> 00:05:50.280]  The strongest formula out there at Infowarsstore.com.
[00:05:50.681 --> 00:05:53.525]  It doesn't just energize this operation against the tyrants.
[00:05:53.605 --> 00:05:54.726]  It energizes you.
[00:05:55.007 --> 00:05:56.409]  Get foundational energy now.
[00:06:01.610 --> 00:06:12.293]  On her way to work one morning, down the path along the lake, a tender-hearted woman saw a poor half-frozen snake.
[00:06:14.054 --> 00:06:17.075]  Her pretty colored skin had been all frosted with the dew.
[00:06:17.755 --> 00:06:22.116]  Poor thing, she cried, I'll take you in and I'll take care of you.
[00:06:23.437 --> 00:06:26.377]  Take me in, oh tender woman, take me in for heaven's sake.
[00:06:27.518 --> 00:06:31.059]  Take me in, oh tender woman, cried the vicious snake.
[00:06:32.122 --> 00:06:33.603]  Take me in, oh tender woman.
[00:06:33.623 --> 00:06:34.744]  Take me in for heaven's sake.
[00:06:34.764 --> 00:06:35.984]  Take me in, oh tender woman.
[00:06:36.024 --> 00:06:37.125]  Sigh the vicious snake.
[00:06:57.463 --> 00:06:59.044]  She clutched him to her bosom.
[00:06:59.984 --> 00:07:01.965]  You're so beautiful, she cried.
[00:07:02.665 --> 00:07:06.346]  But if I hadn't brought you in by now, you truly would have died.
[00:07:07.227 --> 00:07:11.268]  She stroked his pretty skin again and kissed him and held him tight.
[00:07:12.088 --> 00:07:18.491]  But instead of saying thank you, ma'am, the snake gave her a vicious bite.
[00:07:21.098 --> 00:07:23.980]  Take me in, oh tender woman, take me in for heaven's sake.
[00:07:24.581 --> 00:07:27.343]  Take me in, oh tender woman, sighed the vicious snake.
[00:07:28.523 --> 00:07:33.827]  I saved you, cried the woman, and you've bitten me, but why?
[00:07:34.728 --> 00:07:39.591]  You know your bite is poisonous, and now I'm going to die!
[00:07:41.110 --> 00:07:45.934]  Shut up, silly woman, said the reptile with a grin.
[00:07:46.614 --> 00:07:51.798]  You knew damn well I was a snake before you took me in.
[00:07:51.818 --> 00:08:01.645]  Does that remind you of anything?
[00:08:03.046 --> 00:08:03.646]  Be ready.
[00:08:04.166 --> 00:08:04.787]  Be ready.
[00:08:05.667 --> 00:08:10.531]  Because what they're allowing into our country is very, very bad.
[00:08:14.451 --> 00:08:20.184]  While other networks lie to you about what's happening now, InfoWars tells you the truth about what's happening next.
[00:08:20.925 --> 00:08:24.573]  Visit InfoWars.com forward slash show and share the link today.
[00:08:36.092 --> 00:08:45.578]  24th, 2024, 385 days, 12 hours, 51 minutes, 30 seconds, the most important election in world history.
[00:08:47.099 --> 00:08:55.044]  Just as important as the shot heard around the world that triggered the 1776 moment and the birth of our republic.
[00:08:56.986 --> 00:08:59.868]  Now, nobody can say we don't live in incredibly interesting times.
[00:09:00.488 --> 00:09:01.589]  Got a bunch of guests today.
[00:09:03.166 --> 00:09:03.846]  I think we're good to go.
[00:09:23.592 --> 00:09:23.872]  I think?
[00:09:49.798 --> 00:09:57.242]  The same corporate media that attacks us for saying the shot wouldn't protect you and that the virus did come out of a lab, we've all been proven right.
[00:09:58.282 --> 00:10:03.985]  That same corporate media is lying to you yet again.
[00:10:04.005 --> 00:10:06.826]  So he's going to be popping in at the bottom of the next hour.
[00:10:08.007 --> 00:10:14.970]  Viva Frye, great lawyer, great talk show host, will be joining us coming up in about 22 minutes from now.
[00:10:16.474 --> 00:10:17.295]  We're good to go.
[00:10:46.544 --> 00:10:46.944]  We're good to go.
[00:10:47.164 --> 00:10:47.605]  I think?
[00:11:13.348 --> 00:11:23.054]  All right, Trump annihilated Big Bird, or Birdbrainer, the Queen of War, whatever you want to call Nikki Haley.
[00:11:24.875 --> 00:11:39.264]  He won by 11 points despite the fact, and I have the mainstream news here admitting it and the exit numbers, more Democrats voted than Republicans.
[00:11:40.925 --> 00:11:41.145]  So...
[00:11:45.537 --> 00:11:58.727]  More people that did not identify as Republican, most of that group being Democrats, flooded in at an all-time record level, they call it strategic voting, it's called fraud, to not actually vote for Nikki Haley for president, but to stop Trump.
[00:11:59.308 --> 00:12:13.059]  So despite the fact that many of the polling places in New Hampshire ran out of the party crossover forms and had to make new ones with a copying machine, despite them even coming in from out of state to do it,
[00:12:14.721 --> 00:12:15.241]  We're good to go.
[00:12:15.281 --> 00:12:16.182]  We're good to go.
[00:12:43.902 --> 00:12:46.084]  And that's a big deal because it was rigged as hell.
[00:12:47.525 --> 00:12:50.528]  Trump defeats Haley in New Hampshire GOP primary.
[00:12:54.992 --> 00:13:00.116]  Donald Trump is now the only person to ever win the New Hampshire primary three times.
[00:13:00.857 --> 00:13:01.738]  Fox News reports.
[00:13:03.079 --> 00:13:10.425]  Nikki Birdbrain Haley vows to fight on after New Hampshire with all of her corporate donors and funding.
[00:13:11.798 --> 00:13:12.218]  We're good to go.
[00:13:12.238 --> 00:13:12.738]  We're good to go.
[00:13:41.331 --> 00:13:43.712]  Last night, defense of Trump and voters.
[00:13:43.752 --> 00:13:47.073]  I want to get to that coming up because he really spells it out.
[00:13:47.854 --> 00:13:49.034]  And we need to understand this.
[00:13:49.054 --> 00:13:51.915]  In fact, let's air that first right now.
[00:13:52.475 --> 00:13:54.516]  These people really do hate you, okay?
[00:13:55.116 --> 00:13:57.497]  And I don't care if you're brown or black or white.
