[00:00:15.504 --> 00:00:16.304]  InfoWars.
[00:00:16.625 --> 00:00:18.245]  Tomorrow's news today.
[00:00:23.808 --> 00:00:28.730]  Crashing through the lies and disinformation, it's Alex Jones.
[00:00:49.281 --> 00:00:52.063]  It's Sunday, October 20th, 2019.
[00:00:52.583 --> 00:00:56.865]  I'm your host, Alex Jones, and we're gonna be here for the next two hours.
[00:00:57.705 --> 00:00:58.346]  We are live.
[00:00:59.486 --> 00:00:59.786]  Okay.
[00:01:01.367 --> 00:01:04.449]  I say this at the beginning of almost every broadcast for the last five years.
[00:01:04.549 --> 00:01:06.090]  Things are just getting more intense every day.
[00:01:06.110 --> 00:01:06.890]  There's more news.
[00:01:07.210 --> 00:01:08.731]  There's never a slow news day.
[00:01:09.551 --> 00:01:17.516]  There is civil war and mass riots and police gunning people down in the streets from Hong Kong
[00:01:18.809 --> 00:01:25.955]  To Spain, in Catalonia, to Central and South America, to Africa, to the Middle East.
[00:01:27.296 --> 00:01:31.299]  Six warning signs that civil unrest is imminent is an article on InfoWars from yesterday.
[00:01:31.880 --> 00:01:32.500]  Well, here it is.
[00:01:32.560 --> 00:01:37.724]  Dramatic footage shows national Spanish police in brutal Catalonia protest.
[00:01:38.445 --> 00:01:41.908]  Six outbreaks of mass violence across the world.
[00:01:43.449 --> 00:01:45.491]  We're getting to all of that and why that's being triggered.
[00:01:46.792 --> 00:01:48.774]  Then we're going to get into the huge news.
[00:01:48.794 --> 00:01:49.935]  I'm going to play a clip of this in a moment.
[00:01:50.035 --> 00:01:55.580]  Hillary caught on tape in a DNC group phone call.
[00:01:56.281 --> 00:01:57.682]  So she knows this is being recorded.
[00:01:59.124 --> 00:02:04.989]  Talking about how she lies and how the Republicans are going to be able to outlie the Democrats.
[00:02:06.230 --> 00:02:08.753]  So she's projecting onto Republicans what she is.
[00:02:08.793 --> 00:02:09.634]  Just incredible.
[00:02:11.906 --> 00:02:16.628]  And then it ties into the huge stories on Infowars.com and at NaturalNews.com.
[00:02:16.648 --> 00:02:19.069]  We were separately already working on this in parallel.
[00:02:19.729 --> 00:02:22.210]  And then Mike called me yesterday and said he was working on a huge report.
[00:02:23.191 --> 00:02:23.491]  It is.
[00:02:23.511 --> 00:02:27.872]  18 pages long.
[00:02:29.313 --> 00:02:29.713]  Alert.
[00:02:31.014 --> 00:02:37.816]  Antifa puppet masters engineer patriot, that's quote, slaughter of leftists to spark violent uprising against conservatives.
[00:02:38.477 --> 00:02:39.157]  Here's our report.
[00:02:40.515 --> 00:02:44.477]  Soros, Deep State, back to Antifa, publicly announces plan to drive Trump from office.
[00:02:45.458 --> 00:02:55.423]  And we've seen the numbers of Antifa being 10, 15 times what we've seen other cities in Texas and in Ohio and in New York where we've had reporters putting us truly on the ground.
[00:02:56.664 --> 00:02:58.685]  And that ties into these documents from two years ago.
[00:03:02.537 --> 00:03:08.520]  Documents reveal plan for civil unrest and martial law in Baltimore back when Obama was in, where she got those documents.
[00:03:08.560 --> 00:03:10.601]  So they're trying the same thing again.
[00:03:10.641 --> 00:03:12.402]  That is so huge.
[00:03:14.664 --> 00:03:18.726]  And you've got Hillary going around and campaigning for president.
[00:03:18.886 --> 00:03:20.487]  Only thing she hasn't done is announced that.
[00:03:20.727 --> 00:03:24.269]  And Tulsi came out and exposed that and said, why don't you just go ahead and
[00:03:26.502 --> 00:03:27.322]  Announce your running.
[00:03:27.362 --> 00:03:29.183]  You know it's only you and I really in the race.
[00:03:29.903 --> 00:03:33.264]  And that your plan is to keep me out of the debates and keep me from raising money.
[00:03:33.704 --> 00:03:34.544]  And I agree with that.
[00:03:34.824 --> 00:03:38.805]  Hillary is obsessed with Tulsi.
[00:03:39.925 --> 00:03:42.046]  And we're going to be going over all of that today.
[00:03:42.166 --> 00:03:43.746]  I mean, there is just so much.
[00:03:44.386 --> 00:03:50.408]  Meanwhile, the Duke, Queen Elizabeth's son, is ensnared with Epstein.
[00:03:50.728 --> 00:03:51.508]  That's breaking.
[00:03:52.931 --> 00:03:57.013]  Trump's speech was incredible in Dallas, and I was there for it.
[00:03:57.853 --> 00:04:00.795]  It's all coming up today, but let's play this clip.
[00:04:00.995 --> 00:04:05.597]  I'm going to play a longer clip coming up, but here's the article up on Infowars.com.
[00:04:05.637 --> 00:04:08.098]  Hillary Clinton declares bankrupt DNC.
[00:04:08.158 --> 00:04:10.439]  We're going to be outgunned, outspent, outlied.
[00:04:11.119 --> 00:04:16.462]  Breitbart goes to the angle that she's pointing out that the DNC is a joke.
[00:04:16.482 --> 00:04:18.583]  Well, she had it that way, so only she has power.
[00:04:19.603 --> 00:04:20.604]  Only she collects the money.
[00:04:21.903 --> 00:04:25.546]  But now she's saying, don't worry, I'm coming in to save you as we predicted she would do.
[00:04:25.806 --> 00:04:29.129]  But here she is saying that the Republicans are going to out-lie them.
