[00:00:15.501 --> 00:00:16.562]  InfoWars.
[00:00:16.622 --> 00:00:18.242]  Tomorrow's news today.
[00:00:31.549 --> 00:00:33.390]  We are in an information war.
[00:00:35.330 --> 00:00:44.495]  Our objective is to destroy the false narrative by reminding as many people as possible to think for themselves and question everything.
[00:00:46.055 --> 00:00:49.077]  We were effective, and so they tried to destroy us.
[00:00:49.497 --> 00:00:55.320]  Alex Jones' YouTube channel posted a video that was seen by 2.3 million subscribers.
[00:00:55.480 --> 00:00:59.943]  Alex Jones obviously is a well-known conspiracy theorist whose brand is bullying.
[00:01:00.383 --> 00:01:04.585]  This stuff is not speech, it's incitement, harassment, defamation.
[00:01:05.185 --> 00:01:11.549]  This is a real-time example of when we talk about this information being weaponized.
[00:01:11.909 --> 00:01:12.750]  We survived.
[00:01:13.650 --> 00:01:14.550]  But we were wounded.
[00:01:15.071 --> 00:01:25.515]  Apple, Facebook, Spotify, Vimeo, YouTube, Twitter, all of them pulled or froze Jones' accounts on the grounds that his views are too dangerous to be heard publicly.
[00:01:25.915 --> 00:01:28.856]  InfoWars just lost their war on info.
[00:01:29.617 --> 00:01:32.158]  Obviously what he spews is hate and it's abhorrent.
[00:01:32.558 --> 00:01:35.819]  We have crossed the Rubicon and there is no turning back.
[00:01:37.040 --> 00:01:39.201]  We must push through to victory.
[00:01:40.342 --> 00:01:43.744]  And so now more than ever, we need your support.
[00:01:45.184 --> 00:01:49.226]  Our products at Infowarsstore.com are like war bonds.
[00:01:50.026 --> 00:01:52.908]  Make a purchase today and support the fight.
[00:01:54.628 --> 00:01:58.070]  There is now open talk of repealing the Second Amendment.
[00:01:58.130 --> 00:02:02.712]  The NRA is being designated as a terrorist organization.
[00:02:04.113 --> 00:02:08.755]  People are being arrested for personal opinions they post online.
[00:02:10.154 --> 00:02:13.898]  We will continue to question everything and fight until the end.
[00:02:15.260 --> 00:02:18.944]  So go to Infowarsstore.com and keep the fight alive.
[00:02:18.964 --> 00:02:22.167]  I mean, you must be a threat if they call you out by name.
[00:02:22.608 --> 00:02:24.190]  They didn't call out Fox News by name.
[00:02:24.230 --> 00:02:26.032]  They didn't call out anyone else by name.
[00:02:26.072 --> 00:02:27.894]  He's specifically calling you out.
[00:02:39.679 --> 00:02:45.101]  Ladies and gentlemen, thank you so much for joining us on this live worldwide broadcast.
[00:02:45.982 --> 00:02:55.586]  I am your host, Alex Jones, and this is going to be one of the record books yet again because the establishment is admitting its plans to the whole world.
[00:02:56.086 --> 00:02:58.087]  They're admitting, yes, pedophilia is a good thing.
[00:02:58.147 --> 00:02:59.528]  Yes, world government's a good thing.
[00:02:59.848 --> 00:03:01.409]  Yes, the family's a bad thing.
[00:03:02.469 --> 00:03:06.051]  Yes, we're going to confiscate 90% of the firearms in the United States.
[00:03:08.188 --> 00:03:15.671]  They are just admitting it all out in the open, and we've got some amazing compilations we're going to be covering coming up in the next segment.
[00:03:16.332 --> 00:03:17.432]  And so much more.
[00:03:17.612 --> 00:03:23.995]  Today, the largest oil refinery in the world, Saudi Arabia, is on fire right now, hit by a mysterious drone.
[00:03:24.015 --> 00:03:25.776]  They're saying out of Iran.
[00:03:25.856 --> 00:03:29.857]  I don't know how the Saudis would blow up their own giant oil facility.
[00:03:29.877 --> 00:03:31.958]  Oil prices have exploded on that.
[00:03:32.619 --> 00:03:35.420]  The world is really at war right now.
[00:03:37.282 --> 00:03:39.244]  It's fifth generational warfare.
[00:03:40.765 --> 00:03:41.425]  It's economic.
[00:03:42.386 --> 00:03:43.047]  It's cultural.
[00:03:43.427 --> 00:03:44.588]  It's migratory.
[00:03:45.188 --> 00:03:45.849]  It's spiritual.
[00:03:47.430 --> 00:03:48.471]  And it's coming to a head.
[00:03:48.491 --> 00:03:51.894]  So we're going to be looking at every angle of that today.
[00:03:53.415 --> 00:04:02.162]  Also, we are going to look at vaping, which has come to a head and which they're making a huge deal out of.
[00:04:03.363 --> 00:04:04.504]  I'm not defending vaping.
[00:04:05.714 --> 00:04:09.236]  But this is about Big Pharma and the system just taking it over.
[00:04:09.936 --> 00:04:14.258]  I mean, obviously cigarettes are far worse and kill 500,000 people a year conservatively.
[00:04:14.658 --> 00:04:15.759]  People have a right to kill themselves.
[00:04:16.619 --> 00:04:17.859]  I have a right to speak out against it.
[00:04:17.919 --> 00:04:23.882]  Fentanyl, they just caught enough fentanyl coming in to kill 10,606,000,000 people.
[00:04:23.922 --> 00:04:24.903]  That's more than all on the earth.
[00:04:25.763 --> 00:04:27.164]  Just coming in in one shipment of 25,000 tons or 50,000 pounds.
[00:04:27.184 --> 00:04:28.284]  So this whole vaping thing,
[00:04:33.715 --> 00:04:38.737]  It's because it's gotten so hot, and it's so big, and it's a $100 billion industry, so they're just going to take it over.
[00:04:39.217 --> 00:04:40.217]  And of course it's bad.
[00:04:40.257 --> 00:04:42.078]  Of course they add chemicals to make it more addictive.
[00:04:42.338 --> 00:04:43.599]  And of course it fries your lungs.
[00:04:43.639 --> 00:04:44.519]  And of course it's terrible.
[00:04:45.119 --> 00:04:46.120]  But it's never going to stop it.
[00:04:46.540 --> 00:04:48.060]  We're going to look at all those angles as well.
[00:04:49.361 --> 00:04:50.761]  This is a big broadcast today.
