[00:00:15.504 --> 00:00:16.285]  InfoWars.
[00:00:16.625 --> 00:00:18.226]  Tomorrow's news today.
[00:00:22.349 --> 00:00:28.333]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:00:31.235 --> 00:00:44.604]  The war for our very destiny isn't
[00:00:46.158 --> 00:00:46.458]  We're coming.
[00:00:47.298 --> 00:00:51.300]  The war is undoubtedly now a hot war.
[00:00:53.121 --> 00:00:53.581]  And it's here.
[00:00:53.921 --> 00:01:01.504]  And organizations and groups are clearly choosing the demarcation line of which side they're on.
[00:01:03.604 --> 00:01:09.487]  Where to begin on this live Sunday, November 24th, 2019 Global Transmission?
[00:01:09.507 --> 00:01:10.047]  Where to start?
[00:01:16.698 --> 00:01:22.260]  Franklin Graham says that the supranational element of demonic power is behind attacks on Trump.
[00:01:24.040 --> 00:01:25.621]  Undoubtedly, that is true.
[00:01:27.361 --> 00:01:35.664]  Now, the Justice Department has confirmed that the FBI at high levels falsified documents against the President and others.
[00:01:39.105 --> 00:01:45.607]  Meanwhile, Bloomberg officially entered the 2020 race to, quote, defeat Trump and rebuild America.
[00:01:46.681 --> 00:01:50.603]  When it's been the globalists that have de-industrialized the nation.
[00:01:52.524 --> 00:01:56.467]  Ruth Bader Ginsburg's been fighting for her life in and out of the hospital.
[00:01:57.067 --> 00:01:58.348]  Last week, put back in.
[00:01:58.388 --> 00:01:59.729]  This weekend, now supposedly out.
[00:01:59.749 --> 00:02:01.490]  She has pancreatic cancer.
[00:02:01.570 --> 00:02:03.111]  I predict she'll be dead within one month.
[00:02:05.052 --> 00:02:11.436]  And a giant fight will accelerate the hysteria we already see with impeachment and more.
[00:02:13.908 --> 00:02:19.430]  Giuliani says Biden documents will be released if he disappears, says they want to kill him.
[00:02:22.590 --> 00:02:23.771]  I'd listen to Giuliani.
[00:02:23.811 --> 00:02:26.071]  He helped cover up what really happened on 9-11.
[00:02:30.933 --> 00:02:42.976]  And there's so much more we're going to be getting to today, like in Virginia and elsewhere, gun supporters prepare to defy new laws to turn their guns in.
[00:02:44.414 --> 00:02:47.915]  Yeah, the illegal aliens in 800 plus towns and cities don't follow law.
[00:02:48.455 --> 00:02:50.056]  They're allowed to drink and drive, do whatever they want.
[00:02:50.076 --> 00:02:57.999]  They don't even have IDs, but we're just saying you're not taking our Second Amendment just because your local law says it can counterman the great law of the land.
[00:02:59.399 --> 00:03:00.940]  Fought and died for by this Republic.
[00:03:03.921 --> 00:03:04.761]  That's all coming up.
[00:03:07.622 --> 00:03:09.343]  But what's the really big news?
[00:03:11.803 --> 00:03:13.184]  What's the earth-shaking news?
[00:03:19.534 --> 00:03:48.183]  The Anti-Defamation League, a supposed civil rights organization that runs the censorship at Big Tech, that's on record, has come out through their spokesperson and announced the next phase of the totalitarianism.
[00:03:49.394 --> 00:03:54.098]  A lot of people saw him say this on Thursday, we covered it on Friday, and they said, that guy's a washed-up comedian.
[00:03:54.678 --> 00:03:56.039]  His latest movies have all failed.
[00:03:57.601 --> 00:03:59.442]  Why do we care what Sacha Baron Cohen has to say?
[00:03:59.462 --> 00:04:15.155]  Well, because he was reading off a teleprompter what the ADL's already said they're planning, and he calls for the arrest of the big six tech heads, starting with Mark Zuckerberg, and the complete handover to the ADL of all communications.
[00:04:17.332 --> 00:04:20.192]  Now that's dictator stuff, that's Hitler stuff.
[00:04:21.093 --> 00:04:23.833]  Right out of the crazy ADL.
[00:04:26.554 --> 00:04:27.574]  But it's par for the course.
[00:04:33.435 --> 00:04:34.915]  And the definition of chutzpah.
[00:04:36.195 --> 00:04:37.155]  And extremely dangerous.
[00:04:40.096 --> 00:04:46.117]  Donald Trump's called a Nazi, so am I. And so we're not human.
[00:04:48.029 --> 00:04:54.394]  Of course, the truth is, the only real Nazis around here is the ADL, and they work for that Nazi collaborator, George Soros.
[00:04:56.796 --> 00:04:59.658]  See, if you're a real Nazi, that's where you hide.
[00:05:00.118 --> 00:05:02.660]  They gave awards to Schwarzenegger, who says he admires Hitler.
[00:05:03.521 --> 00:05:04.822]  The ADL's a Nazi organization.
[00:05:13.991 --> 00:05:19.460]  Defending the republic from enemies foreign and domestic.
[00:05:19.540 --> 00:05:20.482]  It's Alex Jones.
[00:05:28.583 --> 00:05:31.665]  Ladies and gentlemen it is November 24th 2019.
[00:05:31.725 --> 00:05:33.747]  I'm your host Alex Jones.
[00:05:33.767 --> 00:05:39.150]  We're gonna be here for two hours as we are every Sunday 4 to 6 p.m.
[00:05:39.250 --> 00:05:45.354]  All right let's dig right in to our top stories here today.
[00:05:46.295 --> 00:05:47.655]  Attorney General Barb
[00:05:48.649 --> 00:05:53.793]  has come out and says Epstein's death was a perfect storm of screw-ups.
[00:05:53.933 --> 00:05:55.855]  And of course, no one's buying that.
[00:05:56.535 --> 00:06:05.302]  AP runs the headline, Feds Fight Back As Epstein Death Conspiracy Theories Swirl.
[00:06:08.104 --> 00:06:10.266]  Bar ends all conspiracy theories.
[00:06:10.326 --> 00:06:14.689]  Jeffrey Epstein killed himself in a perfect storm of screw-ups.
[00:06:16.124 --> 00:06:21.607]  Jesse Smollett really got attacked by a white supremacist that poured bleach on his face and really had a noose around his neck.
[00:06:21.647 --> 00:06:25.650]  And by the way, he's filed a lawsuit against the police for false prosecution.
[00:06:25.670 --> 00:06:27.931]  I mean, it's totally staged.
[00:06:28.511 --> 00:06:29.312]  Totally rigged.
[00:06:30.092 --> 00:06:33.174]  The people that helped him do it have the receipts, and now he paid them to do it.
[00:06:33.594 --> 00:06:35.916]  We have them going to the stores and buying the noose.
[00:06:37.605 --> 00:06:41.407]  Buying the mask and buying the bleach and doing it all, but does it matter?
[00:06:41.427 --> 00:06:43.047]  No, it's real.
[00:06:43.087 --> 00:06:54.572]  There's white supremacists everywhere and if we don't let the left take control of our lives and let the Antifa go around and beat us up and tell us what to do, well then it's all over, isn't it?
[00:06:55.672 --> 00:06:56.953]  Absolutely all over.
[00:06:58.959 --> 00:07:01.761]  So we're going to be getting into all this today.
[00:07:02.101 --> 00:07:07.504]  Antifa beating up old people, smashing up the cars with their windows, the Oregonian newspaper calling them heroes.
[00:07:08.384 --> 00:07:08.925]  Damn right.
[00:07:10.585 --> 00:07:12.466]  It's all coming up today.
[00:07:13.587 --> 00:07:18.910]  But let me tell you what our top story is going to be.
[00:07:18.930 --> 00:07:21.752]  And it's extremely serious.
[00:07:21.812 --> 00:07:23.232]  It's extremely important.
[00:07:23.252 --> 00:07:27.715]  And I'm going to start covering it at the start of the next segment and play the clips.
[00:07:30.936 --> 00:07:55.027]  The ADL, a supposed Jewish civil rights organization, founded in 1913 after a man kidnapped, tortured, and killed a 13-year-old girl, and were founded to say that he deserved to go free, I guess.
[00:07:56.507 --> 00:07:57.488]  I'm not kidding, look it up.
[00:07:58.848 --> 00:08:00.029]  That organization
[00:08:01.323 --> 00:08:04.506]  Who's lost all these lawsuits for calling people Nazis that aren't.
[00:08:07.368 --> 00:08:10.751]  Goes around and pays off and buys off the police departments around the country.
[00:08:11.512 --> 00:08:13.434]  And it's just a leftist, communist organization.
[00:08:13.454 --> 00:08:14.074]  That's really what it is.
[00:08:16.016 --> 00:08:22.482]  And if you don't accept communism and socialism and sexualization of children and everything else, the ADL comes out and attacks you.
[00:08:25.066 --> 00:08:27.487]  And that's so much pull, they can get your bank accounts taken away.
