[00:00:07.776 --> 00:00:15.398]  Big Brother.
[00:00:15.878 --> 00:00:17.118]  Mainstream media.
[00:00:17.659 --> 00:00:18.779]  Government cover-ups.
[00:00:19.559 --> 00:00:21.019]  You want to stop tyranny?
[00:00:21.260 --> 00:00:22.400]  Well, so does he.
[00:00:22.940 --> 00:00:27.661]  Live from the Infowars.com studios, it's Alex Jones.
[00:00:31.082 --> 00:00:33.163]  It's the broadcast that globalists
[00:00:34.244 --> 00:00:41.830]  And the entire corporate combine, on a planetary scale, have been working in public and behind the scenes to destroy.
[00:00:43.111 --> 00:00:49.496]  But in defiance of their tyranny, and thanks to your prayers and support, in many ways we're stronger than we've ever been.
[00:00:50.877 --> 00:00:53.359]  But in other ways, we're on our last legs.
[00:00:54.300 --> 00:00:55.421]  It was the best of times.
[00:00:56.181 --> 00:00:57.742]  It was the worst of times.
[00:00:58.543 --> 00:01:02.226]  And we're just a microcosm of the larger universe and what's happening.
[00:01:03.698 --> 00:01:19.169]  The news is so incredibly important today that I absolutely am going to put myself into the calm mode that I'm able to do, but seldom able to carry out on air because there's just so much news and so much information.
[00:01:20.090 --> 00:01:31.978]  But let me just calmly lay out that if you go even to mainstream statements by the current head of the DHS and the former head of the DHS, Jay Johnson,
[00:01:33.618 --> 00:01:49.225]  And what's happening, and what our reporters have videotaped and witnessed, and what's happening across the United States, and what's being organized, the UN, funded by elements of our own government and stay-behind groups put in power by Hillary and Obama,
[00:01:50.458 --> 00:01:58.941]  Help collapse Europe with the help of the EU, with over 10 million military-age men the last seven years, to where Europe is just wrecked.
[00:01:59.561 --> 00:02:05.964]  80 plus percent less terrorism, crime rates off the charts, just bedlam.
[00:02:06.504 --> 00:02:12.926]  Thousands of cars burned per week, hundreds per night, mass stabbings, sex slavery.
[00:02:14.587 --> 00:02:17.848]  The third world in many areas is hell.
[00:02:20.214 --> 00:02:25.637]  And we're in an existential threat crisis here.
[00:02:26.557 --> 00:02:40.404]  And just as they ran the same operation with North African and Middle Easterners and others, I guess Europe in the last seven, eight years, the exact same people are running an attempt with not one, but two caravans of over 40,000.
[00:02:40.804 --> 00:02:42.725]  Now the government's saying 40,000.
[00:02:43.645 --> 00:02:45.546]  They were saying it was 1,000 before and it was 50,000.
[00:02:45.586 --> 00:02:46.086]  So I don't know.
[00:02:50.182 --> 00:02:51.944]  But they're always a lot bigger than they say.
[00:02:52.444 --> 00:02:54.386]  And there's caravans arriving every day of 100, 200, 500, 1,000.
[00:02:54.666 --> 00:03:05.336]  And Beto O'Rourke is there as a literal treasonous traitor, organizing it and bragging that it's happening.
[00:03:05.856 --> 00:03:08.078]  People are coming across not being tested for diseases.
[00:03:08.399 --> 00:03:10.220]  They've been caught smuggling children in mass.
[00:03:10.861 --> 00:03:12.302]  This is insanity.
[00:03:14.264 --> 00:03:15.145]  Total insanity.
[00:03:17.213 --> 00:03:18.754]  But it's designed to bring the country down.
[00:03:19.275 --> 00:03:22.457]  And you've got that backdrop with the deep state trying to overthrow Trump.
[00:03:23.298 --> 00:03:28.702]  All Trump is doing is the basic default that anybody would do to keep the country from collapsing.
[00:03:29.002 --> 00:03:31.504]  But it's not enough because the attack's been launched.
[00:03:33.506 --> 00:03:36.168]  And Trump can't get the laws or the funding to stop it.
[00:03:37.469 --> 00:03:37.910]  And once
[00:03:38.953 --> 00:03:43.858]  They overwhelm the courts, and once they overwhelm the detention facilities, it's over.
[00:03:44.558 --> 00:03:47.961]  You'll have 10 million people in the next year come in.
[00:03:48.722 --> 00:03:53.887]  It was a million and a half illegals they know of last year, probably 4 million they don't.
[00:03:53.907 --> 00:03:57.230]  10 million is now estimated will pour in this year.
[00:03:58.011 --> 00:04:00.053]  10 million people.
