[00:00:19.424 --> 00:00:21.367]  Welcome to the Info Wars Nightly News.
[00:00:21.507 --> 00:00:22.748]  I'm your host, Jakari Jackson.
[00:00:23.049 --> 00:00:25.391]  Here's what we have in store for you on this October 16th, 2013 edition.
[00:00:29.770 --> 00:00:34.193]  Tonight, Chase limits cash withdrawals and bans international wire transfer.
[00:00:34.593 --> 00:00:38.916]  Is this the beginning of a financial iron curtain and a Cyprus-style confiscation?
[00:00:39.396 --> 00:00:44.940]  Then, the USDA is directing states to withhold funds for food stamps for the month of November.
[00:00:45.700 --> 00:00:50.563]  And, Adam Kokesh will use his trial to focus attention on jury nullification.
[00:00:52.265 --> 00:00:55.747]  All that and more on tonight's InfoWars Nightly News.
[00:00:58.700 --> 00:00:59.400]  And welcome back.
[00:00:59.620 --> 00:01:05.083]  Top story headline, Chase Bank Limits Cash Withdrawals, Bans International Wire Transfers.
[00:01:05.423 --> 00:01:14.328]  Now this is a story we'll go into in great lengths later this broadcast with Paul Joseph Watson, and we'll also show you what happened when Anthony Gucciardi called Chase Bank earlier today.
[00:01:14.708 --> 00:01:16.249]  But this article stemmed from
[00:01:16.829 --> 00:01:25.455]  A document we received from a Chase Bank customer outlining just what we told you, that they're saying at the Chase Bank that they're going to limit your cash withdrawals.
[00:01:25.475 --> 00:01:29.398]  And like I said, we'll talk more about this in depth at the end of the broadcast.
[00:01:29.779 --> 00:01:30.799]  But for right now, let's look at this.
[00:01:31.220 --> 00:01:31.660]  Crisis.
[00:01:31.920 --> 00:01:35.122]  USDA orders states to withhold electronic food stamps.
[00:01:35.603 --> 00:01:41.967]  Now, we've seen the riots and the storming of Walmarts and so forth go on in recent days, and that's just a brief
[00:01:43.068 --> 00:01:47.449]  Preview of things that could come if the food stamp situation gets any worse.
[00:01:51.011 --> 00:01:59.553]  Well, it seems like the federal government is always poking a stick at an angry bear and this week it's pointed at the recipients of the SNAP program.
[00:01:59.913 --> 00:02:08.616]  The USDA sent letters to state agency directors on October 11th directing them to delay funding to state EBT vendors until further notice.
[00:02:08.996 --> 00:02:18.162]  In other words, up to 47 million Americans who rely on food stamps to feed their families may face the prospect of going without food next month.
[00:02:18.643 --> 00:02:32.832]  Considering the fact that a two-hour glitch in the EBT system led to many riots and looting last weekend, imagine the reaction of millions of Americans living near the poverty line when they learn that they might not be credited next month due to the government shutdown.
[00:02:32.852 --> 00:02:36.335]  It could impact us and it's going to cause problems because then you
[00:02:37.054 --> 00:02:41.836]  You're going to come to find out you're going to have people starting to steal and do what they have to do to survive.
[00:02:42.096 --> 00:02:52.361]  So the government is delaying funding for the nutritional assistance program and this is alarming considering the fact that government dependency has skyrocketed during the Obama administration.
[00:02:52.721 --> 00:03:01.045]  Senator John Thune said, since President Obama came into office, SNAP participation has increased at 10 times the rate of job creation.
[00:03:01.225 --> 00:03:04.086]  And that increase in dependency is no coincidence.
[00:03:04.406 --> 00:03:13.718]  By pushing for massive enrollment into SNAP, the Obama administration is making a sizable number of people dependent on welfare, which the government controls at a whim.
[00:03:14.159 --> 00:03:18.324]  But is sending the nation into panic mode part of the globalist plan?
[00:03:18.845 --> 00:03:21.609]  Former Navy SEAL Ben Smith seems to think so.
[00:03:21.989 --> 00:03:24.732]  They want us to do something.
[00:03:24.772 --> 00:03:32.400]  They either want to diminish our voice or our significance or draw contact and they can crush us.
[00:03:32.521 --> 00:03:38.167]  I mean, you've got Sheila Jackson Lee who is calling for martial law to end the shutdown.
[00:03:38.447 --> 00:03:53.133]  This strategy of creating pressure from above and below would mean that the government could create the crisis of a food shortage and then swoop in to restore order, thereby expanding government power at the expense of individual rights.
[00:03:53.793 --> 00:03:56.434]  Reporting for the InfoWars Nightly News, I'm Leanne McAdoo.
[00:03:58.675 --> 00:04:11.403]  I'm sure there are many good decent hard-working people on EBT's and food stamps who just maybe they lost a job or the kids got sick and they couldn't afford the bills but there are other people who take advantage of the situation so just go ahead and watch this clip.
[00:04:19.039 --> 00:04:20.440]  See, I take it to the next level.
[00:04:20.621 --> 00:04:27.627]  The reason why, you know, I came up with the welfare idea, you know, I just wanted to show people, you know, how to be real with it.
[00:04:27.807 --> 00:04:29.849]  I'm on welfare, right now, for real.
[00:04:30.549 --> 00:04:32.691]  So she put that card in there, we got food stamps.
[00:04:33.052 --> 00:04:35.254]  And yo, I'm glad to get the food stamps.
[00:04:36.090 --> 00:04:38.611]  Why wouldn't you want to get free money?
[00:04:38.991 --> 00:04:40.872]  Why wouldn't you want free money?
[00:04:40.952 --> 00:04:46.493]  Well, the problem with free money is that free money isn't free, whether it's welfare or bank or bailouts or anything else.
[00:04:46.814 --> 00:04:49.334]  And that's a rapper, Old Dirty Bastard from Wu-Tang Clan.
[00:04:49.374 --> 00:04:52.615]  And God rest his soul, I'm not trying to speak ill of the debt he's passed on now.
[00:04:52.635 --> 00:04:53.796]  But that's just an example.
[00:04:53.856 --> 00:04:57.417]  The guy's riding around in a limo to pick up his welfare check.
[00:04:57.737 --> 00:05:00.259]  And he has his welfare card on his album.
[00:05:00.299 --> 00:05:03.080]  I mean, I don't think the guy was exactly hurting for cash.
[00:05:03.100 --> 00:05:09.064]  You know, not all rappers are super rich, but I think he could afford, you know, not to be on food stamps and welfare.
[00:05:09.104 --> 00:05:10.285]  So let's switch gears right here.
[00:05:15.908 --> 00:05:24.130]  Kokesh's case is expected to go to trial on October 24th, and he has been in federal custody since July 26th, when he was denied bail.
[00:05:24.690 --> 00:05:30.191]  Kokesh is expected to use this trial to inform the public of their right to nullify laws they find unjust.
[00:05:30.671 --> 00:05:38.053]  And I spoke to Lieutenant Governor Candidate Jerry Patterson, and he said there's a time to nullify, but he said there's also a time just to ignore laws.
[00:05:38.093 --> 00:05:42.374]  Not speaking specifically about the Kokesh case, but he says, you know, sometimes you just have to ignore law.
[00:05:42.674 --> 00:05:43.675]  Excuse me, sir, what are you doing?
[00:05:43.695 --> 00:05:44.655]  I'm minding my own business.
[00:05:44.695 --> 00:05:45.755]  I suggest you do the same.
[00:05:46.056 --> 00:05:50.037]  I believe that's what Adam Kokesh was doing in a more in-your-face way, I will admit.
[00:05:50.438 --> 00:05:55.920]  If you're not familiar with Adam Kokesh, he is a broadcaster slash activist who dared go to Washington D.C.
[00:05:55.940 --> 00:05:58.361]  with a loaded weapon, something at the D.C.
[00:05:58.441 --> 00:06:01.683]  police claim is illegal, even though that's been turned over in court cases.
[00:06:02.063 --> 00:06:08.966]  So anyway, they go to his house, they raid his house, they blow up in his gun safe, take him into custody, deny him bail, leave his girlfriend bleeding on the floor.
[00:06:09.626 --> 00:06:12.390]  And that brings you up to speed with where we all are today.
[00:06:13.091 --> 00:06:21.962]  His next court date is on the 24th, so it's important not to forget about guys like Adam Kokesh, like Bradley Manning, like Edward Snowden, even though he's still, I guess, elusive at this point.
[00:06:22.222 --> 00:06:26.648]  Don't forget about the tribulations these guys are going through for your freedom.
[00:06:27.557 --> 00:06:32.982]  Now from a guy suffering tribulation in one front, we go to Greenwald, Exit's Guardian.
[00:06:33.482 --> 00:06:40.989]  Glenn Greenwald, who was based in Brazil, was among the first to report information provided by one-time NSA contractor Edward Snowden.
[00:06:41.429 --> 00:06:50.257]  He wrote in a blog post on Tuesday that he was presented with a quote, once-in-a-career dream journalistic opportunity, end quote, that he could not pass up.
[00:06:50.778 --> 00:06:51.458]  He did not revere
[00:06:52.119 --> 00:06:56.803]  Reveal any specifics of the new media venture, but said details would be announced soon.
[00:06:57.203 --> 00:07:00.426]  So, Mr. Greenewald goes on to work with the founder of eBay.
[00:07:00.866 --> 00:07:06.850]  So, I definitely appreciate some of Mr. Greenewald's work in the past, especially recently with the NSA business.
[00:07:06.871 --> 00:07:08.732]  So, I do wish him the best of luck.
[00:07:09.112 --> 00:07:10.173]  Now, we'll end tonight with this.
[00:07:10.754 --> 00:07:12.455]  LAX dry ice explosions.
[00:07:12.755 --> 00:07:13.936]  Airport employee.
[00:07:14.436 --> 00:07:17.179]  Employee, not an elusive international terrorist.
[00:07:17.479 --> 00:07:20.101]  Airport employee arrested in the case.
[00:07:20.652 --> 00:07:28.356]  A ground service employee was arrested in connection with the dry ice bomb explosions at LAX that set off an FBI investigation over the weekend.
[00:07:28.816 --> 00:07:34.999]  LAPD officials said 28-year-old DiCarlo Bennett of South LA was arrested in Paramount on Tuesday.
[00:07:35.399 --> 00:07:38.741]  Bennett reportedly worked for airport contractor Service Air.
[00:07:40.458 --> 00:07:52.882]  So we see here, here's a guy who's running around basically with what a lot of people consider to be kind of prank bombs, because you remember recently I believe it was a beauty queen had to give back her crown because she was driving around town throwing out these dry ice bombs.
[00:07:53.222 --> 00:08:06.266]  And I bet you, I bet you money that somebody's going to try to put some real tough regulations on dry ice, because you can potentially use it in some type of explosive device, just like you can potentially use pseudo-phedrine to make meth.
[00:08:06.327 --> 00:08:07.247]  All these pre-emptive
[00:08:07.927 --> 00:08:14.110]  All these pre-crime notions that if you have something, you may potentially do something bad with it someday.
[00:08:14.170 --> 00:08:18.411]  It's like, let's say, let's ban bath water because you may try to drown somebody in your bathtub one day.
[00:08:18.651 --> 00:08:20.052]  And that's exactly what we see here.
[00:08:20.372 --> 00:08:25.234]  But also we see a guy, if the story reigns true, you know, it's still under investigation.
[00:08:25.274 --> 00:08:27.515]  You have an airport employee who's running around.
[00:08:27.535 --> 00:08:29.616]  I'm pretty sure he thought it was a prank.
[00:08:29.636 --> 00:08:35.238]  He thought it was a good time, even though I think it's a very stupid thing to do, setting off any type of explosion inside of an airport.
[00:08:35.678 --> 00:08:40.881]  Now, these are usually used in pranks, these dry ice bombs, but they can be dangerous.
[00:08:40.901 --> 00:08:49.546]  So he could have potentially injured somebody, and now he's facing a very serious charge for having a, quote, explosive device near an airplane or near an airport.
[00:08:50.027 --> 00:08:57.291]  So be very cautious the next time you're in an airport, especially with the TSA trying to harass you if you make jokes or criticize them.
[00:08:57.731 --> 00:09:06.073]  Well, that's it for the news portion of our show, but stick around because as I said earlier, Paul Joseph Watson will be in here giving us the full breakdown of the Chase Banking fiasco.
[00:09:06.373 --> 00:09:09.774]  I'll also show you the call that Anthony Gucciardi had with Chase Bank earlier today.
[00:09:10.174 --> 00:09:13.855]  And also a special bonus, dispelling MSNBC lies.
[00:09:13.875 --> 00:09:16.876]  You're going to see, oh, the veterans are throwing gates.
[00:09:17.356 --> 00:09:25.325]  At the security personnel, and I love, watch this video, when she's saying they're throwing the gates, you'll see guys just come and gently place the gates down, but we'll get to all that right after this break.
[00:09:25.586 --> 00:09:29.430]  But in the meantime, stop by the InfoWars shop and pick up some nascent iodine.
[00:09:29.770 --> 00:09:34.196]  It's a great product that we have there and we definitely recommend you pick it up for you and your family.
[00:09:34.676 --> 00:09:38.679]  And also stop by PrisonPlanet.tv and get yourself a 15-day free trial.
[00:09:38.699 --> 00:09:46.724]  You can get the Alex Jones Show, the nightly news, the rants, the special reports, the movies, and don't forget, when Obama Deception 2 comes out in March, it'll be right there.
[00:09:47.184 --> 00:09:55.470]  First access to our PrisonPlanet.tv subscribers, so just another reason to get that, share that username and passcode with your friends and family today.
[00:09:55.730 --> 00:09:58.412]  So stick around for all those special reports and more right after this.
[00:10:23.385 --> 00:10:30.148]  Alex Jones here to warn you about some of the most important health information you may ever hear.
[00:10:30.788 --> 00:10:38.451]  I'm talking about radiation, radioactive fallout, radioactive particles contaminating the Northern Hemisphere.
[00:10:39.391 --> 00:10:48.875]  Conservatively, since the 1940s, the Northern Hemisphere of our planet has more than doubled its background radiation.
[00:10:49.395 --> 00:10:51.976]  In fact, that was before Fukushima exploded.
[00:10:52.996 --> 00:10:54.857]  Now the levels are going up and up and up.
[00:10:54.977 --> 00:11:01.079]  Fish are contaminated in the Pacific, and the FDA, the EPA, and others, they're not worried about it.
[00:11:01.539 --> 00:11:05.460]  They've been raising the levels of what they claim is safe radioactive particles.
