[00:00:21.857 --> 00:00:23.879]  Welcome to the InfoWars Nightly News.
[00:00:23.939 --> 00:00:27.242]  It is September 9, 2013, and I'm Leanne McAdoo.
[00:00:27.582 --> 00:00:29.024]  Here's a look at what's coming up tonight.
[00:00:31.246 --> 00:00:38.192]  Tonight, the public forces Dias Air Force Base to respond to allegations of a nuclear weapons transfer.
[00:00:38.212 --> 00:00:42.777]  And... How are we supposed to trust your judgment if you're...
[00:00:43.618 --> 00:00:44.998]  Photographed with known terrorists.
[00:00:45.599 --> 00:00:49.080]  I don't, I have never had anything to do with known terrorists.
[00:00:49.260 --> 00:00:52.121]  That's next on the Info Wars Nightly News.
[00:00:52.401 --> 00:00:55.442]  You people are just over the top obvious.
[00:00:56.022 --> 00:00:58.323]  Captain Obvious on steroids.
[00:00:58.863 --> 00:01:00.004]  Tonight's top story.
[00:01:00.384 --> 00:01:06.288]  John Kerry gives Syria one week to hand over their chemical weapons in order to avoid an attack.
[00:01:06.908 --> 00:01:16.535]  Kerry said he had no doubt that Assad was responsible for the chemical weapons attack last month, saying that only three people are responsible for the chemical weapons inside Syria.
[00:01:17.055 --> 00:01:20.077]  Assad, one of his brothers, and a senior general.
[00:01:20.578 --> 00:01:22.499]  Kerry said that the entire U.S.
[00:01:22.559 --> 00:01:26.362]  intelligence community was united in believing Assad was responsible.
[00:01:27.082 --> 00:01:27.462]  The U.S.
[00:01:27.482 --> 00:01:36.789]  State Department stressed that Kerry was making a rhetorical argument about this one-week deadline and on likelihood of Assad turning over Syria's chemical weapons stockpile.
[00:01:37.289 --> 00:01:45.936]  The department added that his point was that this brutal dictator, with a history of playing fast and loose with the facts, cannot be trusted to turn over chemical weapons.
[00:01:46.516 --> 00:01:48.658]  Otherwise, he would have done so long ago.
[00:01:49.298 --> 00:01:51.180]  That's why the world faces this moment.
[00:01:51.900 --> 00:01:59.524]  Now, Kerry repeatedly referred to genocides in Eastern Europe and Rwanda in pushing his case for taking military action.
[00:02:00.324 --> 00:02:10.949]  Kerry said he did not know if Obama would release further intelligence proving Assad was behind the attack, saying the administration had already released an unprecedented amount of information.
[00:02:11.350 --> 00:02:15.392]  That information, of course, does not include any actual evidence.
[00:02:16.152 --> 00:02:18.713]  Talk about playing fast and loose with the facts.
[00:02:19.433 --> 00:02:31.617]  Now, in an interview that's going to be airing on Face the Nation tonight, President Assad says he is disappointed in the Obama administration for pursuing a strike against Syria, citing faulty intelligence.
[00:02:32.017 --> 00:02:36.119]  Did you get any kind of sense of what he thinks is going to happen next?
[00:02:37.219 --> 00:02:39.059]  Bob, that was the very first question I had.
[00:02:39.120 --> 00:02:40.500]  Do you expect an attack?
[00:02:41.716 --> 00:02:43.998]  He said, I don't know.
[00:02:44.018 --> 00:02:46.840]  He said, prepare as best we can.
[00:02:46.860 --> 00:02:53.685]  He did not say that he assumed that there would be an attack in Syria because of the chemical weapons.
[00:02:54.244 --> 00:03:05.714]  Regarding potential retaliation in the event of a strike against Syria, Assad said to not deal with these terrorists like they're playing a game, but to expect everything in a counter-attack.
[00:03:06.375 --> 00:03:10.899]  Coming up later in the show, I'm going to be speaking with Christopher Green of Alternative Media Television.
[00:03:11.359 --> 00:03:18.425]  He actually confronted John McCain about this exact subject, the potential retaliation that America might face.
[00:03:19.326 --> 00:03:31.014]  Now, while the Obama administration has insisted that it's common sense and not irrefutable evidence that would be enough to prove that Assad was behind this attack, others beg to differ.
[00:03:31.454 --> 00:03:36.118]  A kidnapped teacher heard rebels say that Assad was not behind the chemical weapons attack.
[00:03:36.838 --> 00:03:43.705]  Pierre Piccinini da Prada was kidnapped along with Italian war journalist Domenico Carrico back in April near Damascus.
[00:03:44.266 --> 00:03:50.773]  According to Carrico, the two were subjected to torture, humiliation and mock executions by the Western-backed rebels.
[00:03:51.374 --> 00:03:56.819]  They were freed yesterday and flown to Rome after the Italian Foreign Ministry managed to secure their release.
[00:03:57.677 --> 00:04:13.251]  Pichonin told Italy's RTL Radio that he heard a conversation during which members of the Abu Ammar rebel brigade admitted that Assad was not behind the attack in Ghouta that the Obama administration has cited in building a case for military intervention.
