[00:00:41.451 --> 00:00:43.214]  Welcome to the Info Wars Nightly News.
[00:00:43.294 --> 00:00:44.596]  I'm your host, Jakari Jackson.
[00:00:44.916 --> 00:00:46.939]  Here's what we have in store for you on this June 27, 2013 edition.
[00:00:50.953 --> 00:00:53.595]  Tonight, on the Infowars Nightly News.
[00:00:54.315 --> 00:00:54.555]  What?
[00:00:55.155 --> 00:00:58.817]  Legal guns are actually saving lives and diminishing crime?
[00:00:59.418 --> 00:01:02.720]  Obama's own report destroys his push for gun control.
[00:01:02.740 --> 00:01:06.962]  Plus, Russia evacuates all personnel from Syria.
[00:01:07.322 --> 00:01:09.744]  Is it open season for the CIA?
[00:01:10.064 --> 00:01:15.447]  Then, five million people violated under the Stop and Frisk program.
[00:01:15.887 --> 00:01:17.408]  Enough is enough.
[00:01:17.908 --> 00:01:18.689]  All that and more
[00:01:19.330 --> 00:01:21.380]  On the InfoWars Nightly News.
[00:01:25.697 --> 00:01:26.397]  And welcome back.
[00:01:26.597 --> 00:01:27.678]  Top story headline.
[00:01:28.018 --> 00:01:31.339]  Dzhokhar Tsarnaev charged with murder in Boston bombings.
[00:01:31.419 --> 00:01:33.240]  I'm sure that's no surprise to anyone.
[00:01:33.700 --> 00:01:46.265]  A federal grand jury in Boston has returned a 30 count indictment against Dzhokhar Tsarnaev, charging him with three deaths in the April 15th Boston Marathon bombings and the killing of a campus police officer.
[00:01:46.586 --> 00:01:52.288]  The charges included using a weapon of mass destruction and also the use of a firearm resulting in death.
[00:01:52.748 --> 00:01:58.971]  Zarnaev faces a possible death sentence if convicted and is scheduled to be arraigned July 10th.
[00:01:59.691 --> 00:02:03.072]  So, like I said, it's no surprise to anybody that this guy would be charged.
[00:02:03.133 --> 00:02:04.673]  It's just, you know, what would he be charged with?
[00:02:04.713 --> 00:02:06.994]  They did go ahead with the weapons of mass destruction.
[00:02:07.714 --> 00:02:10.035]  And, you know, it's just not the Zarnaev brothers.
[00:02:10.116 --> 00:02:17.219]  It's the other guy, the accomplice, the boxer guy, the MMA guy who got shot by the FBI, the accomplices of the younger brother.
[00:02:17.519 --> 00:02:20.320]  And I'm not saying any or all these guys are innocent or guilty.
[00:02:20.700 --> 00:02:25.962]  But it's just, you know, this all-consuming thing, it just went so far beyond the two brothers and their initial acts.
[00:02:25.982 --> 00:02:44.407]  So, we'll see what happens in this case, and I definitely would like some things to come to light, such as where the footage is of these guys actually planting the bombs, why these guys, other guys with the Punisher hats, the Punisher logo hats, are walking around with bombs, or excuse me, backpacks that look pretty much identical to the ones that the bomb was actually said to be in.
[00:02:44.787 --> 00:02:48.668]  Things such as that, I hope, would come out in this case, but I would not be surprised at all if they didn't.
[00:02:49.128 --> 00:02:51.051]  We'll move on now to this analysis.
[00:02:51.392 --> 00:02:55.719]  Russia evacuates Syrian naval base and why would they do such a thing?
[00:02:56.180 --> 00:03:01.588]  In an interview with Al Hayat newspaper, Russia's Deputy Foreign Minister Mikhail Bogunov said,
[00:03:03.513 --> 00:03:07.274]  The Russian Defense Ministry has not a single person stationed in Syria.
[00:03:07.674 --> 00:03:10.575]  The base does not have any strategic military importance.
[00:03:10.955 --> 00:03:14.796]  Russia Today had a similar statement, and it goes down to the social media buzz.
[00:03:15.216 --> 00:03:28.339]  The two primary opinions among commentators are that Russia has scrambled to abandon Syria and or that, as a result, the green light has been given for possible intervention by other state actors, specifically America and its allies.
[00:03:28.999 --> 00:03:41.210]  Now, Russia has been a hotbed for, not excuse me, not Russia, but Syria has been a hotbed, you know, the situation, the Obama administration giving arms to these Syrian rebels, you know, the conflicts with Israel and so forth.
[00:03:41.630 --> 00:03:45.093]  So, I'm not exactly sure why they would make such a statement to Russia.
[00:03:45.493 --> 00:03:55.602]  I'd either think, A, they're lying about pulling all their people out, or B, they really did pull all their people out because they think a situation is very, not just possible, but imminent.
[00:03:56.042 --> 00:03:57.984]  So we'll just have to wait and see what happens on this.
[00:03:58.044 --> 00:04:02.667]  Why would they evacuate a whole naval base is pretty fishy to me, so we'll find out soon enough.
[00:04:03.067 --> 00:04:03.748]  We'll move on to this.
[00:04:04.188 --> 00:04:07.670]  Why didn't Snowden go through proper channels to blow the whistle?
[00:04:08.031 --> 00:04:10.713]  Well, many other people have, and that really didn't seem to help at all.
[00:04:11.193 --> 00:04:21.761]  Numerous whistleblowers have tried to go through the, quote, proper channels to expose illegal spying by the NSA and other government agencies, but nothing changed in response to their lawful attempts.
[00:04:22.461 --> 00:04:33.884]  For example, when NSA whistleblower Thomas Drake tried to blow the whistle on fraud and corruption within the NSA based on the NSA spying on all Americans instead of targeting only specific criminals.
[00:04:34.844 --> 00:04:38.206]  He was prosecuted under the Espionage Act.
[00:04:38.586 --> 00:04:45.651]  And it goes on to say from him, he says, you're identified as someone they don't like, someone that cannot be trusted.
[00:04:45.711 --> 00:04:47.292]  And that was from Mr. Drake.
[00:04:47.312 --> 00:04:51.074]  And there are many other whistleblowers who have blown the whistle through the quote, proper channels.
[00:04:51.114 --> 00:04:53.516]  You remember the ATF, I guess it was about a year ago.
[00:04:53.956 --> 00:04:59.217]  The head of the ATF came out with that very Orwellian statement saying that, hey, if you have a problem, you need to talk to us.
[00:04:59.417 --> 00:05:00.978]  Don't talk to anybody else.
[00:05:00.998 --> 00:05:02.758]  We're going to put our big face on the teller screen.
[00:05:02.778 --> 00:05:04.518]  You come talk to us if you have an issue.
[00:05:04.538 --> 00:05:05.419]  Don't go anyplace else.
[00:05:05.739 --> 00:05:11.420]  And of course, when you talk to the proper channels, you either get fired, you get disappeared, or, you know, just nothing happens in general.
[00:05:11.740 --> 00:05:13.340]  And that's the situation we have right here.
[00:05:13.400 --> 00:05:16.601]  So why somebody wouldn't go through the proper channels is no surprise to me.
[00:05:16.641 --> 00:05:20.022]  You probably need to go through some other channel just to get your message heard.
[00:05:20.899 --> 00:05:21.480]  Whoopsie!
[00:05:21.980 --> 00:05:23.822]  Give yourself ten points if you know where that's from.
[00:05:24.162 --> 00:05:24.502]  Whoops!
[00:05:24.923 --> 00:05:29.107]  Obama ordered gun report reveals guns actually save lives.
[00:05:29.147 --> 00:05:30.969]  I'm sure they don't like hearing that.
[00:05:31.449 --> 00:05:45.943]  In a recent study orchestrated by the CDC and carried out by the Institute of Medicine and National Research Council, it was found that individuals involved in violent crimes who defended themselves using techniques other than carrying a gun were more likely to be injured
[00:05:46.323 --> 00:05:47.024]  We're good to go.
[00:06:01.195 --> 00:06:05.661]  So that's for all the people who say, well, if you carry a gun and you're attacked, you're more likely to shoot yourself.
[00:06:05.941 --> 00:06:07.864]  This report says just the opposite.
[00:06:08.164 --> 00:06:13.671]  And regardless if you shoot the intruder or the mugger, whoever, you know, the person can be scared off by the gun.
[00:06:13.971 --> 00:06:16.154]  You may shoot and miss, but you scare the guy off anyway.
[00:06:16.535 --> 00:06:18.878]  So I think this is a very great report.
[00:06:19.298 --> 00:06:19.818]  We're good to go.
[00:06:38.226 --> 00:06:42.329]  National telephone survey that finds that 51% of likely U.S.
[00:06:42.369 --> 00:06:47.013]  voters consider radical Muslims to be a bigger threat to the United States today.
[00:06:47.053 --> 00:06:48.334]  We'll move down to the next paragraph.
[00:06:48.695 --> 00:06:55.780]  However, among those who approve of the president's job performance, just 29% see radical Muslims as a bigger threat.
[00:06:56.501 --> 00:06:59.944]  26% say it's the Tea Party that concerns them the most.
[00:07:00.987 --> 00:07:03.650]  And this is why we do these video game reviews.
[00:07:03.690 --> 00:07:09.757]  This is why we do these TV show reviews talking about founding fathers, and we hate Paul Revere, and Rainbow Six Patriots.
[00:07:09.777 --> 00:07:17.387]  They're trying to demonize the Patriots, the Tea Partiers, the Libertarians, the people who don't fit into the left-right paradigm, and saying that they're this guy.
[00:07:17.907 --> 00:07:22.413]  Running around there, you know, Osama Bin Laden in disguise, and that's what you need to be afraid of.
[00:07:22.693 --> 00:07:23.935]  And that's why we report on this stuff.
[00:07:23.975 --> 00:07:29.662]  It's just conditioning you to accept the fact that, you know, your neighbor's going to blow up your house because they have a Ron Paul bumper sticker.
[00:07:29.963 --> 00:07:31.064]  It's all just conditioning.
[00:07:31.104 --> 00:07:33.527]  And remember, remember during the Boston bombing...
[00:07:34.028 --> 00:07:37.449]  Before they had any evidence, people say we try to report on stuff without any evidence.
[00:07:37.749 --> 00:07:43.371]  During the Boston bombing, without any evidence, no probable cause to say anything, I bet it's those Tea Partiers.
[00:07:43.611 --> 00:07:44.891]  Those Tea Partiers are up to something.
[00:07:44.911 --> 00:07:49.213]  You're going to find out a Tea Partier blew up the Boston Marathon, and that was not the case, now was it?
[00:07:50.313 --> 00:07:52.334]  It's time for us to enter the drone zone.
[00:07:52.814 --> 00:07:55.015]  You say, why would you go into the drone zone?
[00:07:55.035 --> 00:07:57.476]  We're not talking about the big predator drones and all that stuff.
[00:07:57.736 --> 00:08:02.959]  We're talking about the smaller drones that you can buy at your local store, the smaller things that the police use.
[00:08:03.119 --> 00:08:06.020]  And we're going to talk about why these are important issues.
[00:08:06.040 --> 00:08:06.580]  Let's go to this.
[00:08:07.140 --> 00:08:12.563]  Drone spies on sunbathing woman, looks through apartment windows, then falls out of the sky.
[00:08:13.308 --> 00:08:28.437]  This was a situation where a young man, I believe he actually built this drone customly, he built it for a school project I believe, and he was flying his drone around and I guess it just got too far out of range, was hovering over the interstate and fell down into a tree.
[00:08:28.537 --> 00:08:33.860]  The local news station claims that they found this thing in a tree, retrieved the footage and tracked the guy down.
[00:08:34.800 --> 00:08:46.586]  And, you know, the headline says drone spies on sunbathing women, which is technically true, but I would like to say the sunbathing woman is just a small part of a much larger video, so I don't think this guy was some type of weirdo spying on this lady.
[00:08:46.606 --> 00:08:47.826]  He was just flying his drone around.
[00:08:48.386 --> 00:08:51.488]  But there are some weirdos out there, and we have this next article.
