[00:00:07.170 --> 00:00:07.810]  Big Brother.
[00:00:08.470 --> 00:00:09.531]  Mainstream media.
[00:00:10.231 --> 00:00:11.391]  Government cover-ups.
[00:00:11.991 --> 00:00:12.831]  You want answers?
[00:00:13.591 --> 00:00:14.511]  Well, so does he.
[00:00:15.112 --> 00:00:18.692]  He's Alex Jones on the GCN Radio Network.
[00:00:19.312 --> 00:00:23.433]  And now, live from Austin, Texas, Alex Jones.
[00:00:33.661 --> 00:00:45.864]  Ladies and gentlemen, we have another incredibly important, jam-packed, worldwide broadcast for you coming up today on this Wednesday, the 27th day of March, 2013.
[00:00:46.424 --> 00:00:47.824]  Worldwide broadcast.
[00:00:48.244 --> 00:00:55.246]  The news websites are Infowars.com, and of course, we're also streaming video at PrisonPlanet.tv.
[00:00:57.306 --> 00:01:02.110]  And again, we are going to be taking your phone calls today.
[00:01:02.190 --> 00:01:20.462]  Professor Griff, one of the founders of Public Enemy, was on with us a few weeks ago, and he promised to come back just to take phone calls for an hour on hip-hop, rap, and government media control of not just it, but rock and roll and other systems that are used to dominate and steer culture.
[00:01:22.144 --> 00:01:25.026]  Now, we are also going to be
[00:01:28.314 --> 00:01:31.018]  Talking to Steve Pchenik today, if we can get him on.
[00:01:31.038 --> 00:01:43.234]  Rob Dew ran in here during a break yesterday and said, have you seen all the mainstream news articles where more and more Navy SEALs are coming out and saying the official story of the Bin Laden raid is not true?
[00:01:44.555 --> 00:01:57.291]  And I already know the whole thing's a fable, and I've talked to Navy SEALs that have told me it's a fable, and that they believe that much of SEAL Team 6 was killed in that, quote, helicopter explosion months later to cover that up.
[00:01:58.713 --> 00:02:02.838]  And they don't know the details, they just know it's highly classified and the official story isn't true.
[00:02:03.619 --> 00:02:04.940]  That's the SEAL source I have.
[00:02:04.960 --> 00:02:07.362]  It was not in SEAL Team 6, but it is a current SEAL.
[00:02:08.582 --> 00:02:17.788]  And I'll just be honest with you, when I get this type of information, I have a moral responsibility to give it to you, but I don't even like covering things like this, because this type of stuff is what could bring them down.
[00:02:18.689 --> 00:02:22.832]  You see, they can just put out an official story, and they get everybody to accept it.
[00:02:24.410 --> 00:02:31.177]  And more and more though, the public is not buying into that, so the power structure is losing their control.
[00:02:31.237 --> 00:02:32.879]  But here's the Huffington Post reporting it.
[00:02:33.400 --> 00:02:34.581]  Osama Bin Laden death.
[00:02:34.641 --> 00:02:37.304]  New details from third SEAL team.
[00:02:38.044 --> 00:02:39.326]  Six-member questions.
[00:02:39.446 --> 00:02:44.371]  Previous account, CNN's Peter Bergen reports.
[00:02:46.813 --> 00:02:47.795]  The whole thing's fake.
[00:02:47.815 --> 00:02:48.576]  The whole thing's a lie.
[00:02:48.596 --> 00:02:55.929]  So if we can't get Pachinik on today, because I just told my producer to try to get him because he subsequently sent me an email.
[00:02:57.153 --> 00:03:10.341]  With a breakdown that I've got here in the stack, where he said the whole thing is unraveling, and that's why they've been kicking so many people out of the top Pentagon positions, because they just realized that completely out-of-control nuts are running things.
[00:03:11.321 --> 00:03:13.423]  And the same thing went on, of course,
[00:03:18.444 --> 00:03:27.568]  With Hitler, his general staff the last few years were really going, this guy's going to destroy Germany, and he's doing things that will bring the country down.
[00:03:28.408 --> 00:03:31.729]  And they were evil, corrupt, authoritarian Nazis.
[00:03:31.929 --> 00:03:33.490]  They just weren't self-destructive.
[00:03:35.271 --> 00:03:36.971]  And people get on power trips.
[00:03:37.011 --> 00:03:38.592]  It isn't just the high and mighty.
[00:03:38.652 --> 00:03:41.193]  It happens with media people, you name it.
[00:03:41.233 --> 00:03:45.795]  The culture has become narcissistic and really delusional.
[00:03:47.506 --> 00:03:54.732]  Not the entire culture, but larger and larger portions of the culture have done that.
[00:03:56.393 --> 00:03:57.674]  And it's a time of insanity.
[00:03:57.694 --> 00:04:04.319]  I mean, the establishment has the tools of control, and they're in control to a great extent, but not in control of themselves, you see.
[00:04:04.979 --> 00:04:09.883]  They're trying to get full control globally with global governance, but they haven't gotten there yet.
[00:04:09.903 --> 00:04:12.125]  There's a bunch of news we'll cover when we come back from break.
[00:04:12.525 --> 00:04:16.689]  And then I really do, I really do want to open both phone systems
[00:04:18.205 --> 00:04:21.288]  So that we can take a lot of phone calls this hour.
[00:04:21.308 --> 00:04:26.852]  I'm going to give the number out when we come back for any news item, any issue you wish to discuss.
[00:04:27.653 --> 00:04:30.595]  The fallout of the attack on Charlton Heston.
[00:04:31.115 --> 00:04:33.177]  Which again, you're like, what's the deal with the attack on Charlton Heston?
[00:04:33.217 --> 00:04:39.602]  It just shows the duplicity and the corruption and the venom they have.
[00:04:39.962 --> 00:04:41.443]  They worship the state being armed.
