[00:00:21.101 --> 00:00:22.883]  Welcome to the InfoWars Nightly News.
[00:00:22.963 --> 00:00:24.225]  I'm your host, Jakari Jackson.
[00:00:24.545 --> 00:00:26.427]  Here's what we have in store for you on this August 21st, 2013 edition.
[00:00:26.467 --> 00:00:27.949]  Tonight on the InfoWars Nightly News...
[00:00:36.423 --> 00:00:43.786]  Whistleblower Bradley Manning, sentenced to 35 years for unleashing the transparency we were all promised.
[00:00:44.266 --> 00:00:52.590]  Plus, a Japanese brainwashing campaign boldly declares that radiation doesn't affect you when you are smiling.
[00:00:53.170 --> 00:00:58.172]  Then, Sergeant Joe Biggs on the militarization of the police in America.
[00:00:58.832 --> 00:01:02.014]  All that and more on the InfoWars Nightly News.
[00:01:06.943 --> 00:01:07.603]  And welcome back.
[00:01:07.903 --> 00:01:08.924]  Top story headline.
[00:01:09.264 --> 00:01:14.126]  Sentenced to 35 years, Bradley Manning faces longest ever prison term for leak.
[00:01:15.707 --> 00:01:29.312]  Manning was convicted last month of 19 charges related to his document disclosures, including 12 espionage act and theft charges, as well as others including wrongfully storing classified information and misusing computer equipment.
[00:01:29.872 --> 00:01:35.755]  Manning may be able to seek parole after serving a third of his sentence and has already spent three years in jail.
[00:01:36.255 --> 00:01:36.616]  I think so.
[00:01:54.196 --> 00:01:55.117]  It's all about Manny.
[00:01:55.137 --> 00:01:57.779]  It's all about what he did and, you know, the information he released.
[00:01:58.159 --> 00:02:05.485]  It's not about any repercussions for anybody else who's actually doing these things, for the soldiers who are shooting at children from helicopters and so on and so forth.
[00:02:05.825 --> 00:02:07.947]  Many other things have been released in those documents.
[00:02:08.247 --> 00:02:12.230]  But no, it's all about him, just like it's all about Edward Snowden and what he did.
[00:02:12.270 --> 00:02:14.972]  It's not about the people who are actually doing these things behind the scenes.
[00:02:15.352 --> 00:02:21.237]  As far as I'm concerned, three years is more than enough for Mr. Manny, and I do wish him a very speedy release.
[00:02:21.297 --> 00:02:23.599]  I mean, speedy as in tomorrow, if not today.
[00:02:24.179 --> 00:02:29.180]  But it's one thing to be sentenced to pretty much life in prison, 35 years, especially as a young man.
[00:02:29.200 --> 00:02:33.362]  He's been eating all the GMO crappy food and being beat up in prison and so forth.
[00:02:33.842 --> 00:02:34.662]  But that's one thing.
[00:02:34.682 --> 00:02:47.366]  But it's also another thing to have your car just blow up when you're driving down the street and then have a coroner's report come out and say you have meth, you have this, you have that in your bloodstream, exaggerated reports about your drug habits and so forth.
[00:02:47.766 --> 00:02:51.867]  Staff Sergeant Joe Biggs was on the Alex Jones Radio Show to discuss this very issue.
[00:02:54.372 --> 00:02:56.634]  Staff Sergeant Biggs, thanks for popping in with us.
[00:02:57.194 --> 00:02:59.316]  There's a lot of facets to this that smell.
[00:03:00.157 --> 00:03:01.117]  What's your take on it?
[00:03:02.879 --> 00:03:07.442]  Yeah, just a lot of these things that keep showing up in the toxicology report.
[00:03:07.462 --> 00:03:11.365]  I mean, if it had no effect on the accident, why are they naming?
[00:03:11.406 --> 00:03:16.890]  They're just like running off and naming all this different stuff, but then they go and say, well, there's something wrong.
[00:03:20.345 --> 00:03:24.630]  You know, they're saying that he was on mushrooms, apparently, because that's what DMT is.
[00:03:25.431 --> 00:03:26.512]  It's like a psilocybin.
[00:03:26.532 --> 00:03:29.336]  It's just all kinds of random stuff.
[00:03:29.376 --> 00:03:33.641]  And the methamphetamine, I mean, he was known to be on Ritalin, so I don't know if that's a contributing factor.
