[00:00:25.185 --> 00:00:27.966]  He did the strategic relocation.
[00:00:28.006 --> 00:00:29.326]  He talks about it in his book as well.
[00:00:29.366 --> 00:00:30.787]  We sell both at Infowarstore.com.
[00:00:30.927 --> 00:00:32.667]  Of course, I produce the film.
[00:00:32.687 --> 00:00:33.387]  Of course, we sell it.
[00:00:34.308 --> 00:00:37.949]  But, you know, he got into how they're going to do that more and more as a tool of control.
[00:00:38.829 --> 00:00:45.571]  But I first want to get into North Korea and the rest of that with Joel Skousen coming up in the next segment and how he thinks we can turn things around in this country.
[00:00:57.410 --> 00:00:58.651]  They fled from tyranny.
[00:00:59.031 --> 00:01:01.192]  Your oppressions planted them in America.
[00:01:01.753 --> 00:01:11.938]  And yet, actuated by principles of true English liberty, they met all hardships with pleasure compared with those they suffered in their own country from the hands of those that should have been their friends.
[00:01:12.359 --> 00:01:17.882]  Men whose behavior on many occasions has caused the blood of those sons of liberty to recoil within them.
[00:01:18.282 --> 00:01:22.865]  I know not what costs others, but as for me, give me liberty or give me death.
[00:01:23.565 --> 00:01:24.045]  Believe me.
[00:01:24.566 --> 00:01:26.527]  Remember, I this day told you so.
[00:01:26.907 --> 00:01:31.629]  That same spirit of freedom, which actuated that people at first, will accompany them still.
[00:01:31.989 --> 00:01:38.012]  But a people, jealous of their liberties, and who will vindicate them, if ever they should be violated.
[00:01:38.633 --> 00:01:39.473]  Sons of Liberty!
[00:01:39.913 --> 00:01:40.974]  Sons of Liberty!
[00:01:41.454 --> 00:01:42.755]  Sons of Liberty!
[00:01:43.035 --> 00:01:43.435]  Liberty!
[00:01:43.495 --> 00:01:51.319]  Is life so dear, or peace so sweet, as to be purchased at the price of chains and slavery?
[00:01:51.739 --> 00:01:53.000]  Forbid it, Almighty God!
[00:01:59.778 --> 00:02:06.806]  Who controls the past, controls the future.
[00:02:07.266 --> 00:02:09.689]  Who controls the present, controls the past.
[00:02:10.601 --> 00:02:16.125]  The death of Bin Laden marks the most significant achievement to date in our nation's effort to defeat Al-Qaeda.
[00:02:16.465 --> 00:02:18.547]  All you gotta do is start looking around.
[00:02:18.907 --> 00:02:20.508]  Start thinking for yourself.
[00:02:20.788 --> 00:02:22.429]  Start investigating things.
[00:02:22.769 --> 00:02:26.752]  And you will see it all right there.
[00:02:26.832 --> 00:02:28.293]  So you have the power.
[00:02:28.593 --> 00:02:30.154]  Humanity has the power.
[00:02:30.595 --> 00:02:31.715]  We have the power.
[00:02:31.735 --> 00:02:32.696]  Do you wanna fight?
[00:02:32.736 --> 00:02:34.617]  You better believe you got one!
[00:02:34.637 --> 00:02:36.819]  Al-Qaeda wasn't inside!
[00:02:37.399 --> 00:02:40.460]  Let us never tolerate outrageous conspiracy theories.
[00:02:41.061 --> 00:02:53.866]  And for me, give me liberty or give me death!
[00:02:53.926 --> 00:02:56.787]  The answer to 1984 is 1776.
[00:03:00.168 --> 00:03:01.549]  It's Friday, March 15th.
[00:03:01.689 --> 00:03:02.829]  I'm Paul Joseph Watson.
[00:03:02.969 --> 00:03:05.831]  This is Infowars Nightly News coming up on the show.
[00:03:08.899 --> 00:03:15.366]  Tonight, as an army colonel warns of the rise of the machines, we look at the kind of machines DARPA wants to create.
[00:03:16.046 --> 00:03:20.892]  Then, using the power of storytelling in the InfoWars, a short film premiere.
[00:03:21.732 --> 00:03:26.257]  And Obama talks tough ahead of his Israel visit, and Biden says he's not bluffing.
[00:03:26.858 --> 00:03:30.502]  All this and more on tonight's InfoWars Nightly News.
[00:03:37.782 --> 00:03:38.862]  Top story tonight.
[00:03:39.683 --> 00:03:42.744]  New drone could snatch humans off the street.
[00:03:42.884 --> 00:03:44.425]  This is out of Infowars.com.
[00:03:44.885 --> 00:03:52.208]  A new flying drone developed by researchers at the University of Pennsylvania could one day be used to snatch humans off the street.
[00:03:52.628 --> 00:03:55.209]  Justin Thomas and his colleagues at the Grasp Lab
[00:03:55.949 --> 00:04:03.998]  ...have produced an avian-inspired claw drone that mimics the way an eagle uses its talons to grab a fish out of the ocean.
[00:04:04.478 --> 00:04:08.022]  And we've got a video of this thing in action which you can see now.
[00:04:09.323 --> 00:04:17.592]  And obviously when we talk about this being used to snatch people off the street, we're talking about a much larger model based on the same technology.
[00:04:18.365 --> 00:04:25.187]  But it's not Infowars.com making that connection about such a device snatching humans off the street.
[00:04:25.267 --> 00:04:27.128]  Obviously this one's too small to do so.
[00:04:27.748 --> 00:04:30.969]  That's how a lot of the tech blogs responded to this story.
[00:04:31.389 --> 00:04:43.594]  Technology journalist Adario Strange envisages a future scenario where a larger version of the Eagle Claw drone could be used by law enforcement or military to pluck humans off the ground.
[00:04:43.634 --> 00:04:44.494]  This is what he said.
[00:04:45.074 --> 00:04:54.582]  The optimistic view of this development offers a vision of an emergency situation in which a drone could rapidly fly in and save a person from a perilous situation.
[00:04:55.122 --> 00:05:07.012]  But it's also fairly easy to imagine law enforcement and military using this development to grab human targets in coming years, writes Strange, reporting for device.com.
[00:05:08.260 --> 00:05:16.730]  He adds, we may be about to see a return to the days when unseen hunters lurking in the sky could easily snatch a human off the street.
[00:05:17.671 --> 00:05:25.039]  He's referring to the petrosaur, which is a flying reptile dinosaur that existed 65 million years ago.
[00:05:25.519 --> 00:05:28.222]  So this technology is a throwback to that.
[00:05:29.158 --> 00:05:48.294]  There's also simultaneous research, as documented in this article, taking place at Drexel University, which is centered around creating a flight stability software program for drones with arms that would enable UAVs to carry a weighty object without them falling out of the air.
[00:05:48.975 --> 00:05:50.576]  And the eventual purpose of that
[00:05:51.323 --> 00:05:55.485]  would be to, quote, interact with people or the environment.
[00:05:55.826 --> 00:05:59.487]  So it's all based around physically snatching people off the street.
[00:06:00.508 --> 00:06:05.951]  Although that's still a long way off, according to the researcher involved in that project, Christopher Corpella.
[00:06:07.072 --> 00:06:14.736]  So they're developing drones that swoop down like a bald eagle does and snatch stationary objects off the street.
[00:06:15.706 --> 00:06:33.617]  And if you doubt that drone and robot technology is all being driven towards the purpose of apprehending and neutralizing suspects, whoever those suspects may be, and eventually killing them, then listen to this next story, also out of Infowars.com.
[00:06:33.637 --> 00:06:35.158]  This is a story I wrote last night.
[00:06:36.465 --> 00:06:41.868]  US Army Colonel is to use warning about remorseless killer robots.
[00:06:42.508 --> 00:06:56.216]  Award-winning military writer and former intelligence officer Colonel Douglas Pryor has penned an essay warning of the threat posed by remorseless killer robots that will be used to stalk and slaughter human targets in the near future.
[00:06:57.193 --> 00:07:13.576]  In an essay published by the United States Army Combined Arms Center, this is basically the US Army telling you this, Pryor laments how the use of unmanned drones, which of course, as we know, kill 50 innocent people for every suspected terrorist they slaughter.
[00:07:14.996 --> 00:07:20.177]  He writes about how they're perpetuating the wars, endangering America's global reputation.
[00:07:20.657 --> 00:07:23.258]  He then makes the warning that this is all leading towards
[00:07:24.608 --> 00:07:31.874]  The kind of nightmare dictatorial technocracy depicted in the Terminator movies, the Rise of the Machines.
[00:07:33.055 --> 00:07:52.692]  Quote, it seems heartbreakingly obvious that future generations will someday look back upon the last decade as the start of the Rise of the Machines, writes Pryor, adding that the US government is developing robots so advanced they make today's Predators and Reapers look positively impotent and antique.
[00:07:53.863 --> 00:07:58.144]  These killer robots, though, will share one thing in common with their primitive progenitors.
[00:07:58.684 --> 00:08:08.306]  With remorseless purpose, they will stalk and kill any human deemed a legitimate target by their controllers and programmers.
[00:08:09.386 --> 00:08:17.348]  So Colonel Pryor is echoing the warning of other top experts in the field of robotics, Professor Noel Sharkey for one.
[00:08:18.226 --> 00:08:39.576]  Who's also warned that these robots currently under development by DARPA, which of course is basically the Pentagon, will eventually be used to hunt down and kill, quote, enemy combatants, which of course, under the loose and slippery definition of the terrorists now being banded about, could be applied to just about anyone.
[00:08:39.857 --> 00:08:46.560]  Pay for a cup of coffee with cash, you know, buy food in bulk, according to the FBI, that makes you a potential terrorist.
[00:08:47.466 --> 00:08:51.888]  And it's a similar sentiment put out last year by Human Rights Watch.
[00:08:52.289 --> 00:09:04.935]  They said that if these robot armies currently under development are let loose on the battlefield, then war crimes will inevitably occur because the cyborgs have no emotional capacity.
[00:09:05.075 --> 00:09:06.456]  They're basically killing machines.
[00:09:06.916 --> 00:09:12.399]  And of course, if you've read the writings of futurists like Bill Joy and Ray Kurzweil, then
[00:09:13.755 --> 00:09:18.377]  The rise of the machines for humanity means we basically become a second class species.
[00:09:18.977 --> 00:09:21.399]  Eventually, we become obsolete.
[00:09:21.739 --> 00:09:32.624]  Then, of course, you've got the Cambridge University study, which is looking into if robots with artificial intelligence pose extinction level risks for humanity.
[00:09:33.244 --> 00:09:51.438]  So that's where this is all heading, but it's a good sign that military insiders and robotic experts are, you know, vocally opposing the development of these robots in the direction which the likes of DARPA and the Pentagon clearly intend them to go, which is to be killing machines.
[00:09:52.552 --> 00:09:58.576]  Meanwhile, a company in Oregon is developing drone defense technology to sell to the public.
[00:09:58.637 --> 00:10:00.718]  This is out of US News and World Report.
[00:10:01.278 --> 00:10:03.560]  Do you want to keep drones out of your backyard?
[00:10:03.880 --> 00:10:10.065]  An Oregon company says it has developed and will soon start selling technology that disables unmanned aircraft.
[00:10:10.565 --> 00:10:28.412]  The company called Domestic Drone Countermeasures was founded in late February because some of its engineers see unmanned aerial vehicles which are already being flown by law enforcement in some areas and could see wider commercial integration by 2015 as unwanted eyes in the sky.
[00:10:29.492 --> 00:10:31.693]  So this company has developed
[00:10:32.898 --> 00:10:43.345]  Boxes which jam the surveillance capabilities of these drones, which are now being used by police departments across the country, of course, with massive Department of Homeland Security funding.
[00:10:44.006 --> 00:10:51.031]  And they say that within a relatively short period of time, they're going to be affordable for residential use.
[00:10:52.168 --> 00:10:58.813]  And of course we've heard it said that the first person to shoot down a surveillance drone will be an American hero.
[00:10:59.633 --> 00:11:05.638]  This technology promises to neutralize the surveillance capabilities of those very same spy drones.
[00:11:06.465 --> 00:11:22.067]  But now the FAA is cracking down on photography drones being used by private citizens while simultaneously giving the green light to police departments and government agencies for them to use the unmanned aerial vehicles for surveillance purposes.
[00:11:22.808 --> 00:11:40.058]  So there's this clear attempt now, as the technology becomes cheaper and more widely available, to prevent the democratization of drone technology and only allow it to be in the hands of the authorities, just as they are now attempting to do with firearms.
[00:11:40.953 --> 00:11:45.638]  With the gun control push, only the police, only the authorities are allowed to own it.
[00:11:46.619 --> 00:11:55.128]  Whereas a lot of this drone technology is becoming more and more affordable, private citizens are getting involved, and the FAA is starting to crack down.
[00:11:55.168 --> 00:12:03.556]  But a new company there, developing anti-surveillance drone technology, and early indications show it's going to be very successful indeed.
[00:12:04.861 --> 00:12:08.765]  US Air Force plans to build huge network of underground tunnels.
[00:12:08.825 --> 00:12:10.587]  This is an InfoWars.com story.
[00:12:11.539 --> 00:12:22.610]  The US Air Force is planning to build a huge network of underground subway tunnels in order to shuttle around nuclear missiles as part of an effort to move away from stationary silos that are easier to attack.
[00:12:23.170 --> 00:12:35.482]  The project will require a vast underground subway-like network of pathways to shuttle new missiles around to multiple launch portals, any of which could be used to fire the missile.
