[00:00:19.306 --> 00:00:20.949]  Welcome to the InfoWars Nightly News.
[00:00:20.989 --> 00:00:24.674]  It's Friday, December 20th, 2013, and I'm Leanne McAdoo.
[00:00:25.275 --> 00:00:34.109]  Well, King Caesar, I'm sorry, I mean Obama, has issued another decree to try and help his disastrous health care plan.
[00:00:34.810 --> 00:00:49.400]  After millions of Americans learned what Obamacare really meant for them, that their plans were going to be cancelled after all, he said, you know what, I wave my magic wand and I'm going to go ahead and lift the health mandate for those people since it caused so much controversy.
[00:00:50.495 --> 00:01:14.687]  Now he says people that lost their coverage will now be allowed to buy bare bones catastrophic insurance and that the law would usually limit that to those people who are younger than age 30 and then other people who didn't want to buy into that bare bones insurance could opt out completely without the threat of the fines being imposed on them next year like the rest of us who may or may not be insured.
[00:01:15.367 --> 00:01:21.289]  So of course this latest rule change can cause a significant instability in the market, but he doesn't care about that.
[00:01:21.389 --> 00:01:28.071]  He cares about the political backlash and the rest of those people there that are gonna, their seats are up for grabs in 2014, so he needed to
[00:01:30.572 --> 00:01:32.153]  Slap another band-aid on that.
[00:01:32.613 --> 00:01:36.795]  But in another bust for Obamacare, it's a different kind of bust.
[00:01:36.855 --> 00:01:39.356]  This one comes from the Massachusetts State Police.
[00:01:39.836 --> 00:01:44.578]  They confiscated more than a thousand bags of heroin in a traffic stop.
[00:01:45.038 --> 00:01:46.038]  The strain of heroin?
[00:01:46.719 --> 00:01:47.619]  Obamacare.
[00:01:47.639 --> 00:01:50.780]  So I don't really know what that means.
[00:01:51.220 --> 00:01:54.282]  I guess you gotta be doped up to think that it's a good deal.
[00:01:55.382 --> 00:02:08.130]  Or perhaps he just, you know, maybe these drug dealers just wanted to get the word out to all of their junkie friends that there was some affordable health care out there for them or give the president some street cred.
[00:02:08.290 --> 00:02:10.652]  I don't really know why they would do that.
[00:02:11.312 --> 00:02:18.358]  But by now, I bet you have heard of the Duck Dynasty debacle and just the uproar that it's caused.
