[00:00:22.498 --> 00:00:24.279]  Welcome to the InfoWars Nightly News.
[00:00:24.379 --> 00:00:30.502]  I'm your host, Melissa Melton, and here's what we have coming up for you on this Thursday, January 24th, 2013 edition.
[00:00:33.884 --> 00:00:41.068]  Tonight, CNN's Piers Morgan falls ill just days after receiving the flu vaccine.
[00:00:41.488 --> 00:00:45.610]  And country legend Dwight Yoakam says that was a bad idea.
[00:00:45.890 --> 00:00:47.631]  Don't ever take a flu shot again.
[00:00:47.731 --> 00:00:51.053]  Then, MSNBC attacks InfoWars.
[00:00:51.813 --> 00:00:58.357]  Meanwhile, InfoWars.com continues to dominate MSNBC on the Internet.
[00:00:58.797 --> 00:01:03.720]  And Dianne Feinstein officially launches her attack on the Second Amendment.
[00:01:04.101 --> 00:01:07.563]  That's up next on the InfoWars Nightly News.
[00:01:16.078 --> 00:01:23.603]  Our top story tonight, is it poetic justice that Pierce Morgan has fallen ill just days after taking a flu vaccination on live television?
[00:01:24.283 --> 00:01:33.949]  CNN host Pierce Morgan is likely wanting another chat with daytime talk show host Dr. Oz for an explanation on why he got sick just days after having a flu vaccine administered on live TV.
[00:01:34.930 --> 00:01:44.681]  And it's extra ironic considering that Dr. Oz was attempting to dispel the, quote, myth that the flu vaccine can give you the flu, which apparently is exactly what has happened.
[00:01:45.241 --> 00:01:54.391]  And what's funny is that Dwight Yoakum was actually a guest on Pierce Morgan's show just days after that, and he told Pierce the way to avoid the flu is to avoid getting the flu vaccine.
[00:01:54.912 --> 00:01:56.634]  Here's Alex Jones with his take on that.
[00:01:58.877 --> 00:02:11.529]  Well, CNN's Piers Morgan, the imported redcoat they've brought in to be a hatchet man against the Second Amendment and other rights that this republic was founded on, has never had even a moderate-sized audience.
[00:02:11.749 --> 00:02:12.990]  Max, a half a million.
[00:02:13.690 --> 00:02:16.033]  Now, since I went on, it's been over a million.
[00:02:17.026 --> 00:02:28.493]  And he has been now bringing other liberty lovers and other patriots on to attack them and then get their supporters to tune in and in turn hate Piers Morgan.
[00:02:29.154 --> 00:02:35.518]  So yes, CNN is finally getting moderate ratings by bringing liberty lovers on, but it's backfiring.
[00:02:36.118 --> 00:02:36.819]  It's amazing.
[00:02:36.899 --> 00:02:43.904]  News articles, YouTube videos, everybody you read online absolutely cannot stand Piers Morgan.
[00:02:44.304 --> 00:02:48.127]  One of my favorite country folk singers is Dwight Yoakam.
[00:02:48.147 --> 00:02:52.991]  In fact, driving back from Big Bend on Monday from the desert, we listened to hours of it.
[00:02:53.691 --> 00:02:55.773]  And I knew nothing about Dwight Yoakam.
[00:02:55.813 --> 00:02:57.915]  I just like his music and think he's a great actor.
[00:02:58.655 --> 00:03:04.740]  And then I saw him this morning from last night on Piers Morgan via YouTube just saying, look, it's an anomaly.
[00:03:05.260 --> 00:03:06.681]  Statistically, this is very rare.
[00:03:06.721 --> 00:03:08.943]  And Piers Morgan, oh no, no, no, no, it's increasing.
[00:03:09.223 --> 00:03:19.770]  When Piers Morgan knows full well, we've shown the FBI statistics, we'll show them again now, 49% drop in violent crime in the last 20 years, 21% of that just in the last decade.
[00:03:19.810 --> 00:03:23.813]  So things are accelerating in the dropping of crime.
[00:03:24.093 --> 00:03:27.935]  But they want to hype up these tragic deaths to disarm us.
[00:03:28.576 --> 00:03:34.620]  So let's go ahead and play the first little clip where Yoakum points out this is an anomaly of horror.
[00:03:35.421 --> 00:03:41.396]  The Newtown tragedy was an anomalous horror.
[00:03:42.634 --> 00:03:45.436]  I know how Newtown happened.
[00:03:45.676 --> 00:03:49.838]  I'm still really, really wrecked over why.
[00:03:50.198 --> 00:03:52.980]  Now this next clip is really powerful.
[00:03:53.540 --> 00:04:01.785]  Dwight Yoakum points out that we have guns because it's in our DNA from the colonies fighting back against armed occupation.
[00:04:02.105 --> 00:04:08.789]  The greatest empire the world has ever seen that tried to take our firearms and the powder and ammunition.
[00:04:09.049 --> 00:04:09.690]  Here's that clip.
[00:04:10.350 --> 00:04:24.880]  I think it's born out of the DNA that is the foundation of those colonies that broke free and that were having troops marshaled.
[00:04:25.882 --> 00:04:31.167]  Now Dwight Yoakam, to segue away from guns for a moment, didn't just defend the Second Amendment.
[00:04:31.187 --> 00:04:33.609]  Piers Morgan pointed out that he's been very, very ill.
[00:04:52.575 --> 00:04:58.241]  And, uh, Yoakum says, well, you shouldn't have taken that flu shot a week ago with Dr. Oz live on TV.
[00:04:58.921 --> 00:05:01.744]  And Morgan had to admit, well, I guess you've got a point.
[00:05:02.505 --> 00:05:04.367]  So, Piers Morgan has really got it.
[00:05:04.527 --> 00:05:07.430]  And he went on to say, I don't trust the government and I don't trust the flu shots.
[00:05:08.871 --> 00:05:09.532]  And I never have.
[00:05:10.140 --> 00:05:13.503]  Well, if you look at the statistics, the flu shot actually makes you get the flu.
[00:05:13.963 --> 00:05:25.272]  And we wrote an article about it at InfoWars.com that Adon Salazar put together that actually shows all the government's own studies admitting it never protects you from the flu, lowers your immunity, and in many cases gives you the flu.
[00:05:25.752 --> 00:05:31.056]  So, again, here's Dwight Yoakam laying out clear facts to Piers Morgan.
[00:05:31.316 --> 00:05:33.938]  And it just makes me that much bigger of a fan of this great artist.
[00:05:34.399 --> 00:05:35.679]  Is there any advice you can give me?
[00:05:35.880 --> 00:05:37.481]  Don't ever take a flu shot again.
[00:05:37.501 --> 00:05:38.782]  I watched that night with Don
[00:05:39.182 --> 00:05:40.643]  I'm Dr. Oz, and you know what?
[00:05:40.683 --> 00:05:43.304]  I don't want to tell anybody out there, I'm not a medical advisor.
[00:05:43.644 --> 00:05:46.085]  Get your vaccines if you... I don't believe in them.
[00:05:46.405 --> 00:05:50.127]  I'm just suspicious by nature, and I saw you get it, and here we are.
[00:05:50.147 --> 00:05:54.789]  Dwight Yoakam, from Kentucky, represents True Americana.
[00:05:55.189 --> 00:06:00.251]  Piers Morgan is the classic establishment Tory, who was a hatchet man in England.
[00:06:00.891 --> 00:06:07.897]  For the government, and became so universally hated, look up the polls in their newspapers, that he's fled here to the United States.
[00:06:08.238 --> 00:06:11.200]  And so he's trying to demonize Yoakum, we'll get to that in a moment.
[00:06:11.741 --> 00:06:18.427]  But he also brings up something I heard from a young Turks guy, Cenk, on my radio show yesterday, that, so what?
[00:06:18.547 --> 00:06:21.810]  Okay, yeah, have guns is a counterbalance against government tyranny.
[00:06:22.310 --> 00:06:25.114]  Sure, Stalin took the guns, Hitler took the guns, Mao took the guns.
[00:06:25.435 --> 00:06:27.198]  Political power goes out of the barrel of a gun.
[00:06:27.618 --> 00:06:32.285]  You're right, the founders wanted us to have guns, so we the people, who are the sovereigns, have the power.
[00:06:32.546 --> 00:06:33.126]  But it doesn't matter.
[00:06:33.287 --> 00:06:37.192]  The government has thousands of nuclear weapons, and drones, and F-16s.
[00:06:38.354 --> 00:06:40.435]  And that's basically what Piers Morgan said.
[00:06:40.475 --> 00:06:47.077]  Hey, the government's got the nuclear bombs, but human beings control those bombs.
[00:06:47.338 --> 00:06:48.898]  Human beings fly those helicopters.
[00:06:49.198 --> 00:06:50.859]  That's why they're now having a litmus test.
[00:06:50.939 --> 00:06:52.620]  Will officers fire on U.S.
[00:06:52.640 --> 00:06:53.040]  citizens?
[00:06:53.060 --> 00:06:54.000]  We saw it in Katrina.
[00:06:54.480 --> 00:06:55.881]  The new Army manual stated
[00:06:56.201 --> 00:07:00.805]  They're getting the good guys out of the army, out of the military, and putting the bad guys in.
[00:07:00.885 --> 00:07:05.169]  So they are putting in a force that will do this, but still it doesn't matter.
[00:07:05.689 --> 00:07:10.173]  Our own military, as powerful as it is, couldn't hold Baghdad with 100,000 troops.
[00:07:10.653 --> 00:07:13.095]  They couldn't hold Afghanistan with 150,000 troops.
[00:07:15.157 --> 00:07:19.398]  You can never defeat a people who don't want to be defeated, who haven't been broken.
[00:07:19.438 --> 00:07:22.219]  And that's what the TSA putting their hands down our pants is all about.
[00:07:22.540 --> 00:07:23.960]  That's what all the domination is about.
[00:07:24.000 --> 00:07:32.323]  It's why on CBS and NBC and ABC and CNN and MSNBC, you see it, gun owners are Nazis, Southerners are trash.
[00:07:33.363 --> 00:07:36.984]  Congressman Rangel, we've got to overcome the Constitution and the evil Southerners.
[00:07:37.304 --> 00:07:38.305]  White people are bad.
[00:07:38.765 --> 00:07:41.166]  They're the people pushing racism and division.
[00:07:42.026 --> 00:07:44.348]  They're the people trying to pull, divide, and conquer.
[00:07:44.408 --> 00:07:56.596]  Every time I see a YouTube video of Rangel or somebody saying gun owners are Nazis, or Bob Schaefer saying we've got to defeat the Second Amendment like we defeated Hitler, people are saying, wait a minute, don't bash people in the South.
[00:07:56.836 --> 00:07:58.177]  I live in New York and want guns.
[00:07:58.397 --> 00:07:59.878]  I live in California and want guns.
[00:08:00.138 --> 00:08:01.499]  I live in Indiana and want guns.
[00:08:01.539 --> 00:08:02.800]  I live in Connecticut and want guns.
[00:08:03.380 --> 00:08:11.746]  This is about saying that we're responsible for what criminals do, when in truth, increased gun ownership in the last 20 years is driving down violent crime.
[00:08:12.466 --> 00:08:17.969]  The only places that have hired crime are Chicago, New York, and other areas where they've disarmed the people.
[00:08:18.449 --> 00:08:24.132]  Now, in closing, he says, you've got a song about a husband killing his wife for cheating on him.
[00:08:24.472 --> 00:08:27.494]  And he goes, well, that goes back to Ireland and Scotland.
[00:08:27.714 --> 00:08:29.175]  It's a redone folk song.
[00:08:29.915 --> 00:08:35.118]  And then he's like, oh, you were in a movie, The Panic Room, and it shows him acting all crazy.
[00:08:35.298 --> 00:08:37.459]  And Dwight Yoakam was being an actor.
[00:08:38.159 --> 00:08:42.422]  This is what they've gotten down to now, of, oh, well, you like to kill people.
[00:08:42.442 --> 00:08:43.443]  Look at you in this movie.
[00:08:44.043 --> 00:08:48.046]  That'd be like when I was in a movie once, saying that I'm really that character.
[00:08:49.102 --> 00:08:52.465]  They think their viewers are idiots, but the truth is, they aren't.
[00:08:52.585 --> 00:08:55.487]  CNN, that's why your average show has about 100,000 viewers.
[00:08:55.927 --> 00:08:57.649]  My God, I looked at the numbers.
[00:08:57.669 --> 00:08:59.490]  15 years ago, your average show had a million.
[00:08:59.750 --> 00:09:01.131]  Your top shows had 10 million.
[00:09:01.431 --> 00:09:04.894]  And it's the same thing for every other establishment, government mouthpiece.
[00:09:05.214 --> 00:09:08.157]  People are sick of globalist, corporate, state-run media.
[00:09:08.217 --> 00:09:08.577]  Got it?
[00:09:09.137 --> 00:09:14.742]  Piers Morgan, the only time you have ratings is when you get a patriot like Dwight Yoakam or myself on.
[00:09:15.102 --> 00:09:17.524]  In closing, you will not win this culture war.
[00:09:18.104 --> 00:09:19.125]  You will be defeated.
[00:09:19.365 --> 00:09:27.888]  And when the Communist Chinese government comes out and says, disarm the American people, and the Daily Beast praises it, it shows how sick this country has truly gotten.
[00:09:28.249 --> 00:09:31.690]  You people are collaborators with an authoritarian takeover.
[00:09:32.050 --> 00:09:33.271]  You've signed on to it.
[00:09:33.371 --> 00:09:34.711]  You think you're on the winning team.
[00:09:34.972 --> 00:09:36.212]  You're not on the winning team.
[00:09:36.472 --> 00:09:37.653]  You're useful idiots.
[00:09:38.493 --> 00:09:40.073]  And you're going to fail.
[00:09:40.213 --> 00:09:41.314]  You will not succeed.
[00:09:41.694 --> 00:09:45.175]  If you win and take over America, you'll be disposed of by the globalists.
[00:09:45.215 --> 00:09:46.735]  That always happens to collaborators.
[00:09:46.975 --> 00:09:47.515]  Guaranteed.
[00:09:48.115 --> 00:09:52.776]  But statistically and historically, I know we're going to win, so you're going to fail either way.
[00:09:52.976 --> 00:09:56.657]  Piers Morgan, Feinstein, all of you traitors, you're on notice.
[00:09:56.977 --> 00:10:00.198]  America is awake, and we salute Dwight Yoakam.
