[00:00:05.052 --> 00:00:06.353]  Big Brother.
[00:00:06.353 --> 00:00:08.114]  Mainstream media.
[00:00:08.114 --> 00:00:09.875]  Government cover-ups.
[00:00:09.875 --> 00:00:11.456]  You want answers?
[00:00:11.456 --> 00:00:13.017]  Well, so does he.
[00:00:13.017 --> 00:00:17.199]  He's Alex Jones on the GCN Radio Network.
[00:00:17.199 --> 00:00:21.282]  And now, live from Austin, Texas, Alex Jones.
[00:00:34.400 --> 00:00:53.177]  Well, the doctor-in-chief, Barack Obama, our gracious leader from which all good things flow, says he's still not going to compromise on anything like taxes on heart devices or taxes on the payroll of people making less than $30,000 a year.
[00:00:55.410 --> 00:00:59.954]  He's not going to compromise on anything with House Republicans.
[00:00:59.954 --> 00:01:16.647]  And the media, the kleptocrat media, the establishment media, plays along with it, saying that it is the Republicans that have shut down the government, even though they've given, what, four different versions since last week to the Senate that they have voted down promptly.
[00:01:16.647 --> 00:01:20.090]  So they are here trying to teach you that you need them.
[00:01:21.790 --> 00:01:29.516]  As we speak, by the way, we're going to be covering the latest on the shutdown and more of the memorials shut down, even in France.
[00:01:29.516 --> 00:01:36.221]  They've shut down just open-air cemeteries on the coastline from the Normandy D-Day invasion.
[00:01:36.221 --> 00:01:43.026]  But they had plenty of guards there to make sure that none of the veterans that had traveled there or others could get in.
[00:01:43.026 --> 00:01:45.928]  But don't worry, all the elite officer golf courses
[00:01:47.169 --> 00:01:52.650]  They're all staying open, and all the red carpets and all the caviar.
[00:01:52.650 --> 00:02:03.053]  In fact, now they've gone to Mount Vernon and a bunch of other places that are not even federal parks, and had the Park Service block them and announce because it's federal property.
[00:02:03.053 --> 00:02:09.495]  Private parks, run by private groups, privately funded, just like the World War II Memorial, no one is allowed in.
[00:02:09.495 --> 00:02:10.375]  And they have police
[00:02:11.635 --> 00:02:24.360]  Federal police there, so there's a lot of overtime going on in places that don't even normally have feds visiting them to make sure you, the slaves, understand that they're going to control you with that.
[00:02:24.360 --> 00:02:39.607]  Just like they want to control you with health care, just like they want to control you with government-run education, dependency, slavery, modern slavery, may your chains set lightly upon you, as Patrick Henry said, is the name of the game.
[00:02:40.603 --> 00:02:43.925]  Now, that whole backdrop's going on.
[00:02:43.925 --> 00:02:59.075]  While our crew, Anthony Gucciardi, working from StoryLeak.com with InfoWars.com, Weldon Henson from InfoWars, and of course some of the camera guys, Josh and others, are set to arrive at the NSA in
[00:03:02.268 --> 00:03:04.949]  Utah, outside Salt Lake City, as we speak.
[00:03:04.949 --> 00:03:09.251]  In fact, we have a live stream at Alex Jones Live on YouStreamUp.
[00:03:09.251 --> 00:03:14.713]  We have some backup streams, and we saw an error on the channel earlier, but it's back up now.
[00:03:14.713 --> 00:03:17.734]  Never seen that before, a 404 error.
[00:03:17.734 --> 00:03:23.097]  But they are now there with Weldon Henson driving.
[00:03:23.097 --> 00:03:26.538]  So there they are, if you're watching us on TV, you can see Weldon.
[00:03:26.538 --> 00:03:27.518]  Tell the difference between the two.
[00:03:27.518 --> 00:03:30.620]  I mean, it looks like it's one big military base down here.
[00:03:30.620 --> 00:03:30.940]  Josh,
[00:03:31.767 --> 00:03:36.049]  Who works on film and editing and a production mastermind.
[00:03:36.049 --> 00:03:42.312]  Do you think they're going to try and take that camera equipment that we have over there and confiscate it from you because you're using a First Amendment?
[00:03:43.270 --> 00:03:52.075]  We'll see, but there's a good possibility that they're going to be pretty upset that we, the slaves, come and ask them questions.
[00:03:52.075 --> 00:03:58.378]  Because they can spy on our phones, they can look at our emails, look at everything that we do.
[00:03:58.378 --> 00:04:01.640]  I mean, the facility was surrounded by cameras.
[00:04:01.640 --> 00:04:05.522]  But if we come up there with two cameras, live streaming, one camera,
[00:04:06.837 --> 00:04:08.037]  They're going to be angry.
[00:04:08.037 --> 00:04:09.938]  Yeah, we're going to tell them that we're live streaming as well.
[00:04:09.938 --> 00:04:11.879]  So if they do anything, they'll be held accountable for it.
[00:04:11.879 --> 00:04:15.060]  I mean, as soon as we went up there yesterday, I mean, we had what?
[00:04:15.060 --> 00:04:15.980]  You hadn't even gotten done yet.
[00:04:15.980 --> 00:04:20.561]  And there was, you know, some kind of an intelligence officer driving by staring at us like we were terrorists.
[00:04:20.561 --> 00:04:21.361]  So that was interesting.
[00:04:21.361 --> 00:04:23.102]  By the way, let's fade that down, guys.
[00:04:23.102 --> 00:04:24.783]  We're going to come back from break.
[00:04:24.783 --> 00:04:25.683]  That's the live feed.
[00:04:25.683 --> 00:04:26.363]  They're about to arrive.
[00:04:26.363 --> 00:04:27.984]  We're going to be covering that.
[00:04:27.984 --> 00:04:32.025]  If you go to InfoWars.com, in two different congressional hearings,
[00:04:32.885 --> 00:04:46.049]  And the NSA has come out, this is on InfoWars.com, Chief of DHS calls privacy terrorism, and anyone calling for privacy terrorism, and the press is inherently terrorism.
[00:04:46.049 --> 00:04:47.929]  They actually say this.
[00:04:47.929 --> 00:04:54.971]  So see, anybody for freedom, anybody who's red-blooded, anybody who's not a total authoritarian is a terrorist.
[00:04:54.971 --> 00:04:58.332]  Because the government is run by terrorists, so obviously they say we're terrorists.
[00:05:00.188 --> 00:05:11.976]  Cal Bend Soap Company can save you thousands of dollars and give you good old-fashioned real soap that is triple concentrated and made from the highest quality vegetable and coconut oils.
[00:05:11.976 --> 00:05:23.424]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a free catalog and buy American-made products.
[00:05:23.424 --> 00:05:29.629]  Order the sampler, a 1-2 month supply or get a 1-2 year supply of soaps for all your cleaning needs.
[00:05:30.069 --> 00:05:33.611]  You're getting soap products twice as good as what you're using now.
[00:05:33.611 --> 00:05:38.294]  This is an amazing deal and you will love the way real soap makes your skin feel.
[00:05:38.294 --> 00:05:45.658]  Call 1-800-340-7091 or visit www.5starsoap.com.
[00:05:45.658 --> 00:05:50.301]  Alex and his staff have used these earth friendly pure soaps for years.
[00:05:50.301 --> 00:05:55.144]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a catalog.
