[00:00:19.341 --> 00:00:21.302]  Welcome to the InfoWars Nightly News.
[00:00:21.362 --> 00:00:25.063]  It is Thursday, November 7th, 2013, and I'm Leigh Ann McAdoo.
[00:00:25.403 --> 00:00:26.844]  Here is a look at what's coming up tonight.
[00:00:38.846 --> 00:00:45.912]  Country star spoof Obamacare and a world-famous artist showcases anti-NWO art.
[00:00:46.413 --> 00:00:49.415]  That's next on the Info Wars Nightly News.
[00:00:49.535 --> 00:00:56.221]  I've got every right to destroy the image of the so-called Emperor and I'll do it any time I please!
[00:00:56.641 --> 00:00:57.502]  Why is it spinning?
[00:00:57.842 --> 00:00:58.403]  Oh, it does that.
[00:00:58.703 --> 00:00:58.943]  Okay.
[00:00:59.524 --> 00:01:00.324]  Why is it smoking?
[00:01:00.685 --> 00:01:04.008]  Um, I don't... Maybe, maybe we should restart it.
[00:01:05.811 --> 00:01:07.996]  Why is this taking so long?
[00:01:08.076 --> 00:01:12.866]  Why is this taking so long?
[00:01:14.073 --> 00:01:17.735]  That was Carrie Underwood and Brad Paisley at last night's Country Music Awards.
[00:01:17.836 --> 00:01:24.660]  The two were on a rant about the faulty Obamacare website because Paisley injured himself twerking.
[00:01:25.240 --> 00:01:38.489]  But judging by the way those two were making fun of Obamacare, I guess they weren't paid off by the Affordable Care Act's PR team because the rest of Hollywood has been targeted to include Obamacare in its plotline.
[00:01:38.789 --> 00:01:43.533]  The California endowment is a private foundation spending millions to promote Obamacare.
[00:01:44.153 --> 00:01:53.563]  They recently provided a $500,000 grant to ensure TV writers and producers can stitch the Affordable Care Act into plotlines watched by millions.
[00:01:54.424 --> 00:01:57.186]  The center that received the grant said, People learn from these shows.
[00:02:06.616 --> 00:02:18.600]  Well, it may be a little too late to use entertainment pop culture to fix this political glitch, but maybe that's why Obama has been on the road on the Obamacare defense team.
[00:02:19.140 --> 00:02:20.820]  He was here in Dallas yesterday.
[00:02:23.221 --> 00:02:33.364]  One of the things that sometimes gets me a little frustrated, although I understand it because I'm in politics, is folks who are
[00:02:34.744 --> 00:02:37.166]  Complaining about how the website's not working.
[00:02:38.247 --> 00:02:42.130]  The first month I've not been happy with it.
[00:02:42.330 --> 00:02:44.012]  You've all heard about the website woes.
[00:02:45.733 --> 00:03:01.626]  Nothing drives me more crazy than the fact that right now there's great insurance to be had out there, choice and competition, where people can save money for a better product
[00:03:02.904 --> 00:03:05.306]  Except too many folks haven't been able to get through the website.
[00:03:06.487 --> 00:03:21.961]  Now, this is like having a really good product in a store and the cash registers don't work and there aren't enough parking spots and nobody can get through the door and so we are working overtime to get this fixed.
[00:03:23.837 --> 00:03:32.344]  Well, when people begin to receive the level of care that they're going to experience under the Affordable Care Act, Obama might just need to hit the propaganda trail once again.
[00:03:32.364 --> 00:03:38.109]  Now, we already know that doctors in a lot of hospitals are refusing to see Obamacare patients.
[00:03:38.709 --> 00:03:45.655]  But, for those that do get to see a doctor, their visits may be even more efficient, thanks to human health services.
[00:03:46.653 --> 00:03:53.759]  Take an extended family member of Alex Jones who was mistakenly prescribed pre-diabetic medication without a confirming test.
[00:03:54.279 --> 00:04:00.003]  This was all because the 90-year-old woman's blood tests were off since she'd eaten the morning of her blood draw.
[00:04:00.424 --> 00:04:10.371]  She told the doctors this and the lab technicians, but due to the health service computers, she was given the prescription based on the computer-generated protocol.
[00:04:11.212 --> 00:04:29.004]  The move toward greater efficiency in health care delivery in a mandated system means that people are going to get seen less often, they'll be seen for a shorter period of time, and they're often given medication rather than physical therapy or psychological or behavior modification through teaching better diet and behavior.
[00:04:29.565 --> 00:04:31.866]  So welcome to socialized health care.
[00:04:32.447 --> 00:04:33.507]  But don't take my word for it.
[00:04:34.088 --> 00:04:40.332]  One of the traditional methods of imposing statism or socialism on a people has been by way of medicine.
[00:04:41.414 --> 00:04:46.981]  It's very easy to disguise a medical program as a humanitarian project.
[00:04:47.261 --> 00:04:53.509]  Most people are a little reluctant to oppose anything that suggests medical care for people who possibly can't afford it.
[00:04:54.761 --> 00:05:11.169]  James Madison, in 1788, speaking to the Virginia Convention, said, Since the general civilization of mankind, I believe there are more instances of the abridgment of the freedom of the people by gradual and silent encroachment of those in power than by violent and sudden usurpations.
[00:05:12.249 --> 00:05:13.970]  The doctor begins to lose freedoms.
[00:05:14.030 --> 00:05:16.531]  It's like telling a lie, and one leads to another.
[00:05:17.031 --> 00:05:19.692]  First you decide that the doctor can have so many patients.
[00:05:19.732 --> 00:05:22.634]  They're equally divided among the various doctors by the government.
[00:05:23.373 --> 00:05:26.195]  But then the doctors aren't equally divided geographically.
[00:05:26.835 --> 00:05:35.602]  So a doctor decides he wants to practice in one town, and the government has to say to him, you can't live in that town, they already have enough doctors, you have to go someplace else.
[00:05:36.362 --> 00:05:40.005]  And from here it's only a short step to dictating where he will go.
[00:05:41.246 --> 00:05:46.369]  This is a freedom that I wonder whether any of us have the right to take from any human being.
[00:05:46.910 --> 00:05:49.351]  Take it into your own occupation or that of your husband.
[00:05:49.672 --> 00:05:52.934]  All of us can see what happens once you establish the precedent.
[00:05:53.660 --> 00:06:00.687]  That the government can determine a man's working place and his working methods, determine his employment.
[00:06:00.868 --> 00:06:05.152]  From here, it's a short step to all the rest of socialism, to determining his pay.
[00:06:05.913 --> 00:06:12.059]  And pretty soon, your son won't decide when he's in school where he will go or what he will do for a living.
[00:06:12.540 --> 00:06:16.264]  He will wait for the government to tell him where he will go to work and what he will do.
[00:06:17.093 --> 00:06:24.976]  Well, in a move that could prevent 20,000 heart attacks and 7,000 deaths a year, the FDA is banning trans fats.
[00:06:25.656 --> 00:06:35.360]  The FDA announced Thursday that it will require the food industry to gradually phase out artificial trans fats, saying they are a threat to people's health and especially the heart.
[00:06:35.940 --> 00:06:43.063]  Trans fats are used in both processed foods and in restaurants, often to improve the texture, shelf life or flavor of foods.
[00:06:43.743 --> 00:06:43.983]  I think so.
[00:07:01.696 --> 00:07:08.941]  The FDA's Deputy Commissioner for Foods, Michael Taylor, said, we want to do it in a way that doesn't unduly disrupt markets.
[00:07:09.361 --> 00:07:13.083]  Yes, that's the same Michael Taylor that's formerly of Monsanto.
[00:07:13.684 --> 00:07:22.049]  The FDA officials say they have been working on trans fats issues for around 15 years and their first goal was to label them.
[00:07:22.069 --> 00:07:27.132]  Ah, so could this be why there is an extended effort to
[00:07:28.753 --> 00:07:30.615]  Not label GMOs.
[00:07:30.655 --> 00:07:37.521]  It's because Michael Taylor and the rest of the guys there over at the FDA know that once they're labeled, they're going to be phased out.
[00:07:38.382 --> 00:07:39.423]  But never fear!
[00:07:39.763 --> 00:07:52.675]  If GMOs do destroy DNA and create all kinds of hereditary problems down the line for future generations, there is a jaw-dropping breakthrough in genetics that might fix that.
[00:07:53.396 --> 00:08:10.484]  For the first time, scientists are able to engineer any part of the human genome with extreme precision by using a revolutionary new technique called CRISPR, which has been likened to editing the individual letters on any chosen page of an encyclopedia without creating spelling mistakes.
[00:08:11.164 --> 00:08:25.622]  The landmark development means it is now possible to make the most accurate and detailed alterations to any specific position on the DNA of the 23 pairs of human chromosomes without introducing unintended mutations or flaws.
[00:08:26.263 --> 00:08:35.146]  The technique is so accurate that scientists believe it will soon be used to treat incurable viruses such as HIV or currently untreatable genetic disorders.
[00:08:35.687 --> 00:08:41.069]  It might also be used controversially to correct gene defects in human IVF embryos.
[00:08:41.889 --> 00:08:51.095]  Now, many people think that messing with the DNA is just one step toward eugenics, whereby they're going to get rid of the undesirables and their undesirable traits.
[00:08:51.655 --> 00:08:58.199]  Well, surprisingly, this move toward population reduction has been met with rounds of applause.
[00:08:58.679 --> 00:09:05.304]  Which so-called dangerous idea do you each think would have the greatest potential to change the world for the better if it were implemented?
[00:09:05.324 --> 00:09:06.884]  Dan, let's start with you.
[00:09:07.225 --> 00:09:07.745]  Oh my God.
[00:09:07.845 --> 00:09:10.327]  You've got to give us a minute to think about that.
[00:09:11.588 --> 00:09:12.789]  Uh, population control.
[00:09:12.809 --> 00:09:14.270]  There's too many goddamn people on the planet.
[00:09:14.290 --> 00:09:21.616]  And I don't know if that's a... You know, I'm pro-choice.
[00:09:21.676 --> 00:09:23.257]  I believe that women should have the right to control their bodies.
[00:09:23.297 --> 00:09:25.038]  Sometimes in my darker moments, I'm anti-choice.
[00:09:25.058 --> 00:09:27.380]  I think abortion should be mandatory for about 30 years.
[00:09:29.041 --> 00:09:31.363]  With more on that is Paul Joseph Watson.
[00:09:33.462 --> 00:09:34.202]  That's right, Leanne.
[00:09:34.662 --> 00:09:35.803]  And think about it this way.
[00:09:36.343 --> 00:09:41.865]  Imagine if a prominent anti-abortion activist had called for all homosexuals to be killed.
[00:09:42.185 --> 00:09:45.126]  Just imagine the level of outrage that that would cause.
[00:09:45.706 --> 00:09:50.108]  And yet Dan Savage, so far at least, has basically been given a free pass.
[00:09:50.888 --> 00:09:58.011]  Note how the audience enthusiastically applauded his advocacy for forced population reduction.
[00:09:58.492 --> 00:10:05.935]  If they're so eager to see it happen, how about they put themselves and their children first in line for the culling?
[00:10:06.315 --> 00:10:07.656]  You know, that's not going to happen.
[00:10:08.456 --> 00:10:19.764]  But Savage is only advocating the same concept that current White House science advisor John P. Holdren promoted in his 1977 book, Ecoscience.
[00:10:20.404 --> 00:10:26.188]  Forced abortions of the type ruthlessly imposed by the communist Chinese government.
[00:10:26.608 --> 00:10:31.472]  We've all seen the stories, women being kidnapped off the streets, out of their own beds,
[00:10:31.952 --> 00:10:41.087]  Beaten up, dragged to state clinics, forcibly injected with abortion-inducing drugs, the babies forcibly aborted, thrown in a bucket.
[00:10:41.468 --> 00:10:43.591]  That's the kind of policy being advocated here.
[00:10:44.710 --> 00:10:51.978]  But aside from the moral outrage, Savage's argument is based on the debunked myth of overpopulation.
[00:10:52.438 --> 00:10:58.305]  Half the world is already below the 2.1 fertility replacement rate.
[00:10:58.645 --> 00:11:03.991]  Virtually all major European countries are well below it, as is America.
[00:11:04.491 --> 00:11:09.495]  We're actually not having enough children to replace ourselves at the current rate as it is.
[00:11:10.256 --> 00:11:19.483]  According to the UN's own figures, population will peak at around 9 billion in 30 to 40 years and drastically decline soon after.
[00:11:20.024 --> 00:11:33.074]  This demographic transition, which is what they refer to it as, actually means that the real threat facing humanity by the end of the century will be underpopulation, not overpopulation.
[00:11:33.775 --> 00:11:52.341]  So Savage's advocacy for mandatory abortion is not only morally repugnant, it's based on the completely fraudulent premise of overpopulation, which is a conspiracy theory constantly invoked by the Malthusian and eugenicist-driven establishment.
[00:11:52.941 --> 00:12:15.067]  As well as people like Ted Turner, who's got five kids but says that the one-child policy should be imposed worldwide, to attack our fertility rights and eviscerate our quality of life as they pursue their post-industrial revolution, which at its heart lay the debunked myth, the religion, the pseudoscience of overpopulation.
[00:12:15.947 --> 00:12:19.088]  Now back to Leanne McAdoo in the Infowars studios.
[00:12:21.772 --> 00:12:22.633]  Well, there you go.
[00:12:22.853 --> 00:12:25.895]  Overpopulation is just a conspiracy theory.
[00:12:25.975 --> 00:12:30.318]  So get out there and make some more freedom fighters for our army of truth.
[00:12:30.538 --> 00:12:33.060]  You got about three minutes during this break.
[00:12:33.500 --> 00:12:40.525]  But when we get back, I am going to tell you how you can win $10,000 fighting tyranny.
[00:12:41.166 --> 00:12:45.189]  And then we'll have a very special interview with world-renowned artist Anthony Frida.
[00:13:09.767 --> 00:13:16.530]  Alex Jones here to warn you about some of the most important health information you may ever hear.
[00:13:17.170 --> 00:13:24.813]  I'm talking about radiation, radioactive fallout, radioactive particles contaminating the northern hemisphere.
