[00:00:22.156 --> 00:00:24.138]  Welcome to the InfoWars Nightly News.
[00:00:24.299 --> 00:00:26.261]  It's August 30th, 2013.
[00:00:26.521 --> 00:00:29.224]  I'm Gigi Erneta and this is what tops the news.
[00:00:31.547 --> 00:00:36.312]  Tonight, Syrians claim they know who is really behind the chemical attacks.
[00:00:36.973 --> 00:00:42.539]  Then, an Iranian commander says a strike on Syria will lead to the imminent destruction of Israel.
[00:00:43.923 --> 00:00:46.026]  And France says it stands with the U.S.
[00:00:46.086 --> 00:00:47.287]  in punishing Syria.
[00:00:47.968 --> 00:00:51.011]  That's next, on the Info Wars Nightly News.
[00:00:51.592 --> 00:00:52.693]  And I want to do it!
[00:00:52.853 --> 00:00:54.115]  And I choose evil!
[00:00:54.135 --> 00:00:57.238]  Because I'm in charge, and I'll do whatever I want!
[00:00:57.699 --> 00:00:59.381]  That is the essence of evil.
[00:01:00.816 --> 00:01:02.778]  We begin tonight with an InfoWars exclusive.
[00:01:03.418 --> 00:01:07.541]  Syrians in Ghouta claim Saudi supplied rebels behind chemical attack.
[00:01:08.122 --> 00:01:15.548]  Ghouta, Syria, as the machinery for a U.S.-led military intervention in Syria, gathers pace following last week's chemical weapons attack.
[00:01:15.908 --> 00:01:16.428]  The U.S.
[00:01:16.528 --> 00:01:19.350]  and its allies may be targeting the wrong culprit.
[00:01:20.171 --> 00:01:33.386]  Interviews with people in Damascus and Ghouta, a suburb of the Syrian capital, where the humanitarian agency Doctors Without Borders said at least 355 people had died last week from what is believed to be a neurotoxic agent.
[00:01:34.235 --> 00:01:36.076]  Appear to indicate as much anyway.
[00:01:36.436 --> 00:01:46.642]  The U.S., Britain, and France, as well as the Arab League, have accused the regime of Syrian President Bashar al-Assad for carrying out the chemical weapons attack, which mainly targeted civilians.
[00:01:47.082 --> 00:01:54.406]  However, from numerous interviews with doctors, Ghouta residents, rebel fighters, and their families, a different picture emerges.
[00:01:55.066 --> 00:02:01.290]  Many believe that certain rebels received chemical weapons via the Saudi intelligence chief, Prince Badr bin Sultan,
[00:02:02.270 --> 00:02:04.972]  And we're responsible for carrying out the dealing gas attack.
[00:02:05.592 --> 00:02:09.014]  Iran's Revolutionary Guard Chief, Jafari, says that a U.S.
[00:02:09.034 --> 00:02:12.116]  strike on Syria will mean the imminent destruction of Israel.
[00:02:12.696 --> 00:02:16.018]  And he said it would also prove to be a second Vietnam for America.
[00:02:16.478 --> 00:02:19.360]  Like Hitler, who started World War II, the U.S.
[00:02:19.660 --> 00:02:21.341]  is igniting World War III, he said.
[00:02:22.864 --> 00:02:28.867]  Mohammed Jafari also said that Iran plans to work with Russia to stop the strike against Syria.
[00:02:29.787 --> 00:02:31.348]  The Zionists should know that a U.S.
[00:02:31.388 --> 00:02:39.892]  military attack on Syria will not save the fake regime from the resistance, but it means the immediate destruction of Israel, Jafari was quoted as saying.
[00:02:40.572 --> 00:02:50.935]  According to the state TV report, President Rouhani said both Iran and Russia would work in extensive cooperation to prevent any military action against Syria.
[00:02:51.235 --> 00:02:56.476]  Rouhani also called such military action an open violation of international laws.
[00:02:57.256 --> 00:03:00.917]  So Iran and Russia are joining forces to stop the strikes against Syria.
[00:03:01.498 --> 00:03:06.159]  And Alex Jones had a chance to talk with Russell Brand about the war efforts in Syria.
[00:03:06.179 --> 00:03:09.280]  You can catch the entire piece on InfoWars.com.
[00:03:09.540 --> 00:03:10.320]  But here's a snippet.
[00:03:14.165 --> 00:03:17.028]  Russell, I want to talk about some good news from my perspective.
[00:03:17.408 --> 00:03:23.393]  Nobody's saying Assad's a good guy, but the West did start the war, did fund the rebels starting two and a half years ago.
[00:03:23.933 --> 00:03:36.984]  And for the first time since 1782, when the British Parliament voted to end the war against the colonies, they voted down the Prime Minister in the UK, David Cameron, wanting to go to war.
[00:03:38.005 --> 00:03:43.770]  Obama, he has a 9% approval rating on this war in a Reuters, Washington Post poll.
[00:03:44.190 --> 00:03:46.812]  I mean, when Bush did all these lies, he had a 72.
[00:03:47.273 --> 00:03:48.434]  Now it's very unpopular.
[00:03:48.614 --> 00:03:53.518]  I see this as a sea change where libertarians, conservatives, liberals...
[00:03:54.398 --> 00:04:03.226]  Everybody I know sees through this and knows that it's about the takeover of the Middle East that Wesley Clark exposed the seven nations they wanted to target.
[00:04:03.486 --> 00:04:13.255]  What is your view on Syria and are you optimistic and excited that the UK Parliament for the first time in 200 years did the right thing on war?
[00:04:14.801 --> 00:04:20.866]  I certainly agree with you that that vote is as a result of widespread disillusionment with the political process.
[00:04:21.807 --> 00:04:29.734]  I think that obviously the Middle East is one of the most complex issues in contemporary world affairs and has been for millennia.
[00:04:30.354 --> 00:04:42.900]  What I believe is that our focus has to be on the humanitarian aspect, the displaced refugees and the hundreds of thousands that are suffering as a result of military conflict in that area.
[00:04:43.740 --> 00:04:46.702]  What I also believe, Alex, is that
[00:04:47.777 --> 00:04:52.541]  We've got, these affairs are conducted behind a veil of disingenuity and duplicity.
[00:04:52.621 --> 00:04:55.883]  It's very difficult for any of us to understand what's truly happening.
[00:04:56.143 --> 00:05:07.492]  I've not read that book you said, that Seven Nations thing, but, you know, essentially, my experience tells me that, you know, whatever they are telling me, I intuitively don't trust, is typically about the interests of
[00:05:08.052 --> 00:05:09.113]  We're good to go.
[00:05:25.477 --> 00:05:26.877]  Absolutely.
[00:05:27.177 --> 00:05:31.719]  Ron Paul recently came out and said he basically thinks it's a false flag.
[00:05:31.739 --> 00:05:39.360]  There's evidence that the Al-Qaeda groups staged a chemical attack, but it is obviously an incredibly complex situation.
[00:05:51.747 --> 00:06:00.452]  I went through the Pentagon 10 days after 9-11, and an officer from the Joint Staff called me into his office and said, I want you to know, he said, sir, we're going to attack Iraq.
[00:06:01.533 --> 00:06:02.313]  And I said, why?
[00:06:03.274 --> 00:06:05.615]  He said, we don't know.
[00:06:05.635 --> 00:06:11.918]  And then I came back to the Pentagon about six weeks later, I saw the same officer, I said, why haven't we attacked Iraq?
[00:06:11.938 --> 00:06:13.079]  Are we still going to attack Iraq?
[00:06:13.119 --> 00:06:14.960]  He said, oh sir, it's worse than that.
[00:06:14.980 --> 00:06:17.842]  He said, I just got this memo from the Secretary of Defense's office that says we're going
[00:06:19.036 --> 00:06:22.242]  And destroy the governments in seven countries in five years.
[00:06:23.144 --> 00:06:29.857]  We're going to start with Iraq and then we're going to move to Syria, Lebanon, Libya, Somalia, Sudan, and Iran.
[00:06:32.199 --> 00:06:34.241]  Protesters in Times Square think the U.S.
[00:06:34.281 --> 00:06:35.623]  should butt out of Syria.
[00:06:36.343 --> 00:06:42.330]  Now, much unlike our president who wants to go into Syria, people are marching near the U.S.
[00:06:42.410 --> 00:06:49.077]  Armed Forces Recruiting Center, demonstrating, and some are carrying Syrian flags and chanting, hands off Syria.
[00:06:49.838 --> 00:06:51.099]  And we need jobs.
[00:06:51.319 --> 00:06:52.060]  We need peace.
[00:06:53.061 --> 00:06:53.442]  U.S.
[00:06:53.822 --> 00:06:54.683]  out of the Middle East.
[00:06:55.443 --> 00:07:01.909]  Anti-war demonstrations were also being held in Washington, Los Angeles, Chicago, and Dearborn, Michigan on Thursday night.
[00:07:02.810 --> 00:07:05.232]  So pretty much, there's a round of applause here.
