[00:00:24.255 --> 00:00:26.415]  Welcome to the InfoWars Nightly News.
[00:00:26.536 --> 00:00:28.096]  I'm your host, Leigh-Anne McAdoo.
[00:00:28.216 --> 00:00:31.357]  It is July 24th, 2013.
[00:00:31.797 --> 00:00:33.797]  Take a look at what's coming up on the show tonight.
[00:00:36.758 --> 00:00:41.199]  Tonight, on the InfoWars Nightly News, Monsanto wins again.
[00:00:41.559 --> 00:00:45.560]  Allowable levels of cancer-causing glyphosate increased.
[00:00:46.440 --> 00:00:50.821]  We'll introduce you to the black George Zimmerman the media doesn't want you to know about.
[00:00:51.744 --> 00:01:00.067]  Plus, the Obama administration spends your tax dollars to demand a 32-page disaster plan for a magician's rabbit.
[00:01:00.808 --> 00:01:03.669]  All that and more on the InfoWars Nightly News.
[00:01:09.451 --> 00:01:10.832]  Tonight's top story.
[00:01:11.212 --> 00:01:18.455]  The elite corporate clique is protected over and over again in Washington, and this time it's another win for Monsanto.
[00:01:19.622 --> 00:01:20.183]  The U.S.
[00:01:20.223 --> 00:01:24.448]  has raised the allowable levels of companies' pesticide in crops.
[00:01:25.389 --> 00:01:36.822]  Despite a number of studies linking exposure to the chemical glyphosate with diseases including types of cancer, the EPA is increasing the amount of glyphosate allowed in oilseed and food crops.
[00:01:37.605 --> 00:01:56.418]  Through the EPA's new standards, the amount of allowable glyphosate in oilseed crops such as flax, soybeans, and canola will be increased from 20 parts per million to 40 parts per million, which GM Watch acknowledged is over 100,000 times the amount needed to induce breast cancer cells.
[00:01:57.359 --> 00:02:06.406]  Additionally, the EPA is increasing limits on allowable glyphosate in food crops from 200 parts per million to 6,000 parts per million.
[00:02:07.047 --> 00:02:15.374]  Now, in the past, Monsanto has long defended their use of the chemical, saying, we are very confident in the long track record that glyphosate has.
[00:02:15.854 --> 00:02:18.777]  It has been very, very extensively studied.
[00:02:19.437 --> 00:02:21.078]  Well indeed, Monsanto.
[00:02:21.599 --> 00:02:34.167]  According to an independent study concluded in April, the negative impact on the body is insidious and manifests slowly over time as inflammation damages cellular systems throughout the body.
[00:02:34.607 --> 00:02:45.735]  Consequences are most of the diseases and conditions associated with the Western diet, which include gastrointestinal disorders, obesity, diabetes, heart disease, depression,
[00:02:46.196 --> 00:02:50.208]  Autism, infertility, cancer, and Alzheimer's disease.
[00:02:51.289 --> 00:02:57.773]  Man, it pays to have cronies at the Capitol when you are running a corrupt and controversial empire.
[00:02:58.133 --> 00:03:00.595]  Let's take this business of fracking, for example.
[00:03:01.175 --> 00:03:08.620]  That production process involves the injection of fluids and toxic chemicals into oil or gas wells at a very high pressure.
[00:03:09.020 --> 00:03:13.243]  Now, this has obviously raised concern over the potential to poison our drinking water.
[00:03:13.763 --> 00:03:18.366]  Well, who was the very first company to experiment with hydraulic fracturing way back in 1947?
[00:03:20.697 --> 00:03:21.518]  Halliburton!
[00:03:21.919 --> 00:03:22.639]  That's right.
[00:03:23.200 --> 00:03:37.058]  Now, the Environmental Protection Agency is in place to regulate our drinking water, but Bush and Cheney exempted Halliburton in 2005 from meeting the significant water protection regulations set by the EPA.
[00:03:39.955 --> 00:03:45.658]  It does pay Leanne to have friends in high places like the Capitol.
[00:03:45.858 --> 00:03:55.002]  All over the United States they've had big pharma front men on the air the last week saying, do not give Jenny McCarthy a show on The View.
[00:03:55.382 --> 00:03:56.023]  It's terrible.
[00:03:56.423 --> 00:04:06.448]  Her son was brain damaged and she investigated and thought that it might be vaccines and let's just ignore all that and because she stood up for herself
[00:04:07.268 --> 00:04:10.773]  And her son and all the other autistic children, she is evil.
[00:04:11.233 --> 00:04:24.751]  And now the Toronto Health Department, not just our own government's trying to kick her off the air before she even gets on the air, but now foreign governments are weighing in, saying she's gonna cause deaths.
[00:04:25.111 --> 00:04:26.212]  You know who's going to cause deaths?
[00:04:26.652 --> 00:04:44.405]  People like Rick Perry who lied and said it was the law seven years ago to take the Gardasil shot that the insert says doesn't even protect you from the papillomavirus and killed a bunch of people in the trials and has killed many since then and maimed others and given people autoimmune diseases on record.
[00:04:44.686 --> 00:04:48.488]  Japan just last week banned Gardasil in Japan.
[00:04:48.989 --> 00:04:54.012]  India did a two-year trial and said we're banning this but oh no
[00:04:55.154 --> 00:05:01.596]  Ginny McCarthy, she's going to kill people if she gets a show on The View, which isn't even going to be about vaccines.
[00:05:01.857 --> 00:05:02.857]  I've been on that show.
[00:05:03.177 --> 00:05:05.218]  Those hosts are scripted and controlled.
[00:05:05.538 --> 00:05:07.879]  This is the thought police here in America.
[00:05:08.099 --> 00:05:21.224]  They don't want government people blowing the whistle on corruption, they don't want citizens speaking out, and they don't want mothers who are concerned to get their own show, because God forbid she might talk about how we've gone from one
[00:05:21.664 --> 00:05:37.685]  in twenty five thousand thirty years ago having autism spectrum disorders to now ladies and gentlemen one in less than sixty and it's getting worse and worse and worse the truth is the studies are all out there they try to discredit some of the studies turns out that's a fraud we know the truth
[00:05:38.326 --> 00:05:45.452]  Mercury in the vaccines, the adjuvants, the rest of it, absolutely has been linked to brain damage and autoimmune problems across the board.
[00:05:45.893 --> 00:05:52.718]  We know vaccines have been filled with cancer viruses since back during the days of the first polio vaccine and SV40.
[00:05:53.059 --> 00:05:53.619]  Look it up!
[00:05:53.779 --> 00:05:54.580]  These are facts.
[00:05:55.020 --> 00:05:56.161]  These are stubborn things.
[00:05:56.381 --> 00:05:58.984]  And we know it's getting worse and worse and worse.
[00:05:59.324 --> 00:06:05.049]  And now we have shows like God, Guns and Automobiles that is just mildly
[00:06:05.729 --> 00:06:09.311]  Libertarian with my friend Eric Mancow Muller and his brother.
[00:06:09.771 --> 00:06:11.332]  I mean, my son loves this show.
[00:06:11.612 --> 00:06:12.412]  It's hilarious.
[00:06:13.053 --> 00:06:16.855]  And what's amazing is, even though Mancow's wacky, he's not acting.
[00:06:16.895 --> 00:06:18.716]  He is this wacky in real life.
[00:06:19.256 --> 00:06:30.942]  The White House-run Media Matters tried to keep that from going on the air on History Channel, and Braggs, they helped get two pro-gun shows on Discovery that had top ratings cancelled!
[00:06:31.562 --> 00:06:40.979]  They're canceling pro-gun TV shows in America and Jenny McCarthy cannot have a show on The View if they have their way.
[00:06:41.200 --> 00:06:42.662]  It is a bunch of control freaks.
[00:06:44.005 --> 00:06:50.189]  That are ganging up together against Jenny McCarthy and countless others to do this, so let's stand up for her.
[00:06:50.209 --> 00:06:52.010]  I happen to know people that know her.
[00:06:52.030 --> 00:06:54.852]  She says she is a patriot and she's a listener of this show.
[00:06:54.872 --> 00:06:56.313]  We've been that close to getting her on.
[00:06:56.673 --> 00:07:02.697]  So, it's time to stand up for Jenny McCarthy and her courage to stand up against what's happening with the autism.
[00:07:03.017 --> 00:07:07.300]  Now, back to InfoWars Nightly News and Leigh Ann McAdoo sitting right next to me.
[00:07:09.906 --> 00:07:20.634]  So if you are a big, nasty corporation wrecking the environment and just running corrupt business practices, you don't have to worry about any government interference with what you're doing.
[00:07:21.054 --> 00:07:25.877]  But if you're just a small-time business owner, be prepared to be taxed to death.
[00:07:26.438 --> 00:07:35.785]  Kind of like this magician who the Obama administration has required that he submit a 32-page disaster plan for his rabbit.
[00:07:36.932 --> 00:07:50.241]  A small-time magician from Missouri that does magic shows for kids was absolutely horrified when he learned that the Obama administration is requiring him to submit a disaster plan for the rabbit that he uses in his shows.
[00:07:50.981 --> 00:07:51.421]  The U.S.
[00:07:51.441 --> 00:08:01.348]  Department of Agriculture requires the rabbit to be licensed, which is weird enough, but where things enter the truly bizarre is a new USDA rule seven years in the making.
[00:08:02.307 --> 00:08:19.132]  Marty must have a rabbit disaster plan in place by July 29, 2013 in case of calamity, such as flooding, earthquake, landslide, mudslide, avalanche, wildfire, or an intentional attack, just to name a few examples.
[00:08:19.712 --> 00:08:21.713]  My country is broke, Mr. Hahn says.
[00:08:22.093 --> 00:08:29.235]  We are out of money, and now the government is spending time and money worrying about an emergency plan for a bunny rabbit.
[00:08:29.795 --> 00:08:30.376]  So the U.S.
[00:08:30.456 --> 00:08:34.881]  is planning to send weapons to Syria in a war they know is going to end in a stalemate.
[00:08:34.981 --> 00:08:39.766]  It's going to cost taxpayers up to a billion dollars per month.
[00:08:40.307 --> 00:08:42.589]  Actually, that reminds me of today's Daily Quote.
[00:08:43.250 --> 00:08:46.434]  It says, rich man's war, poor man's blood.
[00:08:46.754 --> 00:08:47.875]  And that was by Anonymous.
[00:08:48.823 --> 00:08:54.525]  So they're going to start a war with Syria and they are going to pay for it by taxing magicians.
[00:08:54.925 --> 00:08:56.726]  That's right, because we don't even have any money.
[00:08:56.826 --> 00:08:58.587]  We just print it out of thin air.
[00:08:58.627 --> 00:09:02.288]  We pull rabbits out of hats and we just print money that doesn't exist.
[00:09:02.708 --> 00:09:10.231]  And then we have our mainstream media minions performing sleight of hand to distract you from what's really going on.
[00:09:10.911 --> 00:09:21.737]  Now, this whole past week we've been focusing on Trayvon and the George Zimmerman trial, and the media kept asking over and over again, well, what would have happened if Trayvon was white?
[00:09:22.197 --> 00:09:23.798]  Would the same thing would have happened?
[00:09:24.318 --> 00:09:25.018]  Well, you know what?
[00:09:25.438 --> 00:09:35.644]  The mainstream media failed to remind you that that exact scenario did actually happen a few years ago, when a black neighborhood watchman shot an unarmed white teen.
[00:09:36.104 --> 00:09:39.806]  It's the black George Zimmerman the media doesn't want you to know about.
[00:09:40.646 --> 00:09:44.568]  In April of 2009, Mr. Roderick Scott awoke at 3 a.m.
[00:09:44.628 --> 00:09:47.789]  to the sounds of three young men breaking into cars on his street.
[00:09:48.449 --> 00:09:53.511]  He called the police and went down the street to make sure the young men didn't flee before the police arrived.
[00:09:53.971 --> 00:09:57.953]  He shouted at them to freeze and told them that the police were coming soon.
[00:09:58.473 --> 00:10:04.756]  But that's when 17-year-old Christopher Cervini rushed at Mr. Scott, uttering, I'll get you or I'll get him.
[00:10:05.356 --> 00:10:07.679]  Now, Scott fired twice, killing the teenager.
[00:10:08.160 --> 00:10:15.289]  Now, the trial that followed was again a case of prosecutorial overreach, as they tried to charge Mr. Scott with manslaughter.
[00:10:15.930 --> 00:10:21.697]  Fortunately for him, a jury of his peers agreed with him that he did only what was needed to protect himself.
[00:10:22.578 --> 00:10:32.163]  Afterward, the prosecutor replied, I just hope it's not a message to this community that you have the right to shoot an unarmed 17-year-old kid for breaking into a car.
[00:10:32.804 --> 00:10:40.348]  The problem with that is that Mr. Scott did not shoot young Christopher Servini for breaking into his car, but for attacking him.
[00:10:40.948 --> 00:10:48.093]  Now, there was no white uproar about the killing of a young white man by the hands of a black man with a hero complex.
[00:10:48.454 --> 00:10:54.538]  Al Sharpton and the NAACP and the Justice Department didn't show up to a rally.
[00:10:54.938 --> 00:11:00.723]  The trial was just treated as a tragic situation that a young man brought on himself by turning to violence.
[00:11:01.283 --> 00:11:08.266]  Now the media picks and chooses what stories are going to make national headlines based on whatever the government's agenda is of the day.
[00:11:08.726 --> 00:11:12.648]  So George Zimmerman killing one boy was huge.
[00:11:12.728 --> 00:11:14.409]  We covered that for a year.
[00:11:14.829 --> 00:11:24.354]  But it's not a big deal that at least 400 people, including a chief of police, have been killed by the guns that were supplied during Fast and Furious.
[00:11:25.114 --> 00:11:34.867]  It's also not a big deal that the railroad serial killer was let go by police time and time again because of his illegal immigrant status.
[00:11:35.268 --> 00:11:41.256]  No, that's not a big deal because the Obama administration is really trying to push through this immigration reform.
[00:11:41.776 --> 00:11:56.685]  And immigration reform could be the very reason that it wasn't an important thing for the mainstream media to report about a 13-year-old girl who was kidnapped and gang raped by at least 10 men here recently in Austin.
[00:11:57.205 --> 00:11:59.326]  Our reporter is on the scene with that story.
[00:12:05.213 --> 00:12:14.078]  We're here at the settlement home in Austin, Texas, where a 13-year-old girl allegedly escaped this facility, was offered a ride by some men that she did not know, who took her to an apartment complex.
[00:12:14.379 --> 00:12:26.886]  And according to KENS San Antonio, it happened right here at the Avalon Palms apartment complex, where a 13-year-old girl was abducted, brought to this apartment complex, and allegedly raped multiple times by multiple attackers.
[00:12:26.946 --> 00:12:33.170]  As many as 10 men could have been involved in the incident, many of which are said to have filmed the incident on their cell phones.
[00:12:33.590 --> 00:12:38.856]  Now, after the alleged attack, the young girl was let go, was able to use one of the attacker's cell phones to phone a friend.
[00:12:39.176 --> 00:12:44.803]  That didn't work out, and the young lady actually ended up at the house of another woman who let her smoke crack in her residence.
[00:12:46.004 --> 00:12:49.086]  Now at least some of the men alleged in the attack were illegal immigrants.
[00:12:49.206 --> 00:12:54.849]  I bring this up because we've seen before illegal immigrants being let off of crimes because of their unique cultural heritage.
[00:12:55.650 --> 00:13:01.813]  So with the settlement home under investigation and three suspects already in custody, hopefully we can find justice for this little girl.
[00:13:02.133 --> 00:13:04.535]  I'm Jakari Jackson for the Info Wars Nightly News.
[00:13:11.297 --> 00:13:21.132]  Now coming up after the break, Gigi Erneta will be speaking with Larry Elder who will talk about the mainstream media's agenda and their use of the race card during the Zimmerman trial.
[00:13:21.833 --> 00:13:25.238]  And then stick around because I'll be back with this evening's News Blitz.
[00:13:30.313 --> 00:13:35.435]  Now you can watch Alex Jones live at Infowars.com forward slash show.
[00:13:35.595 --> 00:13:40.717]  You'll find links to all of our content there and a free 15-day trial for Prison Planet TV.
[00:13:41.078 --> 00:13:48.981]  You can also browse the network, the Infowars Nightly News, and over 60 movies and documentaries all together in one place.
[00:13:49.201 --> 00:13:52.182]  You can watch the Alex Jones Radio Show live as it happens.
[00:13:52.542 --> 00:13:55.844]  So check it out, Infowars.com forward slash show.
[00:14:00.455 --> 00:14:03.718]  ProPure is introducing ProOne.
[00:14:04.358 --> 00:14:08.501]  All of your filtration in one system, portable, on the go.
[00:14:09.082 --> 00:14:14.186]  This is a revolutionary system and I am so pleased to be able to introduce it to you.
