[00:00:16.681 --> 00:00:19.407]  Who controls the past, controls the future.
[00:00:19.867 --> 00:00:22.272]  Who controls the present, controls the past.
[00:00:23.189 --> 00:00:28.931]  The death of Bin Laden marks the most significant achievement to date in our nation's effort to defeat Al-Qaeda.
[00:00:29.051 --> 00:00:31.132]  All you gotta do is start looking around.
[00:00:31.492 --> 00:00:33.053]  Start thinking for yourself.
[00:00:33.373 --> 00:00:34.974]  Start investigating things.
[00:00:35.354 --> 00:00:39.395]  And you will see it all right there.
[00:00:39.435 --> 00:00:40.856]  So you have the power.
[00:00:40.876 --> 00:00:42.737]  Humanity has the power.
[00:00:43.197 --> 00:00:44.297]  We have the power.
[00:00:44.317 --> 00:00:45.278]  Do you wanna fight?
[00:00:45.318 --> 00:00:47.658]  You better believe you got one!
[00:00:50.000 --> 00:00:53.041]  Let us never tolerate outrageous conspiracy theories.
[00:00:53.061 --> 00:00:55.462]  The answer to 1984 is 1776.
[00:01:12.765 --> 00:01:13.607]  Good evening, everyone.
[00:01:13.667 --> 00:01:15.952]  Welcome to the InfoWars Nightly News.
[00:01:16.113 --> 00:01:17.035]  I'm Darren McBreen.
[00:01:17.115 --> 00:01:19.420]  It is Friday, March 8, 2013.
[00:01:20.323 --> 00:01:21.966]  Here's a quick look at what's coming up.
[00:01:25.441 --> 00:01:29.162]  Tonight, what does Attorney General Holder really mean by no?
[00:01:29.563 --> 00:01:31.523]  Does he think he has a license to kill?
[00:01:32.084 --> 00:01:36.785]  Meanwhile, government looks for new inventive ways to block the sale of ammunition.
[00:01:37.285 --> 00:01:41.427]  And Feinstein wants to grab the guns from Mr. and Mrs. Veteran.
[00:01:41.907 --> 00:01:46.429]  These stories and more, coming up next on the InfoWars Nightly News.
[00:01:53.697 --> 00:02:03.727]  Well, although it has been heralded as a clear signal that the Obama administration has been forced to acknowledge that it cannot drone strike Americans on U.S.
[00:02:03.787 --> 00:02:10.994]  soil, Eric Holder's response to Rand Paul seems to reaffirm the government's existing position.
[00:02:11.514 --> 00:02:23.965]  Responding to Rand Paul's 13-hour filibuster, Attorney General Eric Holder sent a letter to Paul's office which stated, it has come to my attention that you have now asked an additional question.
[00:02:24.385 --> 00:02:33.573]  Does the president have the authority to use a weaponized drone to kill an American not engaged in combat on American soil?
[00:02:33.933 --> 00:02:36.155]  The answer to that question is no.
[00:02:37.176 --> 00:02:38.616]  And that's the key right there.
[00:02:38.636 --> 00:02:41.597]  Notice the phrase, engaged in combat.
[00:02:41.877 --> 00:02:45.899]  I mean, what does the administration consider to be an act of combat?
[00:02:46.299 --> 00:02:47.059]  You gotta ask.
[00:02:47.419 --> 00:02:56.822]  I mean, after all, we do know that the Department of Homeland Security, for example, well, they consider liberty lovers to be potential terrorists.
[00:02:57.142 --> 00:03:12.712]  The DHS study entitled Hot Spots of Terrorism and Other Crimes in the United States identifies potential terrorists as, well, Americans who believe their way of life is under attack or people who consider themselves to be anti-global.
[00:03:13.153 --> 00:03:19.937]  It also says Americans who are suspicious of centralized federal authority are potential terrorists.
[00:03:20.278 --> 00:03:21.498]  I'm not making this up, folks.
[00:03:21.538 --> 00:03:22.999]  It's in their own documents.
[00:03:23.440 --> 00:03:27.022]  Americans who are reverent of individual liberty
[00:03:27.543 --> 00:03:28.846]  Well, they may be terrorists.
[00:03:29.207 --> 00:03:33.877]  And people who believe in conspiracy theories, of course they might be terrorists.
[00:03:34.178 --> 00:03:37.044]  They might be a threat to national security.
[00:03:37.907 --> 00:03:43.951]  So forgive me if I don't trust the government's definition of engaged in combat.
[00:03:44.372 --> 00:03:59.222]  And furthermore, as the Washington Post reported yesterday, the Obama administration is now preparing to extend the legal basis for its drone strikes to target people who have no direct connection to actual terrorists.
[00:03:59.702 --> 00:04:11.806]  The White House, the State Department, the Pentagon, and intelligence agencies are now considering to expand the law to include associates of associates of terrorists.
[00:04:12.367 --> 00:04:16.848]  So that's the true meaning behind Eric Holder's response to Rand Paul.
[00:04:17.168 --> 00:04:24.911]  Whoever the government accuses to be a terrorist could very well become a target for a drone strike.
[00:04:25.151 --> 00:04:32.277]  You can read more details in an article posted right now on InfoWars.com by Paul Joseph Watson.
[00:04:32.838 --> 00:04:52.635]  Well, it looks like another anti-gun bill has been introduced, this time by the clueless State Senator Audrey Gibson from Florida, who, get this, she has proposed a bill that would require mandatory anger management classes for anyone who wishes to purchase ammunition.
[00:04:53.364 --> 00:04:54.784]  1678 is two-fold.
[00:04:55.165 --> 00:04:58.706]  It would require a three-day waiting period for the sale of any firearm.
[00:04:58.726 --> 00:05:15.030]  But what's stirring the most controversy is a requirement that would make it a crime to buy ammunition unless you presented a certificate showing that you completed a minimum two-hour anger management program, either online or face-to-face, and you'd be required to renew the certification every 10 years.
[00:05:15.350 --> 00:05:16.271]  So there you have it.
[00:05:16.331 --> 00:05:18.072]  The ignorance continues.
[00:05:18.272 --> 00:05:24.535]  And I don't know about you, but I feel like I might need anger management after watching that news clip and reading this bill.
[00:05:24.835 --> 00:05:30.318]  And I tell you what, Senator Audrey Gibson, I'll take anger management if you take stupid management.
[00:05:30.458 --> 00:05:31.098]  How does that sound?
[00:05:31.519 --> 00:05:37.202]  Or better yet, why don't you take a course on constitutional awareness?
[00:05:37.282 --> 00:05:38.182]  There's a good idea.
[00:05:38.562 --> 00:05:40.924]  Because, you know, after all, you did swear an oath
[00:05:41.804 --> 00:05:46.325]  To the Constitution, apparently something you have no idea what that's all about.
[00:05:46.625 --> 00:05:56.428]  Now, I had to laugh when I was reading through this article where she said that she is surprised by all the negative attention that this bill is getting.
[00:05:56.868 --> 00:06:01.049]  She said the bill was intended to reduce anger, not cause anger.
[00:06:01.569 --> 00:06:10.351]  And I understand her office is getting a ton of phone calls right now, not only from people in Florida, but from all across the country as well.
[00:06:10.851 --> 00:06:23.600]  People are probably going to the Florida State Senate website looking up her contact information, like her email address right there, and maybe they're calling her office and, you know, expressing their concerns.
[00:06:23.921 --> 00:06:25.962]  Maybe even expressing their anger.
