[00:00:23.323 --> 00:00:24.945]  Welcome to the InfoWars Nightly News.
[00:00:25.065 --> 00:00:26.307]  I'm your host, Jakari Jackson.
[00:00:26.627 --> 00:00:28.670]  This is what we have in store for you for this April 11th, 2013 edition.
[00:00:32.941 --> 00:00:38.545]  Tonight, the Texas bill criminalizing TSA pat-downs is back.
[00:00:39.025 --> 00:00:40.166]  Will it become law?
[00:00:40.566 --> 00:00:43.428]  Or will Texas become a no-fly zone?
[00:00:43.928 --> 00:00:52.294]  Then, Bitcoin crashes over 50% just one day after a bold public prediction by Mike Adams.
[00:00:52.974 --> 00:00:58.258]  And Eddie Craig discloses secrets the police don't want you to hear.
[00:00:58.778 --> 00:01:02.441]  That's up next on the InfoWars Nightly News.
[00:01:06.463 --> 00:01:07.583]  Top story headline!
[00:01:07.944 --> 00:01:11.145]  Gun control bill clears first hurdle in Senate.
[00:01:11.706 --> 00:01:17.368]  Gun control supporters in the Senate won the first showdown over how to respond to the December shootings in Connecticut.
[00:01:17.989 --> 00:01:27.874]  Thursday's 68 to 31 roll call gave an early burst of momentum to the efforts of President Barack Obama and lawmakers to push for fresh gun curbs through Congress.
[00:01:28.474 --> 00:01:38.684]  Congress hasn't approved sweeping gun restrictions since enacting an assault weapons ban 19 years ago, a prohibition that lawmakers failed to renew a decade later just because they didn't stop Columbine.
[00:01:39.264 --> 00:01:45.250]  Opponents argue that the restrictions would violate the Constitution's right to bear arms and would be ignored by criminals.
[00:01:45.530 --> 00:01:46.992]  Case in point, Columbine.
[00:01:47.372 --> 00:01:52.354]  You have a incident where before these guys ever pulled a trigger, they committed multiple felonies.
[00:01:52.394 --> 00:01:53.035]  What felonies?
[00:01:53.415 --> 00:01:56.977]  They illegally acquired their weapons because they weren't of age to have them.
[00:01:57.837 --> 00:02:05.661]  Let's say they took their guns onto school property, they illegally modified their weapons, and the restrictions of the time didn't keep the guys from getting the guns.
[00:02:06.201 --> 00:02:08.142]  Anyway, let's sit at the center level.
[00:02:08.162 --> 00:02:12.305]  I mean, you have your local law enforcement and other people to deal with.
[00:02:12.546 --> 00:02:14.267]  Your local law enforcement may be very good.
[00:02:14.307 --> 00:02:16.128]  You know, we have many constitutional sheriffs.
[00:02:16.428 --> 00:02:21.832]  You got people like some of our city councilmen here in Austin who don't want you to have any type of weaponry.
[00:02:21.872 --> 00:02:24.134]  So, don't just think it's a big national issue.
[00:02:24.494 --> 00:02:27.296]  Check in on your local authorities as well.
[00:02:27.316 --> 00:02:27.797]  We'll move on.
[00:02:28.497 --> 00:02:32.499]  New York State Police admit wrongly confiscating guns under new laws.
[00:02:32.819 --> 00:02:36.081]  They still wrongly confiscate guns under the old laws, but that's a different story.
[00:02:36.682 --> 00:02:46.787]  Erie County Clerk Chris Jacobs has said that police called him to clarify that they had wrongly enforced a pistol permit suspension on a local gun owner under the NY Safe Act.
[00:02:47.107 --> 00:02:54.171]  The confiscation order came following a warning suggesting the man was using anti-anxiety medication prescribed by the doctor.
[00:02:54.191 --> 00:02:54.991]  That's a whole other thing.
[00:02:55.032 --> 00:02:57.173]  They want to take your guns if you're on medication.
[00:02:57.933 --> 00:03:06.278]  I think that first and foremost, it stems from a flawed law that was passed so quickly without forethought on how something would be implemented, said Jacobs.
[00:03:06.779 --> 00:03:14.824]  Certainly, I am disappointed on the fact that we were given information from the state police that it was an individual that we needed to act on immediately.
[00:03:15.464 --> 00:03:34.653]  So if you have any type of, you know, depression issues, and yes, we have documented here at InfoWars several people over the past decade, even before that, who were on the effects of prescription drugs at the time of their shootings, but if you were on some, you know, mild depression medication three years ago, they're trying to take your guns for that.
[00:03:35.093 --> 00:03:36.294]  So it's more of what you're going to see.
[00:03:36.314 --> 00:03:39.815]  So stand up for your rights today, and don't let this come to your state.
[00:03:39.855 --> 00:03:40.956]  Hopefully it's not already there.
[00:03:41.536 --> 00:03:44.780]  Highway Patrol gave Feds Missouri weapon permit data.
[00:03:45.060 --> 00:03:46.943]  We don't give your data out to Feds.
[00:03:46.983 --> 00:03:49.386]  We just keep it here in the logger.
[00:03:49.446 --> 00:03:50.367]  It's not going anywhere.
[00:03:50.808 --> 00:03:57.897]  Missouri's database of concealed weapon permits was twice given to federal authorities investigating social security disability fraud.
[00:03:58.477 --> 00:04:00.259]  Social Security Disability Fraud.
[00:04:00.679 --> 00:04:02.581]  Social Security Disability Fraud.
[00:04:03.041 --> 00:04:06.625]  Not gun trafficking, not a violent crime, not a rape, not a murder.
[00:04:08.026 --> 00:04:10.528]  You know, these guys weren't moving a whole bunch of coke.
[00:04:10.889 --> 00:04:13.031]  It was Social Security Disability Fraud.
[00:04:13.591 --> 00:04:23.901]  A lawsuit from the Studdard County challenged the procedures that required all supporting documents, including certificates, granting concealed weapon privileges to be scanned and retained.
[00:04:24.441 --> 00:04:37.347]  In November 2011 and again in January, Replogal said an agent from the Social Security Administration Office Inspector General received disks with the data each time the agent was unable to read the encryption.
[00:04:37.387 --> 00:04:38.127]  That doesn't really matter.
[00:04:38.147 --> 00:04:39.208]  He still got the information.
[00:04:39.828 --> 00:04:44.230]  The data was turned over because the Office of Inspector General is a law enforcement agency.
[00:04:44.983 --> 00:04:49.585]  So any reason, any reason, doesn't have to be a violent crime, doesn't have to even be a gun crime.
[00:04:50.065 --> 00:04:52.946]  Social Security disability fraud, we need your information.
[00:04:53.426 --> 00:04:59.628]  And then they keep trying to spin you, we don't keep your information and even if we do, we won't give it to anybody unless they ask.
[00:04:59.668 --> 00:05:01.449]  If they ask, we'll just, we'll give them whatever they want.
[00:05:02.189 --> 00:05:06.791]  Judge orders prosecution to prove Bradley Manning intended to aid the enemy.
[00:05:07.771 --> 00:05:25.209]  Colonel Denise Lind ruled that the government has a burden to prove that the soldier aimed to inflict harm on the United States when he sent materials to the whistleblower website, that being WikiLeaks, although Mannion admitted his role and pleaded guilty to a number of specifications presented by the military this year.
[00:05:25.749 --> 00:05:28.031]  Army prosecutors were not satisfied with the plea.
[00:05:28.812 --> 00:05:38.650]  Manning has been held in pretrial confinement since May 2010 when he was apprehended in Iraq on suspicion of providing WikiLeaks with a trove of government documents.
[00:05:39.542 --> 00:05:44.166]  Now, yes, he admits there was some wrongdoing on his part, maybe more than a little wrongdoing.
[00:05:44.567 --> 00:05:51.213]  But the WikiLeaks documents they received, some of it was pretty damning information, other was pretty inconsequential.
[00:05:51.573 --> 00:05:55.477]  But what this article is showing us is that they want to come down hard on whistleblowers.
[00:05:55.497 --> 00:06:03.264]  I believe it was last year the ATF came out and said, hey, if you snitch on this Fast and Furious program, we're going to have some sanctions for you.
[00:06:03.644 --> 00:06:04.705]  It's more the same with this guy.
[00:06:04.745 --> 00:06:12.849]  Yeah, he admits he did some wrongdoing, but they're trying to throw the book at him just because he's a whistleblower giving information to an internet website.
