[00:00:19.406 --> 00:00:21.187]  Welcome to the InfoWars Nightly News.
[00:00:21.247 --> 00:00:22.588]  It is Tuesday, December 3rd, 2013.
[00:00:22.728 --> 00:00:26.451]  I'm Leigh Ann McAdoo, and here's what's coming up tonight.
[00:00:28.513 --> 00:00:32.475]  Tonight, the Amazon drone marketing scheme.
[00:00:33.576 --> 00:00:35.578]  Then, the war for energy.
[00:00:37.071 --> 00:00:40.355]  And Alex Jones calls to boycott the NFL.
[00:00:40.976 --> 00:00:43.919]  That's next on the Info Wars Nightly News.
[00:00:44.299 --> 00:00:48.504]  I think I'm going to get on an airplane and go to where they're holding a stupid collateral event.
[00:00:48.524 --> 00:00:53.970]  I mean, nothing against it, it's just guys bending over and guys put their hands down and grab the ball and pat each other and everything.
[00:00:54.671 --> 00:00:57.675]  So I think I shouldn't protest it because that's being anti-gay.
[00:00:58.373 --> 00:01:00.815]  Well, everybody is talking about the grid these days.
[00:01:01.016 --> 00:01:11.345]  Energy officials are especially worried about the stability of this system as it's needed to carry electricity from place to place and also to spy on all of us Americans.
[00:01:11.786 --> 00:01:23.096]  We're constantly being reminded about how vulnerable the grid is to a freak storm or a terrorist attack or some hacker that's sophisticatedly hacked into the system from his mom's basement.
[00:01:23.697 --> 00:01:31.779]  Well now they are telling us that the new struggle facing the grid is power itself, and specifically green energy.
[00:01:32.549 --> 00:01:43.034]  Experts say that as states race to bring more wind, solar and geothermal power online, it's creating more anxiety for a grid that's designed for the previous century.
[00:01:43.694 --> 00:01:45.715]  Green energy is the least predictable kind.
[00:01:46.115 --> 00:01:49.477]  Nobody can say for certain when the wind will blow or the sun will shine.
[00:01:49.937 --> 00:01:56.240]  Solar panels might be cranking out huge amounts of energy one minute and then a tiny amount the next if a cloud arrives.
[00:01:57.040 --> 00:01:59.803]  So then the other big problem, of course, is energy storage.
[00:02:00.304 --> 00:02:07.833]  Power grid operators in some states have had to dump energy that's produced by wind turbines because they don't really have anywhere to store it.
[00:02:08.033 --> 00:02:12.878]  And they say it's getting to the point where we'll have to pay people not to produce power.
[00:02:13.539 --> 00:02:22.983]  Not to mention the fact that it takes tons of materials created via fossil fuels to actually build the wind turbines, as well as, where are they going to put them all?
