[00:00:00.089 --> 00:00:01.290]  Here's the message to Trump.
[00:00:01.990 --> 00:00:03.171]  We love you, Trump.
[00:00:03.431 --> 00:00:04.472]  And we pray for you, Trump.
[00:00:04.572 --> 00:00:06.013]  And don't give up, Trump.
[00:00:06.393 --> 00:00:07.474]  Keep fighting, Trump.
[00:00:07.934 --> 00:00:09.055]  Keep fighting, Trump.
[00:00:09.515 --> 00:00:10.676]  Keep fighting, Trump.
[00:00:11.056 --> 00:00:12.177]  Keep fighting, Trump.
[00:00:15.959 --> 00:00:17.440]  We've only begun to fight.
[00:00:17.820 --> 00:00:19.381]  We've only begun to fight.
[00:00:19.701 --> 00:00:21.242]  We've only begun to fight.
[00:00:21.543 --> 00:00:23.084]  We've only begun to fight.
[00:00:23.324 --> 00:00:24.885]  We've only begun to fight.
[00:00:25.125 --> 00:00:26.686]  We've only begun to fight.
[00:00:26.966 --> 00:00:28.387]  We've only begun to fight.
[00:00:28.817 --> 00:00:29.618]  We've only begun to fight.
[00:00:29.638 --> 00:00:30.218]  We've only begun to fight.
[00:00:30.618 --> 00:00:31.439]  We've only begun to fight.
[00:00:31.479 --> 00:00:32.380]  We've only begun to fight.
[00:00:32.400 --> 00:00:33.180]  We've only begun to fight.
[00:00:33.200 --> 00:00:33.781]  We've only begun to fight.
[00:00:34.181 --> 00:00:34.942]  We've only begun to fight.
[00:00:34.962 --> 00:00:35.622]  We've only begun to fight.
[00:00:35.642 --> 00:00:36.303]  We've only begun to fight.
[00:00:36.323 --> 00:00:36.843]  We've only begun to fight.
[00:00:36.863 --> 00:00:37.864]  We've only begun to fight.
[00:00:37.884 --> 00:00:38.484]  We've only begun to fight.
[00:00:38.524 --> 00:00:39.045]  We've only begun to fight.
[00:00:39.065 --> 00:00:39.825]  We've only begun to fight.
[00:00:39.845 --> 00:00:40.386]  We've only begun to fight.
[00:00:40.406 --> 00:00:40.906]  We've only begun to fight.
[00:00:41.046 --> 00:00:41.727]  We've only begun to fight.
[00:00:41.747 --> 00:00:42.247]  We've only begun to fight.
[00:00:42.267 --> 00:00:42.828]  We've only begun to fight.
[00:00:42.848 --> 00:00:43.428]  We've only begun to fight.
[00:00:43.448 --> 00:00:44.149]  We've only begun to fight.
[00:00:44.189 --> 00:00:44.769]  We've only begun to fight.
[00:00:44.789 --> 00:00:45.309]  We've only begun to fight.
[00:00:45.329 --> 00:00:45.910]  We've only begun to fight.
[00:00:45.930 --> 00:00:46.490]  We've only begun to fight.
[00:00:46.510 --> 00:00:47.191]  We've only begun to fight.
[00:00:47.211 --> 00:00:47.751]  We've only begun to fight.
[00:00:47.771 --> 00:00:48.332]  We've only begun to fight.
[00:00:48.352 --> 00:00:49.292]  We've only begun to fight.
[00:00:49.312 --> 00:00:49.833]  We've only begun to fight.
[00:00:49.873 --> 00:00:50.553]  We've only begun to fight.
[00:00:50.573 --> 00:00:51.274]  We've only begun to fight.
[00:00:51.601 --> 00:01:00.086]  And when they said Trump and nationalism was bad and racist, it brought everybody together, and that's why they're so scared, and we're all together!
[00:01:04.028 --> 00:01:05.909]  The Democrats are the KKK.
[00:01:06.309 --> 00:01:08.050]  The Democrats are the control freaks.
[00:01:08.350 --> 00:01:11.892]  The Democrats got all those Chi-Com slave camps that Apple has.
[00:01:11.912 --> 00:01:15.154]  They're the real deal.
[00:01:17.475 --> 00:01:18.097]  And look at them.
[00:01:18.117 --> 00:01:21.685]  By the way, I told you that if I'd won, they would clamp down even harder.
[00:01:21.705 --> 00:01:22.707]  They want to back up America.
[00:01:22.727 --> 00:01:23.669]  Yeah, yeah, go ahead.
[00:01:23.910 --> 00:01:25.553]  Help me back up America!
[00:01:54.409 --> 00:01:56.432]  1776!
[00:01:54.529 --> 00:01:56.432]  And what is the answer to their 1984 system?
[00:01:56.452 --> 00:01:56.432]  1776!
[00:01:56.472 --> 00:01:57.293]  The answer to 1984 is 1977!
[00:02:15.253 --> 00:02:15.653]  No more 1984!
[00:02:15.713 --> 00:02:16.033]  No more 1984!
[00:02:16.093 --> 00:02:16.453]  No more 1984!
[00:02:16.493 --> 00:02:17.114]  No more 1984!
[00:02:17.314 --> 00:02:18.154]  No more 1984!
[00:02:18.234 --> 00:02:20.035]  But folks, here's the bottom line.
[00:02:41.463 --> 00:02:42.723]  America's under siege.
[00:02:43.804 --> 00:02:45.164]  It's meant to shut down our economy.
[00:02:45.184 --> 00:02:46.304]  They already shipped our jobs.
[00:02:46.744 --> 00:02:47.764]  Trump was trying to stop that.
[00:02:47.784 --> 00:02:50.365]  He stood up for his heart, whether he gets back in or not.
[00:02:51.065 --> 00:02:53.506]  Globalism is now in trouble.
[00:02:53.546 --> 00:02:55.086]  Their own internal documents have come out.
[00:02:55.166 --> 00:02:56.426]  They admit it's on its heels.
[00:02:56.506 --> 00:02:57.207]  It's discredited.
[00:02:57.527 --> 00:02:58.087]  It's unelected.
[00:02:58.207 --> 00:02:59.027]  It's authoritarian.
[00:02:59.447 --> 00:03:00.347]  They're having to censor.
[00:03:00.947 --> 00:03:01.888]  They're having to arrest.
[00:03:02.188 --> 00:03:03.088]  They're having to be violent.
[00:03:03.803 --> 00:03:08.887]  They're having to threaten, they're having to steal elections because the New World Order is losing!
[00:03:13.790 --> 00:03:19.094]  The New World Order is desperate and knows that you're awake and knows that you're active and knows that you're coming together.
[00:03:19.294 --> 00:03:21.536]  And they know that you know that Trump wanted a landslide.
[00:03:23.917 --> 00:03:26.299]  So they're even more desperate now.
[00:03:26.719 --> 00:03:30.602]  So I just want to salute you and thank you and tell you keep it up America!
[00:03:34.445 --> 00:03:34.665]  Alex Jones!
[00:03:34.685 --> 00:03:34.965]  Alex Jones!
[00:03:35.105 --> 00:03:35.425]  Alex Jones!
[00:03:35.445 --> 00:03:35.765]  Alex Jones!
[00:03:35.865 --> 00:03:36.306]  Alex Jones!
[00:03:36.386 --> 00:03:36.646]  Alex Jones!
[00:03:36.666 --> 00:03:37.006]  Alex Jones!
[00:03:37.026 --> 00:03:37.346]  Alex Jones!
[00:03:37.386 --> 00:03:37.746]  Alex Jones!
[00:03:37.866 --> 00:03:38.086]  Alex Jones!
[00:03:38.106 --> 00:03:38.386]  Alex Jones!
[00:03:38.406 --> 00:03:38.666]  Alex Jones!
[00:03:38.686 --> 00:03:39.187]  Alex Jones!
[00:03:39.207 --> 00:03:39.707]  Alex Jones!
[00:03:39.727 --> 00:03:40.047]  Alex Jones!
[00:03:40.067 --> 00:03:40.467]  Alex Jones!
[00:03:40.487 --> 00:03:40.967]  Alex Jones!
[00:03:40.987 --> 00:03:41.267]  Alex Jones!
[00:03:41.287 --> 00:03:41.928]  Alex Jones!
