[00:00:17.330 --> 00:00:18.050]  InfoWars.
[00:00:18.430 --> 00:00:20.031]  Tomorrow's news, today.
[00:00:20.051 --> 00:00:23.132]  The year is 2020.
[00:00:24.172 --> 00:00:43.359]  Following several decades of systematically weakening the social, moral, and financial resilience of the American people, the global cabal has launched a series of unimaginable terrors that have rocked the foundation of Western civilization and has fractured the population of a once united country along increasingly irreconcilable lines.
[00:00:43.959 --> 00:00:54.530]  The nation finds herself on the precipice of all-out civil war, diving headlong towards economic ruin, and already suffocating under the dictatorship of biotechnocratic enslavement.
[00:00:55.731 --> 00:00:59.455]  The final takedown order has been issued, the direct attack has begun.
[00:01:00.649 --> 00:01:04.714]  America's greatest trial, and the battle for her survival, is underway.
[00:01:05.475 --> 00:01:10.981]  InfoWars Emergency Transmissions are now broadcasting live weeknights 7 to 9 p.m.
[00:01:11.061 --> 00:01:18.009]  Central Standard Time, Election Countdown, Taking America Back on Band.Video and InfoWars.com.
[00:01:18.209 --> 00:01:21.313]  If you are receiving this transmission, you are the resistance.
[00:01:48.390 --> 00:01:53.674]  Ladies and gentlemen, we are live on this Saturday afternoon transmission, August 29th.
[00:01:54.455 --> 00:01:55.155]  The year is 2020.
[00:01:55.296 --> 00:02:06.024]  And I come to you with really, really incredibly important, very, very serious news that is earth shaking.
[00:02:07.906 --> 00:02:08.026]  And
[00:02:08.615 --> 00:02:11.377]  The globalists knew that this moment was coming and they've been building towards this.
[00:02:11.418 --> 00:02:12.919]  That's why they're now censoring the president.
[00:02:13.399 --> 00:02:15.581]  They're censoring the American people.
[00:02:16.402 --> 00:02:30.735]  They are absolutely shutting down any form of real communication because they won't be able to get away with this criminal takeover if we have our speech and if we're aware of what's happening and if we oppose it.
[00:02:30.755 --> 00:02:31.936]  It's very elementary.
[00:02:31.976 --> 00:02:35.499]  It's very, very simple what they've been up to and what they've gone along with.
[00:02:37.383 --> 00:02:45.365]  This is an international criminal takeover of not just our country, but the world right now, and a scientific dictatorship that is being established.
[00:02:45.925 --> 00:02:46.245]  Okay.
[00:02:48.026 --> 00:02:55.367]  Yesterday afternoon, I get off air, I'm handling business around the office, doing research, and I see an Associated Press article.
[00:02:56.628 --> 00:03:01.709]  Top General says no role for military in presidential vote.
[00:03:05.049 --> 00:03:07.170]  And I read it and I was completely stunned.
[00:03:08.331 --> 00:03:12.453]  And then I went and read other statements and other comments.
[00:03:12.633 --> 00:03:20.617]  And it, of course, is the culmination of everything that we have been here talking about.
[00:03:24.258 --> 00:03:31.802]  If you're going to have a plot against the president and against the American people, there's going to come a point
[00:03:33.524 --> 00:03:35.445]  Where you can't have it in secret anymore.
[00:03:36.126 --> 00:03:48.874]  You've got to bring it out in the public and launch it and try to sell the public on the fact that it is legitimate and that it is needed and that it is good.
[00:03:50.695 --> 00:04:02.282]  And you look at all the preparations of the last year or so since they triggered this operation, you see it building to a head with all the top Democrats.
[00:04:03.322 --> 00:04:27.502]  Whether it's Joe Biden, Hillary Clinton, Michelle Obama, Obama, Pelosi, Hillary, all of them, the former Attorney General, Eric Holder, and every major newspaper that is national, every major cable network, every major pundit,
[00:04:29.295 --> 00:04:37.040]  Creating this false reality that Trump's gonna lose, and when he loses, if he can test the election, the military's gonna have to remove him.
[00:04:39.842 --> 00:04:56.412]  So, trial balloons, testing the waters, and then going mainstream with it the last two months, building through a crescendo with Hillary telling Politico last week, Joe Biden is not going to concede no matter what.
[00:04:58.629 --> 00:04:59.709]  We're going to drag this out.
[00:05:00.090 --> 00:05:04.732]  Now we know from over a month ago, the War Game Podesta meetings at the DNC at the highest levels.
[00:05:07.133 --> 00:05:11.975]  With Hillary involved, Michelle Obama, Barack, Biden's their puppet, Kamala Harris is their puppet.
[00:05:13.436 --> 00:05:19.138]  And they openly say, we're going to have the states secede that are blue.
[00:05:20.459 --> 00:05:24.721]  And we're going to say that Trump is illegitimate when he wins the electoral college.
[00:05:25.041 --> 00:05:27.482]  We're going to go with the popular vote if he loses that again.
[00:05:29.796 --> 00:05:41.042]  And we're going to basically stage riots nationwide and hold the dollar and the economy and the stock market hostage and see what the military is going to do, is the quote.
