[00:00:11.780 --> 00:00:12.921]  Big Brother.
[00:00:12.921 --> 00:00:14.702]  Mainstream media.
[00:00:14.702 --> 00:00:16.583]  Government cover-ups.
[00:00:16.583 --> 00:00:18.304]  You want to stop tyranny?
[00:00:18.304 --> 00:00:19.966]  Well, so does he.
[00:00:19.966 --> 00:00:24.669]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:26.906 --> 00:00:30.367]  Thank you for joining us on this live Sunday transmission.
[00:00:30.367 --> 00:00:31.327]  I am Alex Jones.
[00:00:31.327 --> 00:00:36.068]  Owen Schroyer is going to be hosting the main body of the broadcast today.
[00:00:36.068 --> 00:00:39.729]  America has been put into an artificial civil war.
[00:00:39.729 --> 00:00:45.251]  Globalist academics and CIA anthropologists and sociologists
[00:00:45.891 --> 00:00:49.394]  Have measured and trace different fault lines in America.
[00:00:49.394 --> 00:00:55.679]  They've had Hollywood and the universities prime everyone for racial division in the name of racial unity.
[00:00:55.679 --> 00:00:59.222]  And they are attempting to bring us into a hot civil war.
[00:00:59.222 --> 00:01:08.349]  They are attempting to completely destabilize the economy, destroy confidence so that we will absolutely abandon to make America great again.
[00:01:09.270 --> 00:01:13.775]  System and we'll go into total depression under the central banks.
[00:01:13.775 --> 00:01:17.658]  We are going into absolute total bondage.
[00:01:17.658 --> 00:01:26.046]  If you like what the Democrats have done in black areas of the country, dumbing people down and slaving them, getting them into debt, putting them on welfare, aborting them.
[00:01:26.046 --> 00:01:28.789]  Well, you're really going to love it because it's going to happen to everybody.
[00:01:28.789 --> 00:01:31.492]  This is a planetary, complete and total
[00:01:32.052 --> 00:01:47.959]  Takeover and you see this illustrated by the fact that all over the world governments are endorsing Black Lives Matter as if there is again some attack on black people by the general public in the West when in truth it's the UN and the globalists
[00:01:48.519 --> 00:02:08.699]  They're absolutely targeting Africans particularly for depopulation and that's a State Department memorandum 200 with Henry Kissinger and has been part of US policy until now and Trump has pulled us out of UNESCO and pulled us out of these agreements that's actually been stopping this and that's why they're so angry at him again saying that he's the big evil horrible racist.
[00:02:08.699 --> 00:02:11.902]  It is complete upside down world.
[00:02:12.543 --> 00:02:16.564]  But the way to counter it, the way to fight back against it is we, the people.
[00:02:16.564 --> 00:02:18.885]  COVID-19 is a giant hoax.
[00:02:18.885 --> 00:02:21.086]  Now they're saying we have to shut the country down again.
[00:02:21.086 --> 00:02:23.586]  They were always going to do that.
[00:02:23.586 --> 00:02:32.429]  That is why we have to call out Black Lives Matter as a total and complete hoax to cover up the real extermination of the population in general.
[00:02:32.429 --> 00:02:40.011]  And that's why we have to expose COVID-19 as the giant hoax that was 20 plus times smaller than what the Bill Gates model said it would.
[00:02:40.011 --> 00:02:41.172]  And that's even using
[00:02:42.032 --> 00:02:49.959]  All the other deaths from gunshot wounds, car wrecks, the flu, pneumonia that they've put in the COVID-19 column.
[00:02:49.959 --> 00:02:56.385]  Every person you see wearing the clown mask, you've got to talk to them and tell them it's a fraud.
[00:02:56.385 --> 00:02:59.288]  I've been doing it myself and almost everyone says, look, I know it's a fraud.
[00:02:59.668 --> 00:03:01.449]  I'm ordered to wear this here at work.
[00:03:01.449 --> 00:03:04.151]  Or people say, hey, I just do this because of peer pressure.
[00:03:04.151 --> 00:03:13.638]  So now we have to move to have governors and the president and others use their bully pulpits and their leadership to expose COVID-19 as an economy killing complete fraud.
[00:03:13.638 --> 00:03:15.159]  And now the reports are out.
[00:03:15.159 --> 00:03:17.360]  The third world is collapsing as predicted.
[00:03:17.360 --> 00:03:19.382]  And mass migrant waves are coming this way.
[00:03:19.382 --> 00:03:22.464]  Because when the first world collapses, the third world dies.
[00:03:23.104 --> 00:03:24.425]  Owen Schroer is taking over.
[00:03:24.425 --> 00:03:29.788]  We have some powerful information that Louis Farrakhan put out on vaccines and how they're tainted by design.
[00:03:29.788 --> 00:03:32.030]  That's coming up and so much more today.
[00:03:32.030 --> 00:03:42.276]  We have reporters on their way to the autonomous New World Order communist zone in Seattle known as CHAZ and so much more.
[00:03:42.276 --> 00:03:45.758]  Now back to Owen Schroer in the ATX to tell you what he's got coming up.
[00:03:47.406 --> 00:03:54.628]  So, ladies and gentlemen, we will hopefully be hearing from Chaz live on the show for at least one segment, maybe two.
[00:03:54.628 --> 00:03:58.889]  We're hoping to have that on the other side of this short break coming up.
[00:03:58.889 --> 00:04:01.230]  We're going to hear more from Alex Jones.
[00:04:01.230 --> 00:04:06.352]  We're going to hear from Greg Reese with a powerful report.
[00:04:06.352 --> 00:04:14.214]  And we're going to be hearing Farrakhan's take on Bill Gates' vaccines warning Africans to avoid them at all costs.
[00:04:15.387 --> 00:04:29.132]  Now in the third hour, I want to take your phone calls because we're about to go into another flip of the calendar here, another week in 2020 that has just been absolutely bonkers.
[00:04:29.132 --> 00:04:32.873]  Bananas.
[00:04:32.873 --> 00:04:39.476]  Truth is now a vice in society.
[00:04:39.476 --> 00:04:42.177]  Think about that.
[00:04:42.177 --> 00:04:43.037]  That's where we've come.
[00:04:44.912 --> 00:04:46.373]  How do we fight back the propaganda?
[00:04:46.373 --> 00:04:48.555]  How do we defeat the propaganda?
[00:04:48.555 --> 00:04:58.002]  What do you think about it all coming up today on this Sunday, June 14th, Flag Day, President Trump's birthday version of the Alex Jones Show.
[00:05:01.482 --> 00:05:03.143]  It's finally here.
[00:05:03.143 --> 00:05:07.247]  Introducing the new Survival Shield X2 Spray.
[00:05:07.247 --> 00:05:13.592]  Available now for 33% off at Infowarsstore.com.
[00:05:13.592 --> 00:05:23.021]  Listeners have been asking us for months to develop an iodine spray made with our exclusive Deep Earth Crystal Nascent Iodine.
[00:05:23.801 --> 00:05:38.367]  Our proprietary new Aerodyne technology allows us to harness the full power of ancient iodine crystals from 7,000 feet below the Earth's surface into the ultimate spray formula.
[00:05:38.367 --> 00:05:46.431]  Iodine is an essential mineral that helps support thyroid health, healthy metabolism, and healthy cognitive function.
[00:05:47.111 --> 00:05:54.713]  Get the new Survival Shield X2 Spray for 33% off intro pricing at InfoWarStore.com.
[00:05:54.713 --> 00:06:08.338]  That's Survival Shield X2 Spray at InfoWarStore.com.
[00:06:08.338 --> 00:06:09.498]  Ladies and gentlemen,
[00:06:16.266 --> 00:06:19.388]  It is Sunday, June 14, 2020.
[00:06:19.388 --> 00:06:23.290]  This is the InfoWars.com Alex Jones Show.
[00:06:23.290 --> 00:06:24.791]  Owen Schroer sitting in the driver's seat.
[00:06:24.791 --> 00:06:29.214]  We will be hearing again from Alex before the end of this transmission.
[00:06:29.214 --> 00:06:42.922]  A powerful report on the truth about Black Lives Matter as more is being exposed as what is just another front group money laundering operation for the Democrat Party.
[00:06:42.922 --> 00:06:43.823]  So we'll have more on that.
[00:06:44.878 --> 00:06:50.202]  Louis Farrakhan warns Africans not to take a vaccine from Bill Gates.
[00:06:50.202 --> 00:06:52.123]  It's a trap.
[00:06:52.123 --> 00:06:55.345]  It's a death warrant.
[00:06:55.345 --> 00:06:58.827]  That's all coming up in the first hour, including we're going to go live.
[00:06:58.827 --> 00:07:00.769]  We have boots on the ground in Chaz.
[00:07:02.875 --> 00:07:11.842]  We'll be going to Chazz here in just a second, but in the third hour we'll be going back to Chazz and I'm going to have a couple segments taking your phone calls.
[00:07:11.842 --> 00:07:19.647]  So from 5 o'clock to 5.30 central, you can try to squeeze in and get a phone call here on the Sunday edition of the Alex Jones Show.
[00:07:19.647 --> 00:07:23.190]  Now, let's go live.
[00:07:23.190 --> 00:07:29.415]  The War Room crew on part of the War Room crew, the Info Wars crew, decided we're going to go out to Chazz.
[00:07:30.942 --> 00:07:32.324]  And we're just going to go see what's up.
[00:07:32.324 --> 00:07:33.806]  We're going to go see what it's all about.
[00:07:33.806 --> 00:07:35.127]  So Sam and Rob are out there.
[00:07:35.127 --> 00:07:37.390]  We've got Sam with us now.
[00:07:37.390 --> 00:07:40.694]  So you've survived a weekend in CHAZ.
[00:07:40.694 --> 00:07:43.698]  Tell us, what is life like in the autonomous zone?
[00:07:47.156 --> 00:07:51.099]  Behind Enemy Lines here, coming at you, and it's amazing, man.
[00:07:51.099 --> 00:07:57.043]  Actually, it feels more like a festival and a farmer's market than anything else today, but it's been pretty crazy.
[00:07:57.043 --> 00:08:11.353]  Honestly, we started a Twitter that's already been banned because I guess we tweeted out something a little controversial, but we're, as you can see, standing right in front of the police precinct here, and it's just a very interesting sight.
[00:08:12.150 --> 00:08:13.591]  Yeah, it's all boarded up.
[00:08:13.591 --> 00:08:19.315]  What's going on there at the police police headquarters in Seattle?
[00:08:19.315 --> 00:08:25.820]  Well, it's been, I guess, kind of fenced up and under guard, I guess, from keeping from people going in.
[00:08:25.820 --> 00:08:32.705]  And it looks like most of the protesters who are around here for days have been saying they want it to be a community center.
[00:08:32.705 --> 00:08:35.627]  So that might be going on.
[00:08:35.627 --> 00:08:41.231]  Other than that, it's just pretty much like a lot of concert, a lot of music, a lot of
[00:08:42.023 --> 00:08:45.944]  Uh, people just thinking that, uh... Woah, woah, woah, woah, woah, woah, woah.
[00:08:45.944 --> 00:08:47.665]  You're telling me... Woah, woah, woah, woah.
[00:08:47.665 --> 00:08:51.526]  You're telling me you got live music and Chaz?
[00:08:51.526 --> 00:08:51.906]  Yeah.
[00:08:51.906 --> 00:08:54.447]  Oh, and good news, Owen, uh... You're not allowed to have that.
[00:08:54.447 --> 00:08:55.787]  There's a coronavirus going around.
[00:08:55.787 --> 00:09:00.368]  Doesn't Chaz... Doesn't the nation of Chaz realize there's a COVID outbreak?
[00:09:00.368 --> 00:09:01.309]  Oh, it doesn't matter.
[00:09:01.309 --> 00:09:01.989]  There's a wizard.
[00:09:01.989 --> 00:09:03.029]  There's a wizard of Chaz.
[00:09:03.029 --> 00:09:03.449]  Oh!
[00:09:03.449 --> 00:09:04.489]  And I found him.
[00:09:04.489 --> 00:09:08.271]  The wizard of Chaz cures them of the corona-ills.
[00:09:08.271 --> 00:09:09.331]  Yeah, exactly.
[00:09:09.331 --> 00:09:09.851]  No, but, uh...
[00:09:10.293 --> 00:09:16.736]  It's definitely very interesting to see this police precinct boarded up and it doesn't look like the cops or anybody are coming anytime soon.
[00:09:16.736 --> 00:09:21.397]  But everything seems pretty non-violent and we've actually had some pretty good discussions out here.
[00:09:21.397 --> 00:09:24.219]  So, if anything I can see that as a real silver lining right now.
[00:09:26.380 --> 00:09:26.940]  I don't know.
[00:09:26.940 --> 00:09:28.682]  Maybe that's just a little bit more my perspective.
[00:09:28.682 --> 00:09:39.190]  Let me ask you this because there's still a bunch of protests happening and there has been some violence still over the weekend and there was just another shooting of a black man by police that they're gonna make a big deal of this week.
[00:09:39.190 --> 00:09:42.273]  So you're saying it's kind of like a music festival though.
[00:09:42.273 --> 00:09:54.543]  So how much has it become like a political movement or statement into like, I mean when I think music festival I think you know a bunch of people going around doing drugs, getting drunk, passing out, waking up, dancing, listening to music.
[00:09:55.223 --> 00:09:56.884]  Not really showering or eating much?
