[00:00:09.951 --> 00:00:11.091]  Big Brother.
[00:00:11.091 --> 00:00:12.892]  Mainstream media.
[00:00:12.892 --> 00:00:14.752]  Government cover-ups.
[00:00:14.752 --> 00:00:16.493]  You want to stop tyranny?
[00:00:16.493 --> 00:00:18.133]  Well, so does he.
[00:00:18.133 --> 00:00:22.834]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:31.940 --> 00:00:37.125]  I want this to sink in on this Tuesday, September 22nd.
[00:00:37.125 --> 00:00:47.395]  And it's just a time to have our heads screwed on straight and to get on our knees to God, because this is the big one, ladies and gentlemen.
[00:00:47.395 --> 00:00:50.377]  We are not living in normal times.
[00:00:50.377 --> 00:00:51.438]  We're living in the year 2020.
[00:00:55.643 --> 00:00:56.764]  But I'll tell you this.
[00:00:56.764 --> 00:01:01.046]  We're living in such an incredibly amazing and thought-provoking and dangerous time.
[00:01:01.046 --> 00:01:12.472]  There was a film made in the early 1990s that described exactly what's happening, but it condensed it down to something very simple.
[00:01:12.472 --> 00:01:16.634]  Something that happened very quickly.
[00:01:16.634 --> 00:01:19.015]  There's a real weapon.
[00:01:19.015 --> 00:01:23.557]  Takes its time, so you never know what hit you.
[00:01:23.557 --> 00:01:25.098]  That way you don't see it creeping up.
[00:01:28.151 --> 00:01:31.914]  Because we knew this was coming down.
[00:01:31.914 --> 00:01:37.218]  We knew what they were planning.
[00:01:37.218 --> 00:01:42.041]  And now we're sure of it.
[00:01:42.041 --> 00:01:48.786]  They are gonna scuttle the whole country and bring it down.
[00:01:48.786 --> 00:01:52.909]  It's just that simple.
[00:01:52.909 --> 00:01:55.391]  Because where this AI is taking us is a nightmare situation.
[00:01:57.119 --> 00:02:02.360]  But they are going to try, execute their operation, even though we're aware of it.
[00:02:02.360 --> 00:02:04.180]  They don't care.
[00:02:04.180 --> 00:02:07.761]  This is a doomsday scenario.
[00:02:07.761 --> 00:02:15.423]  By the way, you know what the Pentagon back in the 70s called this satellite grid, hooked into the internet, tracking everything you do?
[00:02:15.423 --> 00:02:19.704]  They called it Skynet.
[00:02:19.704 --> 00:02:21.124]  And we cannot sit here.
[00:02:22.383 --> 00:02:24.184]  And let them do it.
[00:02:24.184 --> 00:02:33.387]  Because this country is two minutes from destruction, total annihilation, and war in the streets, and everything we've built flushed down the toilet.
[00:02:33.387 --> 00:02:34.868]  There's red fire in the sky.
[00:02:34.868 --> 00:02:39.069]  They're trying to exterminate humanity.
