[00:00:04.895 --> 00:00:06.216]  Big Brother.
[00:00:06.216 --> 00:00:07.978]  Mainstream media.
[00:00:07.978 --> 00:00:09.739]  Government cover-ups.
[00:00:09.739 --> 00:00:11.320]  You want answers?
[00:00:11.320 --> 00:00:13.242]  Well, so does he.
[00:00:13.242 --> 00:00:17.065]  He's Alex Jones on the GCN Radio Network.
[00:00:17.065 --> 00:00:21.108]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.442 --> 00:00:27.465]  We are live on this Monday, February 8, 2016.
[00:00:27.465 --> 00:00:30.128]  This is the Alex Jones Show.
[00:00:30.128 --> 00:00:33.731]  Alex is on the road, so I'll be your host for the next three hours.
[00:00:33.731 --> 00:00:38.356]  I'm Paul Joseph Watson, and then David Knight's coming in for the fourth hour overdrive.
[00:00:38.736 --> 00:00:51.502]  But we've got an action-packed show because Alex will be on air just after the start of the second hour with his take on the debate on Saturday night, Donald Trump, the latest in the US election race.
[00:00:51.502 --> 00:00:54.903]  We've also got Richard Reeves on the ground in New Hampshire.
[00:00:54.903 --> 00:00:58.345]  He'll be on in the third hour to give us the latest
[00:00:59.102 --> 00:01:12.854]  And then Joe Biggs, a lot of you will have seen this alarming video that Joe posted on his Twitter last night from Periscope, where he appeared to be tackled by a security guard and was later placed in handcuffs.
[00:01:12.854 --> 00:01:15.676]  We're going to get the full story on what transpired.
[00:01:16.209 --> 00:01:21.436]  And what's going to happen in the aftermath of that from Joe Biggs in studio himself.
[00:01:21.436 --> 00:01:25.382]  But for the next hour, it's basically going to be a news blitz with me.
[00:01:25.382 --> 00:01:29.928]  If we get time to take your calls later in the show, we will do so.
[00:01:29.928 --> 00:01:32.652]  But one of the top stories up on InfoWars.com this morning is
[00:01:33.513 --> 00:01:36.816]  If anyone's going to hell, it's Madeleine Albright.
[00:01:36.816 --> 00:01:38.817]  Now, you may have heard of this controversy over the weekend.
[00:01:38.817 --> 00:01:51.488]  On Saturday, Albright made a comment during a Clinton campaign rally, basically saying that there's a special place in hell for young women who don't vote for Hillary Clinton.
[00:01:52.270 --> 00:02:03.239]  So she basically said if you don't vote for Hillary, because ostensibly she has a vagina and so do you, that's basically her only platform at the moment, then you're going to hell.
[00:02:03.239 --> 00:02:12.646]  She actually said that and we're going to delve into why Madeleine Albright is quite the authority on whether or not people are going to hell.
[00:02:12.646 --> 00:02:18.691]  Because given her own comments in the past justifying the slaughter of 500,000 Iraqi children, she may indeed
[00:02:21.343 --> 00:02:25.164]  If you believe in hell, be a prime candidate for a one-way ticket.
[00:02:25.164 --> 00:02:31.505]  So we're going to play that video and flash back to Albright's comments from 1996.
[00:02:31.505 --> 00:02:42.548]  Then again on the subject of Hillary, Gloria Steinem, the feminist, the icon of the feminism movement, has come out and basically said that people, young women, who are voting for Bernie Sanders
[00:02:43.248 --> 00:02:46.310]  Are only doing so to meet boys.
[00:02:46.310 --> 00:02:52.875]  Not because they actually believe in his socialist rhetoric or have thought about his campaign platform at all.
[00:02:52.875 --> 00:02:55.217]  But they're simply doing it to meet young boys.
[00:02:55.217 --> 00:03:06.465]  This is a feminist engaging in brazen misogyny saying that young women are so ditzy they're only getting involved to meet other Bernie Sanders campaign supporters who are boys.
[00:03:07.349 --> 00:03:09.191]  But that's getting news attention.
[00:03:09.191 --> 00:03:17.160]  What isn't getting news attention is something even more flagrantly ridiculous that Steinem said during this Bill Maher interview, which was about...
[00:03:18.410 --> 00:03:23.273]  Claiming basically that the Prophet Muhammad was a reformer for women.
[00:03:23.273 --> 00:03:31.199]  The Prophet Muhammad who had sex slaves, who consummated his marriage to a six-year-old girl by having sex with her when she was nine.
[00:03:31.199 --> 00:03:37.703]  He's being now propelled, put on a pedestal as a great reformer for women.
[00:03:37.703 --> 00:03:42.906]  Even as we have this massive, massive migrant rape crisis sweeping Europe.
[00:03:42.906 --> 00:03:44.788]  So again, completely insane comments.
[00:03:44.788 --> 00:03:46.229]  We're going to play the clip.
[00:03:46.229 --> 00:03:47.870]  We're going to delve into the hypocrisy.
