[00:00:05.339 --> 00:00:06.660]  Big Brother.
[00:00:06.660 --> 00:00:08.421]  Mainstream media.
[00:00:08.421 --> 00:00:10.183]  Government cover-ups.
[00:00:10.183 --> 00:00:11.764]  You want answers?
[00:00:11.764 --> 00:00:13.305]  Well, so does he.
[00:00:13.305 --> 00:00:17.508]  He's Alex Jones on the GCN Radio Network.
[00:00:17.508 --> 00:00:21.571]  And now, live from Austin, Texas, Alex Jones.
[00:00:25.394 --> 00:00:29.556]  Ladies and gentlemen, it is already Tuesday, the fifth day of January 2016.
[00:00:29.556 --> 00:00:48.686]  I'm Alex Jones coming to you live from Phoenix as we broadcast worldwide on both radio and television, and of course streaming over the web at InfoWars.com and PrisonPlanet.com, back at the InfoWars News Studios in Austin, Texas.
[00:00:49.526 --> 00:00:59.001]  We have David Knight who's going to be riding shotgun with us today, and we have several big guests joining us as well.
[00:00:59.001 --> 00:01:04.789]  One of them, Wayne Madsen, investigative journalist that works for Infowars.com, put out a big detailed report.
[00:01:05.728 --> 00:01:24.103]  That I need to instantly print that I saw on Infowars.com showing the massive persecution of Christians in 2016 and 2015 with the current funding worldwide of George Soros actually funding the persecution of Christians by radical Muslims all over the world.
[00:01:24.103 --> 00:01:29.967]  It just shows the unprecedented war on Christians and why they've opened up the borders to Europe and more.
[00:01:29.967 --> 00:01:31.248]  So we'll be focusing in on that.
[00:01:31.248 --> 00:01:33.971]  Obviously massive stock market sinking.
[00:01:34.971 --> 00:01:38.954]  In the new year, hundreds and hundreds of points per day since last Friday.
[00:01:38.954 --> 00:01:45.699]  We're going to be breaking that down several hundred points down on the Dow Jones Industrial Averages today.
[00:01:45.699 --> 00:01:52.004]  We see the Globalist openly trying to start a Muslim civil war between Shiites and Sunnis.
[00:01:52.004 --> 00:01:57.368]  They've basically started a giant one, but they want to start a huge world war out of this.
[00:01:57.368 --> 00:01:59.390]  Just huge situation.
[00:01:59.390 --> 00:02:02.833]  Saudis cut ties to Iran as crisis intensifies.
[00:02:03.813 --> 00:02:06.074]  Federal raids, quote, round up immigrants.
[00:02:06.074 --> 00:02:07.314]  This is a stunt.
[00:02:07.314 --> 00:02:13.295]  They're bringing in tens of millions every few months, every six months or so, over a million total.
[00:02:13.295 --> 00:02:23.877]  But if you look at the aggregate, 40 million illegals or more in the country, and they do a few of these stunts a few times a year to act like we've got some type of internal security.
[00:02:23.877 --> 00:02:27.218]  We're going to be getting to that as well.
[00:02:27.218 --> 00:02:32.419]  And then, obviously, what's been one of the biggest stories in the country,
[00:02:33.686 --> 00:02:42.372]  And now in the world, right on time, Feds tread lightly versus armed Oregon grab.
[00:02:42.372 --> 00:02:50.657]  And of course it's the Feds that are really grabbing the property in Oregon, but this is the optics that we have basically in every major newspaper in the country today.
[00:02:50.657 --> 00:02:53.439]  Not that Obama is currently speaking.
[00:02:53.439 --> 00:02:54.780]  We can put him up on screen.
[00:02:54.780 --> 00:02:55.560]  We're monitoring him.
[00:02:55.560 --> 00:02:59.703]  We have the press release this morning of what the executive order is.
[00:02:59.703 --> 00:03:01.524]  The stories are on InfoWars.com.
[00:03:03.012 --> 00:03:05.093]  It's been DrugsReport.com.
[00:03:05.093 --> 00:03:11.596]  New Obama gun rules require those selling even a single firearm to become licensed dealers.
[00:03:11.596 --> 00:03:21.041]  That is a national, national gun registry, and we know what comes next in every single case.
[00:03:21.041 --> 00:03:23.522]  We're going to get Ted Nugent on in the next few days.
[00:03:23.522 --> 00:03:26.043]  We're going to get Wayne LaPierre on in the next few days.
[00:03:26.043 --> 00:03:28.884]  We're going to get the head of Gun Owners of America back on in the next few days.
[00:03:28.884 --> 00:03:30.005]  David, I interviewed him last week.
[00:03:31.369 --> 00:03:35.571]  Warning us this was all coming but here it is and they're saying more is coming after this.
[00:03:35.571 --> 00:03:45.136]  So I was thinking the Draconian National Registry would be in a few months after he tested the power grab of it being just an executive order outside of law.
[00:03:45.136 --> 00:03:47.097]  We already have taxes outside of law.
[00:03:47.097 --> 00:03:49.198]  We already have power plants being shut down outside of law.
[00:03:49.198 --> 00:03:52.479]  We already have illegals being brought in outside of law.
[00:03:52.479 --> 00:03:53.760]  The point is outside of law.
[00:03:53.760 --> 00:03:54.300]  We all have
[00:03:54.620 --> 00:03:58.102]  Al-Qaeda and ISIS and al-Nusra being funded outside of law.
[00:03:58.102 --> 00:04:02.465]  That's really the big enchilada here, is this is outside of Congress.
[00:04:02.465 --> 00:04:09.670]  And then you got the Supreme Court making laws after they're blackmailed that, oh, we can have taxes for foreign insurance companies where you pay them.
[00:04:09.670 --> 00:04:11.952]  It's a tax to insurance companies.
[00:04:11.952 --> 00:04:13.553]  I mean, the screw job is on.
[00:04:14.838 --> 00:04:16.340]  The screw job is on.
[00:04:16.340 --> 00:04:16.901]  It's here.
