[00:00:19.571 --> 00:00:21.512]  Welcome to the InfoWars Nightly News.
[00:00:21.572 --> 00:00:25.433]  It is Thursday, February 11th, 2016, and I'm Leigh Ann McAdoo.
[00:00:25.693 --> 00:00:26.733]  Here's what's coming up tonight.
[00:00:30.855 --> 00:00:31.275]  Tonight.
[00:00:33.555 --> 00:00:35.716]  ISIS leaders are determined to strike the U.S.
[00:00:35.756 --> 00:00:39.877]  homeland, beyond inspiring homegrown violent extremist attacks.
[00:00:40.157 --> 00:00:44.839]  The intelligence community foresees ISIS attempting an attack on the U.S.
[00:00:46.246 --> 00:00:49.328]  Then, the Oregon standoff comes to an end.
[00:00:50.269 --> 00:00:53.312]  After that, how the spy state is growing stronger.
[00:00:54.072 --> 00:00:59.797]  And a presidential candidate who pushes taxes seeks an endorsement from a man who doesn't pay any.
[00:01:00.297 --> 00:01:00.998]  That's next.
[00:01:01.538 --> 00:01:02.179]  Enjoy yourselves.
[00:01:02.499 --> 00:01:09.404]  Believe that arch-communist with his sickening rhetoric, knowing he's preying on people, Bernie Sanders.
[00:01:10.345 --> 00:01:15.970]  Knowing full well the ultra-elite that he badmouths all day are financing the socialist revolution.
[00:01:16.551 --> 00:01:18.253]  Are running the whole takeover.
[00:01:19.173 --> 00:01:20.274]  And why is that again?
[00:01:21.195 --> 00:01:25.800]  Because they are exempt from their...
[00:02:00.503 --> 00:02:01.624]  Clean, pure drinking water.
[00:02:01.925 --> 00:02:03.206]  You can't survive without it.
[00:02:03.406 --> 00:02:04.308]  But where do you get it?
[00:02:04.608 --> 00:02:10.375]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:02:10.595 --> 00:02:16.302]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:02:16.502 --> 00:02:33.360]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:02:33.760 --> 00:02:35.881]  Filter capacity up to 5,000 gallons.
