[00:00:20.475 --> 00:00:22.337]  Welcome to the InfoWars Nightly News.
[00:00:22.397 --> 00:00:25.840]  It is Tuesday, May 10th, 2016 and I'm Leanne McAdoo.
[00:00:26.000 --> 00:00:26.961]  Here's what's coming up tonight.
[00:00:30.443 --> 00:00:41.953]  The Queen of the Establishment, Hillary Clinton, raked in nearly $75,000 in campaign contributions from Justice Department employees.
[00:00:42.314 --> 00:00:46.157]  So how can we trust the DOJ to bring a case against her?
[00:00:46.417 --> 00:00:50.699]  This is an urgent call for the appointment of a special counsel.
[00:00:50.959 --> 00:00:52.240]  Hillary for prison 2016.
[00:00:52.580 --> 00:00:57.062]  Then, the social justice warriors strike again.
[00:00:57.322 --> 00:01:06.846]  Police in Manchester conducted a terror drill with a fake ISIS suicide bomber shouting Allah Akbar during a training exercise.
[00:01:07.226 --> 00:01:10.948]  What followed was a deeply offended Muslim community.
[00:01:11.408 --> 00:01:14.232]  Plus, a warning to parents worldwide.
[00:01:14.652 --> 00:01:17.456]  Sextortion of children on the internet.
[00:01:17.816 --> 00:01:21.762]  All that plus much more, up next on the InfoWars Nightly News.
[00:02:10.433 --> 00:02:16.755]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:02:17.115 --> 00:02:18.575]  I believe our research is conclusive.
[00:02:18.615 --> 00:02:19.976]  This is the best iodine out there.
[00:02:20.256 --> 00:02:21.376]  And I know this for a fact.
[00:02:21.916 --> 00:02:26.697]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:02:26.817 --> 00:02:30.558]  For a limited time, experience the ancient power of Survival Shield X2.
[00:02:31.299 --> 00:02:32.759]  I believe our research is conclusive.
[00:02:32.799 --> 00:02:34.139]  This is the best iodine out there.
[00:02:34.179 --> 00:02:36.300]  Take advantage of this at InfoWarsLife.com.
[00:03:00.390 --> 00:03:00.652]  Yeah.
[00:03:03.476 --> 00:03:08.258]  Police in the UK have been training officers for an ISIS-style attack.
[00:03:08.798 --> 00:03:14.300]  They've been going through these terror drills, similar to those that killed hundreds of people in Paris and Brussels.
[00:03:14.660 --> 00:03:26.445]  Well, now they're facing backlash because they've been forced to issue a groveling apology to the PC police after the mock suicide bomber screamed Allah Akbar.
[00:03:26.885 --> 00:03:32.127]  So people are saying, well, this is Islamophobic for assuming that the terrorists would be Muslim.
[00:03:33.067 --> 00:03:37.370]  Hello, they are training the police to respond to the most likely scenario.
[00:03:37.770 --> 00:03:41.232]  Now footage of this terror exercise showed a mass suicide bomber.
[00:03:41.272 --> 00:03:46.796]  He stormed into a mall and yelled Allah Akbar before fireworks exploded.
[00:03:46.856 --> 00:03:50.938]  So of course this represents the suicide belt being detonated.
[00:03:50.958 --> 00:03:57.383]  800 bloody volunteers acted out being killed or injured as armed officers swept the mall for other jihadis.
[00:03:58.547 --> 00:04:10.976]  But then all of a sudden, all of these PC police, they force the officers there to apologize for being Islamophobic and for assuming that the jihadists would be Muslim.
[00:04:11.276 --> 00:04:11.697]  Hello?
[00:04:12.217 --> 00:04:14.779]  Nobody else is blowing themselves up.
[00:04:15.039 --> 00:04:17.221]  Nobody is going around saying, Jesus loves you!
[00:04:17.841 --> 00:04:18.121]  I think so.
[00:04:36.198 --> 00:04:38.881]  Lee Rigby, the PC Brigade, needs a reality check.
[00:04:39.541 --> 00:04:47.068]  And then someone said, maybe in the future training, the suicide bomber could shout, I'm blowing myself up for a generic terrorist cause!
[00:04:47.088 --> 00:04:54.495]  Or someone said, you know, maybe they'll have him yell Merry Christmas or something, because that's what jihadists tend to yell, of course.
[00:04:54.555 --> 00:05:01.501]  And, you know, if you're doing a terror training drill to prepare your police officers to respond to an ISIS-style attack,
[00:05:02.202 --> 00:05:04.022]  You know, let's be real here.
[00:05:04.483 --> 00:05:15.626]  So, this whole hysteria has made its way to the upper echelons of our foremost scientific research institutes here, even in America.
[00:05:15.946 --> 00:05:17.386]  This is coming out of MIT.
[00:05:17.826 --> 00:05:20.507]  There is an event that was hosted this week.
[00:05:20.927 --> 00:05:24.408]  Is Islamophobia accelerating global warming?
[00:05:25.208 --> 00:05:25.608]  That's right.
[00:05:26.128 --> 00:05:29.249]  This was at the Massachusetts Institute of Technology.
[00:05:29.269 --> 00:05:35.472]  A speaker argued that Islamophobia was responsible for the acceleration of global warming.
[00:05:36.692 --> 00:05:44.975]  The talk examined the relation between Islamophobia as the dominant form of racism today and the ecological crisis.
[00:05:44.995 --> 00:05:52.678]  And now the speaker also has a book coming out soon entitled, Are Racists Responsible for Global Warming?
[00:05:54.389 --> 00:05:59.231]  So, this is just thoroughly exhausting, but you know, I bet you guys are just going to rush out to get a copy of that book.
[00:05:59.611 --> 00:06:05.233]  And theologian George Igler summed up the whole ludicrousness of this issue when he tweeted,
[00:06:15.396 --> 00:06:24.119]  So I guess we can all see that science has absolutely been compromised and it is now indeed feelings over fact.
[00:06:24.899 --> 00:06:37.464]  Islam is a belief system, it's not a race, and apparently now if you are irrationally fearful of that belief system, then you are accelerating global warming and you're probably a racist and a terrorist as well.
[00:06:38.044 --> 00:06:46.248]  Now, something else crazy, you know, that we all on the sidelines are kind of watching, saying, why isn't anyone taking Hillary Clinton to task?
