[00:00:21.920 --> 00:00:26.928]  Before America can be great again, she must be free again.
[00:00:27.469 --> 00:00:30.133]  You're listening to the Alex Jones Show!
[00:00:34.815 --> 00:00:38.917]  Welcome to the Alex Jones Show on this Wednesday, November 16th, 2016.
[00:00:39.997 --> 00:00:41.798]  I'm David Knight, and joining me is Owen Schroeder.
[00:00:41.818 --> 00:00:43.119]  We're going to be talking the first hour.
[00:00:43.139 --> 00:00:46.060]  In the third hour, we're going to have Leanne McAdoo.
[00:00:46.080 --> 00:00:48.101]  She's going to be joining us to talk about the news.
[00:00:48.902 --> 00:00:51.063]  Today, America is getting great again.
[00:00:51.103 --> 00:00:53.944]  By every metric, we're seeing amazing stuff, aren't we, Owen?
[00:00:53.984 --> 00:00:56.305]  We got the dollar hitting a 14-year high.
[00:00:56.645 --> 00:00:58.166]  Wait, they told me the economy was going to collapse.
[00:00:58.727 --> 00:01:04.533]  Yeah, well, you know, they had some jittery stock market stuff, but they always use that in order to take profits.
[00:01:04.953 --> 00:01:15.925]  But now we got the stock market soaring, we got the dollar at a 14-year high, we have had an announcement of one of the biggest oil discoveries ever in Texas, and we're going to talk about that
[00:01:16.425 --> 00:01:23.511]  In the second hour, we're going to talk about the myth of peak oil that has been sold to us for as long as they've had oil, basically.
[00:01:23.551 --> 00:01:28.175]  But in the last few decades, it's been a product of the CIA.
[00:01:28.495 --> 00:01:30.657]  That's what has been behind our foreign policy.
[00:01:30.697 --> 00:01:32.339]  It's what's been behind our petrodollar.
[00:01:32.379 --> 00:01:38.724]  It's been intricately linked in our Federal Reserve System, as well as our geopolitics.
[00:01:38.844 --> 00:01:40.285]  And this is really going to shake things up.
[00:01:40.486 --> 00:01:42.948]  One of the things that the left is really upset about
[00:01:43.608 --> 00:01:46.009]  ...is the announcement by Trump.
[00:01:46.129 --> 00:01:50.190]  Of course, he's made it very clear that he believes global warming is a hoax.
[00:01:50.330 --> 00:01:51.031]  And it is a hoax.
[00:01:51.071 --> 00:01:52.571]  And we're going to tell you how that works out.
[00:01:52.591 --> 00:01:53.772]  We're going to tell you why it is.
[00:01:53.792 --> 00:01:57.993]  We're going to show you the lies that the media has been telling you since the 1980s.
[00:01:58.053 --> 00:01:59.574]  As a matter of fact, I've got a Newsweek
[00:02:00.794 --> 00:02:02.095]  Magazine, right here, from 1979.
[00:02:02.155 --> 00:02:06.997]  And you can see, you could get it for $1.25 back then.
[00:02:07.538 --> 00:02:08.678]  The Energy Crisis.
[00:02:08.938 --> 00:02:14.901]  And they pronounce in there how, in 1979, they predicted we were going to be totally out of oil in eight years.
[00:02:14.942 --> 00:02:20.524]  Well, here we are, 37 years later, we just had the biggest discovery of oil in the United States that we've ever seen.
[00:02:20.544 --> 00:02:28.729]  OPEC is on its knees, and the reporters are outraged that peace is breaking out, prosperity is... Donald Trump hasn't even taken office!
[00:02:29.269 --> 00:02:30.510]  And we see all these things happening.
[00:02:30.910 --> 00:02:39.878]  So, you've got an easing of tensions with the Russians, stepping back from the brink of nuclear disaster, stepping back from the Cold War No.
[00:02:39.898 --> 00:02:42.941]  2, and Alex Jones, we're going to have a special report from him in the next segment.
[00:02:43.381 --> 00:02:55.612]  He's talking about how the world has pulled back from the brink, the media is outraged, Soros is outraged, he's trying to create a color revolution here in the United States, and the media is so upset about the fact that Donald Trump
[00:02:56.112 --> 00:02:59.173]  Went to a restaurant in New York without taking them along.
[00:03:00.474 --> 00:03:04.275]  And they make a big deal like there's some sort of a threat to his security, which we would agree.
[00:03:04.315 --> 00:03:06.116]  I mean, we've been saying, you know, pray for Donald Trump.
[00:03:06.136 --> 00:03:08.157]  We want to make sure he gets to the inauguration safely.
[00:03:08.617 --> 00:03:10.658]  But what is the left media talking about?
[00:03:10.698 --> 00:03:11.218]  What threat?
[00:03:11.238 --> 00:03:13.719]  Are you talking about the violent protesters that you said were peaceful?
[00:03:14.019 --> 00:03:16.300]  Why would anybody want to kill Donald Trump?
[00:03:16.340 --> 00:03:17.181]  I don't understand.
[00:03:17.461 --> 00:03:18.341]  He couldn't get in.
[00:03:18.841 --> 00:03:22.983]  Is there some secret society out there that murders people that threaten their power structure?
[00:03:23.223 --> 00:03:29.829]  Well, how about the Hollywood executives and the CEO of a security company that made threats on social media?
[00:03:29.990 --> 00:03:43.263]  We've seen people arrested who made threats against Donald Trump on social media, but they're not CEOs, they're not Hollywood executives, and when they come out and call for the financing of violent revolution, as that filmmaker did,
[00:03:43.843 --> 00:03:45.124]  What's happening to that, okay?
[00:03:45.304 --> 00:03:47.824]  You've got him calling for that, you've got George Soros doing that.
[00:03:47.845 --> 00:03:58.408]  We're going to talk about how George Soros has a conference that is coming up in Washington and he's going to challenge his people to do something to oppose Trump.
[00:03:58.708 --> 00:04:02.710]  The war is already on between the media and George Soros.
[00:04:02.850 --> 00:04:04.371]  We have to understand that's what's happening.
[00:04:04.611 --> 00:04:26.078]  So with all this other good news that you might think is good news, the fact that OPEC's power has been crushed, that the dollar is soaring, the stock market is soaring, that we've had an easing of strained relations, I mean everybody was very excited when Nixon announced detente, an easing of strained relations, and yet now the media is just apoplectic about the private dinner with his family.
[00:04:26.198 --> 00:04:30.260]  Well, and you've got the magazine here from, what did you say, it was the 70s or 80s?
[00:04:30.280 --> 00:04:31.201]  79, yeah.
[00:04:31.341 --> 00:04:38.185]  And you can illustrate how what they do is like, oh, the people in charge of the oil industry are trying to sell you on a shortage of oil.
[00:04:38.305 --> 00:04:40.446]  I wonder why they would do that.
[00:04:40.847 --> 00:04:41.987]  They don't care about the planet.
[00:04:42.007 --> 00:04:43.068]  That's why they've been fracking.
[00:04:43.088 --> 00:04:44.369]  That's why they've been doing this to begin with.
[00:04:44.629 --> 00:04:45.549]  But that's neither here nor there.
[00:04:45.890 --> 00:04:47.431]  It's a sales push, David.
[00:04:47.511 --> 00:04:48.471]  And you can come on here.
[00:04:48.691 --> 00:04:49.612]  You can illustrate that.
[00:04:49.892 --> 00:04:53.134]  You can try to then link that to what they're doing with global warming and carbon taxes.
[00:04:53.414 --> 00:04:54.635]  But will the people listen?
[00:04:54.955 --> 00:04:56.458]  And we'll be talking about that when we come back.
