[00:00:20.148 --> 00:00:22.009]  Welcome to the InfoWars Nightly News.
[00:00:22.049 --> 00:00:25.970]  It is Thursday, March 31st, 2016, and I'm Leigh Ann McAdoo.
[00:00:26.270 --> 00:00:27.371]  Here's what's coming up tonight.
[00:00:31.533 --> 00:00:37.875]  Tonight, a top researcher claims ISIS may soon have nuclear capabilities.
[00:00:38.755 --> 00:00:41.997]  Then, Hillary has a date with the Feds.
[00:00:43.077 --> 00:00:47.279]  After that, the DC Madam sports an impressive clientele list.
[00:00:48.544 --> 00:00:50.485]  And are student loans getting you down?
[00:00:51.026 --> 00:00:55.088]  Well, you can apply right away to be a professional protester.
[00:00:55.668 --> 00:00:56.449]  That's next.
[00:00:57.229 --> 00:00:58.770]  Yeah, yeah, keep blinking.
[00:00:58.790 --> 00:00:59.210]  He's right.
[00:00:59.251 --> 00:01:00.531]  Put him in the back as well.
[00:01:00.671 --> 00:01:01.132]  Are you okay?
[00:01:06.346 --> 00:01:07.327]  Not so fast.
[00:01:07.827 --> 00:01:09.688]  Your friend might be crazy.
[00:01:09.708 --> 00:01:11.869]  It's a f***ing circus, everybody!
[00:01:11.949 --> 00:01:12.269]  Look!
[00:01:12.289 --> 00:01:12.649]  Look!
[00:01:12.669 --> 00:01:14.090]  Look at the monkey!
[00:01:14.130 --> 00:01:15.210]  Look at the monkey!
[00:01:15.330 --> 00:01:18.052]  I did that on purpose!
[00:01:18.112 --> 00:01:19.972]  It's all a f***ing show here!
[00:02:00.816 --> 00:02:15.001]  My fellow InfoWarriors, I am very excited to be able to announce to you the introduction at InfoWarsLife.com of a new way to save time and money when you stock up on InfoWarsLife formulations like Survival Shield X2 and Super Mel Vitality.
[00:02:15.181 --> 00:02:24.684]  Just go to InfoWarsLife.com today, select your favorite product, click on Auto Ship before adding to cart, and choose how often you want us to send you another one.
[00:02:24.984 --> 00:02:33.749]  Every time you choose AutoShip at InfoWarsLife.com, you get 10% off and you won't have to worry about running out and having to reorder next time.
[00:02:34.009 --> 00:02:36.410]  And of course, you can cancel with one click anytime.
[00:02:36.811 --> 00:02:44.635]  As you know, I'm all about the idea of a 360 win, and the new AutoShip feature at InfoWarsLife.com is a sure win for everybody.
[00:02:44.895 --> 00:02:48.579]  A win for liberty, a win for health, and a win when it comes to big savings.
[00:02:48.899 --> 00:02:55.024]  Visit InfoWarsLife.com today and save 10% on your next InfoWarsLife order by selecting AutoShip at checkout.
[00:02:55.165 --> 00:02:57.166]  That's InfoWarsLife.com or call 888-253-3139.
[00:03:03.041 --> 00:03:09.006]  Well, a notable Harvard researcher is making the claim that ISIS could be planning a nuclear attack very soon.
[00:03:09.447 --> 00:03:19.116]  Now, experts say that the prospect of this is highly unlikely, but we are hearing a lot of rumbling of potential nuclear attacks, and of course today is the nuclear summit.
[00:03:19.616 --> 00:03:22.018]  So this is Harvard researcher Matthew Bunn.
[00:03:22.198 --> 00:03:28.944]  He's claiming that the Islamic State might engage in three different kinds of nuclear or radiological terrorism in the near future.
[00:03:29.845 --> 00:03:37.128]  He says that they could attack a nuclear facility and blow it up, explode a dirty bomb, or somehow develop a nuclear bomb and detonate it.
[00:03:37.908 --> 00:03:40.609]  Now experts are saying that this is highly unlikely.
[00:03:40.769 --> 00:03:42.349]  You can't build a functioning bomb.
[00:03:42.849 --> 00:03:47.031]  It's not something you would just gin up with spare parts and power tools in your garage.
[00:03:47.651 --> 00:04:06.568]  So, they say instead of a full-fledged nuclear attack, authorities are anticipating that they could use a dirty bomb that is made out of radiological materials pilfered from hospitals, research facilities, industrial activities, and construction sites, or they could also attack a power plant and trigger a nuclear meltdown.
[00:04:07.028 --> 00:04:10.531]  Now, James Acton, who's a director of the Nuclear Policy Program,
[00:04:11.492 --> 00:04:15.393]  Says that nuclear fuel is not very radioactive before it's used.
[00:04:15.493 --> 00:04:16.633]  It would need to be enriched.
[00:04:17.373 --> 00:04:24.475]  Nuclear waste is described as self-protecting because it is so highly radioactive that it would kill anyone who tried to steal it.
[00:04:25.055 --> 00:04:31.197]  And again, they're saying that it would be much more likely that they would attack a nuclear facility and trigger a nuclear meltdown.
[00:04:31.677 --> 00:04:40.359]  Now he goes on to say, however, it would take, you know, more than one bomb and knowledge of how the plant works, making the success rate for something like this highly unlikely for untrained terrorists.
[00:04:40.939 --> 00:04:52.972]  But this is what is pretty frightening in light of what happened in Brussels after they were able to raid some of the terrorist apartments there that took place in the Paris terror attacks.
[00:04:53.312 --> 00:05:03.203]  They found out that a very senior official at one of these Belgian nuclear facilities was actually being surveilled by these terrorists that carried out the Brussels attack.
