[00:00:19.571 --> 00:00:21.392]  Welcome to the Info Wars Nightly News.
[00:00:21.432 --> 00:00:25.394]  It is Thursday, January 7th, 2016 and I'm Leanne McAdoo.
[00:00:25.714 --> 00:00:26.735]  Here's what's coming up tonight.
[00:00:26.755 --> 00:00:31.057]  Tonight...
[00:00:32.754 --> 00:00:38.380]  A German broadcaster apologizes for being silent on a rash of sexual assaults.
[00:00:39.040 --> 00:00:43.185]  Then, 75 times Obama has broken laws in office.
[00:00:43.745 --> 00:00:49.611]  After that, released transcripts tell of Gaddafi warning Tony Blair of a migrant influx.
[00:00:50.532 --> 00:00:52.914]  And the latest airport horror stories.
[00:00:53.675 --> 00:00:54.316]  That's next!
[00:00:56.503 --> 00:00:59.884]  We've got to have the TSA stick the hands down the pants.
[00:01:00.624 --> 00:01:03.845]  Because somebody might go on here and might blow up an airplane.
[00:01:04.545 --> 00:01:06.186]  And so we've got to do it to six-year-olds.
[00:01:06.206 --> 00:01:07.706]  We've got to do it to pop stars.
[00:01:07.926 --> 00:01:09.306]  We've got to do it to Miss America.
[00:01:09.567 --> 00:01:10.927]  Our hands are going in your pants.
[00:01:11.147 --> 00:01:13.568]  And if you don't want our hands down your pants, go to the scanner.
[00:01:13.768 --> 00:01:17.049]  Oh, but by the way, we put you through the scanner, we also go hands down the pants.
[00:01:17.629 --> 00:01:18.409]  Well, that's been announced.
[00:01:18.429 --> 00:01:19.069]  That's what they do.
[00:01:19.109 --> 00:01:19.669]  They do both.
[00:01:19.989 --> 00:01:23.230]  They admit they want to do all of it to everybody.
[00:01:23.350 --> 00:01:25.431]  Everyone scanned, everyone hand down the pants.
[00:01:30.222 --> 00:01:31.583]  Clean, pure drinking water.
[00:01:31.883 --> 00:01:33.163]  You can't survive without it.
[00:01:33.363 --> 00:01:34.264]  But where do you get it?
[00:01:34.564 --> 00:01:40.326]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:01:40.546 --> 00:01:46.268]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:01:46.468 --> 00:02:03.329]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:02:03.689 --> 00:02:04.009]  We're good to go.
[00:02:33.397 --> 00:02:40.307]  People have been calling for President Obama's impeachment for years, but could that finally be coming to fruition?
[00:02:40.687 --> 00:02:50.681]  Now there are reports circulating online that suggest that the Republican National Committee is about to consider a resolution drafted for the impeachment of President Barack Obama.
[00:02:51.101 --> 00:02:56.988]  Calls for President Obama's impeachment have circulated for years, but he's finally gone too far.
[00:02:57.408 --> 00:02:58.609]  Steve Watson reports.
[00:02:59.470 --> 00:03:02.714]  RNC will consider Obama impeachment proceedings.
[00:03:03.415 --> 00:03:09.621]  A document titled Articles of Impeachment of Barack Hussein Obama consists of 48 criminal charges.
[00:03:10.262 --> 00:03:14.045]  And is set to be weighed up at a January 13th meeting of the RNC.
[00:03:14.566 --> 00:03:27.456]  The resolution cites Obama's malfeasance, misconduct, and abuse of the Oval Office, and includes the IRS targeting of conservative organizations and bypassing Congress with the use of executive action on key issues.
[00:03:28.116 --> 00:03:39.426]  Article 3 of the resolution states that Obama has been aiding and abetting known enemies of the United States, including the Muslim Brotherhood, ISIS, Al Qaeda, Hamas, and the Taliban, among others.
[00:03:40.146 --> 00:03:45.488]  The committeeman behind the resolution says that we are a nation of laws and separation of powers.
[00:03:45.849 --> 00:03:50.991]  And this lets the president know that we are not going to put up with his ability to go around the Constitution.
[00:03:52.025 --> 00:03:56.607]  So they impeached Clinton for getting sexual favors and lying about it under oath.
[00:03:56.987 --> 00:04:02.169]  But we can't seem to impeach Obama for breaking federal laws seemingly on the daily.
[00:04:02.189 --> 00:04:03.730]  Now, we've done it before.
[00:04:03.970 --> 00:04:05.271]  Can we do it again?
[00:04:05.631 --> 00:04:11.253]  Now, here is an extensive list of Obama's crimes showing why Congress must impeach him now.
[00:04:11.373 --> 00:04:12.834]  Kit Daniels has more.
[00:04:12.914 --> 00:04:19.077]  He's going to give you just a few of the 75 times Obama broke the law during his presidency.
[00:04:20.520 --> 00:04:26.104]  President Barack Obama is simply a monopoly man who's no different than John D. Rockefeller and Cecil Rhodes.
[00:04:26.544 --> 00:04:34.809]  But instead of having a monopoly on the diamond trade, President Obama wants a monopoly on power and the initiation of force, which is the very definition of government.
[00:04:35.489 --> 00:04:45.176]  It was the 18th century political philosopher Montesquieu who said, quote, There could be no liberty when the legislative and executive powers are united in the same person or body of magistrates.
[00:04:45.836 --> 00:04:50.038]  But this is exactly what President Obama is doing right now and should concern every citizen.
[00:04:50.459 --> 00:05:02.685]  I mean, he has a consistent pattern of lawlessness, eagerness to disregard the law, unilateral action to circumvent Congress, like he's doing recently with the gun control executive action.
[00:05:03.966 --> 00:05:10.910]  He's just really pushing this bold acceleration towards tyranny and is simply engaged in sedition against the country.
[00:05:11.610 --> 00:05:20.994]  With his suspending, delaying, waiving a portion of laws like Obamacare, for example, that, you know, he's in charge to enforce, not to rewrite laws.
[00:05:21.034 --> 00:05:22.494]  But that's exactly what he's doing.
[00:05:22.554 --> 00:05:24.115]  He's simply rewriting laws.
[00:05:25.083 --> 00:05:30.366]  And he's, you know, dictatorships are often characterized by an abundance of laws.
[00:05:30.806 --> 00:05:33.848]  But, you know, in Obama's case, abundance of executive actions.
[00:05:34.589 --> 00:05:37.710]  But we're a nation of law, you know, not men.
[00:05:38.511 --> 00:05:44.895]  So, and according to the Constitution, you know, nobody, especially not Obama, is above the law.
[00:05:45.615 --> 00:05:50.338]  You know, like I said just now, we are a nation of law, not men.
[00:05:50.918 --> 00:05:51.859]  I mean, let's break it down.
[00:05:51.899 --> 00:06:02.765]  For example, with Operation Fast and Furious, which started in 2009, he was arming Mexican drug cartels in order to blame the Second Amendment later on.
[00:06:03.825 --> 00:06:08.288]  And not even that, but also he has been arming ISIS militants.
[00:06:08.988 --> 00:06:16.455]  You know, he's been saying that he is arming militants in Syria, you know, rebels against the Syrian government.
[00:06:16.976 --> 00:06:24.484]  But what he's not telling you is that the majority of Syrian rebels since at least 2013 has been affiliated with ISIS.
[00:06:24.524 --> 00:06:31.270]  And they've even admitted this to various reporters that have been in the area in Syria reporting on the war, the civil war that's been going on for so many years.
[00:06:32.331 --> 00:06:44.300]  I mean, it's so ridiculous that you have a sitting president here that's openly funding and arming ISIS militants that are chopping off Christians' heads off and destroying, you know,
[00:06:46.067 --> 00:06:55.032]  These areas in Syria, these ancient Roman structures that have been around for 2,000 years, they're just, you know, bulldozing it down, putting in a Sharia law.
[00:06:55.432 --> 00:07:04.838]  I mean, Syria is a place that since the Roman Empire, the Byzantine Empire, like past 15, 2,000 years, that Christians and Muslims have lived in peace.
[00:07:05.993 --> 00:07:17.484]  And yet now we have Obama who is literally putting in a proxy army with taxpayer money to behead Christians and completely eradicate, destroy the country.
[00:07:18.857 --> 00:07:19.798]  It's a complete mess.
[00:07:19.878 --> 00:07:21.119]  It's completely ridiculous.
[00:07:21.439 --> 00:07:23.962]  But that's not the only thing he's done that's been outside of law.
[00:07:24.223 --> 00:07:25.524]  Let's go back down on the list.
[00:07:26.245 --> 00:07:38.098]  He's also attempted to shut down gun stores outside of law with this program called Operation Choke Point, in which the Justice Department was pressuring banks to refuse service to gun stores.
[00:07:39.980 --> 00:07:57.116]  Here in Austin, we have a local gun shop called Central Texas Gun Works, which is owned by Michael Cargill, a long-term guest on the Alex Jones Show, and he was one of the first people to tell me about this program, which I broke, which ended up on the Drudge Report, about how
[00:07:58.357 --> 00:08:05.785]  The Justice Department and a couple other agencies were going to these banks and saying, you know, these are gun stores high risk.
[00:08:05.845 --> 00:08:07.627]  It's no different than a loan shark company.
[00:08:08.068 --> 00:08:13.954]  So, you know, they're basically overloading the banks with loans, with all this paperwork.
[00:08:15.751 --> 00:08:16.292]  We're good to go.
[00:08:31.385 --> 00:08:31.926]  Businesses.
[00:08:31.946 --> 00:08:34.428]  So they were like, no, we're not going to do that at all.
[00:08:35.089 --> 00:08:45.441]  So now you see all these gun shops that were completely getting, having to close shop because they didn't have a bank that they could conduct their transactions with any longer.
[00:08:45.941 --> 00:08:51.848]  And that is simply a simple classic example of criminal racketeering by the Obama administration.
[00:08:52.318 --> 00:09:05.487]  And also, let's not forget that President Obama has practically opened the borders to allow thousands of illegal aliens, not just from Mexico, but not just from Latin America, but from all over the world to flood into the United States.
[00:09:06.267 --> 00:09:14.333]  Now, you know, he's, for example, the Border Patrol was caught buying bus tickets for illegal aliens to ship them deeper in the country.
[00:09:14.433 --> 00:09:17.075]  And I'm not trying to throw the Border Patrol under the bus.
[00:09:17.175 --> 00:09:21.497]  You know, I'm not saying they're, a lot of this was due to Obama telling them what to do.
[00:09:22.378 --> 00:09:33.621]  But what you had was the Border Patrol was detaining illegals after they crossed the border, but then they were detaining them for several weeks in detention facilities, you know, all over the Southwest United States.
[00:09:34.401 --> 00:09:40.543]  But then they were buying these illegals bus tickets to literally go wherever they wanted to go into the country.
[00:09:40.563 --> 00:09:42.683]  You know, if they have family in Minneapolis, for example.
[00:09:42.743 --> 00:09:45.204]  Taxpayers were paying money to complete the
[00:09:46.624 --> 00:09:54.632]  Importation, the smuggling process of illegal aliens, you know, taking them from McAllen, Texas for example, all the way to Minneapolis or Detroit.
[00:09:56.194 --> 00:09:57.855]  And this is by design.
[00:09:58.536 --> 00:10:05.022]  President Obama even told the Border Patrol back in 2013 that they need to back off enforcing immigration laws.
[00:10:05.743 --> 00:10:12.170]  I mean I was down there like two years ago on the border and I saw more Texas State Troopers on the border than I saw Border Patrol Agents.
[00:10:12.731 --> 00:10:20.200]  I mean this is a complete stand down on the border and it's by design to destroy the country and to eradicate national sovereignty.
[00:10:20.800 --> 00:10:30.788]  I mean, we had a Vice President of the National Border Patrol Council told Breitbart that we are simply being ordered to stand down and stop tracking and trying to apprehend the criminals.
