[00:00:15.828 --> 00:00:17.328]  We are on the march.
[00:00:17.688 --> 00:00:20.129]  The Empire is on the run.
[00:00:20.849 --> 00:00:24.610]  Alex Jones and the GCN Radio Network.
[00:00:28.491 --> 00:00:31.752]  Welcome to the Alex Jones Show on this Sunday, June 19th, 2016.
[00:00:31.872 --> 00:00:32.732]  I'm David Knight.
[00:00:33.212 --> 00:00:38.353]  We're going to be joined by Alex Jones in the next segment, and we have a lot of news as well.
[00:00:38.373 --> 00:00:42.694]  I don't know if you've noticed these stories have been going up on the Drudge Report.
[00:00:42.874 --> 00:00:44.935]  Last several days, I've seen an ominous trend.
[00:00:45.635 --> 00:00:50.942]  First, we've seen the Obama budget saying, well, you know, we need to come up with a plan to fight ISIS.
[00:00:51.082 --> 00:00:51.683]  Hey, I got one.
[00:00:52.143 --> 00:00:55.628]  Let's reduce the size of the army next year by 40,000 troops, okay?
[00:00:55.788 --> 00:00:58.551]  But then it gets stranger, if you're starting to look at this.
[00:00:58.912 --> 00:00:59.853]  Then it comes out and says,
[00:01:01.127 --> 00:01:04.230]  Well, we're going to hire military leaders.
[00:01:04.490 --> 00:01:06.011]  Not just rank and file, but military leaders.
[00:01:06.031 --> 00:01:07.792]  We're going to bring them in laterally.
[00:01:07.812 --> 00:01:10.034]  We're not going to let them go through military training or West Pointer.
[00:01:10.054 --> 00:01:15.499]  I think we're just going to bring in the leaders straight from the private sector because they've got some expertise that we need.
[00:01:15.519 --> 00:01:18.161]  Do you realize that is a very dangerous process?
[00:01:18.741 --> 00:01:25.284]  I think it's a very dangerous thing to have a standing army, but we don't want to have a standing army that is going to be so easily malleable.
[00:01:25.684 --> 00:01:31.908]  Add to that the fact that the House has now rejected an effort to ban illegal immigrants from military service.
[00:01:32.508 --> 00:01:40.512]  Now we've had people who earned their citizenship in the past because they had special language skills or special technical skills or whatever, but what the Obama administration is trying to do now
[00:01:41.292 --> 00:01:41.532]  I don't know.
[00:01:50.359 --> 00:01:50.799]  I think so.
[00:02:12.230 --> 00:02:18.092]  Does this sound like the National Civilian Service Army that Obama was talking about, remember?
[00:02:18.292 --> 00:02:20.052]  What got everybody so concerned about that?
[00:02:20.072 --> 00:02:21.212]  Remember that?
[00:02:21.853 --> 00:02:22.753]  Is this how it plays out?
[00:02:23.373 --> 00:02:23.653]  I don't know.
[00:02:23.673 --> 00:02:25.313]  We're also going to talk about what's going on with Brexit.
[00:02:26.234 --> 00:02:38.217]  Again, we see now that the people who want to remain in, the bankers, the large multinational corporations, the politicians that are part of this globalist movement, are celebrating
[00:02:39.437 --> 00:02:41.639]  In the wake of this woman dying.
[00:02:42.219 --> 00:02:43.140]  And they're not celebrating.
[00:02:43.160 --> 00:02:44.621]  They're crying tears.
[00:02:44.901 --> 00:02:45.341]  They're mourning.
[00:02:45.801 --> 00:02:47.042]  But these are crocodile tears.
[00:02:47.823 --> 00:02:52.586]  We saw over the weekend, we're seeing a dramatic reversal in the poll numbers here.
