[00:00:20.236 --> 00:00:21.839]  Welcome to the InfoWars Nightly News.
[00:00:21.920 --> 00:00:22.541]  I'm David Knight.
[00:00:22.581 --> 00:00:23.543]  It's Monday, December 12th, 2016.
[00:00:23.623 --> 00:00:24.485]  Here are our top stories.
[00:00:31.004 --> 00:00:41.348]  The establishment has launched a national emergency to overthrow the election of Donald Trump and turn America into chaos and civil war.
[00:00:41.648 --> 00:00:50.071]  As the power elite now claim it was Russia who rigged the election for Donald Trump and therefore the election does not count.
[00:00:50.612 --> 00:00:52.612]  Then, holy smokes!
[00:00:53.313 --> 00:00:57.474]  Israel wants to export medical marijuana from the Holy Land.
[00:00:57.694 --> 00:00:59.015]  But there is one obstacle.
[00:00:59.815 --> 00:01:00.755]  The United States.
[00:01:01.896 --> 00:01:12.798]  Plus, more evidence that liberalism is a mental disorder, as amnesty groups in California fight to hide the state's criminal and gang database from Donald Trump.
[00:01:13.479 --> 00:01:13.759]  Why?
[00:01:14.559 --> 00:01:15.859]  So they can't be deported.
[00:01:18.820 --> 00:01:22.601]  All that plus much more, up next on InfoWars Nightly News.
[00:01:30.347 --> 00:01:36.952]  In case you haven't heard, InfoWars has become the most influential media outlet in America.
[00:01:37.052 --> 00:01:44.718]  We're making freedom go viral, and now we are proud to announce a new weapon in the epic battle against the globalists.
[00:01:45.039 --> 00:01:55.747]  InfoWars Prime, where you can watch live high-definition feeds of the Alex Jones Show, plus exclusive insider videos from the InfoWars crew and behind-the-scenes
[00:01:56.007 --> 00:01:56.387]  Action!
[00:01:56.427 --> 00:02:00.388]  Go to InfoWars.com forward slash app and download today.
[00:02:00.668 --> 00:02:04.870]  InfoWars Prime is available right now for your iPhone or Android.
[00:02:04.990 --> 00:02:09.511]  You will have access to exclusive videos that you can't see anywhere else.
[00:02:09.891 --> 00:02:15.173]  That means live coverage of events and breaking news on location as it happens.
[00:02:15.433 --> 00:02:22.343]  You can also take advantage of amazing deals from the InfoWars store that are only available for InfoWars Prime subscribers.
[00:02:22.503 --> 00:02:26.589]  That's InfoWars Prime at InfoWars.com forward slash app.
[00:02:26.850 --> 00:02:29.493]  If you can hear my voice, you are the resistance.
[00:03:02.295 --> 00:03:03.379]  Tonight, let's go back.
[00:03:03.941 --> 00:03:06.349]  Not even, well, a little bit over three months ago.
[00:03:06.389 --> 00:03:07.794]  Remember what the topic was at the time?
[00:03:08.385 --> 00:03:17.008]  ZeroHedge pointed out the media is worried that too many Americans will question the legitimacy of the 2016 election and they blame Trump.
[00:03:17.628 --> 00:03:32.994]  Now at the time he pointed out in the wake of Trump's recent rhetoric regarding the rigged system the ruling class of the US is peddling the fiction that somehow Trump's irresponsible sensationalism is solely to blame for the newfound feelings of illegitimacy plaguing our election.
[00:03:33.354 --> 00:03:35.376]  Isn't it amazing that things haven't changed that much?
[00:03:35.696 --> 00:03:41.460]  And of course, at that time, Politico was writing pieces like, what if Trump won't accept defeat?
[00:03:42.180 --> 00:03:43.121]  What if the left won't?
[00:03:43.441 --> 00:03:44.742]  What if Hillary Clinton won't?
[00:03:45.303 --> 00:03:51.627]  And of course, she is behind all this, along with George Soros and his color revolutions, that we've seen the same tactics.
[00:03:51.647 --> 00:03:59.133]  We're going to take a look at this, we're going to look at how the CIA, the FBI, and others are pushing this, the lengths at which they're going, because now we've seen
[00:03:59.753 --> 00:04:05.798]  As Jill Stein's attempt to try to question the legitimacy of the election has crashed and burned.
[00:04:05.898 --> 00:04:10.221]  Now they're moving on to the next phase, which involves, of course, the CIA.
[00:04:10.721 --> 00:04:17.826]  They pointed out at the time, according to corporate media, the only reason Americans think their elections are rigged in one way or the other is because Trump said so.
[00:04:18.307 --> 00:04:25.332]  It has nothing to do, he pointed out, with the DNC leaks that showed the Democrats manipulated the corporate media in favor of Hillary Clinton.
[00:04:25.652 --> 00:04:26.993]  That's rigging the election, isn't it?
[00:04:27.393 --> 00:04:28.434]  Oh, let's not pay attention to that.
[00:04:28.714 --> 00:04:32.477]  It has nothing to do with the superdelegates who get to override the voters.
[00:04:32.557 --> 00:04:36.840]  Now they're calling for that to happen with the electors at the Electoral College.
[00:04:37.100 --> 00:04:43.585]  It has nothing to do with the Republican establishment choosing to shut down Colorado's primary, handing all the delegates to Ted Cruz again.
[00:04:44.105 --> 00:04:55.909]  What they are now trying to do with the Electoral College, it has nothing to do with the now former DNC Chairwoman, Debbie Wasserman Schultz, admitting the role of the superdelegates was to fend off grassroots political challengers.
[00:04:56.529 --> 00:05:00.430]  See, we've seen the left, first after the election, say, that's not fair.
[00:05:01.170 --> 00:05:09.153]  We padded the election in particular Democrat states, and she got two million more, two and a half, or whatever the number was they finally finished up with.
[00:05:09.813 --> 00:05:11.494]  We need to shut down the Electoral College.
