[00:00:19.571 --> 00:00:21.451]  Welcome to the InfoWars Nightly News.
[00:00:21.511 --> 00:00:25.592]  It is Tuesday, February 23rd, 2016, and I'm Leigh Ann McAdoo.
[00:00:25.792 --> 00:00:26.892]  Here's what's coming up tonight.
[00:00:29.813 --> 00:00:35.874]  Tonight, this is what happens when you talk about the TPP on live TV.
[00:00:36.094 --> 00:00:41.415]  I am helping to lead the opposition to the Trans-Pacific Partnership.
[00:00:41.435 --> 00:00:43.856]  Cut him off!
[00:00:43.996 --> 00:00:44.376]  Cut him off!
[00:00:45.128 --> 00:00:49.070]  We've been listening to Bernie Sanders, less of a news conference, more of a speech.
[00:00:49.090 --> 00:00:59.376]  MSNBC cut away from live coverage of a Bernie Sanders press conference once he began to condemn the controversial Trans-Pacific Partnership.
[00:00:59.837 --> 00:01:05.280]  Then, President Donald Trump says he will prosecute Hillary Clinton.
[00:01:05.820 --> 00:01:10.948]  And Saudi Arabia wants to give radical jihadist anti-aircraft missiles.
[00:01:11.229 --> 00:01:13.953]  This way they could shoot down Russian planes.
[00:01:14.113 --> 00:01:16.537]  Well, songbird McCain likes that idea.
[00:01:16.797 --> 00:01:20.764]  All that plus much more up next on the InfoWars Nightly News.
[00:02:00.503 --> 00:02:01.624]  Clean, pure drinking water.
[00:02:01.925 --> 00:02:03.206]  You can't survive without it.
[00:02:03.406 --> 00:02:04.308]  But where do you get it?
[00:02:04.608 --> 00:02:10.375]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:02:10.595 --> 00:02:16.302]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:02:16.502 --> 00:02:33.360]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:02:33.760 --> 00:02:35.881]  Filter capacity up to 5,000 gallons.
[00:02:36.242 --> 00:02:37.442]  Stainless steel construction.
[00:02:37.723 --> 00:02:38.503]  Easy assembly.
[00:02:38.743 --> 00:02:39.364]  Low maintenance.
[00:02:39.664 --> 00:02:41.485]  Replacement filters are simple to install.
[00:02:41.765 --> 00:02:48.870]  And now, as part of an exclusive limited-time introductory offer, you can save $20 off the retail price and get free shipping.
[00:02:49.050 --> 00:02:54.033]  This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[00:02:54.233 --> 00:02:56.815]  Go to InfowarsStore.com or call 888-253-3139.
[00:03:03.953 --> 00:03:18.619]  Well, not content with just threatening to invade Syria and oust President Assad, Saudi Arabia now says that they want to go ahead and just arm the Syrian jihadists with surface-to-air missiles so they can shoot down Russian planes.
[00:03:19.159 --> 00:03:32.145]  Now, this is coming from Saudi Foreign Minister Adel al-Jubeir, and he said this during an interview, that we believe that introducing surface-to-air missiles in Syria is going to change the balance of power on the ground.
[00:03:32.825 --> 00:03:45.450]  It will allow the moderate opposition to be able to neutralize the helicopters and aircraft that are dropping chemicals and have been carpet bombing them, just like surface-to-air missiles in Afghanistan were able to change the balance of power there.
[00:03:45.950 --> 00:03:52.853]  This has to be studied very carefully, however, because you don't want such weapons to fall into the wrong hands.
[00:03:53.613 --> 00:04:02.180]  Of course, just like we've seen the weapons fall into the wrong hands time and time again, because there really is no such thing as moderate rebels there in Syria.
[00:04:02.681 --> 00:04:12.189]  The New York Times pointed out as much in 2013, Ben Hubbard wrote, nowhere in rebel-controlled Syria is there a secular fighting force to speak of.
