[00:00:20.131 --> 00:00:21.672]  Welcome to the InfoWars Nightly News.
[00:00:21.772 --> 00:00:24.453]  I'm David Knight and it is Friday, December 23rd, 2016.
[00:00:25.373 --> 00:00:27.414]  Now this is a pre-recorded show.
[00:00:27.434 --> 00:00:31.716]  We wanted to give the time to our reporters and our crew off to spend with their family.
[00:00:32.157 --> 00:00:33.377]  But we just wanted to say thank you.
[00:00:33.417 --> 00:00:34.758]  We've got some special treats for you.
[00:00:34.778 --> 00:00:36.059]  I'm going to tell you about that in just a moment.
[00:00:36.079 --> 00:00:41.961]  We wanted to say thank you for your support because that is the wind in our wings and the ground under our feet.
[00:00:42.001 --> 00:00:43.142]  We could not do this without you.
[00:00:43.582 --> 00:00:45.123]  So we hope that you have a Merry Christmas.
[00:00:45.143 --> 00:00:46.645]  We can say that now in Trump's America.
[00:00:46.945 --> 00:00:48.246]  We hope that you have a Merry Christmas.
[00:00:48.726 --> 00:00:56.533]  And we're going to have a debate coming up here between Owen Schroyer and an individual who is a progressive lefty, I guess we could describe him as.
[00:00:56.553 --> 00:00:58.915]  They're going to talk about the Electoral College and other differences.
[00:00:58.935 --> 00:01:02.217]  We're also going to have a rebroadcast of a special that I did.
[00:01:02.958 --> 00:01:07.540]  Three years ago, in 2013, it was the 100th anniversary of the Federal Reserve.
[00:01:07.600 --> 00:01:14.324]  And remember, it was this time of year, when everybody was away, when everybody was partying, that they pulled that fraud off on us.
[00:01:14.684 --> 00:01:18.526]  So we combine that with, it's a wonderful life, and we call it, It's a Wonderful Lie.
[00:01:18.566 --> 00:01:19.607]  So that's coming up as well.
[00:01:20.047 --> 00:01:26.770]  And then we're going to have our crew talk about all of those shiny things that you get from China, as Donald Trump would say.
[00:01:26.830 --> 00:01:28.071]  So stay with us, we'll be right back.
[00:01:30.330 --> 00:01:36.953]  In case you haven't heard, InfoWars has become the most influential media outlet in America.
[00:01:37.053 --> 00:01:44.717]  We're making freedom go viral, and now we are proud to announce a new weapon in the epic battle against the globalists.
[00:01:45.037 --> 00:01:55.722]  InfoWars Prime, where you can watch live, high-definition feeds of the Alex Jones Show, plus exclusive insider videos from the InfoWars crew and behind-the-scenes
[00:01:56.002 --> 00:01:56.383]  Action!
[00:01:56.443 --> 00:02:00.387]  Go to InfoWars.com forward slash app and download today.
[00:02:00.668 --> 00:02:04.873]  InfoWars Prime is available right now for your iPhone or Android.
[00:02:05.013 --> 00:02:09.538]  You will have access to exclusive videos that you can't see anywhere else.
[00:02:09.899 --> 00:02:15.225]  That means live coverage of events and breaking news on location as it happens.
[00:02:15.445 --> 00:02:22.335]  You can also take advantage of amazing deals from the InfoWars store that are only available for InfoWars Prime subscribers.
[00:02:22.515 --> 00:02:26.581]  That's InfoWars Prime at InfoWars.com forward slash app.
[00:02:26.841 --> 00:02:29.505]  If you can hear my voice, you are the resistance.
[00:03:01.587 --> 00:03:13.383]  We are going to introduce the InfoWars Open Forum, where we're going to have a heated debate, or spirited discussion, with viewers like you, and hopefully, viewers with an opposing point of view.
[00:03:13.863 --> 00:03:16.006]  Now, first up, we've got Owen Schroyer.
[00:03:16.707 --> 00:03:18.488]  Versus Jerry Ford Jr.
[00:03:18.848 --> 00:03:21.210]  He's a progressive talk show host and Democrat.
[00:03:48.469 --> 00:03:50.531]  No one is allowed to have any articles.
[00:03:50.551 --> 00:03:51.752]  You can't be Googling.
[00:03:51.812 --> 00:03:53.134]  Nobody's on Twitter right now.
[00:03:53.154 --> 00:03:54.255]  Nobody's getting fed questions.
[00:03:54.675 --> 00:03:55.436]  Just casual.
[00:03:55.456 --> 00:04:02.563]  We're having a casual conversation and I am going to give you guys about a minute and a half to respond to the questions just for the sake of time.
[00:04:02.944 --> 00:04:04.305]  It's not going to be hardcore though.
[00:04:04.846 --> 00:04:05.566]  No buzzers around.
[00:04:06.247 --> 00:04:07.408]  So here we go.
[00:04:07.468 --> 00:04:08.389]  Let's go ahead and get started.
[00:04:09.049 --> 00:04:16.035]  And just to put it out there, make it fair, I guess, we're going to go ahead and let Jerry answer first.
