[00:00:19.608 --> 00:00:21.712]  Welcome to the Info Wars Nightly News.
[00:00:21.752 --> 00:00:25.378]  It is Tuesday, March 8th, 2016 and I'm Leanne McAdoo.
[00:00:25.658 --> 00:00:26.640]  Here's what's coming up tonight.
[00:00:29.758 --> 00:00:41.365]  Tonight, the technological and government elite have had just about enough of Donald Trump, and they're privately meeting to come up with a plan to take him down.
[00:00:41.845 --> 00:00:53.512]  Then, more threats from North Korea, as Kim Jong Un now says his response to joint U.S.-South Korea exercises will be preemptive nuclear strikes.
[00:00:54.332 --> 00:00:58.154]  And it is now considered racist to raise your right hand.
[00:00:58.614 --> 00:01:01.115]  Well, that's if you're attending a Trump rally.
[00:01:01.355 --> 00:01:07.817]  That evokes images of Nazi Germany and the scapegoating of Jews there.
[00:01:08.078 --> 00:01:15.701]  According to the mainstream news media, Americans who pledge their support for Donald Trump resemble a Nazi salute.
[00:01:16.741 --> 00:01:17.061]  Really?
[00:01:17.401 --> 00:01:21.483]  All that plus much more up next on the InfoWars Nightly News.
[00:02:00.816 --> 00:02:15.001]  My fellow InfoWarriors, I am very excited to be able to announce to you the introduction at InfoWarsLife.com of a new way to save time and money when you stock up on InfoWarsLife formulations like Survival Shield X2 and Super Mel Vitality.
[00:02:15.181 --> 00:02:24.684]  Just go to InfoWarsLife.com today, select your favorite product, click on auto ship before adding to cart, and choose how often you want us to send you another one.
[00:02:24.984 --> 00:02:33.749]  Every time you choose AutoShip at InfoWarsLife.com, you get 10% off and you won't have to worry about running out and having to reorder next time.
[00:02:34.009 --> 00:02:36.410]  And of course, you can cancel with one click anytime.
[00:02:36.811 --> 00:02:44.635]  As you know, I'm all about the idea of a 360 win, and the new AutoShip feature at InfoWarsLife.com is a sure win for everybody.
[00:02:44.895 --> 00:02:48.581]  A win for liberty, a win for health, and a win when it comes to big savings.
[00:02:48.901 --> 00:02:55.030]  Visit InfoWarsLife.com today and save 10% on your next InfoWarsLife order by selecting AutoShip at checkout.
[00:02:55.170 --> 00:02:57.173]  That's InfoWarsLife.com or call 888-253-3139.
[00:03:03.939 --> 00:03:10.261]  Well, earlier today we learned from prosecutors that the shooting death of LaVoy Finnegan was ruled justified.
[00:03:10.301 --> 00:03:19.103]  They say that the state law allows for the use of deadly force when officers believe that someone is going to be an imminent threat to themselves or someone else.
[00:03:19.503 --> 00:03:29.326]  Well, now we have some cell phone video from inside of the vehicle that has surfaced just a mere hours after this decision was made public.
[00:03:29.646 --> 00:03:33.147]  And of course, now they're saying the FBI agents are under investigation.
[00:03:33.587 --> 00:03:35.848]  We're going to be playing that video coming up later in the show.
[00:03:35.888 --> 00:03:38.289]  We'll get David Knight and Joe Biggs response.
[00:03:38.630 --> 00:03:39.990]  It is shocking footage.
[00:03:40.110 --> 00:03:46.253]  It might have some dire implications for that decision on those FBI agents.
[00:03:46.654 --> 00:03:47.574]  So stick around for that.
[00:03:47.934 --> 00:03:52.336]  Now, we know that there are four states today who are working on their primaries.
[00:03:52.396 --> 00:03:54.217]  Who will they choose to be their candidate?
[00:03:54.638 --> 00:03:59.140]  And of course, in most of those states, Trump has the lead, but it's a very
[00:03:59.640 --> 00:04:00.280]  Small lead.
[00:04:00.300 --> 00:04:06.741]  And of course, this is following this concerted effort by the establishment to take out Trump.
[00:04:07.362 --> 00:04:24.145]  Now, we also are learning that there are technology leaders, including Apple CEO Tim Cook and other government insiders who met over the weekend at the American Enterprise Institute's annual World Forum, which is held at Sea Island in Georgia.
[00:04:24.725 --> 00:04:29.608]  They met there to plot the downfall of the Republican presidential candidate.
[00:04:30.028 --> 00:04:43.135]  So in addition to Cook, there was also Google founder Larry Page, Tesla and SpaceX chief Elon Musk, the Napster creator was there, Senate Majority Leader Mitch McConnell, House Speaker Paul Ryan, a number of other Republican senators.
[00:04:43.575 --> 00:04:49.238]  So all of these people were meeting to figure out how to take out Donald Trump.
[00:04:49.538 --> 00:04:51.079]  Now why are they doing this?
[00:04:51.579 --> 00:04:56.741]  Now they've got so many other opportunities that they're saying that they're going to be using.
[00:04:56.761 --> 00:05:01.362]  They say the neocons and Republicans opposed to them could be forming a third party.
[00:05:02.363 --> 00:05:12.846]  Republican leaders have discussed the possibility of changing RNC rules to unbind delegates at the convention before the first round of balloting in order to undermine Trump.
[00:05:13.346 --> 00:05:15.927]  Others have mulled the idea of launching a negative
[00:05:16.067 --> 00:05:16.427]  I think so.
[00:05:38.556 --> 00:05:45.018]  And we've seen the gist of these negative ads with now everywhere Trump is Hitler.
[00:05:45.359 --> 00:05:46.399]  And so this is what we're seeing.
[00:05:47.039 --> 00:05:52.121]  There's this picture going around where you see everyone raising their hands at one of these Trump rallies.
[00:05:52.601 --> 00:06:00.384]  And Donald Trump was asking everyone to raise their hands if they pledge that they're going to vote for Donald Trump coming up in the election.
[00:06:00.424 --> 00:06:01.765]  Of course, they all raise their hands.
[00:06:02.205 --> 00:06:07.567]  And so now it's now all of a sudden that they're imitating the Heil Hitler type salutes.
