[00:00:20.228 --> 00:00:22.350]  Welcome to the InfoWars Nightly News.
[00:00:22.430 --> 00:00:23.691]  I'm your host, Jakari Jackson.
[00:00:24.051 --> 00:00:28.074]  It is April 15th, 2016, and here's a look at our top stories.
[00:00:32.637 --> 00:00:36.039]  Tonight, wars and rumors of war.
[00:00:37.080 --> 00:00:43.345]  The United States and Russia play a dangerous game of cat and mouse on the high seas.
[00:00:43.945 --> 00:00:48.949]  Meanwhile, North Korea attempts to fire a missile from its eastern coast.
[00:00:51.269 --> 00:00:54.811]  And a drone attack during a little league baseball game.
[00:00:54.831 --> 00:00:59.132]  Well, that's the scenario for a mass casualty exercise.
[00:01:00.293 --> 00:01:07.836]  Plus, the social justice warriors unite to take down Donald Trump and the First Amendment.
[00:01:08.396 --> 00:01:12.658]  All that plus much more up next on the InfoWars Nightly News.
[00:01:14.232 --> 00:01:16.714]  You are definitely on the wrong side.
[00:01:16.774 --> 00:01:18.795]  You are definitely on the wrong side.
[00:01:19.016 --> 00:01:21.898]  You are definitely on the wrong side.
[00:01:22.158 --> 00:01:25.160]  You are definitely on the wrong side.
[00:02:10.433 --> 00:02:16.755]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:02:17.115 --> 00:02:18.575]  I believe our research is conclusive.
[00:02:18.615 --> 00:02:19.976]  This is the best iodine out there.
[00:02:20.256 --> 00:02:21.376]  And I know this for a fact.
[00:02:21.916 --> 00:02:26.697]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:02:26.817 --> 00:02:30.558]  For a limited time, experience the ancient power of Survival Shield X2.
[00:02:31.299 --> 00:02:32.759]  I believe our research is conclusive.
[00:02:32.799 --> 00:02:34.139]  This is the best iodine out there.
[00:02:34.179 --> 00:02:36.300]  Take advantage of this at InfoWarsLife.com.
[00:03:03.174 --> 00:03:05.637]  And we begin tonight with some rather tragic news.
[00:03:05.677 --> 00:03:13.868]  There has been an earthquake in Japan, and we see the article, Japan earthquake, tens of thousands flee in fear after aftershocks and volcanoes.
[00:03:14.469 --> 00:03:18.034]  They say a total of 44,000 people have been evacuated.
[00:03:18.094 --> 00:03:20.778]  This is as of last night, after a magnitude
[00:03:21.979 --> 00:03:23.861]  6.4.
[00:03:22.019 --> 00:03:23.861]  I believe it's rated higher than that now.
[00:03:23.981 --> 00:03:27.465]  Earthquake collapsed buildings and damaged other infrastructure.
[00:03:27.885 --> 00:03:33.011]  There are also concerns about volcanic activity after the wake of the quake.
[00:03:33.051 --> 00:03:35.494]  So we will bring you updates as this evolves.
[00:03:35.934 --> 00:03:40.800]  As of right now, they said they aren't anticipating any large tsunami fallout from this, but you know,
[00:03:41.380 --> 00:03:46.684]  These stories always continue to perpetuate, so we'll let you know if anything else develops on that front.
[00:03:47.084 --> 00:03:52.768]  Now, something that's been long developing here in the States is the issue of what to do in the wake of Sandy Hook.
[00:03:53.209 --> 00:04:01.255]  Now, with this story, I'm going to try to be as polite and professional and everything as possible, because I know this affected many people personally.
[00:04:01.455 --> 00:04:05.458]  Also, it affected the nation as a whole, and I guess the world as a whole.
[00:04:05.978 --> 00:04:09.281]  And it's the issue of what we can do to combat gun violence.
[00:04:10.516 --> 00:04:27.680]  I don't think there's anybody who debates that there is an issue with gun violence, but I also recognize there are many other types of violence, if not negligence, whether you're talking about drunk driving or, you know, the reports talking about you're more likely to be hit by a hammer and die than be killed by a fully automatic rifle in this country.
[00:04:28.061 --> 00:04:30.981]  You have to take all these things into account when you look at things like this.
[00:04:31.441 --> 00:04:36.803]  And the article says, Judge allows Sandy Hook families to sue Remington Firearms over massacre.
[00:04:37.703 --> 00:04:50.833]  In what is being referred to as a landmark ruling, Superior Court Judge Barbara Bellis denied a request by Remington Arms Company, Bushmaster and others to dismiss the suit submitted by 10 Sandy Hook families.
[00:04:51.413 --> 00:04:55.857]  Asserting that the court has the proper jurisdiction to hear the lawsuit, Bellis said that
[00:04:56.317 --> 00:05:08.954]  Federal Protection of Lawful Commerce in Arms Act, that's quite the name, which ordinarily shields firearm companies from legal liability that does not meet legal sufficiency to nullify the claims made by the families.
[00:05:09.475 --> 00:05:10.877]  Now, as I was saying earlier,
[00:05:11.798 --> 00:05:23.026]  When you talk about anything, whether it's a car accident, a shooting, anything else, I don't think it's right to blame the manufacturer of a product that was working properly in its function.
[00:05:23.046 --> 00:05:24.567]  And let me elaborate on that.
[00:05:25.068 --> 00:05:34.355]  If a car is defective, if the tires blow out, if the power steering goes out, or any number of other things that could go wrong to make the car crash,
[00:05:34.835 --> 00:05:49.847]  Yes, that is the manufacturer's fault, but somebody using a firearm in its unintended use, in its illegal use, to kill several children, that I don't think is grounds to sue the manufacturer of the firearm.
[00:05:51.548 --> 00:05:52.589]  It's a very tricky thing.
[00:05:52.609 --> 00:05:59.193]  You know, if somebody drives drunk on the side of the road, like just happened here in Austin, I believe it was South by Southwest two years ago.
[00:05:59.213 --> 00:06:02.675]  A guy got drunk, drove on the sidewalk and hit a bunch of people.
[00:06:02.955 --> 00:06:04.536]  Let's say if he was driving a Chevy car.
[00:06:04.576 --> 00:06:07.898]  I don't think Chevys should be held responsible for that tragedy.
[00:06:07.958 --> 00:06:08.419]  You'd take
[00:06:09.099 --> 00:06:09.600]  I don't know.
[00:06:30.840 --> 00:06:36.705]  Suing a company for making firearms is not really the right way to go about it, in my personal opinion.
