[00:00:19.727 --> 00:00:21.748]  Welcome to the InfoWars Nightly News.
[00:00:21.828 --> 00:00:23.068]  I'm your host, Jakari Jackson.
[00:00:23.388 --> 00:00:27.189]  It is March 11th, 2016, and here's a look at our top stories.
[00:00:28.449 --> 00:00:34.331]  Tonight on the InfoWars Nightly News, Trump says enough with the debates.
[00:00:36.491 --> 00:00:42.092]  France sends tech execs to prison for refusing to cooperate with their surveillance state.
[00:00:43.433 --> 00:00:48.174]  Then Homeland Security finds homework inside of a backpack.
[00:00:49.667 --> 00:00:50.087]  The U.N.
[00:00:50.127 --> 00:00:53.368]  adopts the first resolution tackling sex abuse by the U.N.
[00:00:53.408 --> 00:00:53.768]  troops.
[00:00:55.168 --> 00:01:01.790]  And a couple taken hostage in their own home manage to escape and take out their offender with a gun.
[00:01:02.890 --> 00:01:05.190]  Plus, the madness engulfing the St.
[00:01:05.270 --> 00:01:06.151]  Louis Trump rally.
[00:01:06.631 --> 00:01:10.812]  And President Barack Hussein Obama comes to South by Southwest in Austin, Texas.
[00:01:17.862 --> 00:01:20.828]  All that and more on the InfoWars Nightly News.
[00:02:00.816 --> 00:02:15.001]  My fellow InfoWarriors, I am very excited to be able to announce to you the introduction at InfoWarsLife.com of a new way to save time and money when you stock up on InfoWarsLife formulations like Survival Shield X2 and Super Mel Vitality.
[00:02:15.181 --> 00:02:24.684]  Just go to InfoWarsLife.com today, select your favorite product, click on auto ship before adding to cart, and choose how often you want us to send you another one.
[00:02:24.984 --> 00:02:33.749]  Every time you choose AutoShip at InfoWarsLife.com, you get 10% off and you won't have to worry about running out and having to reorder next time.
[00:02:34.009 --> 00:02:36.410]  And of course, you can cancel with one click anytime.
[00:02:36.811 --> 00:02:44.635]  As you know, I'm all about the idea of a 360 win, and the new AutoShip feature at InfoWarsLife.com is a sure win for everybody.
[00:02:44.895 --> 00:02:48.576]  A win for liberty, a win for health, and a win when it comes to big savings.
[00:02:48.896 --> 00:02:55.039]  Visit InfoWarsLife.com today and save 10% on your next InfoWarsLife order by selecting AutoShip at checkout.
[00:02:55.159 --> 00:02:57.159]  That's InfoWarsLife.com or call 888-253-3139.
[00:03:03.971 --> 00:03:11.798]  I want to start off tonight by talking about something that's been bothering me for the last several months, and that is the case of trivial political theater.
[00:03:12.318 --> 00:03:17.843]  And I think, well, matter of fact, I know the reason why it annoys me so much is because I cannot get away from it.
[00:03:19.044 --> 00:03:27.611]  When you look at the political system, and I'm not just talking about, you know, the major networks, this is something I myself have been guilty of, and that's why I'm sharing it with you, because I wouldn't tell anybody but you guys.
[00:03:28.833 --> 00:03:30.954]  This is really irritating me because
[00:03:31.872 --> 00:03:42.498]  You look at politics, you know, it's in a sense supposed to be, you know, the most fine minds going against the problems of the day, trying to find the most proactive solutions to these.
[00:03:42.939 --> 00:03:56.327]  But the political system, or at least the way it's being portrayed on the television, has disintegrated to just the most TMZ-like, actually it's even worse than TMZ, because at least TMZ talks to interesting people.
[00:03:56.887 --> 00:04:07.435]  These political shows, they're just boring old politicians, with the exception of Trump, not endorsing Trump, saying he's just an entertaining guy, going over their talking points, you know, I want to fix the roads, I want to fix the bridges and all this other stuff.
[00:04:07.736 --> 00:04:12.199]  But then it goes to, like, the most benign behaviors, you know, he said this and she said that.
[00:04:12.279 --> 00:04:17.043]  It's like I said, it's like watching an episode of TMZ, just the boring old people edition.
[00:04:17.703 --> 00:04:27.670]  And with this, I look at these debates and in a rare showing of agreement with Donald Trump, I have to agree with the statement that he said, Trump, enough with the debates.
