[00:00:20.151 --> 00:00:21.932]  Welcome to the InfoWars Nightly News.
[00:00:22.072 --> 00:00:22.713]  I'm David Knight.
[00:00:22.773 --> 00:00:23.554]  It's Monday, May 2nd, 2016.
[00:00:23.654 --> 00:00:24.354]  Here are our top stories.
[00:00:32.458 --> 00:00:34.059]  Surprise, surprise!
[00:00:34.520 --> 00:00:38.083]  The CIA wants to keep the 28 pages secret.
[00:00:38.764 --> 00:00:43.508]  After that, even the formerly crew-supporting media admits his defeat.
[00:00:44.329 --> 00:00:51.915]  And those quick to point out other types of violence are surprisingly quiet when it comes to the anti-Trump riots.
[00:00:52.576 --> 00:00:53.237]  That's next.
[00:00:53.937 --> 00:00:55.938]  You wouldn't know what a Nazi was!
[00:00:55.958 --> 00:00:58.440]  Why are you acting like a f*****g Nazi then?
[00:00:58.460 --> 00:00:58.900]  It's you, bro!
[00:00:58.940 --> 00:01:00.941]  Why are you here supporting Trump?
[00:01:01.021 --> 00:01:02.362]  Why do you support Trump?
[00:01:02.382 --> 00:01:03.442]  You're a f*****g idiot!
[00:01:03.462 --> 00:01:03.962]  You're an idiot!
[00:01:04.003 --> 00:01:06.584]  I know what you're saying, but I just hate you!
[00:01:06.604 --> 00:01:10.286]  What the f**k are you saying?
[00:02:10.433 --> 00:02:16.755]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:02:17.115 --> 00:02:18.575]  I believe our research is conclusive.
[00:02:18.615 --> 00:02:19.976]  This is the best iodine out there.
[00:02:20.256 --> 00:02:21.376]  And I know this for a fact.
[00:02:21.916 --> 00:02:26.697]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:02:26.817 --> 00:02:30.558]  For a limited time, experience the ancient power of Survival Shield X2.
[00:02:31.299 --> 00:02:32.759]  I believe our research is conclusive.
[00:02:32.799 --> 00:02:34.139]  This is the best iodine out there.
[00:02:34.179 --> 00:02:36.300]  Take advantage of this at InfoWarsLife.com.
[00:03:02.281 --> 00:03:16.977]  Well, this weekend you may have noticed, if you follow the CIA, on Twitter that is, of course they're following everybody else, but the CIA was tweeting out details of the Bin Laden raid on the fifth anniversary, according to the official story.
[00:03:17.057 --> 00:03:22.462]  Now, that's just so that you don't forget the official government conspiracy story there.
[00:03:23.243 --> 00:03:32.888]  If you do, you can go back and watch Zero Dark Thirty, but of course that also has about as much connection to the actual raid as Die Hard has to 9-11.
[00:03:33.829 --> 00:03:45.055]  But it's interesting that Seymour Hersh, who is a Pulitzer Prize winning author, investigator, he's been on the Alex Jones Show multiple times, he's coming out with a book called The Killing of Osama Bin Laden.
[00:03:45.655 --> 00:03:51.099]  And there were some interesting comments that he made in an interview regarding the pending release of this book.
[00:03:51.159 --> 00:04:00.306]  Now, of course, when we look at the secrecy that shrouds the things that the CIA does, especially when they do targeted assassinations of people,
[00:04:01.667 --> 00:04:03.228]  And the lies that are put out with that.
[00:04:03.268 --> 00:04:05.310]  It's difficult to discern the details.
[00:04:05.350 --> 00:04:11.074]  But I think what's important that Seymour Hersh has here is the relationships that are starting to unfold here.
[00:04:11.734 --> 00:04:20.741]  And a large part of why these relationships are starting to unfold is because of all the buzz about the secret 28 pages of the official 9-11 report.
[00:04:20.761 --> 00:04:21.462]  Now Seymour Hersh
[00:04:22.102 --> 00:04:26.345]  buys into the idea that Osama Bin Laden was really killed in that raid.
[00:04:26.365 --> 00:04:33.730]  But he asks and makes some interesting comments in this interview that he has with Alternet.
[00:04:34.351 --> 00:04:44.358]  He says, they ask him, you write that Obama authorized a rat line wherein CIA funneled arms from Libya into Syria and that they ended up in jihadi hands.
[00:04:44.998 --> 00:04:48.842]  According to Hirsch, this operation was coordinated via the Benghazi Consulate, where U.S.
[00:04:48.902 --> 00:04:50.663]  Ambassador Stevens was killed.
