[00:00:20.114 --> 00:00:21.715]  Welcome to the InfoWars Nightly News.
[00:00:21.895 --> 00:00:22.576]  I'm David Knight.
[00:00:22.776 --> 00:00:23.657]  It's Monday, May 9th, 2016.
[00:00:23.737 --> 00:00:24.578]  Here are our top stories.
[00:00:32.893 --> 00:00:42.082]  As millions of students prepare to graduate, they'll be bombarded by liberal speakers at a rate of six for every one conservative.
[00:00:43.003 --> 00:00:46.086]  Then, what you need to know about Brexit.
[00:00:46.846 --> 00:00:48.608]  After that... Lovely!
[00:00:49.088 --> 00:00:50.269]  You bastard!
[00:00:50.390 --> 00:00:51.310]  What have you done?
[00:00:51.350 --> 00:00:53.813]  That's not your mother, it's a man, baby!
[00:00:54.133 --> 00:00:58.654]  How will people react if someone of the wrong gender walks into the privy?
[00:00:59.594 --> 00:01:03.975]  And, social media doubles down on steering public opinion.
[00:01:04.695 --> 00:01:05.355]  That's next!
[00:01:20.998 --> 00:01:22.420]  I mean, it's just so obvious.
[00:01:22.801 --> 00:01:24.784]  Why would anyone listen to scum?
[00:02:10.433 --> 00:02:16.755]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:02:17.115 --> 00:02:18.575]  I believe our research is conclusive.
[00:02:18.615 --> 00:02:19.976]  This is the best iodine out there.
[00:02:20.256 --> 00:02:21.376]  And I know this for a fact.
[00:02:21.916 --> 00:02:26.697]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:02:26.817 --> 00:02:30.558]  For a limited time, experience the ancient power of Survival Shield X2.
[00:02:31.299 --> 00:02:32.759]  I believe our research is conclusive.
[00:02:32.799 --> 00:02:34.139]  This is the best iodine out there.
[00:02:34.179 --> 00:02:36.300]  Take advantage of this at InfoWarsLife.com.
[00:03:03.334 --> 00:03:14.201]  Well, you would think that they had all of the important issues solved, but we've got Obama and his Attorney General Loretta Lynch having a news conference today talking about how they're going to sue the state of North Carolina.
[00:03:14.761 --> 00:03:19.985]  We'll get to the Lynch mob and the gay KK in just a moment, but first I want to talk about what happened in London over the weekend.
[00:03:20.205 --> 00:03:38.112]  Breitbart reports that Muslims reading the advert are told that to, quote, gather the rewards of Ramadan, unquote, they must donate to Islamic Relief, an organization which had its accounts with banking giant HSBC closed after, quote, concerns that cash for aid could end up with terrorist groups abroad.
[00:03:38.732 --> 00:03:46.998]  Now remember, we've reported multiple times about all the money laundering issues that HSBC has had with drug cartels, as well as with terrorist organizations.
[00:03:47.478 --> 00:03:57.365]  For them to close these accounts is troubling, especially considering the fact that the new mayor had questions about his relationships with different organizations during the campaign.
[00:03:57.385 --> 00:04:00.127]  Those were dismissed as simply racist.
[00:04:00.507 --> 00:04:04.910]  And so the question is, is London transitioning into Arabia?
[00:04:05.190 --> 00:04:07.212]  I mean, are they trans-Islamic here?
[00:04:07.592 --> 00:04:27.149]  The new campaign came the day after London crowned its first Muslim leader, Mayor Sadiq Khan, and Islamic Relief, again remember this is the organization that the large bank that has been involved in more money laundering, convicted of more money laundering issues than any other large bank, HSBC, suspended their account.
[00:04:27.209 --> 00:04:29.812]  Islamic Relief called it a nice irony.
[00:04:30.032 --> 00:04:30.532]  How about that?
[00:04:30.572 --> 00:04:33.195]  A nice irony that the two events coincided.
