[00:00:19.591 --> 00:00:21.493]  Welcome to the InfoWars Nightly News.
[00:00:21.533 --> 00:00:25.637]  It is Tuesday, January 26, 2016, and I'm Leigh Ann McAdoo.
[00:00:25.937 --> 00:00:27.039]  Here's what's coming up tonight.
[00:00:31.303 --> 00:00:36.468]  Tonight, a political insider says it doesn't matter who you vote for.
[00:00:36.488 --> 00:00:38.931]  Hillary has this one in the bag.
[00:00:40.160 --> 00:00:46.963]  Then, mass sexual assaults at a Stockholm train station are reported to be more than just groping.
[00:00:47.804 --> 00:00:50.785]  And France declares a permanent police state.
[00:00:51.425 --> 00:00:52.046]  That's next!
[00:00:52.662 --> 00:01:09.734]  I started digressing off into this domestication process, and how people are scared of things they shouldn't be, because the media teaches them how, through Pavlovian conditioning and peer pressure, that it's fun to get scared of the Muslim terrorist, though the honeybee's much more deadly statistically.
[00:01:10.034 --> 00:01:14.758]  It's fun to get scared of the great white shark, even though they kill maybe three people a year worldwide.
[00:01:15.218 --> 00:01:20.882]  It's fun to get scared of things that don't matter, but then, meanwhile, tornadoes just kill 300 people in one day.
[00:01:30.222 --> 00:01:31.583]  Clean, pure drinking water.
[00:01:31.883 --> 00:01:33.163]  You can't survive without it.
[00:01:33.363 --> 00:01:34.264]  But where do you get it?
[00:01:34.564 --> 00:01:40.326]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:01:40.546 --> 00:01:46.268]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:01:46.468 --> 00:02:03.329]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:02:03.709 --> 00:02:05.850]  Filter capacity up to 5,000 gallons.
[00:02:06.211 --> 00:02:07.391]  Stainless steel construction.
[00:02:07.672 --> 00:02:08.452]  Easy assembly.
[00:02:08.712 --> 00:02:09.333]  Low maintenance.
[00:02:09.633 --> 00:02:11.454]  Replacement filters are simple to install.
[00:02:11.714 --> 00:02:18.819]  And now, as part of an exclusive limited time introductory offer, you can save $20 off the retail price and get free shipping.
[00:02:18.999 --> 00:02:24.002]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[00:02:24.202 --> 00:02:26.784]  Go to InfowarsStore.com or call 888-253-3139.
[00:02:33.965 --> 00:02:45.513]  Alex Jones has been sending out a dire warning to anyone who would listen about this dangerous and unprecedented bill that's trying to make its way through Congress, trying to pass it under the cloak of Snowmageddon.
[00:02:45.973 --> 00:02:52.158]  This would be a blank check for whomever becomes the next president to declare war anywhere.
[00:02:52.478 --> 00:02:57.861]  No geographical boundaries to when, where, for how long they could declare war.
[00:02:58.382 --> 00:03:00.023]  And, you know, he's been catching a lot of flack.
[00:03:00.063 --> 00:03:03.225]  People say, oh, you're just fear-mongering, you conspiracy theorist.
[00:03:03.245 --> 00:03:04.125]  This isn't like that at all.
[00:03:04.425 --> 00:03:08.068]  Well, now we have a Democratic senator taking to the Senate floor.
[00:03:08.428 --> 00:03:16.213]  This is Senator Chris Murphy, and he said that this resolution is a total rewrite of the War Powers Clause of the Constitution.
[00:03:17.253 --> 00:03:22.275]  It is essentially a declaration of international martial law.
[00:03:22.835 --> 00:03:30.158]  A sweeping transfer of military power to the President that will allow him or her to send U.S.
[00:03:30.378 --> 00:03:38.441]  troops almost anywhere in the world for almost any reason with absolutely no limitations.
[00:03:39.281 --> 00:03:44.665]  It's safe to say that this resolution is the wrong way to authorize war against ISIS.
[00:03:44.745 --> 00:03:49.788]  The language of this resolution is dangerous and it is unprecedented.
[00:03:50.469 --> 00:03:53.211]  The American people want Congress to authorize war against ISIS.
[00:03:53.671 --> 00:03:58.454]  But they also want us to make sure that we don't send hundreds of thousands of U.S.
[00:03:58.494 --> 00:04:05.159]  soldiers back into the Middle East to fight a war that has to be won first and foremost with regional partners.
[00:04:05.819 --> 00:04:16.405]  And they certainly don't want Congress to hand over the power to the President to send our troops into any country, anywhere in the world, for almost any reason.
[00:04:17.106 --> 00:04:19.227]  And that's what this resolution would do.
[00:04:19.884 --> 00:04:30.349]  And so, of course, this is the exact same thing that Ron Paul was saying last week, that this particular resolution would make the Iraq War Authorization of 2002 look like a walk in the park.
[00:04:30.789 --> 00:04:37.593]  Now, Senator Murphy went on to say, it gives the power to the President, without consulting Congress, to deploy U.S.
[00:04:37.633 --> 00:04:43.376]  forces in any one of the 61 countries where ISIS has a single sympathizer.
[00:04:43.736 --> 00:04:44.616]  And think about that.
[00:04:45.196 --> 00:04:45.637]  We are
[00:04:46.237 --> 00:04:56.805]  We're seeing what is happening to Europe and other countries where we're having these refugees, this migrant crisis where all of these ISIS sympathizers are now being placed all over the globe.
[00:04:57.285 --> 00:05:02.189]  We have people coming across the southern border with fake Syrian passports.
[00:05:02.289 --> 00:05:04.270]  No one knows who they are or how to vet them.
[00:05:04.611 --> 00:05:11.256]  So this is a frightening thing to think whoever might be the next president will have unprecedented power to declare war.
[00:05:11.436 --> 00:05:15.599]  This is the whole reason why the founders set up the three branches of the government
[00:05:15.939 --> 00:05:19.622]  To make sure that we don't have a dictator in office who's going to send U.S.
[00:05:19.662 --> 00:05:21.623]  troops off to perpetual war.
[00:05:21.883 --> 00:05:23.384]  This is very frightening.
[00:05:23.764 --> 00:05:29.468]  And you have to understand with this international martial law, this is basically war against the world.
[00:05:30.109 --> 00:05:36.073]  And this is the perfect pattern, the perfect problem reaction solution.
[00:05:36.393 --> 00:05:37.493]  We're going to fund ISIS.
[00:05:37.674 --> 00:05:38.854]  We're going to drop them weapons.
[00:05:39.115 --> 00:05:42.377]  We're going to train them and ship them all around the world.
[00:05:42.537 --> 00:05:45.499]  And then we're going to declare international martial law to deal with that.
[00:05:46.520 --> 00:05:48.162]  We have the article from Curt Nemo today.
[00:05:48.522 --> 00:05:50.424]  France declares permanent police state.
[00:05:50.905 --> 00:05:59.234]  French Prime Minister Manuel Valls has declared a state of emergency which will last until the total and global war against the Islamic State is completed.
[00:05:59.634 --> 00:06:05.881]  Additionally, the French President Hollande has told senior officials that the extension of the measure is possible.
[00:06:06.181 --> 00:06:10.745]  Ball said we will have to live for decades or for many years with this menace or this threat.
[00:06:11.005 --> 00:06:12.306]  And that's why it's a war.
[00:06:12.326 --> 00:06:16.010]  And of course, all this came about after the November 13th attacks.
[00:06:16.610 --> 00:06:18.331]  And initially, the police had many raids.
[00:06:18.352 --> 00:06:22.095]  They had over 2000 raids and arrested hundreds of people.
[00:06:22.695 --> 00:06:27.979]  And you know, the French people were in a similar state, I guess, to Americans to an extent after 9-11.
[00:06:28.019 --> 00:06:36.705]  Many people cheer the policies, initiatives of President George Bush, TSA, Patriot Act, you know, NSA spying, all these other things.
[00:06:37.205 --> 00:06:41.648]  And just after a few months of having similar measures in France, it's wearing a little thin.
[00:06:42.189 --> 00:06:47.032]  And if you think about things we have here, things that happened after 9-11, and now these things are still in place.
[00:06:47.312 --> 00:06:47.933]  You still have
[00:06:48.473 --> 00:06:50.734]  The TSA patting you down at the airport.
[00:06:50.754 --> 00:06:59.056]  Initially they were patting down Muslim military-aged men, and now since the videos have come out them patting little schoolgirls, people have an issue with this.
