[00:00:18.717 --> 00:00:20.379]  Welcome to NAVA Wars Nightly News.
[00:00:20.459 --> 00:00:21.159]  I'm David Knight.
[00:00:21.259 --> 00:00:22.841]  It's Wednesday, March the 29th, 2017.
[00:00:23.181 --> 00:00:25.503]  Here are our top stories.
[00:00:28.566 --> 00:00:32.730]  Tonight, a warning to progressives.
[00:00:33.210 --> 00:00:34.592]  You've been triggered.
[00:00:36.565 --> 00:00:46.538]  Brexit architect Nigel Farage celebrates Article 50 Day as the divorce between the European Union and the United Kingdom has begun.
[00:00:46.839 --> 00:00:52.627]  Meanwhile, the EU president says Britain will be punished over Brexit then.
[00:00:52.967 --> 00:00:57.811]  President Donald Trump takes a chainsaw to Obama's climate schemes.
[00:00:58.231 --> 00:01:03.655]  But he fails to live up to his campaign promise to end Obama's Paris Agreement.
[00:01:04.016 --> 00:01:07.258]  Plus, say goodbye to internet privacy.
[00:01:07.378 --> 00:01:07.838]  The U.S.
[00:01:07.898 --> 00:01:18.066]  government just passed a bill that will allow them to look at your browser history and share all your information with whomever they choose.
[00:01:18.767 --> 00:01:22.830]  All that plus much more up next on the InfoWars Nightly News.
[00:01:22.932 --> 00:01:22.997]  Yes.
[00:01:30.347 --> 00:01:36.952]  In case you haven't heard, InfoWars has become the most influential media outlet in America.
[00:01:37.052 --> 00:01:44.718]  We're making freedom go viral, and now we are proud to announce a new weapon in the epic battle against the globalists.
[00:01:45.039 --> 00:01:55.747]  InfoWars Prime, where you can watch live high-definition feeds of the Alex Jones Show, plus exclusive insider videos from the InfoWars crew and behind-the-scenes
[00:01:56.007 --> 00:01:56.387]  Action!
[00:01:56.427 --> 00:02:00.388]  Go to InfoWars.com forward slash app and download today.
[00:02:00.668 --> 00:02:04.870]  InfoWars Prime is available right now for your iPhone or Android.
[00:02:04.990 --> 00:02:09.511]  You will have access to exclusive videos that you can't see anywhere else.
[00:02:09.891 --> 00:02:15.173]  That means live coverage of events and breaking news on location as it happens.
[00:02:15.433 --> 00:02:22.343]  You can also take advantage of amazing deals from the InfoWars store that are only available for InfoWars Prime subscribers.
[00:02:22.503 --> 00:02:26.589]  That's InfoWars Prime at InfoWars.com forward slash app.
[00:02:26.850 --> 00:02:29.493]  If you can hear my voice, you are the resistance.
[00:03:01.755 --> 00:03:03.276]  Well, today is a special day in history.
[00:03:03.596 --> 00:03:09.240]  It is Article 50 Day, if you want to look at it that way, or you can say Britain's Declaration of Independence from the EU.
[00:03:09.940 --> 00:03:13.842]  That's the article that they are using to move out of the EU.
[00:03:13.922 --> 00:03:19.406]  They served their official notification today in a letter, and as you can see in that picture of Nigel Farage, he is a very happy man.
[00:03:20.006 --> 00:03:22.848]  He labored for many years in the wilderness to make this happen.
[00:03:23.249 --> 00:03:25.631]  And as he said, you lot were laughing at me before.
[00:03:25.651 --> 00:03:26.531]  You're not laughing now.
[00:03:26.611 --> 00:03:27.732]  No, they're very angry about that.
[00:03:27.752 --> 00:03:28.433]  We're going to talk about that.
[00:03:28.473 --> 00:03:30.815]  But first, let's talk about what he said.
[00:03:30.855 --> 00:03:31.295]  He put out.
[00:03:31.796 --> 00:03:33.017]  Yeah, it's you've been triggered.
[00:03:33.377 --> 00:03:34.978]  And that's true in a lot of ways.
[00:03:35.078 --> 00:03:39.802]  Not only have they triggered Brexit and they'll have two years to do this, to complete this transaction.
[00:03:40.442 --> 00:03:42.664]  And of course, it's also going to be something else.
[00:03:42.684 --> 00:03:45.487]  The next step is going to be the great repeal bill.
[00:03:46.207 --> 00:03:46.747]  Have you heard of that?
[00:03:46.847 --> 00:03:48.568]  Well, that's something we'll talk about in just a moment.
[00:03:48.588 --> 00:03:59.213]  That's coming up in a little while, in terms of Theresa May, their Prime Minister, putting out the terms of what they're going to try to do to reconcile the relationship between Britain and the European Union.
[00:03:59.733 --> 00:04:15.120]  But as he was putting this out, he had a journalist stop by, as I point out on InfoWars.com from the Breitbart article, as a journalist tried to rain on his parade, said, well, what do you say to the 48% who wanted to stay in and who today find that it's a disappointing day?
[00:04:15.780 --> 00:04:21.063]  And Farage says, well it may have been 48% on June 23rd last year, but things have changed hugely.
[00:04:21.564 --> 00:04:26.807]  Consistent opinion polls show nearly 70% of the population want the government to get on with Brexit.
[00:04:26.967 --> 00:04:35.292]  I want us to leave with a sensible free trade deal in place, fully understanding we are their most important export market in the world.
[00:04:35.792 --> 00:04:39.274]  They call us Treasure Island and for a good reason.
[00:04:39.374 --> 00:04:42.716]  Okay, now one of the people who came out and spoke about this was of course
[00:04:43.840 --> 00:04:49.882]  Roger Daltrey of The Who, I guess what he's saying now is let's get out of this web that the globalists have created.
[00:04:49.922 --> 00:04:51.443]  Let's not get fooled again.
[00:04:51.463 --> 00:04:54.344]  And he said he wasn't really necessarily happy about it at the time.
[00:04:54.384 --> 00:05:01.106]  He might be some of those people who are in that change from 48% to 70% that Nigel Farage was talking about.
[00:05:01.166 --> 00:05:02.327]  He said, I'm not anti-European.
[00:05:02.967 --> 00:05:06.672]  But I am anti-president the way we are being governed in Europe.
[00:05:06.752 --> 00:05:11.599]  It's nothing to do with any of the immigrants or anything like that for me.
[00:05:12.079 --> 00:05:13.481]  It was to do with much more.
[00:05:13.521 --> 00:05:16.305]  The majority of this country felt that their voices were not being heard.
[00:05:16.585 --> 00:05:19.069]  It's kind of like, you know, taxation without representation.
[00:05:19.609 --> 00:05:21.051]  Regulation without representation.
[00:05:21.411 --> 00:05:31.380]  Somebody else controlling your economy, telling you where you can fish, saying these areas that you have fished in for generations, for centuries, those are off limits to you, but we're going to let somebody else fish there instead.
[00:05:31.980 --> 00:05:33.882]  That's the type of thing that they were concerned about.
[00:05:33.922 --> 00:05:37.044]  He said it would have been nice to do a deal in Europe, but they didn't want to do a deal.
[00:05:37.505 --> 00:05:39.427]  They sent Cameron back with a bag.
[00:05:39.467 --> 00:05:42.049]  He said, I'm sad about how we voted, but I think we have to go on with it now.
[00:05:42.089 --> 00:05:42.669]  So there you go.
[00:05:42.689 --> 00:05:43.890]  That's exactly what
[00:05:44.671 --> 00:05:46.232]  Nigel Farage was talking about.
[00:05:46.992 --> 00:05:48.173]  So what is this deal?
[00:05:48.773 --> 00:05:55.077]  Well, the deal that they've got two years to work out is basically everything in the relationship between the UK and the EU.
[00:05:55.977 --> 00:06:02.921]  It's going to include things like law enforcement agreements, how they're going to shake hands in terms of exchanging information about international criminals, that type of thing.
[00:06:02.961 --> 00:06:07.844]  Also the status of citizens who are in the EU and the UK and vice versa.
[00:06:08.184 --> 00:06:13.147]  So EU citizens in the UK and the citizens who are in the other direction.
[00:06:13.447 --> 00:06:16.028]  And also who they're going to give citizenship to.
[00:06:16.068 --> 00:06:21.089]  Are they going to recognize the citizenship if it's given to refugees who come into their country?
[00:06:21.109 --> 00:06:22.250]  That's going to be a sticky issue.
[00:06:22.670 --> 00:06:25.971]  But the central issue that dwarfs all the rest of these are trade.
[00:06:26.691 --> 00:06:35.914]  Now when it comes to the final deal with all these other issues, the individual European Union states will have a vote and the EU Parliament, however, will have a veto.
[00:06:36.803 --> 00:06:37.864]  There's not going to be any amendments.
[00:06:37.944 --> 00:06:40.145]  It's going to be on a take-it-or-leave-it basis.
[00:06:40.305 --> 00:06:52.471]  Now, as RT is pointing out, the Europhiles in the European Union Parliament may try to punish Britain over Brexit as a warning to other states who might want to get out of the EU.
[00:06:53.311 --> 00:06:54.492]  But then they talk about this.
[00:06:54.532 --> 00:06:56.433]  This is the man that they talked to.
[00:06:57.386 --> 00:06:58.006]  We're good to go.
[00:07:20.055 --> 00:07:20.816]  To punish Britain.
[00:07:21.096 --> 00:07:24.239]  To try to deter other nations that might be thinking about leaving.
[00:07:24.259 --> 00:07:25.640]  But I think common sense will prevail.
[00:07:26.041 --> 00:07:34.809]  Particularly because a lot of powerful special interests, in other words people with jobs, or big businesses or whatever, they don't want to have a trade war.
[00:07:34.869 --> 00:07:36.531]  They want to still be able to trade with Britain.
[00:07:36.551 --> 00:07:40.755]  There's a lot of trade that goes on between both countries that's mutually beneficial.
[00:07:41.577 --> 00:07:47.899]  And they're going to want, like the German car industry, is going to pressure the German politicians who would like to punish the Brits.
[00:07:48.639 --> 00:07:51.380]  They are going to pressure their politicians not to do that.
[00:07:51.440 --> 00:07:57.201]  He said, they say we need to get a pretty good deal because we rely on the UK for a huge proportion of our exports.
[00:07:57.301 --> 00:07:59.822]  I do think that we will avoid a trade war.
[00:08:00.322 --> 00:08:02.122]  And then they go and ask him another interesting question.
[00:08:02.142 --> 00:08:07.424]  I say, Prime Minister May says the UK will have to trade on World Trade Organization terms when it leaves the bloc.
[00:08:07.444 --> 00:08:08.184]  Do you think that'll work?
[00:08:08.604 --> 00:08:18.408]  He says, well it might work, but I think better still, the UK could, if they wanted to, adopt a policy of unilateral free trade, which is what they do in Hong Kong and Singapore.
[00:08:18.688 --> 00:08:25.111]  The UK would have no tariffs on imports, people would be able to import stuff without any high tariffs.
[00:08:25.891 --> 00:08:27.854]  They could buy expensive products from the EU.
[00:08:28.335 --> 00:08:30.959]  The UK consumers could buy cheap goods from across the world.
[00:08:31.360 --> 00:08:38.751]  So they'll be hugely beneficial for the UK economy and particularly for low-income households that have to pay a fortune for overpriced EU goods, particularly food.
[00:08:39.653 --> 00:08:47.838]  Well, see, they could also, they could do a unilateral free trade, or they could negotiate with other countries outside the European Union and buy lateral agreements.
[00:08:47.898 --> 00:08:49.079]  That's what Donald Trump wants to do.
[00:08:49.579 --> 00:09:07.631]  See, it is possible, because we have done this in the past, when we didn't have multinational globalist organizations that were going to dictate terms to a group of nations in order to empower themselves, put themselves in a position of sovereignty over those nations, because if you control the purse strings, you control those nations.
[00:09:08.231 --> 00:09:10.072]  So that's what Donald Trump is rejecting.
[00:09:10.112 --> 00:09:24.023]  That's what Nigel Farage and all of us who are against globalism are rejecting are the multilateral trade agreements that only serve to empower the interests of these large multinational organizations and take away the sovereignty from the individual states.
[00:09:24.423 --> 00:09:30.208]  Bilateral trade agreements that are negotiated between two countries are a great thing and they're actually much easier to achieve.
[00:09:30.948 --> 00:09:33.250]  Now, the next step is going to be the Great Repeal Bill.
[00:09:33.290 --> 00:09:40.015]  They say on Thursday, Prime Minister Theresa May will publish details of the next step, which is the Great Repeal Bill.
[00:09:40.095 --> 00:09:40.755]  What is that?
[00:09:40.815 --> 00:09:50.502]  Well, they say it's going to ultimately involve fundamental decisions on who holds powers of regulation in Britain, what kind of rules the country will have in the future.
[00:09:50.542 --> 00:09:57.227]  So the interesting thing about this is that they're not really repealing the sovereignty of European law.
[00:09:58.008 --> 00:09:59.409]  Right now, European law
[00:10:00.356 --> 00:10:02.437]  That is primacy, okay?
[00:10:02.457 --> 00:10:04.418]  It is the ultimate, the highest law.
[00:10:04.898 --> 00:10:06.939]  That's one of the reasons why they wanted to get out.
[00:10:07.539 --> 00:10:12.642]  It's because the Europeans, the European Parliament, are making their laws, and their laws supersede British laws.
[00:10:13.222 --> 00:10:21.186]  Now, the first step to do this is they're actually, interestingly enough, they're going to put all of the EU laws into British law.
[00:10:22.011 --> 00:10:24.935]  That sounds like they haven't really accomplished anything, does it?
