[00:00:18.735 --> 00:00:20.716]  Welcome to the InfoWars Nightly News.
[00:00:20.816 --> 00:00:22.837]  It is Tuesday, the 18th of April, 2017.
[00:00:22.977 --> 00:00:26.178]  I'm Leigh Ann McAdoo, and here's what's coming up tonight.
[00:00:29.179 --> 00:00:41.564]  Tonight, President Donald Trump signed an executive order today that recommends changes to the visa programs that bring in foreign workers to the United States.
[00:00:42.124 --> 00:00:47.786]  The president's goal is to encourage the hiring of Americans first.
[00:00:48.973 --> 00:00:56.597]  Meanwhile, Facebook wants you to join anti-Trump demonstrations on International Workers' Day.
[00:00:56.917 --> 00:01:02.660]  And rumor has it that Mark Zuckerberg might be considering a run for the White House.
[00:01:03.080 --> 00:01:04.901]  Can you help me figure out what I'm going to say?
[00:01:04.921 --> 00:01:06.202]  Yeah, we should work on it together.
[00:01:06.682 --> 00:01:07.722]  Let's go get some more snacks.
[00:01:08.063 --> 00:01:08.483]  Alright.
[00:01:10.444 --> 00:01:13.985]  All that plus a look at terror cells inside the U.S.
[00:01:16.977 --> 00:01:20.240]  That's up next on the Info Wars Nightly News.
[00:01:31.425 --> 00:01:36.730]  The reason InfoWarsLive has five-star ratings on major third-party sites is because I want products I'm gonna use for my family.
[00:01:36.910 --> 00:01:37.470]  I take this.
[00:01:37.750 --> 00:01:38.771]  My family takes this.
[00:01:38.871 --> 00:01:43.115]  And then it funds the operation with the most hardcore, truthful information you're gonna find anywhere.
[00:01:43.155 --> 00:01:47.619]  So what you find in our news is the same thing you find in our products at InfoWarsLive.com.
[00:01:47.759 --> 00:01:52.320]  If I ever forget to take them, I have a noticeable difference.
[00:01:52.400 --> 00:01:53.440]  I don't feel good.
[00:01:53.520 --> 00:01:57.041]  The nascent iodine is one of the ones that was life-changing for me.
[00:01:57.281 --> 00:01:59.922]  Yeah, I actually have just run out of my Super Female.
[00:01:59.982 --> 00:02:05.304]  I had a few bottles at my house and I've been taking it again, hitting the gym once again.
[00:02:05.764 --> 00:02:08.184]  Very exciting, feeling great, looking good.
[00:02:08.744 --> 00:02:12.145]  And I know my hair is luxurious once again.
[00:02:12.265 --> 00:02:14.446]  So, obviously, the Super Female is amazing.
[00:02:14.506 --> 00:02:14.866]  I love it.
[00:02:15.026 --> 00:02:17.629]  Nascent Iodine is essential.
[00:02:17.829 --> 00:02:18.810]  Survival Shield X2.
[00:02:18.851 --> 00:02:24.778]  If there's one product that I would say is life-changing that I would suggest, it's Nascent Iodine Survival Shield X2.
[00:02:24.798 --> 00:02:26.420]  It's got a five-star rating.
[00:02:26.680 --> 00:02:28.882]  It's a win-win in fullwarslife.com.
[00:03:02.537 --> 00:03:10.241]  Well, in his latest attempt to make good on his America First campaign promises, President Trump has signed an executive order today.
[00:03:10.301 --> 00:03:14.483]  This is being dubbed the Buy American and Hire American order.
[00:03:14.844 --> 00:03:22.748]  This calls on federal agencies to recommend changes to a temporary visa program that brings foreign workers to the United States.
[00:03:23.428 --> 00:03:32.753]  He says that this is going to help encourage the hiring of more Americans and it will also create higher wages for workers in the United States.
[00:03:32.833 --> 00:03:43.858]  Now, a lot of people are kind of saying, well, this can make it a lot harder for him to follow through on that ambitious trillion dollar infrastructure spending plan that he touted on the campaign trail.
