[00:00:07.414 --> 00:00:15.058]  Big Brother.
[00:00:15.519 --> 00:00:16.740]  Mainstream media.
[00:00:17.320 --> 00:00:18.441]  Government cover-ups.
[00:00:19.181 --> 00:00:20.662]  You want to stop tyranny?
[00:00:20.902 --> 00:00:22.023]  Well, so does he.
[00:00:22.583 --> 00:00:27.326]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:29.148 --> 00:00:32.410]  Coming to you live from the ATX, it is
[00:00:33.448 --> 00:00:35.109]  Thursday, the 14th day of December 2017.
[00:00:35.590 --> 00:00:40.634]  We're gonna be live here for the next four hours.
[00:00:40.734 --> 00:00:42.015]  John Rappaport's gonna join us.
[00:00:42.435 --> 00:00:44.097]  Mark Dice coming up the third hour.
[00:00:45.478 --> 00:00:48.000]  Open phones starting in the first hour.
[00:00:48.800 --> 00:00:55.786]  But I gotta tell you, we played some of the big highlights of the congressional hearings yesterday.
[00:00:57.481 --> 00:01:08.893]  About the criminal activity of the Clinton stay-behind network inside the Justice Department trying to frame the president to steal and overturn the 2016 election.
[00:01:11.495 --> 00:01:16.440]  But this thing went on all day and so we weren't able to watch all of it.
[00:01:16.480 --> 00:01:17.942]  We played some bombshell clips.
[00:01:19.946 --> 00:01:27.533]  Then last night and this morning, I found more clips and the crew brought more clips to my attention that are unbelievable.
[00:01:28.574 --> 00:01:43.488]  Because if Congressman Jordan, Jim Jordan, and if Congressman Trey Gowdy said the things they said last week, they knew were coming out, they came out this week, they then foreshadowed what's going to happen next week, and that is the resignation
[00:01:45.416 --> 00:01:51.078]  Of Andrew McCabe, the head of the FBI, because he's in the emails that they held off till the night before the hearing.
[00:01:51.538 --> 00:01:52.818]  They held them off till Tuesday night.
[00:01:52.838 --> 00:02:04.442]  Then, of course, they had the hearings yesterday on Wednesday, where he's in the meetings quarterbacking how to bring down Trump during the election, and saying, don't panic, we're going to defeat him.
[00:02:06.522 --> 00:02:08.223]  And then they run the whole fake fusion.
[00:02:09.517 --> 00:02:16.101]  GPS deal and they've got the Justice Department paying millions to the wife of the head of the Justice Department, Russia Unit!
[00:02:16.301 --> 00:02:18.562]  I mean, total collusion!
[00:02:21.304 --> 00:02:27.287]  It'd be like the judge, the jury, and the prosecutor in your trial all being a father, a wife.
[00:02:28.888 --> 00:02:33.791]  The judge is the father, the prosecutor is the wife, and then they've got 11 children and they're the jury.
[00:02:34.605 --> 00:02:35.966]  You'd say, recuse yourself.
[00:02:36.226 --> 00:02:37.067]  Conflict of interest.
[00:02:37.187 --> 00:02:43.031]  It doesn't... This is as bad as Hitler sitting in judgment of the Nazis in Nuremberg.
[00:02:45.392 --> 00:02:46.913]  I mean, this is... Whoa.
[00:02:46.973 --> 00:02:54.999]  This is so over-the-top, arrogant, belligerent, hubris-filled, chutzpah-filled, bravado-filled.
[00:02:56.633 --> 00:03:13.938]  The arrogance, the recklessness, the fake confidence that criminals and scum and betas engage in, when betas finally get in a man's world and get together as a group of betas and start engaging in criminal activity, they just do things alphas would never do.
[00:03:14.819 --> 00:03:20.380]  I keep learning that it's betas who are the ones that get together and commit the really big crimes.
[00:03:22.554 --> 00:03:25.296]  They're all a bunch of chicken-neck, anti-American trash.
[00:03:25.376 --> 00:03:26.958]  I mean, you read their emails, their texts.
[00:03:27.078 --> 00:03:37.686]  I mean, these are people that have a big, giant, you-know-what-for-America, and just hate flyover country, and hate bitter clingers, and hate Christians, and just hate everything.
[00:03:37.807 --> 00:03:40.509]  I mean, this is a group of garbage.
[00:03:41.069 --> 00:03:42.290]  But you've got to be garbage.
[00:03:42.631 --> 00:03:47.975]  If people are in your business, which is our country, robbing it, they're going to hate the people they're robbing.
[00:03:47.995 --> 00:03:48.876]  It's what criminals do.
[00:03:49.116 --> 00:03:51.378]  They always demonize who they're robbing.
[00:03:51.859 --> 00:03:55.339]  And they always think they're invincible until they get caught robbing!
[00:03:58.837 --> 00:04:06.681]  And then they think threats and intimidation and garbage work on people who are alphas because they're betas and it would work on them.
[00:04:07.181 --> 00:04:08.622]  Well, it doesn't work on Trump.
