[00:00:18.749 --> 00:00:20.650]  Welcome to the Info Wars Nightly News.
[00:00:20.710 --> 00:00:22.751]  It is Friday, the 24th of February, 2017.
[00:00:22.951 --> 00:00:26.473]  I'm Leanne McAdoo, and here's what's coming up tonight.
[00:00:29.374 --> 00:00:40.579]  Tonight, President Trump's war against fake news continues as he delivers another powerful speech, this time at CPAC.
[00:00:40.820 --> 00:00:44.962]  You know, the dishonest media, they'll say, he didn't get a standing ovation.
[00:00:45.002 --> 00:00:45.462]  You know why?
[00:00:46.351 --> 00:00:47.111]  No, you know why?
[00:00:48.071 --> 00:00:50.392]  Because everybody stood and nobody sat.
[00:00:50.452 --> 00:00:53.192]  So they will say he never got a standing ovation.
[00:00:54.572 --> 00:01:04.254]  Meanwhile, the mainstream media wants you to believe that Trump supporters were caught red-handed waving Russian flags during the event.
[00:01:05.294 --> 00:01:08.315]  And look who's joining the Washington Post.
[00:01:09.255 --> 00:01:11.375]  Is that John Podesta?
[00:01:12.195 --> 00:01:14.896]  No anchovies, please.
[00:01:16.949 --> 00:01:20.953]  All that plus much more up next on the Info Wars Nightly News.
[00:01:30.347 --> 00:01:36.952]  In case you haven't heard, InfoWars has become the most influential media outlet in America.
[00:01:37.052 --> 00:01:44.718]  We're making freedom go viral, and now we are proud to announce a new weapon in the epic battle against the globalists.
[00:01:45.039 --> 00:01:55.747]  InfoWars Prime, where you can watch live high-definition feeds of the Alex Jones Show, plus exclusive insider videos from the InfoWars crew and behind-the-scenes
[00:01:56.007 --> 00:01:56.387]  Action!
[00:01:56.427 --> 00:02:00.388]  Go to InfoWars.com forward slash app and download today.
[00:02:00.668 --> 00:02:04.870]  InfoWars Prime is available right now for your iPhone or Android.
[00:02:04.990 --> 00:02:09.511]  You will have access to exclusive videos that you can't see anywhere else.
[00:02:09.891 --> 00:02:15.173]  That means live coverage of events and breaking news on location as it happens.
[00:02:15.433 --> 00:02:22.343]  You can also take advantage of amazing deals from the InfoWars store that are only available for InfoWars Prime subscribers.
[00:02:22.503 --> 00:02:26.589]  That's InfoWars Prime at InfoWars.com forward slash app.
[00:02:26.850 --> 00:02:29.493]  If you can hear my voice, you are the resistance.
[00:03:05.913 --> 00:03:10.497]  Well, we've been hearing a lot about fake news that's pushing an agenda, but what about fake data?
[00:03:10.777 --> 00:03:15.260]  Now, I am talking about government-funded research on your dime.
[00:03:15.541 --> 00:03:29.652]  To the tune of about $7 billion a year, there are actually taxpayer-funded scientists faking the data, and the feds say they don't really want to speculate about how many of those are fraudulent.
[00:03:29.992 --> 00:03:33.273]  So these are scientists faking their government-funded research.
[00:03:33.313 --> 00:03:34.574]  They're defrauding taxpayers.
[00:03:35.014 --> 00:03:38.175]  And this, of course, is drastically increasing in number.
[00:03:38.595 --> 00:03:45.978]  The National Science Foundation funds research projects to the tune of about $7 billion a year in taxpayer funds.
[00:03:46.558 --> 00:03:50.140]  Officials there won't estimate how much goes to cheaters.
[00:03:50.600 --> 00:03:54.321]  Who manipulate data, they plagiarize and they steal public money.
[00:03:54.601 --> 00:04:01.003]  When asked about it, a spokesman said, we don't generally speculate about how much misconduct is undetected.
[00:04:01.864 --> 00:04:14.068]  So just in the last two years, they've closed 74 investigations, catching researchers plagiarizing, manipulating data, stealing, wasting government money, committing other fraud.
[00:04:14.108 --> 00:04:18.049]  They use it for expenses to pay their cell phone bill or to pay for their apartment.
[00:04:18.989 --> 00:04:23.510]  And this is according to the inspector general of that agency, their internal watchdog.
[00:04:23.970 --> 00:04:32.152]  And the case includes researchers who falsified data, plagiarized other people's work, spent money on these personal expenses.
[00:04:32.492 --> 00:04:37.353]  So this is data that we are told every single day, oh, well, it's government funded research.
[00:04:37.373 --> 00:04:42.894]  And I'm sure that these are going to be on vaccine safety or big pharma safety.
[00:04:43.354 --> 00:04:47.495]  Of course, there was that whole government funded research into why
[00:04:48.806 --> 00:04:49.807]  Lesbians are fat!
[00:04:50.127 --> 00:04:51.828]  That was on your tax dime as well.
[00:04:52.028 --> 00:05:01.393]  But, you know, that's the kind of thing that we are paying for with our tax dollars and they are not even investigating into how much of that is fraudulent.
[00:05:01.694 --> 00:05:08.538]  And yet we're being told again and again that we just need to trust the scientists, trust the research that's coming out.
[00:05:09.258 --> 00:05:17.886]  And of course, the fact that we now know that they are plagiarizing, falsifying data in order to push an agenda or to continue receiving those government funds.
[00:05:18.286 --> 00:05:21.710]  This is just harming the public's trust even further.
[00:05:22.270 --> 00:05:24.832]  Now, research, this is research misconduct.
[00:05:24.892 --> 00:05:31.278]  It damages not only the scientific enterprise, of course, but it's a misuse of public funds.
[00:05:32.179 --> 00:05:34.822]  Despite the fact that they know that a lot of this is going on,
[00:05:35.402 --> 00:05:42.946]  Researchers can typically start collecting funds again after just a few years after they've gotten caught defrauding taxpayers.
[00:05:42.986 --> 00:05:47.949]  So this is absolutely crazy and this is where you see the government bloat.
[00:05:47.969 --> 00:06:00.796]  So they have zero accountability, it's not their money, and they don't know how much research has actually been falsified to further an agenda, which means we could still be dealing with fake data that is out there.
[00:06:01.676 --> 00:06:15.039]  And, you know, they might not know because the inspector general says that they don't really like to speculate because, of course, if we can't trust the data, then we can't go ahead and get those carbon taxes on, you know, falsified data.
[00:06:15.079 --> 00:06:19.140]  They don't want you to know that we don't necessarily need to trust everything the government says.
[00:06:19.680 --> 00:06:21.701]  Now, getting back to the fake news.
[00:06:22.461 --> 00:06:41.619]  The media, of course, was putting out this big story that at CPAC, numerous journalists actually were talking about President Trump's supporters were seen waving Russian flags before his CPAC speech, completely omitting the fact that the entire incident was a stunt pulled by an anti-Trump leftist group.
[00:06:42.340 --> 00:06:47.124]  Snapchat's Peter Hamby tweeted out it received over 9,000 retweets at the time of print.
[00:06:47.805 --> 00:06:51.767]  That the crowd was waving these flags, look exactly like the Russian flag.
[00:06:52.207 --> 00:06:54.488]  Staffers quickly came around to confiscate them.
[00:06:54.888 --> 00:07:01.150]  James O'Keefe tweeted back, Hey, this was Ryan Clayton from Bob Creamer's group, Americans Take Action.
[00:07:01.731 --> 00:07:02.991]  He was forcibly removed.
[00:07:03.191 --> 00:07:04.632]  You edited that part out.
[00:07:05.172 --> 00:07:11.775]  Americans Take Action is a far left organization who openly their stated mission is to have Trump impeached.
[00:07:12.395 --> 00:07:20.941]  So the mainstream media, AOL, Yahoo News, all these other organizations that were there completely omit the fact that this was a stunt by leftists.
[00:07:20.961 --> 00:07:24.964]  They just put it out there as Trump supporters are just willingly waving these Russian flags.
[00:07:25.025 --> 00:07:25.945]  I mean, it's ridiculous.
[00:07:26.446 --> 00:07:37.074]  So this could possibly be why we are seeing now CNN, New York Times, Politico, the Los Angeles Times, BuzzFeed being excluded from a press briefing.
[00:07:37.754 --> 00:07:43.538]  Now, this one is less formal than the televised Q&A session at the White House briefing room.
[00:07:44.258 --> 00:07:49.562]  But the pool will usually include one representative from a television network and one print outlet.
[00:07:50.062 --> 00:07:55.806]  In this case, four of the five major networks, NBC, ABC, CBS and Fox, were allowed in.
[00:07:56.226 --> 00:07:57.647]  CNN was blocked.
[00:07:58.108 --> 00:08:03.571]  And then he also allowed in Breitbart News, Washington Times and One American News Network.
[00:08:04.012 --> 00:08:07.414]  So these are more conservative media organizations that are being allowed in.
[00:08:08.354 --> 00:08:16.100]  And CNN and New York Times, they protested this decision and they said, this is unacceptable development by the Trump White House.
[00:08:16.160 --> 00:08:22.984]  Apparently, this is how they retaliate when you report facts they don't like, also known as very fake news.
[00:08:23.324 --> 00:08:29.629]  And so, of course, they're very upset because they can't get in and be the first ones to spin a story wildly out of control.
[00:08:30.089 --> 00:08:37.534]  Now, we know that they go on to say free media access to a transparent government is obviously of crucial national interest.
[00:08:38.074 --> 00:08:41.657]  Meanwhile, they leave out the fact that they are not free media whatsoever.
[00:08:41.737 --> 00:08:43.279]  They are corporate owned.
[00:08:43.699 --> 00:08:47.042]  They have massive corporate interests in their stakeholders.
[00:08:47.122 --> 00:08:50.665]  Washington Post is like the CIA's go-to outlet.
[00:08:50.725 --> 00:08:58.772]  New York Times is owned majorly by Mexican billionaire Carlos Slim, totally biased against Donald Trump.
[00:08:59.232 --> 00:09:00.513]  They are not a free press.
[00:09:01.474 --> 00:09:09.817]  And of course, you know, if they were, then they would have been saying all this against the least transparent administration ever, the outgoing Obama administration.
[00:09:10.137 --> 00:09:19.880]  But they completely ignored that because they wanted to, you know, rub elbows with His Majesty, His Greatness, His Holiness, President, former President Barack Obama.
[00:09:20.737 --> 00:09:48.097]  Now, we know that Project Veritas leaked audio from the secretly recorded CNN tapes, and they announced that they were going to be dropping these WikiLeaks-style, 119 hours of it were released, and the investigative journalists there that actually dropped these audio tapes said they've only gone through a fraction of the tapes, they need the help from the public to better interpret them, there's just so much of this footage, but within hours of this dropping,
[00:09:48.937 --> 00:09:50.899]  So here O'Keefe has been sitting on this.
[00:09:50.959 --> 00:09:52.560]  They haven't even had time to go through it.
[00:09:52.840 --> 00:10:01.308]  But that did not stop the mainstream media from immediately proclaiming that there was nothing to see here, nothing to investigate, nothing juicy.
[00:10:01.668 --> 00:10:04.010]  How they were able to go through all this, I am unsure.
[00:10:04.410 --> 00:10:07.533]  But what's interesting is that just about the exact same time
[00:10:08.033 --> 00:10:21.077]  And with the exact same tone, a lot of publications were saying this exact same thing, Politico, Washington Post, New York Daily News, and others, that there's nothing to see here folks, move along, nothing juicy, no news.
[00:10:21.137 --> 00:10:36.943]  Now of course we've got some writers that are actually going through those CNN tapes and they say that because it's from 2009, everyone should just move on, nothing to see here, because obviously there's not going to be anything that has to deal with the current, this most recent presidential election.
[00:10:37.563 --> 00:10:38.084]  I don't think so.
[00:10:55.524 --> 00:11:01.067]  This was the Trump tape where he was bragging about grabbing women by the hoo-ha.
[00:11:01.827 --> 00:11:11.332]  It was leaked by an NBC News staffer, and apparently they thought, you know, they were upset that it was taking Access Hollywood too long to put this thing out, so they went ahead and leaked it.
[00:11:11.692 --> 00:11:13.093]  But it served a dual purpose.
[00:11:13.173 --> 00:11:18.515]  It helped get Bush out of the way because Matt Lauer didn't like him and felt he was a liability.
[00:11:18.615 --> 00:11:23.398]  So, didn't really end up hurting Donald Trump, but it did end up hurting Billy Bush.
[00:11:24.258 --> 00:11:25.779]  But the leaking continues.
[00:11:25.940 --> 00:11:38.090]  So the CIA's favorite go-to publication when they want to leak stuff, the Washington Post, they received a memo that was specifically about protecting privileged information.
[00:11:38.130 --> 00:11:40.732]  The State Department wrote this anti-leak memo.
[00:11:41.213 --> 00:11:43.895]  It was promptly leaked to the Washington Post.
[00:11:44.335 --> 00:11:53.918]  It was a four-page memo from Secretary of State Tex Tillerson's warning of the dangers of leaking by State Department employees.
[00:11:54.278 --> 00:11:59.580]  It promptly leaked to Josh Rogin, the writer there at the Washington Post.
[00:12:00.260 --> 00:12:09.867]  So this is just kind of showing you the relationship between the Trump administration's political appointees and the State Department's professional workforce who has been in place for years.
