[00:00:18.749 --> 00:00:20.572]  Welcome to the Info Wars Nightly News.
[00:00:20.612 --> 00:00:22.675]  It is Tuesday, April 4th, 2017.
[00:00:23.396 --> 00:00:25.639]  I'm Leanne McAdoo and here's what's coming up tonight.
[00:00:25.839 --> 00:00:28.564]  Tonight!
[00:00:30.345 --> 00:00:32.926]  What a difference a president makes!
[00:00:33.586 --> 00:00:42.750]  Since Donald Trump has stepped into the White House, illegal immigration across the U.S.-Mexico border has dropped a staggering 67%.
[00:00:45.111 --> 00:00:59.336]  Meanwhile, Border Patrol and police are preparing for a hostile environment in San Diego, as they prepare to establish buffer zones around the construction of Trump's wall.
[00:00:59.716 --> 00:01:07.923]  Back then, former National Security Advisor Susan Rice ordered intelligence agencies to spy on Donald Trump.
[00:01:08.463 --> 00:01:13.327]  But according to CNN's Don Lemon, I'm just insulting your intelligence.
[00:01:13.788 --> 00:01:16.290]  There is no evidence that backs up the President's original point.
[00:01:16.870 --> 00:01:20.633]  All that plus much more, up next, the InfoWars Nightly News.
[00:01:31.428 --> 00:01:36.732]  The reason InfoWars Live has five-star ratings on major third-party sites is because I want products I'm going to use for my family.
[00:01:36.912 --> 00:01:37.492]  I take this.
[00:01:37.752 --> 00:01:38.773]  My family takes this.
[00:01:38.873 --> 00:01:43.096]  And then it funds the operation with the most hardcore, truthful information you're going to find anywhere.
[00:01:43.156 --> 00:01:47.619]  So what you find in our news is the same thing you find in our products at InfoWarsLive.com.
[00:01:47.759 --> 00:01:52.320]  If I ever forget to take them, I have a noticeable difference.
[00:01:52.400 --> 00:01:53.440]  I don't feel good.
[00:01:53.520 --> 00:01:57.041]  The nascent iodine is one of the ones that was life-changing for me.
[00:01:57.281 --> 00:01:59.922]  Yeah, I actually have just run out of my Super Female.
[00:01:59.982 --> 00:02:05.304]  I had a few bottles at my house and I've been taking it again, hitting the gym once again.
[00:02:05.764 --> 00:02:08.184]  Very exciting, feeling great, looking good.
[00:02:08.744 --> 00:02:12.145]  And I know my hair is luxurious once again.
[00:02:12.265 --> 00:02:14.446]  So, obviously, the Super Female is amazing.
[00:02:14.506 --> 00:02:14.866]  I love it.
[00:02:15.026 --> 00:02:17.629]  Nascent Iodine is essential.
[00:02:17.829 --> 00:02:18.810]  Survival Shield X2.
[00:02:18.851 --> 00:02:24.778]  If there's one product that I would say is life-changing that I would suggest, it's Nascent Iodine Survival Shield X2.
[00:02:24.798 --> 00:02:26.420]  It's got a five-star rating.
[00:02:26.680 --> 00:02:28.882]  It's a win-win in fullwarslife.com.
[00:03:04.124 --> 00:03:08.227]  Well, this Susan Rice scandal is the biggest thing since Watergate.
[00:03:08.407 --> 00:03:13.612]  So big, in fact, that if you turned on the mainstream media right now, they wouldn't even be talking about it at all.
[00:03:13.632 --> 00:03:15.853]  They're doing everything they can to bury it.
[00:03:16.354 --> 00:03:22.299]  Like clockwork, we have another alleged gas attack, sarin gas attack there in Syria.
[00:03:22.859 --> 00:03:23.499]  You know, who knows?
[00:03:23.539 --> 00:03:28.041]  That could have happened a while ago, but they just decided to roll it out now if it even happened at all.
