[00:00:18.683 --> 00:00:20.544]  Welcome to the Info Wars Nightly News.
[00:00:20.564 --> 00:00:22.104]  It is Friday, April 28th, 2017.
[00:00:22.284 --> 00:00:25.565]  I'm Leanne McAdoo and here's what's coming up tonight.
[00:00:28.846 --> 00:00:38.450]  Tonight, with the turmoil and tension being reported happening at Fox News, rumors of a new news network said to replace it have begun to swirl.
[00:00:39.449 --> 00:00:47.853]  And then, when they lose in the battle of intellect, they play identity politics, as the Berkeley mayor is now blaming racism for his criticisms.
[00:00:48.174 --> 00:00:48.474]  Also,
[00:00:49.906 --> 00:00:52.827]  President Trump wants the veterans to have the best health care.
[00:00:53.228 --> 00:00:57.570]  He has now signed an executive order to hold the Veterans Affairs employees accountable.
[00:00:58.090 --> 00:01:06.975]  And then... Alex Jones has a public press conference to address his recent court case and to red pill the fake media there to smear him.
[00:01:07.595 --> 00:01:11.197]  I saw headlines like, Jones is obsessed with Trump having sex with goblins.
[00:01:11.917 --> 00:01:15.739]  It's like that'll... Man, y'all better quit throwing them back to my man.
[00:01:15.919 --> 00:01:19.621]  All that and more tonight on the InfoWars Nightly News.
[00:01:31.425 --> 00:01:36.730]  The reason InfoWarsLive has five-star ratings on major third-party sites is because I want products I'm gonna use for my family.
[00:01:36.910 --> 00:01:37.490]  I take this.
[00:01:37.750 --> 00:01:38.771]  My family takes this.
[00:01:38.871 --> 00:01:43.095]  And then it funds the operation with the most hardcore, truthful information you're gonna find anywhere.
[00:01:43.155 --> 00:01:47.659]  So what you find in our news is the same thing you find in our products at InfoWarsLive.com.
[00:01:47.759 --> 00:01:52.302]  If I ever forget to take them, I have a noticeable difference.
[00:01:52.402 --> 00:01:53.462]  I don't feel good.
[00:01:53.522 --> 00:01:57.044]  The nascent iodine is one of the ones that was life-changing for me.
[00:01:57.284 --> 00:01:59.926]  Yeah, I actually have just run out of my Super Female.
[00:01:59.986 --> 00:02:05.329]  I had a few bottles at my house and I've been taking it again, hitting the gym once again.
[00:02:05.769 --> 00:02:08.210]  Very exciting, feeling great, looking good.
[00:02:08.751 --> 00:02:12.152]  And I know my hair is luxurious once again.
[00:02:12.272 --> 00:02:14.454]  So, obviously the Super Female is amazing.
[00:02:14.514 --> 00:02:14.874]  I love it.
[00:02:15.094 --> 00:02:17.616]  Nascent Iodine is essential.
[00:02:17.836 --> 00:02:18.796]  Survival Shield X2.
[00:02:18.836 --> 00:02:24.780]  If there's one product that I would say is life-changing that I would suggest, it's Nascent Iodine Survival Shield X2.
[00:02:24.800 --> 00:02:26.421]  It's got a five-star rating.
[00:02:26.681 --> 00:02:28.863]  It's a win-win in fullwarslife.com.
[00:03:04.056 --> 00:03:07.018]  Well, some major shakeups happening there at Fox News.
[00:03:07.118 --> 00:03:23.189]  Now, amid some fears that the network is moving too far left, some sources are telling Mediaite that talks are underway for a brand new conservative network to rise out of the ashes of what was formerly known as Fox News.
[00:03:23.449 --> 00:03:32.195]  And they say that they would like to create an alternative conservative cable network on the belief that the Fox News network is moving too far to the left.
[00:03:33.295 --> 00:03:47.560]  The source who is engaged in these talks says a meeting is planned for this week with two prominent high-powered television execs, some underperforming conservative networks, and people who have an interest and the ability to fund a new network.
[00:03:47.620 --> 00:03:54.943]  And they're kind of throwing some names out there saying there's plenty of unemployed conservatives that people would love to hear from, like Bill O'Reilly and Tommy Loren.
[00:03:55.703 --> 00:04:05.688]  But it's very interesting that one of the only conservative news outlets that are out there to represent conservative voices or people who sort of lean to the right is Fox News.
[00:04:05.748 --> 00:04:08.870]  And it's now being accused of going too far to the left.
[00:04:08.910 --> 00:04:13.552]  There really is no place where people can go to hear their viewpoints.
[00:04:13.872 --> 00:04:19.495]  And we are seeing this across the board, not only in the media, but again, in schools as well.
[00:04:20.994 --> 00:04:27.800]  And it does appear that people there at Fox News have drank the Kool-Aid and they're now moving to the left as well.
[00:04:28.541 --> 00:04:44.134]  But talking about turning off viewers, in addition to Fox News and things like that, even ESPN, places where people go to get their sports, their bread and circuses, they want to get away from politics, they want to, you know, watch a game of football and not have to think about the stresses of the world.
[00:04:44.634 --> 00:04:55.422]  Well, ESPN has really heavily started to talk about politics and social justice issues, and it's really starting to turn away its right-leaning audiences.
[00:04:56.343 --> 00:05:05.330]  Just one day before the network laid off many of its employees, it published five poems about feminism and political resistance on its website.
