[00:00:14.775 --> 00:00:15.435]  Big Brother.
[00:00:15.916 --> 00:00:17.136]  Mainstream media.
[00:00:17.716 --> 00:00:18.837]  Government cover-ups.
[00:00:19.577 --> 00:00:21.077]  You want to stop tyranny?
[00:00:21.297 --> 00:00:22.418]  Well, so does he.
[00:00:22.958 --> 00:00:27.680]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:53.493 --> 00:01:07.945]  To watch the media call President Trump a liar, or question everything he says and everything he does, when it's the known liars, the known discredited groups,
[00:01:10.145 --> 00:01:11.586]  That are the ones doing the questioning.
[00:01:11.946 --> 00:01:21.250]  Charlie Wurzel, who's the person, Wurzel, who the reporter actually did the story, confesses in his write-up about why he did it, that he actually didn't get much out of the article.
[00:01:21.270 --> 00:01:26.692]  They interviewed the guy several times, he didn't connect any dots, and sometimes, and he didn't kill the story, right?
[00:01:26.712 --> 00:01:38.978]  He still did it anyway, and this focus on the appearance, on where he's shopping, it did feel almost like it should be in the fashion section of the paper, and I, maybe you can explain to me why that needs to be even done.
[00:01:39.178 --> 00:01:41.079]  Yeah, you know, sometimes it's okay to kill stories.
[00:01:41.379 --> 00:01:45.740]  Even when you send someone to a few states away, and you come back, and you say, I didn't get it, and you killed the story.
[00:01:45.921 --> 00:01:46.001]  Yeah.
[00:01:46.021 --> 00:01:50.002]  Look, if this had happened in a vacuum, people would say, well, the New York Times took a swing and a miss.
[00:01:50.862 --> 00:01:51.303]  And they missed.
[00:01:51.403 --> 00:01:52.443]  And, okay, so what?
[00:01:52.823 --> 00:01:55.164]  This is part of a very larger story.
[00:01:55.384 --> 00:02:07.829]  For the last 12 months, the DC Press, led by the New York Times, has been obsessed with humanizing, celebrating, normalizing Trump voters, and they've gotten so far to the right, now they're trying to normalize Nazis.
[00:02:08.069 --> 00:02:08.729]  Give us a question.
[00:02:08.729 --> 00:02:09.789]  Don't be rude.
[00:02:09.809 --> 00:02:11.170]  No, I'm not going to give you a question.
[00:02:11.210 --> 00:02:12.390]  I'm not going to give you a question.
[00:02:12.410 --> 00:02:13.290]  Can you state categorically?
[00:02:13.310 --> 00:02:14.131]  You are fake news.
[00:02:14.251 --> 00:02:15.031]  Sir, go ahead.
[00:02:15.991 --> 00:02:23.854]  When he gets told about a Harvard study showing millions of illegals voted, he goes and looks into it and finds out it's true.
[00:02:24.394 --> 00:02:26.074]  I mean, that's what Trump does.
[00:02:26.694 --> 00:02:27.935]  You notice he'll be on the campaign trail.
[00:02:27.955 --> 00:02:30.476]  People are handing him stuff where he'll start writing things down.
[00:02:30.996 --> 00:02:34.257]  Just talking to an old black lady or old white guy or a young woman.
[00:02:35.237 --> 00:02:36.617]  You see Trump writing things down.
[00:02:36.998 --> 00:02:38.158]  He's obsessed.
[00:02:39.318 --> 00:02:41.558]  With what people tell him.
[00:02:41.998 --> 00:02:54.401]  In his hotels, in his condos, Trump routinely would just walk around for hours and just write down what people think and what they say, and then blow up at people about, you didn't do this, you didn't do that, you didn't respond fast enough when their water heater was out.
[00:02:54.421 --> 00:03:01.562]  I was reading a story years ago, years ago, and I was first looking into Trump about Trump when he had a new hotel opening.
[00:03:01.962 --> 00:03:06.423]  He went through every hotel room in the building because he'd paid for white and black marble.
[00:03:07.839 --> 00:03:21.874]  And sure enough, he had a feeling that they might, and on a few of the smaller rooms and side areas, they had cheap, green, quote, Chinese, is what the quote was, marble.
[00:03:23.035 --> 00:03:23.596]  And he blew up!
[00:03:24.969 --> 00:03:28.971]  And he said, that's not the armoires I paid for, and that's not the marble I paid for.
[00:03:29.311 --> 00:03:32.192]  And he goes, my customers are going to get the white marble.
[00:03:32.232 --> 00:03:38.515]  And the point is, is that he's the type of OCD when it comes to details that we need.
[00:03:38.876 --> 00:03:42.257]  And the fact that he's listening to the people isn't some negative thing.
[00:03:42.537 --> 00:03:45.839]  He wants to actually hear what you're saying and what's going on with you.
[00:03:46.039 --> 00:03:52.222]  So it's not like something special that I've told Trump stuff, he's gone and looked into it, and then when he found out it was true, responded.
[00:03:52.462 --> 00:03:54.083]  Because he does that on the campaign trail.
[00:03:55.708 --> 00:04:01.649]  You'll see him talking to somebody who'll go, pulls out a yellow pad with a marker and starts writing on it.
[00:04:01.989 --> 00:04:03.510]  And he'll just have pockets full of it.
[00:04:03.790 --> 00:04:11.831]  He gets on his jet and then just pulls them out and starts looking at it and then talks to an aide, has them go look it up for him and bring it back to him.
[00:04:12.351 --> 00:04:14.672]  It's not just people bringing the president news clippings.
[00:04:15.012 --> 00:04:16.332]  He says, I want this looked into.
[00:04:16.572 --> 00:04:17.593]  I want that looked into.
[00:04:17.833 --> 00:04:18.793]  I want this looked into.
[00:04:19.013 --> 00:04:20.033]  I want that looked into.
[00:04:20.293 --> 00:04:24.134]  Until two in the morning most nights, he's in there checking stuff.
[00:04:26.260 --> 00:04:34.468]  Now, when we kick off the main broadcast here in just a few minutes, boy, there is a lot to get into, obviously, and so many video clips to break down as well.
[00:04:35.630 --> 00:04:41.035]  But the mainstream media is back to their usual tricks with their fake news attacking InfoWars.
[00:04:42.557 --> 00:04:44.539]  This has been running a whole bunch of newspapers today.
[00:04:44.559 --> 00:04:48.463]  Alex Jones suggests the Vegas mass shooting was fake.
[00:04:50.074 --> 00:04:50.554]  No, I didn't.
[00:04:50.594 --> 00:04:55.358]  I said it was real, but the official story is as phony as a $3 bill.
[00:04:55.818 --> 00:05:00.522]  These people are really getting desperate, and it's amazing to watch these con artists flounder.
[00:05:04.164 --> 00:05:04.905]  I'm so excited.
[00:05:04.965 --> 00:05:14.531]  The new product at Infowarslife.com, in a glass bottle, two-month servings, filled to the brim, filled to the absolute top, the real red pill.
[00:05:15.111 --> 00:05:20.295]  This is a heart and brain pill, a nootropic that doesn't have any stimulants in it.
[00:05:20.615 --> 00:05:23.417]  But boy, does it stimulate, because it's beyond that.
[00:05:23.637 --> 00:05:32.383]  Quite frankly, I just went off what I saw medical doctors prescribing to their patients, but it wasn't prescription, but they were charging people $100, $200.
[00:05:34.504 --> 00:05:39.288]  For the formulae, and I came up with our own formula, working with some scientists and developers.
[00:05:39.809 --> 00:05:42.571]  Non-GMO, made right here in America, 120 capsules.
[00:05:42.711 --> 00:05:53.601]  And ladies and gentlemen, you add the preglanone to it, which is the precursor to all the hormones that your body has to have to even make the hormones in your glands.
[00:05:54.101 --> 00:05:55.402]  It is amazing!
[00:05:56.804 --> 00:06:01.768]  Red Pill, now available at InfoWarsStore.com, and your purchase funds the operation.
[00:06:05.922 --> 00:06:09.485]  ...language and sequences some viewers may find disturbing.
[00:06:11.046 --> 00:06:20.034]  The nation and all of our freedoms hang by a thread, and the military apparatus of this country is about to be handed over to scum who are beholden to scum!
[00:06:20.354 --> 00:06:21.795]  Russian scum!
[00:06:22.075 --> 00:06:25.238]  Listen.
[00:06:26.459 --> 00:06:29.601]  Please, listen.
[00:06:29.741 --> 00:06:32.324]  If you don't, if you won't,
[00:06:33.188 --> 00:06:38.574]  If you fail to understand, then the same incredible terror that's menacing me will strike at you!
[00:06:39.015 --> 00:06:43.840]  The function of all life is survival.
[00:06:45.142 --> 00:06:45.462]  Sleep.
[00:06:45.482 --> 00:06:45.662]  Sleep.
[00:06:45.702 --> 00:06:45.842]  Sleep.
[00:06:50.783 --> 00:06:51.243]  Lock the door!
[00:06:51.283 --> 00:06:51.843]  We're coming!
[00:06:52.124 --> 00:06:53.104]  We're coming!
[00:06:53.284 --> 00:06:53.644]  Help!
[00:06:54.004 --> 00:06:54.364]  Help!
[00:06:54.724 --> 00:06:55.425]  They're coming!
[00:06:55.665 --> 00:06:56.325]  They're coming!
[00:06:56.405 --> 00:06:57.025]  Listen to me!
[00:06:57.345 --> 00:06:57.726]  Listen!
