[00:00:13.143 --> 00:00:14.967]  Welcome to the InfoWars Nightly News.
[00:00:15.107 --> 00:00:15.849]  I'm David Knight.
[00:00:15.909 --> 00:00:16.710]  It's Thursday, May 25th, 2017.
[00:00:16.791 --> 00:00:17.652]  Here are our top stories.
[00:00:17.672 --> 00:00:17.833]  Tonight...
[00:00:24.574 --> 00:00:26.957]  First, they said he was racist.
[00:00:27.377 --> 00:00:29.940]  Then, he colluded with the Russians.
[00:00:30.481 --> 00:00:42.393]  And now, the Democrats are saying that Donald Trump wants ethnic cleansing, as the progressives prove once again that liberalism is a mental disorder.
[00:00:43.214 --> 00:00:48.816]  This budget, if I can be honest with you, it is an attempt to implement ethnic cleansing in this nation.
[00:00:49.076 --> 00:01:00.761]  The welfare state of America is in jeopardy as President Trump plans to stop much of the nation's handouts to lazy welfare recipients.
[00:01:00.821 --> 00:01:02.662]  That's right, I said lazy.
[00:01:03.442 --> 00:01:09.765]  All that plus America's murder rate goes down while concealed and carry goes way up.
[00:01:11.639 --> 00:01:15.430]  All that plus much more up next on the InfoWars Nightly News.
[00:01:23.851 --> 00:01:31.760]  During this Memorial Day, I want to thank the veterans that have fought, but of course most importantly, those that have died, because that's what this holiday and remembrance is all about.
[00:01:32.140 --> 00:01:39.108]  Take advantage of these unprecedented specials and help support the tip of the spear in the fight against the globalists while supplies last.
[00:01:39.569 --> 00:01:42.632]  These are the biggest sales ever on these items.
[00:01:42.992 --> 00:01:44.014]  You add auto ship,
[00:01:44.594 --> 00:01:46.316]  Several of these are lost leaders.
[00:01:46.736 --> 00:01:51.601]  So for myself and the entire InfoWars crew, I salute you and thank you for all your prayers on this Memorial Day.
[00:01:51.982 --> 00:01:55.725]  Just understand that without you, there'd be nothing, because you are the InfoWars.
[00:01:56.026 --> 00:02:00.110]  This is the InfoWars power pack, and it can start your car if it has a dead battery.
[00:02:01.960 --> 00:02:04.641]  And now, we're going to use the Power Pack to jumpstart this truck.
[00:02:05.041 --> 00:02:06.022]  And we're going to show you!
[00:02:06.462 --> 00:02:07.722]  Switch on the Power Pack.
[00:02:08.403 --> 00:02:11.264]  Wait a few minutes, and then you'll be able to start your car.
[00:02:11.944 --> 00:02:17.126]  With just a few minutes on the Infowars Battery Pack, you go from a dead battery to this.
[00:02:23.720 --> 00:02:26.482]  You get all that cranking power in this little brick!
[00:02:26.762 --> 00:02:32.726]  The Info Wars Power Pack is a must-have and it'll give you peace of mind whether you're at home or on the go.
[00:02:33.326 --> 00:02:38.770]  It's so compact it'll fit in your backpack, your glove box, or even your back pocket.
[00:02:39.150 --> 00:02:43.954]  Get one for your home, boat, car, camping setup, or just for emergencies.
[00:02:44.454 --> 00:02:50.438]  Secure your peace of mind today and order your Info Wars Power Pack from InfoWarsStore.com or dial 1-888-253-3139
[00:02:53.660 --> 00:02:53.774]  Yeah.
[00:03:03.564 --> 00:03:06.225]  Welcome to this live edition of the InfoWars Nightly News.
[00:03:06.265 --> 00:03:13.188]  Stay with us because we may have, depending on if they have the results of the Montana congressional race, we may have results for that in this hour.
[00:03:13.268 --> 00:03:20.230]  But within the last hour, we've had the Washington Post come out and say that Jared Kushner is now a focus in the Russian investigation.
[00:03:20.751 --> 00:03:25.693]  Focus on the word focus because they have a big disclaimer there about what that is really meaning.
[00:03:25.993 --> 00:03:28.934]  They say investigators are focusing on a series of meetings held by Jared Kushner
[00:03:29.514 --> 00:03:34.300]  Kushner held meetings in December with the Russian ambassador and a banker from Moscow.
[00:03:34.980 --> 00:03:37.202]  Now again, is this part of the transition team?
[00:03:37.322 --> 00:03:43.207]  Are people who are elected to office as part of the transition team, are they allowed to speak to people from other countries?
[00:03:44.047 --> 00:03:46.369]  This looks, at this moment, like more of a witch hunt.
[00:03:46.389 --> 00:03:55.517]  Of course there are ethical issues with Jared Kushner, the massive loan that he's got from George Soros, but don't expect them to investigate anything to do with George Soros.
[00:03:55.717 --> 00:03:57.398]  The Washington Post is not going to go there.
[00:03:57.418 --> 00:03:59.060]  They're not going to go to other ethical issues.
[00:03:59.640 --> 00:04:06.043]  But they say that Kushner is the only current White House official known to be considered as a key person in the probe.
[00:04:06.063 --> 00:04:11.425]  Of course, they say, they allege, that they're looking at Paul Manafort and Michael Flynn.
[00:04:11.525 --> 00:04:16.147]  But again, this is part of the continuing drip of allegations.
[00:04:16.267 --> 00:04:18.828]  And listen to this disclaimer that the Washington Post puts there.
[00:04:18.848 --> 00:04:19.909]  I think this is very interesting.
[00:04:19.929 --> 00:04:24.711]  The Post has not been told that Kushner is a target or the central focus of the investigation.
[00:04:25.191 --> 00:04:26.732]  And he's not been accused of any wrongdoing.
[00:04:27.052 --> 00:04:36.496]  Target is a word that generally refers to someone who is a main suspect of an investigator's attention, though prosecutors can and do bring charges against people who are not marked with that distinction.
[00:04:36.536 --> 00:04:39.718]  And then they go on to write a multi-page article coming after him.
[00:04:39.758 --> 00:04:43.860]  Let me tell you what is really behind Russiagate, the real reason for this.
