[00:00:08.348 --> 00:00:09.068]  Big Brother.
[00:00:09.349 --> 00:00:10.609]  Mainstream media.
[00:00:11.009 --> 00:00:12.130]  Government cover-ups.
[00:00:12.410 --> 00:00:13.370]  You want answers?
[00:00:13.691 --> 00:00:14.751]  Well, so does he.
[00:00:15.752 --> 00:00:23.055]  It's Alex Jones on the GCN Radio Network.
[00:00:23.415 --> 00:00:29.538]  We are in the process of a time of great enlightenment, of revealing, taking place.
[00:00:29.578 --> 00:00:31.619]  I'm your host, Alex Jones.
[00:00:31.639 --> 00:00:34.240]  We're going to be live here for the next four hours.
[00:00:34.340 --> 00:00:37.322]  First off, though, here is a powerful report from John Bowne.
[00:00:38.545 --> 00:00:40.607]  I'm sorry, I'm having a personal crisis.
[00:00:41.548 --> 00:00:41.768]  What?
[00:00:42.369 --> 00:00:43.349]  What am I going to do?
[00:00:44.130 --> 00:00:45.211]  Oh, poor baby.
[00:00:45.792 --> 00:00:47.853]  Why don't you make an amends to her?
[00:00:48.274 --> 00:00:50.776]  Tell her how genuinely sorry you are.
[00:00:50.816 --> 00:00:52.017]  She's gotta accept that.
[00:00:52.517 --> 00:01:03.287]  Leigh-Anne Tweeden, a model, sports broadcaster, and TV host, has revealed the behind-the-scenes harassment she endured on a USO tour with Senator Al Franken emceeing.
[00:01:03.567 --> 00:01:26.756]  Al came up to me and he's like well we we need to rehearse our kiss and I'm like yeah okay and I just blew him off you know because I'm thinking we don't need to rehearse the kiss I mean we're doing a live you know 60 second skit in front of troops are not filming a movie right and so I blew him off because I didn't think he was serious and then he kind of said it again he's like well we need to rehearse the kiss Leanne and
[00:01:27.682 --> 00:01:31.705]  I'm like, okay, Al, okay, you turn your head to the right, I'll turn my head to the right.
[00:01:31.725 --> 00:01:32.886]  Okay, we got this.
[00:01:33.246 --> 00:01:34.167]  It was relentless.
[00:01:34.207 --> 00:01:36.589]  That's what I could hear in his voice, right?
[00:01:36.629 --> 00:01:41.033]  He started getting relentless and I'm like, why is he insisting that we have to rehearse the damn kiss?
[00:01:41.073 --> 00:01:43.495]  I mean, it's just a, it's like a fake kiss, right?
[00:01:43.535 --> 00:01:44.555]  This is all I could think about.
[00:01:45.396 --> 00:01:46.877]  Good God, Al!
[00:01:46.897 --> 00:01:50.060]  You know, it's not SNL for goodness sakes, right?
[00:01:50.241 --> 00:02:00.570]  We rehearse the line and I'm coming towards him and he comes up and he grabs me and he puts his hand behind my head and he aggressively comes in and he mashes his mouth up against mine and he sticks his tongue in my mouth.
[00:02:01.131 --> 00:02:09.779]  And as it happens, it happens so fast and he puts his tongue in my mouth and his mouth is just wet and slimy and to this day I call them fish lips, okay?
[00:02:09.939 --> 00:02:11.120]  Because it's disgusting.
[00:02:11.440 --> 00:02:19.510]  Back in January, Franken went for the jugular on the GOP, championing sexual assault victims.
[00:02:19.530 --> 00:02:23.755]  25% of American women say they have experienced sexual harassment in the workplace.
[00:02:25.447 --> 00:02:46.597]  And recent high-profile revelations about abuse, for example, former Fox News chairman Roger Ailes' abuse of his employees, as well as the allegations of sex bias at Kay and Sterling Jewelers, demonstrate that we are far from addressing this issue on a broader scale.
[00:02:49.138 --> 00:02:51.599]  So I urge my Republican colleagues
[00:02:53.084 --> 00:02:59.556]  To reconsider their support for this resolution, I urge them not to force vulnerable women.
[00:03:00.683 --> 00:03:03.505]  Who have been wronged into the dark.
[00:03:04.126 --> 00:03:09.970]  Franken's hypocrisy even went so far as to silence dissent among American news media.
[00:03:10.210 --> 00:03:13.993]  And the power trip isn't just resonating from Franken's office.
[00:03:14.253 --> 00:03:19.737]  Two unnamed current members of Congress have engaged in sexual harassment.
[00:03:19.877 --> 00:03:23.260]  One of them allegedly exposing themselves to a staffer.
[00:03:24.082 --> 00:03:28.045]  Like so many of you, I have a Me Too story to share.
[00:03:28.065 --> 00:03:31.067]  I was working as a congressional staffer.
[00:03:31.728 --> 00:03:37.372]  The chief of staff held my face, kissed me, and stuck his tongue in my mouth.
