[00:00:18.700 --> 00:00:21.063]  Welcome to the Info Wars Nightly News.
[00:00:21.163 --> 00:00:24.707]  Today is Wednesday, May 31st, 2017.
[00:00:25.188 --> 00:00:28.211]  I'm Millie Weaver and here's what's coming up on the news tonight.
[00:00:32.446 --> 00:00:43.802]  In the demise of the Democrat saga, the backlash for the despicable Kathy Griffin display has taken a bad turn for CNN and the left, as she is now out at the Clinton News Network.
[00:00:44.223 --> 00:00:48.509]  Also, a massive bombing takes place in Afghanistan, killing journalists.
[00:00:48.909 --> 00:00:52.872]  As the violence in the Middle East continues to ravage the people in that region.
[00:00:53.532 --> 00:00:57.175]  Meanwhile, Robert De Niro has completely cashed in.
[00:00:57.335 --> 00:00:59.177]  He doesn't even try to act anymore.
[00:00:59.617 --> 00:01:01.098]  He just reads off scripts.
[00:01:01.358 --> 00:01:07.122]  Most recently, an unemotional appeal to college graduates to hate President Donald Trump.
[00:01:07.383 --> 00:01:07.703]  And then...
[00:01:08.163 --> 00:01:10.666]  The mayor of New York City has had a bad week.
[00:01:11.247 --> 00:01:12.408]  But not if you ask him!
[00:01:12.689 --> 00:01:18.796]  Apparently, hanging around pedophiles and terrorists is not something Mayor de Blasio thinks is bad for his image.
[00:01:18.996 --> 00:01:22.881]  All that and more, tonight, on the InfoWars Nightly News.
[00:01:30.247 --> 00:01:38.134]  During this Memorial Day, I want to thank the veterans that have fought, but of course, most importantly, those that have died, because that's what this holiday and remembrance is all about.
[00:01:38.534 --> 00:01:45.500]  Take advantage of these unprecedented specials and help support the tip of the spear in the fight against the globalists while supplies last.
[00:01:45.980 --> 00:01:49.023]  These are the biggest sales ever on these items.
[00:01:49.383 --> 00:01:52.726]  You add auto ship, several of these are lost leaders.
[00:01:53.167 --> 00:01:57.971]  So for myself and the entire InfoWars crew, I salute you and thank you for all your prayers on this Memorial Day.
[00:01:58.371 --> 00:02:02.132]  Just understand that without you there'd be nothing, because you are the InfoWars.
[00:02:02.412 --> 00:02:06.533]  This is the InfoWars PowerPak, and it can start your car if it has a dead battery.
[00:02:08.353 --> 00:02:11.033]  And now we're going to use the PowerPak to jumpstart this truck.
[00:02:11.434 --> 00:02:12.414]  And we're going to show you.
[00:02:12.874 --> 00:02:14.134]  Switch on the PowerPak.
[00:02:14.794 --> 00:02:17.855]  Wait a few minutes, and then you'll be able to start your car.
