[00:00:18.697 --> 00:00:20.918]  Welcome to the InfoWars Nightly News.
[00:00:21.058 --> 00:00:23.100]  It's Thursday, March 30th, 2017.
[00:00:23.760 --> 00:00:24.861]  I'm your host, Owen Schroer.
[00:00:25.121 --> 00:00:26.201]  Here's what's on the news tonight.
[00:00:30.836 --> 00:00:41.760]  President Donald Trump is expected to sign a bill today that will allow the tech giants to sell your private internet browsing history to the highest bidder.
[00:00:41.980 --> 00:00:52.845]  And online privacy advocates are fighting back and they have raised over $200,000 thus far to purchase the web browsing history of members of Congress.
[00:00:53.825 --> 00:00:54.365]  Touche.
[00:00:55.066 --> 00:00:55.266]  Then.
[00:00:56.346 --> 00:00:58.167]  Back by popular demand.
[00:00:58.487 --> 00:01:01.808]  Judge Andrew Napolitano returns to Fox News.
[00:01:02.348 --> 00:01:09.050]  And he's not backing down over his claim that Barack Obama indeed wiretapped Donald Trump.
[00:01:09.470 --> 00:01:15.372]  All that plus MSNBC gets to decide what is racism and what is not.
[00:01:16.893 --> 00:01:20.274]  That's coming up next on the InfoWars Nightly News.
[00:01:30.336 --> 00:01:36.958]  In case you haven't heard, InfoWars has become the most influential media outlet in America.
[00:01:37.059 --> 00:01:44.702]  We're making freedom go viral, and now we are proud to announce a new weapon in the epic battle against the globalists.
[00:01:45.022 --> 00:01:55.727]  InfoWars Prime, where you can watch live high-definition feeds of the Alex Jones Show, plus exclusive insider videos from the InfoWars crew and behind-the-scenes
[00:01:56.007 --> 00:01:56.387]  Action!
[00:01:56.427 --> 00:02:00.388]  Go to InfoWars.com forward slash app and download today.
[00:02:00.668 --> 00:02:04.870]  InfoWars Prime is available right now for your iPhone or Android.
[00:02:04.990 --> 00:02:09.511]  You will have access to exclusive videos that you can't see anywhere else.
[00:02:09.891 --> 00:02:15.173]  That means live coverage of events and breaking news on location as it happens.
[00:02:15.433 --> 00:02:22.343]  You can also take advantage of amazing deals from the InfoWars store that are only available for InfoWars Prime subscribers.
[00:02:22.503 --> 00:02:26.589]  That's InfoWars Prime at InfoWars.com forward slash app.
[00:02:26.850 --> 00:02:29.493]  If you can hear my voice, you are the resistance.
[00:03:03.916 --> 00:03:17.644]  Well, immigration policy and sanctuary city status have been a big talking point lately and the reason why is because the liberals are virtue signaling and the conservatives are concerned about national security.
[00:03:18.104 --> 00:03:18.704]  Here's why.
