[00:00:15.479 --> 00:00:19.642]  InfoWars, the most banned network in the world.
[00:00:23.125 --> 00:00:36.935]  It never occurred to me after three highly effective vaccines were developed in under a year that we'd have difficulty getting Americans to take the shots.
[00:00:37.715 --> 00:00:39.657]  But that's obviously where we are.
[00:00:41.055 --> 00:01:01.924]  I want to underscore in the strongest possible manner I can, and I say this with some authority, as you all know, as a result of being a polio victim myself and being very aware that it took seven decades to come up with two effective polio vaccines.
[00:01:02.204 --> 00:01:03.645]  This was done in under one year.
[00:01:05.407 --> 00:01:18.296]  These shots need to get in everybody's arm as rapidly as possible or we're going to be back in a situation in the fall that we don't yearn for that we went through last year.
[00:01:18.776 --> 00:01:24.760]  The way to defeat getting back into the position we were last year is to get vaccinated.
[00:01:25.541 --> 00:01:27.302]  This is not complicated.
[00:01:29.660 --> 00:01:35.343]  97% of the people who are in the hospital now for COVID are unvaccinated.
[00:01:36.043 --> 00:01:41.967]  So if there's anybody out there willing to listen, get vaccinated.
[00:01:46.649 --> 00:01:48.170]  It's Saturday, July 24th, 2021.
[00:01:50.632 --> 00:01:54.474]  I'm your host Alex Jones and this is an Emergency Saturday Breaking Bulletin.
[00:01:55.035 --> 00:02:09.883]  It is critical that you stay with us throughout this transmission and check every piece of evidence we're going to show you and then warn others because we have the government documents directly from the Federal Reserve as well as the UN that they were always planning a second
[00:02:10.205 --> 00:02:13.748]  How did I know a year and a half ago that the so-called 15-day shutdown
[00:02:38.137 --> 00:02:38.477]  To quote,
[00:03:08.837 --> 00:03:15.120]  When you can and can't leave your house, where you can go, what you can do, and how much red meat you can eat.
[00:03:15.700 --> 00:03:23.123]  I'm going to get into that today because they've already officially launched this just three days ago in the UK, causing a panic.
[00:03:23.563 --> 00:03:26.005]  And some of you may say, I don't care about the UK.
[00:03:26.025 --> 00:03:26.605]  I don't live there.
[00:03:27.025 --> 00:03:28.626]  This is global governance.
[00:03:29.206 --> 00:03:38.430]  As I've told you a thousand times, what happens in Australia, what happens in South Africa, what happens in the UK, what happens in Canada is coming to your country.
[00:03:39.127 --> 00:03:39.307]  I think?
[00:03:57.426 --> 00:04:05.012]  And now the Rockefeller Foundation is publicly directing the United States of America's U.S.
[00:04:05.312 --> 00:04:08.234]  domestic and international COVID response.
