[00:00:14.427 --> 00:00:15.569]  InfoWars.
[00:00:15.569 --> 00:00:16.771]  Tomorrow's news.
[00:00:16.771 --> 00:00:17.132]  Today.
[00:00:46.960 --> 00:00:47.142]  Yeah.
[00:01:17.061 --> 00:01:19.109]  The domestic war on terror is here.
[00:01:19.109 --> 00:01:20.755]  It's coming after.
[00:01:24.031 --> 00:01:24.271]  FBI!
[00:01:24.271 --> 00:01:25.812]  Put all your hands up!
[00:01:49.847 --> 00:01:53.449]  They've begun to fight a new enemy in a new war on terror.
[00:01:53.449 --> 00:01:55.150]  Not al-Qaeda.
[00:01:55.150 --> 00:01:57.111]  White supremacy.
[00:01:57.111 --> 00:02:04.015]  False flags have happened in this country.
[00:02:04.015 --> 00:02:05.496]  One of which may have been January 6th.
[00:02:18.655 --> 00:02:23.077]  Well, if you took a snapshot of the country right now, here is what you'd see.
[00:02:23.077 --> 00:02:26.018]  On the one hand, you have all-out war.
[00:02:26.018 --> 00:02:33.661]  As the American right and the party it has consumed, the Trumpist Republican Party, takes aim at every civic and cultural institution.
[00:02:33.661 --> 00:02:38.002]  From whether we live or die from COVID to our schools and history and democracy itself.
[00:02:38.002 --> 00:02:44.024]  Banning books, senators defending Nazi salutes and unhinged anti-vax protests at school boards.
[00:02:44.024 --> 00:02:48.006]  And the most popular conservative cable news host going full Alex Jones.
[00:02:48.621 --> 00:02:53.245]  promoting a fringe conspiracy theory about the January 6th insurrection being a false flag.
[00:02:53.245 --> 00:02:55.307]  So that is all happening.
[00:02:55.307 --> 00:03:04.695]  One of the guests on Tuckum's show last night, shortly after he unveiled his propaganda to rewrite the January 6th insurrection, was Glenn Youngkin, the Republican candidate for governor of Virginia.
[00:03:05.379 --> 00:03:12.164]  The new poster child for the Republicans' current twisted priority of banning books when they're not trying to reenact Fahrenheit 451.
[00:03:12.164 --> 00:03:21.571]  Republicans are continuing to lose their minds over the Justice Department's effort to protect school board officials threatened with violence over race-conscious lessons and mask rules.
[00:03:21.571 --> 00:03:34.321]  When you have norm-core supposedly Republicans like Glenn Youngkin, who's running in Virginia, people like Ted Cruz, who used to be, you know, I'm a fiscal conservative, that used to be his thing, I'm a constitutional conservative, but they're now
[00:03:35.122 --> 00:03:44.101]  Normalizing and rubbing elbows with open white nationalism, white replacement theory, some really dangerous ideologies that are designed to whip up
[00:03:45.020 --> 00:03:50.424]  You know, particularly white men and working class white men, non-college white men.
[00:03:50.424 --> 00:04:06.476]  What we're seeing here is, under the guise of free speech, a lot of the veneer of kind of respectability that mainstream politicians and mainstream news platforms carry, you have actually now Holocaust minimization happening.
