[00:00:10.023 --> 00:00:11.164]  Big Brother.
[00:00:11.164 --> 00:00:12.946]  Mainstream media.
[00:00:12.946 --> 00:00:14.828]  Government cover-ups.
[00:00:14.828 --> 00:00:16.550]  You want to stop tyranny?
[00:00:16.550 --> 00:00:18.212]  Well, so does he.
[00:00:18.212 --> 00:00:22.917]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:31.232 --> 00:00:39.556]  Many are now awakened to the harsh reality of depopulation and democide, which we find ourselves in today.
[00:00:39.556 --> 00:00:42.197]  And the endgame is out in the open.
[00:00:42.197 --> 00:00:47.979]  To destroy humanity under the guise of transhumanism.
[00:00:47.979 --> 00:00:56.383]  What we've unfortunately learned is that there is an overwhelming herd of us who will do whatever they are told by the system.
[00:00:56.383 --> 00:00:58.804]  Which explains how we've gotten this far.
[00:01:00.339 --> 00:01:10.029]  There are seemingly millions who will believe whatever pop culture tells them, including the mass denial of natural health and immunity.
[00:01:10.029 --> 00:01:22.821]  While attempting to criminalize a knowledge base spanning millennia, corporate pop culture prostitutes spew talking points for Big Pharma's mRNA mystery cocktail as the only solution.
[00:01:24.031 --> 00:01:31.614]  And if the solution is less people, which is what the elitists have been saying for decades, then they are succeeding.
[00:01:31.614 --> 00:01:41.379]  Multiple studies conducted in the UK show that after the vaccine was introduced, COVID deaths increased by over a thousand percent.
[00:01:41.379 --> 00:01:48.542]  And more than half of all COVID deaths and hospitalizations are from the fully vaccinated.
[00:01:48.542 --> 00:01:50.963]  The numbers in New York City are showing the same.
[00:01:53.388 --> 00:02:05.014]  Experts in the field, including the inventor of the mRNA tech being used, have been warning of this since the beginning, but silenced by the corporate media.
[00:02:05.014 --> 00:02:15.479]  Project Veritas has recently exposed how doctors and nurses are well aware of the dangerous mRNA jabs, but care more about their own jobs.
[00:02:15.479 --> 00:02:19.961]  And how even low-level big pharma employees care only about the numbers.
[00:02:21.385 --> 00:02:25.369]  It is an all-out attack against the human race.
