[00:00:14.784 --> 00:00:16.485]  InfoWars.
[00:00:16.485 --> 00:00:17.826]  Tomorrow's news.
[00:00:17.826 --> 00:00:18.386]  Today.
[00:00:30.550 --> 00:00:42.298]  You should come back to our place baby Don't be afraid of our love On the second floor
[00:00:57.034 --> 00:00:58.115]  I don't know.
[00:01:15.396 --> 00:01:16.637]  We have to reach out to God.
[00:01:16.637 --> 00:01:19.780]  We have to open our hearts and our spirit to goodness.
[00:01:19.780 --> 00:01:24.003]  We have to transcend all the evil vomit.
[00:01:24.003 --> 00:01:29.428]  All the evil poison being spewed out by Satan's slaves.
[00:01:29.428 --> 00:01:34.532]  Thank you for joining us on this live Wednesday, April 21st Global Transmission.
[00:01:34.532 --> 00:01:35.493]  I'm your host, Alex Jones.
[00:01:35.493 --> 00:01:37.535]  Very honored and blessed to be here.
[00:01:37.535 --> 00:01:42.379]  We have incredible anti-white vitriol and racism.
[00:01:43.306 --> 00:01:48.568]  Being spewed by brainwashed idiots of every race, color, and creed.
[00:01:48.568 --> 00:01:54.090]  We're going to play you the shocking video that if it came out of the mouths of the KKK, they would be arrested.
[00:01:54.090 --> 00:01:55.451]  And they should.
[00:01:55.451 --> 00:02:09.897]  But when blacks and others call for physical attacks on whites because of what color they are, the controlled corporate media, the enemy of the people, defends it.
[00:02:11.281 --> 00:02:13.543]  But what's really going on here?
[00:02:13.543 --> 00:02:15.945]  We know it's divide and conquer.
[00:02:15.945 --> 00:02:30.999]  We know it's meant to turn us against each other while they carry out the destruction of the nation, its currency, its morals, its borders, its military, its system, its very essence.
[00:02:30.999 --> 00:02:33.882]  And that, my friends, is what's happening.
[00:02:33.882 --> 00:02:36.705]  The United States already
[00:02:37.762 --> 00:02:43.064]  has been under 50 years of transfer of our industry and our science to the world.
[00:02:43.064 --> 00:02:50.366]  But not to build up humanity, to enslave it so the globals can parlay that ingenuity, that science, that money to them.
[00:02:50.366 --> 00:02:55.068]  And now we're meant to be finished.
[00:02:55.068 --> 00:02:59.630]  China builds a coal power plant every three days.
[00:02:59.630 --> 00:03:04.631]  Under Obama, roughly every week one was shut down.
[00:03:04.631 --> 00:03:06.592]  They're like iron skeletons across the country.
[00:03:08.524 --> 00:03:11.465]  Totally clean power, if you have the scrubbers like we do.
[00:03:11.465 --> 00:03:15.205]  That's a simple equation.
[00:03:15.205 --> 00:03:27.767]  No amount of solar, no amount of wind, no amount of geothermal, no amount of hydroelectric can give us the power we need to compete with communist China.
[00:03:27.767 --> 00:03:31.088]  But they're actually tearing down dams across America.
[00:03:31.088 --> 00:03:36.429]  The Democrats have introduced bills to destroy half our dams in the next 10 years that are left.
[00:03:36.429 --> 00:03:37.109]  Particularly
[00:03:37.870 --> 00:03:40.470]  The hydroelectric.
[00:03:40.470 --> 00:03:43.431]  This is a military attack.
[00:03:43.431 --> 00:03:45.891]  And this is a tax on all of us.
[00:03:45.891 --> 00:03:48.572]  And this is the country being shut down.
[00:03:48.572 --> 00:03:51.512]  The lights being turned off.
[00:03:51.512 --> 00:04:00.554]  The Chinese Communist Dominion, who agrees with Biden that China should take over Hong Kong and Taiwan, the death camps are good.
[00:04:00.554 --> 00:04:07.235]  Blinken, whose father was the chief lawyer for Robert Maxwell, the pedophile
[00:04:08.283 --> 00:04:16.805]  Commander, the Epstein Controller, has now announced to the American people that this will hurt you.
[00:04:16.805 --> 00:04:23.447]  We're going to hurt you, but that's okay because we're going to teach you how bad and racist you are while we screw you all.
[00:04:23.447 --> 00:04:24.747]  Here it is.
[00:04:24.747 --> 00:04:32.709]  For all the opportunities offered by the unavoidable shift to clean energy, not every American worker will win out in the near term.
[00:04:32.709 --> 00:04:36.870]  Some livelihoods and communities that relied on old industries will be hit hard.
[00:04:42.520 --> 00:04:46.503]  Old technology, yeah.
[00:04:46.503 --> 00:04:48.544]  Like humans, we're the old technology, too.
[00:04:48.544 --> 00:04:52.727]  We're obsolete as well, except for all these little rat-like creatures that serve Satan.
[00:04:52.727 --> 00:04:54.769]  It's Satan that's obsolete.
[00:04:54.769 --> 00:05:00.272]  It's your New World Order that's not... that's totally obsolete.
[00:05:00.272 --> 00:05:03.815]  You cannot hide a grand assault.
[00:05:03.815 --> 00:05:09.959]  America is about to have its energy cut off, its borders destroyed, its dollar brought down to nothing.
[00:05:10.854 --> 00:05:18.800]  All of you that have served Satan, believe that you are on the right team, you're about to find out how pathetic you are.
[00:05:18.800 --> 00:05:26.046]  So I ask all of you, who are awake and who love God, stop living in fear.
[00:05:26.046 --> 00:05:28.888]  The enemy is about to expose itself.
[00:05:28.888 --> 00:05:31.210]  The enemy can't help itself.
[00:05:31.210 --> 00:05:35.253]  The enemy comes to kill, steal, and destroy.
[00:05:35.253 --> 00:05:39.897]  We sit here as good people and get upset about that, and try to stop it, and we should, but
[00:05:40.789 --> 00:05:50.691]  Once it comes through, once it hits us, once it's dominating us and raping us and attacking us, we just have to point out we tried to stop it.
[00:05:50.691 --> 00:05:52.852]  So prepare yourselves, America.
[00:05:52.852 --> 00:05:56.453]  You're going under judgment, just like all the children that were aborted.
[00:05:56.453 --> 00:05:58.113]  This is the truth.
[00:05:58.113 --> 00:05:59.694]  This is the Infowar.
[00:05:59.694 --> 00:06:08.696]  Meet you for coffee at the elementary.
[00:06:14.993 --> 00:06:18.300]  Summer gets cool.
[00:06:18.300 --> 00:06:20.444]  It's beautiful.
[00:06:20.444 --> 00:06:21.807]  Alice deep.
[00:06:21.807 --> 00:06:25.755]  The melody settles on opening.
[00:06:25.755 --> 00:06:26.777]  I'm not bored.
[00:06:27.222 --> 00:06:33.886]  We're unhappy, I'm still so strange and wild.
[00:06:33.886 --> 00:06:38.029]  I'm in the wind, I'm in the water.
[00:06:38.029 --> 00:06:41.211]  Nobody's home, nobody's gone.
[00:06:41.211 --> 00:06:46.534]  Watching the chemtrails over the country club.
[00:06:46.534 --> 00:06:50.516]  Suburbia, the Brentwood Market, what to do?
[00:06:53.078 --> 00:06:56.721]  Kim trails over the country club.
[00:06:56.721 --> 00:07:07.628]  Wow, her new album is even better than the last.
[00:07:07.628 --> 00:07:09.009]  Amazing.
[00:07:09.009 --> 00:07:10.990]  Whole album.
[00:07:10.990 --> 00:07:15.573]  Great Christian album, which is obviously the most avant-garde thing you could ever be.
[00:07:15.573 --> 00:07:17.655]  It's a real Christian, not a fake one.
[00:07:20.567 --> 00:07:23.329]  Avant-garde, the cutting edge, the future.
[00:07:23.329 --> 00:07:26.912]  Get behind me, Satan.
[00:07:26.912 --> 00:07:39.022]  Everybody that's bet on the devil is gonna get a front row seat to Armageddon.
[00:07:39.022 --> 00:07:41.684]  Apocalypse.
[00:07:41.684 --> 00:07:46.048]  Which really means, in the Latin, the revealing.
[00:07:46.048 --> 00:07:48.150]  All the fools thought because the Aztecs
[00:07:49.652 --> 00:07:54.635]  I said it wouldn't be.
[00:07:54.635 --> 00:08:10.843]  But I said the occultists see it as the beginning of the new world they're building, which is a counterfeit of the real world Christ began to build 2,000 years ago on the cross.
[00:08:10.843 --> 00:08:14.465]  Everything that Satan does is a twisted counterfeit of what God is.
[00:08:17.495 --> 00:08:26.658]  Satan is real, and God is real, and you are real, and this is not a simulation.
[00:08:26.658 --> 00:08:32.901]  This is the great test of consciousness.
[00:08:32.901 --> 00:08:44.665]  Consciousness, or the seed of the universe, the seed of infinity, is not just given away freely.
[00:08:44.665 --> 00:08:46.746]  You must be tested.
[00:08:48.644 --> 00:08:51.845]  I must be tested.
[00:08:51.845 --> 00:09:08.289]  And so when you see the Nancy Pelosi's, the Maxine Waters, and the Prince Phillips, and the David Rockefeller's, and the Bill Gates's of the world, these are people that failed the test.
[00:09:08.289 --> 00:09:12.610]  These are people held in mindless clown-like bondage.
[00:09:14.170 --> 00:09:32.236]  Pretending from their marble fortresses that they are the enlightened and that they are the elect and that they are the Sanhedrin when what they really are is fallen devils that deny God's supremacy!
[00:09:32.236 --> 00:09:41.939]  Now while we all sit here and watch the pathetic race war cauldron
[00:09:43.274 --> 00:10:11.554]  I'm being stirred up in the brainwashed, welfare-controlled inner cities of this country, and as that poison is injected into our cultural, economic, and spiritual veins, remember that all of us, whether you're old, young, black, or white, are being hammered by 5G, are being annihilated by gene therapy weapons,
[00:10:12.446 --> 00:10:36.697]  Are being hit by GMO, are being sprayed by aluminum dioxide, barium salt, weather modification poison, now turning the soils infertile across the globe, and that we are in the process of not humans extermination, but the slow destruction of all carbon-based life forms on this planet is the goal of Satan.
[00:10:38.132 --> 00:10:42.053]  Because God created this carbon-based system.
[00:10:42.053 --> 00:10:43.753]  We are made in the image of God.
[00:10:43.753 --> 00:10:52.695]  And Satan hates our supremacy.
[00:10:52.695 --> 00:10:55.216]  Humans are incredible when we're unchained.
[00:10:55.216 --> 00:10:56.416]  We are beautiful.
[00:10:56.416 --> 00:11:02.537]  We can experience the universe in communion with the Creator.
[00:11:02.537 --> 00:11:05.838]  We're like rods and cones.
[00:11:06.818 --> 00:11:09.038]  In the eye of God.
[00:11:09.038 --> 00:11:20.901]  We are God's vessels, God's tentacles, God's probes, God's system experiencing consciousness.
[00:11:20.901 --> 00:11:27.362]  And nothing Satan can do will ever change that.
[00:11:27.362 --> 00:11:28.782]  So don't let the enemy get you down.
[00:11:28.782 --> 00:11:31.283]  I know it gets me down.
[00:11:31.283 --> 00:11:31.643]  It's sad.
[00:11:33.243 --> 00:11:48.388]  And don't let their religion of race war and their religion of worshipping black people on the surface when they're doing the opposite or killing them ever get you down.
[00:11:48.388 --> 00:11:49.889]  Because God is in control.
[00:11:49.889 --> 00:11:51.369]  But what do we see Nancy Pelosi say?
[00:11:51.369 --> 00:11:53.290]  We'll play it in a moment.
[00:11:53.290 --> 00:11:57.712]  She said yesterday, breathing through her face diaper, huffing and puffing at 82 years old,
[00:12:01.132 --> 00:12:13.001]  With her tenuous grasp to life as her spirit begins its descent to her master.
[00:12:13.001 --> 00:12:22.127]  And she thanked George Floyd for his sacrifice like he was a veteran, like he was Jesus on the cross, like he was a messiah!
