[00:00:20.219 --> 00:00:22.102]  Welcome to the Info Wars Nightly News.
[00:00:22.142 --> 00:00:26.247]  It is Friday, September 23rd, 2016 and I'm Leanne McAdoo.
[00:00:26.548 --> 00:00:27.469]  Here's what's coming up tonight.
[00:00:32.432 --> 00:00:43.615]  As rioters continue to destroy their own neighborhoods in Charlotte, North Carolina, the mainstream media tells their dwindling audience that it's a peaceful protest.
[00:00:44.316 --> 00:00:46.156]  All white people are f****** devils.
[00:00:47.016 --> 00:00:49.397]  These are the rules of the debate.
[00:00:50.077 --> 00:00:55.539]  InfoWars prepares for live coverage of Trump vs. Hillary on Monday night.
[00:00:58.126 --> 00:01:02.867]  And the debate commission denies Hillary's request for a step stool.
[00:01:04.027 --> 00:01:06.708]  Plus, no coughing allowed.
[00:01:08.749 --> 00:01:20.432]  And YouTube is going to fight the trolls by empowering an army of trolls themselves to censor content that they say might be offensive.
[00:01:21.292 --> 00:01:26.233]  All that plus much more, up next on the InfoWars Nightly News.
[00:01:30.962 --> 00:01:32.924]  Joe Biggs here with InfoWars.com.
[00:01:33.084 --> 00:01:39.929]  Join us for our live coverage of the upcoming debate between Donald J. Trump and Hillary Clinton on September 26th.
[00:01:40.169 --> 00:01:47.494]  Go to InfoWars.com forward slash show for all the live coverage and also go to the Alex Jones channel on YouTube.
[00:01:47.614 --> 00:01:48.995]  Will Hillary wear an earpiece?
[00:01:49.035 --> 00:01:55.820]  Will Donald Trump and Hillary actually be on the same stage or will they try to do another forum like we've seen before?
[00:01:55.860 --> 00:01:58.142]  This is all going to be leading up to our
[00:01:58.322 --> 00:01:59.082]  We're good to go.
[00:03:02.349 --> 00:03:12.873]  Well, just to underscore how crazy scared the Democrats are that they might actually lose this election, here's another effort that they're trying to do to steal this election.
[00:03:13.173 --> 00:03:18.155]  The Department of Homeland Security is actually rubber-stamping citizenships prior to the election.
[00:03:18.555 --> 00:03:23.077]  They're waiving security checks to register as many new immigrant voters as they possibly can.
[00:03:23.757 --> 00:03:36.489]  Now, Senate Republicans obtained an email showing a Texas immigration office demanding volunteers to work overtime in an effort to grant as many people citizenship as possible before the end of September.
[00:03:36.889 --> 00:03:39.632]  The July memo is from a branch chief at the U.S.
[00:03:39.752 --> 00:03:48.540]  Citizenship and Immigration Services Houston office, and it said the goal was to approve as many citizenship applications as possible due to the election year.
[00:03:49.181 --> 00:04:01.709]  Now, Democrats and their pro-amnesty allies launched an effort earlier this year to help 1 million permanent residents become citizens and register to vote, but they fell almost 400,000 people short.
[00:04:02.150 --> 00:04:09.154]  So now they had an influx of nearly 600,000 new citizenship applications, but that completely overwhelmed the agency.
[00:04:09.555 --> 00:04:19.021]  So now they need these new volunteers to come in, work overtime, so they can process these applications, clear the backlog, so that they can get these people registered to vote.
[00:04:19.281 --> 00:04:20.422]  So they don't even care.
[00:04:20.482 --> 00:04:21.903]  They're waiving the security checks.
[00:04:21.924 --> 00:04:23.125]  They don't even know who they're bringing in.
[00:04:23.145 --> 00:04:27.709]  They don't even know, you know, if they're going to even pass the citizenship test properly.
[00:04:27.729 --> 00:04:30.451]  They just got to get them in, get them ready to vote.
[00:04:30.571 --> 00:04:35.696]  Who cares if they even are going to have the values that we deem so important here to become an American citizen?
[00:04:35.916 --> 00:04:38.899]  This is what we're having to deal with this election cycle.
[00:04:38.959 --> 00:04:40.180]  It's absolutely crazy.
[00:04:40.760 --> 00:04:42.482]  Now, something big that just happened today.
[00:04:42.542 --> 00:04:53.692]  We've been telling you about this, the Saudi 9-11 bill that would allow families of the 9-11 victims to be able to sue Saudi Arabia thanks to the declassification of the 28 pages.
[00:04:54.192 --> 00:04:57.255]  Well, the White House vetoed that legislation today.
[00:04:57.275 --> 00:05:01.839]  And Obama, of course, came out and kept on saying that they're going to
[00:05:02.379 --> 00:05:08.661]  The courts are going to end up wading into terrorism issues that are best left to national security and foreign policy officials.
[00:05:09.142 --> 00:05:15.544]  He doesn't want to have to become the victim of any of these foreign countries coming after him for war crimes for all of...
[00:05:16.721 --> 00:05:22.822]  The drone retaliation and all of the innocent civilians being killed with his drone strikes.
