[00:00:19.625 --> 00:00:21.607]  Welcome to the InfoWars Nightly News.
[00:00:21.707 --> 00:00:22.969]  I'm your host, Jakari Jackson.
[00:00:23.349 --> 00:00:25.211]  It is February 17, 2016, and here's a look at our top stories.
[00:00:30.748 --> 00:00:36.493]  Tonight, the knockout game is back, and this time the target is U.S.
[00:00:36.554 --> 00:00:37.094]  veterans.
[00:00:37.755 --> 00:00:54.591]  A highly decorated war hero, whose bravery was immortalized in this statue, was beaten and robbed by a cowardly group of racist black teens after they ambushed him outside of a McDonald's and asked him if black lives matter.
[00:00:55.171 --> 00:01:05.840]  Then, InfoWars reporters infiltrate the Cibolo Creek Ranch to illustrate the mass media blackout of the mysterious death of Justice Scalia.
[00:01:05.860 --> 00:01:07.902]  This is a story of national importance.
[00:01:07.922 --> 00:01:11.665]  There's a lot of people who are very concerned that procedures were not followed.
[00:01:12.325 --> 00:01:15.147]  And they want to know who was making that decision.
[00:01:15.168 --> 00:01:16.969]  Was that something the sheriff was doing?
[00:01:16.989 --> 00:01:18.811]  Or was that something the federal marshals were doing?
[00:01:18.991 --> 00:01:19.771]  Is it something you were doing?
[00:01:20.152 --> 00:01:23.955]  All that plus much more up next on the InfoWars Nightly News.
[00:02:00.503 --> 00:02:01.624]  Clean, pure drinking water.
[00:02:01.925 --> 00:02:03.206]  You can't survive without it.
[00:02:03.406 --> 00:02:04.308]  But where do you get it?
[00:02:04.608 --> 00:02:10.375]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:02:10.595 --> 00:02:16.302]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:02:16.502 --> 00:02:33.360]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:02:33.760 --> 00:02:35.882]  Filter capacity up to 5,000 gallons.
[00:02:36.242 --> 00:02:37.443]  Stainless steel construction.
[00:02:37.723 --> 00:02:38.503]  Easy assembly.
[00:02:38.744 --> 00:02:39.364]  Low maintenance.
[00:02:39.664 --> 00:02:41.486]  Replacement filters are simple to install.
[00:02:41.766 --> 00:02:48.871]  And now, as part of an exclusive limited time introductory offer, you can save $20 off the retail price and get free shipping.
[00:02:49.051 --> 00:02:54.055]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[00:02:54.235 --> 00:02:56.817]  Go to InfowarsStore.com or call 888-253-3139.
[00:03:04.042 --> 00:03:11.091]  We've seen a lot of controversy surrounding the death of Justice Scalia, and now there's just as much controversy concerning who his replacement is going to be.
[00:03:11.451 --> 00:03:13.153]  And with more on this, we have Leanne McAdoo.
[00:03:13.313 --> 00:03:13.574]  Leanne?
[00:03:14.229 --> 00:03:14.969]  That's right, Jakari.
[00:03:14.989 --> 00:03:23.134]  This is certainly going to be a very hot, key issue to pay attention to with this election cycle, and of course they're going to heavily politicize this.
[00:03:23.554 --> 00:03:27.477]  Now yesterday, President Obama came out finger-wagging once again to Congress.
[00:03:27.517 --> 00:03:34.841]  He says, I intend to do my job and nominate a qualified Supreme Court candidate, giving us his word that he's going to
[00:03:35.481 --> 00:03:36.983]  Put in the best person for the job.
[00:03:37.283 --> 00:03:45.934]  But he went on to challenge his political foes in the Senate to rise above the venom and rancor that has paralyzed judicial nominations.
[00:03:46.875 --> 00:03:50.840]  Ah, much like the venom and rancor that he exhibited in 2006.
[00:03:50.881 --> 00:03:51.301]  Obama now regrets
[00:03:54.505 --> 00:03:54.645]  Yes.
[00:04:25.325 --> 00:04:31.408]  Justice Scalia was he was someone who would take the Constitution on its original interpretation.
[00:04:31.848 --> 00:04:38.330]  And now, of course, we're in a position where President Obama is going to play this three three different ways, possibly.
