[00:00:19.625 --> 00:00:21.589]  Welcome to the InfoWars Nightly News.
[00:00:21.709 --> 00:00:22.991]  I'm your host, Jakari Jackson.
[00:00:23.312 --> 00:00:26.779]  It is January 6th, 2016, and here's a look at our top story.
[00:00:30.543 --> 00:00:30.863]  Tonight.
[00:01:00.603 --> 00:01:07.885]  Plus, a popular YouTube channel gets shut down by Google because of a pro-gun video.
[00:01:08.165 --> 00:01:12.606]  All that plus much more coming up next on the InfoWars Nightly News.
[00:01:12.726 --> 00:01:20.308]  You don't have that much time to take away Americans' guns, declare martial law, and put hard-working Americans in FEMA camps.
[00:01:20.388 --> 00:01:23.789]  If you're going to do that, you better get started.
[00:01:30.316 --> 00:01:31.577]  Clean, pure drinking water.
[00:01:31.877 --> 00:01:33.158]  You can't survive without it.
[00:01:33.358 --> 00:01:34.259]  But where do you get it?
[00:01:34.559 --> 00:01:40.323]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:01:40.544 --> 00:01:46.268]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:01:46.468 --> 00:02:03.329]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:02:03.689 --> 00:02:04.009]  We're good to go.
[00:02:33.649 --> 00:02:39.814]  Recently we've seen the president come out and say some very strong things about gun rights here in America, or a lack thereof.
[00:02:39.894 --> 00:02:43.997]  His desire, strong will to have gun rights, or I guess
[00:02:45.612 --> 00:02:50.653]  Gun sense, I guess is what he's calling it, be a strong point of his administration before he leaves.
[00:02:51.333 --> 00:03:01.376]  And while it may sound reasonable to say that he wants things like smart guns and universal background checks, he always comes back and says it's for the children, right?
[00:03:01.416 --> 00:03:02.596]  It's always for the children.
[00:03:02.656 --> 00:03:05.857]  If we can stop one child from dying, this will all be worth it.
[00:03:06.317 --> 00:03:16.203]  But the thing that people often forget, or maybe you just don't even know, the president who's telling you all this one-child stuff has the administration that gave guns to drug cartels in Mexico.
[00:03:16.543 --> 00:03:25.729]  The president who keeps saying one child has sent drones to blow up wedding parties in places like Yemen and Pakistan, has jets go overseas and blow up hospitals.
[00:03:26.149 --> 00:03:33.671]  Who has CIA funding, groups like Al Qaeda, airdropping grenades to groups like ISIS, and he keeps saying the one child.
[00:03:33.751 --> 00:03:37.471]  Those are thousands of children who have died, including American citizens.
[00:03:37.771 --> 00:03:45.913]  Now, this one person isn't a child, but Border Patrol agent Brian Terry, killed by guns given to Mexican drug cartels during Operation Fast and Furious.
[00:03:46.293 --> 00:03:55.135]  When you watch this speech, when he lists out all those victims, you notice that he conveniently left out the name of Brian Terry because he doesn't want to bring attention to the actions that he's doing.
[00:03:55.615 --> 00:03:58.958]  And it's very troubling to me that he would want to disarm people.
[00:03:59.018 --> 00:04:04.544]  Meanwhile, he's standing in a room full of Secret Service, you know, has snipers on the roofs when he goes places.
[00:04:04.824 --> 00:04:05.665]  And I'm not speculating.
[00:04:05.725 --> 00:04:06.926]  I've been to the White House.
[00:04:07.287 --> 00:04:08.928]  I've seen Obama here in Austin.
[00:04:08.968 --> 00:04:10.209]  I've seen him in Oregon.
[00:04:10.490 --> 00:04:13.473]  The guy has plenty of security, as you would expect a president would.
[00:04:13.853 --> 00:04:17.476]  Meanwhile, he's telling you that he wants you to have many more
[00:04:18.157 --> 00:04:18.737]  We're good to go.
[00:04:36.204 --> 00:04:44.887]  Now, if you're a person and you say, hey, I want a smart gun in my house, I don't want to take the risk that my child or somebody will break into my home and steal my firearm, that's your business.
[00:04:44.987 --> 00:04:47.868]  In the United States of America, that's perfectly fine if you choose to do that.
[00:04:48.308 --> 00:04:52.810]  I'm saying if you try to mandate this for people across the board, that's where the problem lies.
[00:04:53.290 --> 00:05:00.893]  And now we see that people in the RNC are saying that they have a resolution that's being pushed by a West Michigan political blog.
[00:05:01.823 --> 00:05:08.829]  And they say it's simply they want you to reach out to your House of Representatives and tell them, hey, we want to impeach Obama.
[00:05:09.590 --> 00:05:24.342]  Now, whether or not you think impeachment is a good idea or not, I think basically if we could just get people to understand all the things I just mentioned to you about this president who wants to restrict or impeach your right to bear arms, then I think everybody could get more on the same page.
[00:05:24.362 --> 00:05:28.706]  Because yes, he'll come out here and whether he cried or not, you know, a lot of people speculate.
[00:05:28.726 --> 00:05:29.907]  It's really not my issue.
[00:05:30.327 --> 00:05:36.691]  My issue is that he keeps coming out here and telling you about all these people who died because of firearms in this country.
[00:05:37.192 --> 00:05:43.035]  Meanwhile, if you look at the statistics that we'll get into later, more people die by suicides when it comes to firearms.
[00:05:43.075 --> 00:05:45.257]  You know, you got people who slip and fall in showers.
[00:05:45.597 --> 00:05:49.560]  You have people who die many, many different ways, but they keep coming after your firearms.
[00:05:50.040 --> 00:05:52.301]  And now we see Obama is teaming up with the U.N.
[00:05:52.481 --> 00:05:54.142]  once again as he has done in the past.
