[00:00:20.208 --> 00:00:22.211]  Welcome to the InfoWars Nightly News.
[00:00:22.312 --> 00:00:23.574]  I'm your host, Jakari Jackson.
[00:00:23.934 --> 00:00:27.560]  It is April 20th, 2016, and here's a look at our top stories.
[00:00:31.638 --> 00:00:36.500]  Tonight, will an Austin gay pastor become the Tawana Brawley of cakes?
[00:00:37.080 --> 00:00:42.241]  It's the icing on the cake as he tries to make himself look like the victim of a hate slur.
[00:00:42.622 --> 00:00:46.703]  Whole Foods countersuits as in-store footage exposes the fraud.
[00:00:47.303 --> 00:00:59.147]  And felony and misdemeanor charges have now been filed against three state and city workers in Flint, Michigan, related to the Flint water crisis and the conspiracy to tamper with evidence.
[00:00:59.787 --> 00:01:09.436]  Then, in the New York primary, a Bernie voter finds he can choose Bernie over Hillary, but when it comes to selecting delegates, he's forced to choose a Hillary delegate.
[00:01:09.756 --> 00:01:10.797]  Pick one.
[00:01:11.017 --> 00:01:11.758]  Vote for one.
[00:01:12.238 --> 00:01:14.180]  Delegates for the National Convention.
[00:01:14.280 --> 00:01:20.245]  There are six delegates for Hillary Clinton, and there are five delegates for Bernie Sanders.
[00:01:20.906 --> 00:01:23.709]  All that and more on tonight's InfoWars Nightly News.
[00:02:10.433 --> 00:02:16.755]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:02:17.115 --> 00:02:18.575]  I believe our research is conclusive.
[00:02:18.615 --> 00:02:19.976]  This is the best iodine out there.
[00:02:20.256 --> 00:02:21.376]  And I know this for a fact.
[00:02:21.916 --> 00:02:26.697]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:02:26.817 --> 00:02:30.558]  For a limited time, experience the ancient power of Survival Shield X2.
[00:02:31.299 --> 00:02:32.759]  I believe our research is conclusive.
[00:02:32.799 --> 00:02:34.139]  This is the best iodine out there.
[00:02:34.179 --> 00:02:36.300]  Take advantage of this at InfoWarsLife.com.
[00:03:03.137 --> 00:03:13.283]  It was just last night, myself and David Knight, we were sitting here and we were talking about all the politicians who are fine with sanctions and surveillance and other things on the American public, but they don't like it on themselves.
[00:03:13.523 --> 00:03:26.350]  One, case in point, is Dianne Feinstein, and it reminded me, I saw that clip, I think it was on 60 Minutes, they were talking to Feinstein, and she was saying, yeah, I was fine with them doing all these things until the surveillance came to me and then somebody actually flew a drone
[00:03:26.970 --> 00:03:31.492]  There's a little private drone, but a drone up to her window and it was looking at her and she wasn't okay with that.
[00:03:31.892 --> 00:03:38.195]  Well, Mrs. Feinstein and anybody else who signs these documents and legislation, I'm not fine with this document I have right here.
[00:03:38.215 --> 00:03:43.277]  It says, court troubled by surveillance excesses at the FBI and the NSA.
[00:03:43.777 --> 00:03:50.980]  In a just released court opinion, a federal court judge overseeing government surveillance programs said he was extremely concerned.
[00:03:51.460 --> 00:03:59.003]  About a series of incidents in which the FBI and the NSA deviated from court-approved limits on their snooping activities.
[00:03:59.503 --> 00:04:14.227]  Perhaps more disappointing than the NSA's failure to purge this information for more than four years was the government's failure to convey to the court explicitly during that time that the NSA was continuing to retain this information the judge wrote.
[00:04:14.588 --> 00:04:15.588]  And that's exactly right.
[00:04:16.008 --> 00:04:24.373]  Not only are they saying they're not getting rid of this information like they say that they are going to do, they're just pretty much lying to the court or they're lying by omission.
[00:04:24.413 --> 00:04:29.536]  They're not flat out lying, but they're just trying to kick the can down the road and hoping that people will forget about it.
[00:04:29.556 --> 00:04:33.418]  The judge is like, no, you guys aren't being forthcoming with this information.
[00:04:33.438 --> 00:04:37.280]  And that's what's very troubling, because you think about these huge data centers they have.
[00:04:37.320 --> 00:04:41.022]  They have one in San Antonio, I believe one in Utah, which is the largest.
[00:04:41.583 --> 00:04:44.824]  And when you think about all this metadata and then you compare that to
[00:04:45.825 --> 00:04:47.566]  The things that they're actually supposed to stop, right?
[00:04:47.586 --> 00:04:49.566]  They're supposed to stop the terrorist attack.
[00:04:49.606 --> 00:04:53.447]  That's why we have these big data mining centers, or at least that's what they tell us.
[00:04:53.748 --> 00:05:03.251]  But you think about San Bernardino, you think about the other things that have happened here in this country, attacks on NSA centers that they could not predict with all this information.
[00:05:03.411 --> 00:05:03.691]  Why?
[00:05:04.011 --> 00:05:07.812]  Because they ingest so much information that they can't pinpoint
[00:05:08.212 --> 00:05:10.674]  Down to the people who are the actual threats.
[00:05:10.974 --> 00:05:14.316]  It's like you have a bucket of sand, right?
[00:05:14.336 --> 00:05:15.657]  And you're trying to find a grain of rice.
[00:05:15.938 --> 00:05:21.922]  Well, you can't find the grain of rice because you have so many other things in there that are distracting you from finding the grain of rice.
[00:05:21.982 --> 00:05:23.963]  It's the same thing with the information.
[00:05:24.123 --> 00:05:29.187]  And of course, they're keeping these things data-mined, cataloged in their servers.
[00:05:29.467 --> 00:05:32.009]  If you guys watch the show, I like watching true crime shows.
[00:05:32.029 --> 00:05:36.332]  You watch something like 48 Hours Mysteries or any of these other crime shows.
[00:05:36.872 --> 00:05:50.821]  Anytime the bad guy does something bad and then they want to go track back his information, they show you explicitly how they looked at their cell phone records, their emails, their Facebooks, all these other things to paint the profile of the person that they wanted to see.
[00:05:51.262 --> 00:05:54.384]  And you may say, fine, that's well and good if they're going after the bad guy.
[00:05:54.404 --> 00:06:00.768]  But you have to remember, before the guy committed the crime, they were still taking tabs on all the things in his life.
[00:06:00.808 --> 00:06:06.592]  And it's the same thing for you and I. Just be aware of that as they continue to, very unconstitutionally,
[00:06:07.232 --> 00:06:08.052]  Take your information.
[00:06:08.072 --> 00:06:11.794]  You can't just say, I want a warrant for everybody in the United States of America, and that'd be granted to you.
[00:06:11.854 --> 00:06:13.714]  No, that's not constitutional at all.
[00:06:14.174 --> 00:06:19.636]  And as we're talking about surveillance, it was the surveillance system at Whole Foods that actually saved their bacon, so to speak.
[00:06:20.096 --> 00:06:23.678]  There's an incident right here in the city of Austin where a pastor
[00:06:24.918 --> 00:06:28.561]  Had a fake claim, or at least that's what Whole Foods is saying, and I do believe they are correct.
[00:06:28.861 --> 00:06:34.605]  Basically, a guy goes to Whole Foods, he purchases a cake, he's a gay man, and that is relevant to the conversation here.
[00:06:35.126 --> 00:06:41.250]  And he says that when he gets out to the car, he realizes that there's a anti-gay slur on his cake.
[00:06:41.551 --> 00:06:44.533]  Now this immediately threw up a red flag for me and many other people.
